# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Absorption 
51 -0.00775119 0 0 0 
52 -0.00783162 0 0 0 
53 -0.00791289 0 0 0 
54 -0.00799499 0 0 0 
55 -0.00807795 0 0 0 
56 -0.00816177 -6.77626e-21 -5.70598e-21 0 
57 -0.00824646 -6.77626e-21 -5.70598e-21 0 
58 -0.00833203 0 0 0 
59 -0.00841849 -6.77626e-21 -5.70598e-21 0 
60 -0.00850584 -6.77626e-21 -5.70598e-21 0 
61 -0.0085941 0 0 0 
62 -0.00868328 0 0 0 
63 -0.00877338 -6.77626e-21 -5.70598e-21 0 
64 -0.00886441 -6.77626e-21 -5.70598e-21 0 
65 -0.00895639 0 0 0 
66 -0.00904933 -6.77626e-21 -5.70598e-21 0 
67 -0.00914323 -2.88889e-34 -2.42998e-34 0 
68 -0.0092381 6.77626e-21 5.70598e-21 0 
69 -0.00933396 6.77626e-21 5.70598e-21 0 
70 -0.00943081 6.77626e-21 5.70598e-21 0 
71 -0.00952867 0 0 0 
72 -0.00962754 0 0 0 
73 -0.00972744 6.77626e-21 5.70598e-21 0 
74 -0.00982838 6.77626e-21 5.70598e-21 0 
75 -0.00993036 0 0 0 
76 -0.0100334 0 0 0 
77 -0.0101375 0 0 0 
78 -0.0102427 0 0 0 
79 -0.010349 6.77626e-21 5.70598e-21 0 
80 -0.0104564 -9.62965e-35 -8.12502e-35 0 
81 -0.0105649 -6.77626e-21 -5.70598e-21 0 
82 -0.0106745 6.77626e-21 5.70598e-21 0 
83 -0.0107853 1.35525e-20 1.1412e-20 0 
84 -0.0108972 6.77626e-21 5.70598e-21 0 
85 -0.0110102 0 0 0 
86 -0.0111245 -6.77626e-21 -5.70598e-21 0 
87 -0.0112399 -9.62965e-35 -8.12502e-35 0 
88 -0.0113565 6.77626e-21 5.70598e-21 0 
89 -0.0114744 -1.35525e-20 -1.1412e-20 0 
90 -0.0115934 -1.35525e-20 -1.1412e-20 0 
91 -0.0117137 0 0 0 
92 -0.0118353 0 0 0 
93 -0.0119581 1.35525e-20 1.1412e-20 0 
94 -0.0120822 1.35525e-20 1.1412e-20 0 
95 -0.0122075 0 0 0 
96 -0.0123342 0 0 0 
97 -0.0124622 0 0 0 
98 -0.0125915 0 0 0 
99 -0.0127222 1.35525e-20 1.1412e-20 0 
100 -0.0128542 1.35525e-20 1.1412e-20 0 
101 -0.0129876 0 0 0 
102 -0.0131223 -1.35525e-20 -1.1412e-20 0 
103 -0.0132585 -1.35525e-20 -1.1412e-20 0 
104 -0.0133961 1.35525e-20 1.1412e-20 0 
105 -0.0135351 2.71051e-20 2.28239e-20 0 
106 -0.0136755 1.35525e-20 1.1412e-20 0 
107 -0.0138174 0 0 0 
108 -0.0139608 -1.35525e-20 -1.1412e-20 0 
109 -0.0141056 -1.35525e-20 -1.1412e-20 0 
110 -0.014252 0 0 0 
111 -0.0143999 -1.35525e-20 -1.1412e-20 0 
112 -0.0145493 -1.35525e-20 -1.1412e-20 0 
113 -0.0147003 1.35525e-20 1.1412e-20 0 
114 -0.0148528 2.71051e-20 2.28239e-20 0 
115 -0.0150069 1.35525e-20 1.1412e-20 0 
116 -0.0151627 -1.35525e-20 -1.1412e-20 0 
117 -0.01532 -1.35525e-20 -1.1412e-20 0 
118 -0.015479 0 0 0 
119 -0.0156396 0 0 0 
120 -0.0158018 0 0 0 
121 -0.0159658 -2.71051e-20 -2.28239e-20 0 
122 -0.0161315 -2.71051e-20 -2.28239e-20 0 
123 -0.0162989 -2.71051e-20 -2.28239e-20 0 
124 -0.016468 0 0 0 
125 -0.0166389 4.89186e-32 4.11938e-32 0 
126 -0.0168115 -2.71051e-20 -2.28239e-20 0 
127 -0.016986 0 0 0 
128 -0.0171622 -2.71051e-20 -2.28239e-20 0 
129 -0.0173403 -5.42101e-20 -4.56478e-20 0 
130 -0.0175202 -2.71051e-20 -2.28239e-20 0 
131 -0.017702 0 0 0 
132 -0.0178857 0 0 0 
133 -0.0180713 2.71051e-20 2.28239e-20 0 
134 -0.0182588 2.71051e-20 2.28239e-20 0 
135 -0.0184483 0 0 0 
136 -0.0186397 0 0 0 
137 -0.0188331 0 0 0 
138 -0.0190285 0 0 0 
139 -0.019226 2.71051e-20 2.28239e-20 0 
140 -0.0194255 2.71051e-20 2.28239e-20 0 
141 -0.019627 0 0 0 
142 -0.0198307 0 0 0 
143 -0.0200365 -2.71051e-20 -2.28239e-20 0 
144 -0.0202444 -2.71051e-20 -2.28239e-20 0 
145 -0.0204544 0 0 0 
146 -0.0206667 0 0 0 
147 -0.0208811 0 0 0 
148 -0.0210978 2.71051e-20 2.28239e-20 0 
149 -0.0213167 2.71051e-20 2.28239e-20 0 
150 -0.0215379 2.71051e-20 2.28239e-20 0 
151 -0.0217614 -2.31112e-33 -1.94699e-33 0 
152 -0.0219872 -2.71051e-20 -2.28239e-20 0 
153 -0.0222153 0 0 0 
154 -0.0224458 -2.71051e-20 -2.28239e-20 0 
155 -0.0226788 -2.71051e-20 -2.28239e-20 0 
156 -0.0229141 0 0 0 
157 -0.0231518 0 0 0 
158 -0.0233921 0 0 0 
159 -0.0236348 0 0 0 
160 -0.02388 0 0 0 
161 -0.0241278 0 0 0 
162 -0.0243782 -5.42101e-20 -4.56478e-20 0 
163 -0.0246311 -6.16298e-33 -5.18797e-33 0 
164 -0.0248867 5.42101e-20 4.56478e-20 0 
165 -0.025145 0 0 0 
166 -0.0254059 0 0 0 
167 -0.0256695 0 0 0 
168 -0.0259358 0 0 0 
169 -0.026205 0 0 0 
170 -0.0264769 0 0 0 
171 -0.0267516 -5.42101e-20 -4.56478e-20 0 
172 -0.0270292 -5.42101e-20 -4.56478e-20 0 
173 -0.0273097 0 0 0 
174 -0.027593 0 0 0 
175 -0.0278794 5.42101e-20 4.56478e-20 0 
176 -0.0281686 1.0842e-19 9.12956e-20 0 
177 -0.0284609 5.42101e-20 4.56478e-20 0 
178 -0.0287563 0 0 0 
179 -0.0290546 0 0 0 
180 -0.0293561 0 0 0 
181 -0.0296607 0 0 0 
182 -0.0299685 0 0 0 
183 -0.0302795 0 0 0 
184 -0.0305937 -5.42101e-20 -4.56478e-20 0 
185 -0.0309111 -5.42101e-20 -4.56478e-20 0 
186 -0.0312318 0 0 0 
187 -0.0315559 5.42101e-20 4.56478e-20 0 
188 -0.0318834 5.42101e-20 4.56478e-20 0 
189 -0.0322142 0 0 0 
190 -0.0325485 0 0 0 
191 -0.0328862 0 0 0 
192 -0.0332274 0 0 0 
193 -0.0335722 0 0 0 
194 -0.0339206 0 0 0 
195 -0.0342725 0 0 0 
196 -0.0346282 0 0 0 
197 -0.0349875 0 0 0 
198 -0.0353505 0 0 0 
199 -0.0357173 0 0 0 
200 -0.0360879 0 0 0 
201 -0.0364624 -1.0842e-19 -9.12956e-20 0 
202 -0.0368408 -2.1684e-19 -1.82591e-19 0 
203 -0.037223 -1.0842e-19 -9.12956e-20 0 
204 -0.0376093 1.0842e-19 9.12956e-20 0 
205 -0.0379995 -6.16298e-33 -5.18797e-33 0 
206 -0.0383938 -1.0842e-19 -9.12956e-20 0 
207 -0.0387922 1.0842e-19 9.12956e-20 0 
208 -0.0391947 1.2326e-32 1.03759e-32 0 
209 -0.0396014 0 0 0 
210 -0.0400123 0 0 0 
211 -0.0404275 -1.0842e-19 -9.12956e-20 0 
212 -0.040847 1.0842e-19 9.12956e-20 0 
213 -0.0412709 -6.16298e-33 -5.18797e-33 0 
214 -0.0416991 -1.0842e-19 -9.12956e-20 0 
215 -0.0421318 0 0 0 
216 -0.042569 0 0 0 
217 -0.0430107 -1.0842e-19 -9.12956e-20 0 
218 -0.043457 -1.0842e-19 -9.12956e-20 0 
219 -0.0439079 0 0 0 
220 -0.0443635 0 0 0 
221 -0.0448238 0 0 0 
222 -0.0452889 0 0 0 
223 -0.0457589 0 0 0 
224 -0.0462337 0 0 0 
225 -0.0467134 0 0 0 
226 -0.0471981 0 0 0 
227 -0.0476879 0 0 0 
228 -0.0481827 0 0 0 
229 -0.0486827 0 0 0 
230 -0.0491878 0 0 0 
231 -0.0496982 -2.1684e-19 -1.82591e-19 0 
232 -0.0502139 -2.1684e-19 -1.82591e-19 0 
233 -0.0507349 -2.1684e-19 -1.82591e-19 0 
234 -0.0512614 -4.33681e-19 -3.65183e-19 0 
235 -0.0517933 -2.1684e-19 -1.82591e-19 0 
236 -0.0523307 0 0 0 
237 -0.0528737 0 0 0 
238 -0.0534223 0 0 0 
239 -0.0539767 0 0 0 
240 -0.0545368 2.1684e-19 1.82591e-19 0 
241 -0.0551027 2.1684e-19 1.82591e-19 0 
242 -0.0556744 0 0 0 
243 -0.0562521 2.1684e-19 1.82591e-19 0 
244 -0.0568358 2.1684e-19 1.82591e-19 0 
245 -0.0574256 -2.1684e-19 -1.82591e-19 0 
246 -0.0580214 -2.1684e-19 -1.82591e-19 0 
247 -0.0586235 0 0 0 
248 -0.0592318 0 0 0 
249 -0.0598464 -2.1684e-19 -1.82591e-19 0 
250 -0.0604674 -2.1684e-19 -1.82591e-19 0 
251 -0.0610948 -2.1684e-19 -1.82591e-19 0 
252 -0.0617287 -2.1684e-19 -1.82591e-19 0 
253 -0.0623693 0 0 0 
254 -0.0630164 0 0 0 
255 -0.0636703 0 0 0 
256 -0.064331 4.33681e-19 3.65183e-19 0 
257 -0.0649985 4.33681e-19 3.65183e-19 0 
258 -0.0656729 0 0 0 
259 -0.0663544 0 0 0 
260 -0.0670429 4.33681e-19 3.65183e-19 0 
261 -0.0677386 4.33681e-19 3.65183e-19 0 
262 -0.0684415 0 0 0 
263 -0.0691516 0 0 0 
264 -0.0698692 -4.33681e-19 -3.65183e-19 0 
265 -0.0705942 -4.93038e-32 -4.15519e-32 0 
266 -0.0713267 8.67362e-19 7.30365e-19 0 
267 -0.0720668 4.33681e-19 3.65183e-19 0 
268 -0.0728146 0 0 0 
269 -0.0735701 0 0 0 
270 -0.0743335 0 0 0 
271 -0.0751048 0 0 0 
272 -0.0758841 0 0 0 
273 -0.0766715 -4.33681e-19 -3.65183e-19 0 
274 -0.0774671 -4.33681e-19 -3.65183e-19 0 
275 -0.0782709 0 0 0 
276 -0.0790831 0 0 0 
277 -0.0799037 0 0 0 
278 -0.0807328 -4.33681e-19 -3.65183e-19 0 
279 -0.0815705 -4.33681e-19 -3.65183e-19 0 
280 -0.0824169 0 0 0 
281 -0.0832721 0 0 0 
282 -0.0841362 0 0 0 
283 -0.0850092 4.33681e-19 3.65183e-19 0 
284 -0.0858913 -7.39557e-32 -6.23038e-32 0 
285 -0.0867825 -4.93038e-32 -4.15519e-32 0 
286 -0.087683 4.33681e-19 3.65183e-19 0 
287 -0.0885929 0 0 0 
288 -0.0895121 0 0 0 
289 -0.0904409 0 0 0 
290 -0.0913794 -8.67362e-19 -7.30365e-19 0 
291 -0.0923276 -8.67362e-19 -7.30365e-19 0 
292 -0.0932856 0 0 0 
293 -0.0942536 8.67362e-19 7.30365e-19 0 
294 -0.0952316 1.73472e-18 1.46073e-18 0 
295 -0.0962197 1.73472e-18 1.46073e-18 0 
296 -0.0972181 8.67362e-19 7.30365e-19 0 
297 -0.0982269 0 0 0 
298 -0.0992461 0 0 0 
299 -0.100276 0 0 0 
300 -0.101316 0 0 0 
301 -0.102368 8.67362e-19 7.30365e-19 0 
302 -0.10343 1.73472e-18 1.46073e-18 0 
303 -0.104503 4.93038e-32 4.15038e-32 0 
304 -0.105588 -8.67362e-19 -7.30365e-19 0 
305 -0.106683 0 0 0 
306 -0.10779 8.67362e-19 7.30365e-19 0 
307 -0.108909 -4.93038e-32 -4.15038e-32 0 
308 -0.110039 -4.93038e-32 -4.15038e-32 0 
309 -0.11118 8.67362e-19 7.30365e-19 0 
310 -0.112334 0 0 0 
311 -0.1135 0 0 0 
312 -0.114677 8.67362e-19 7.30365e-19 0 
313 -0.115867 4.93038e-32 4.16001e-32 0 
314 -0.11707 -8.67362e-19 -7.30365e-19 0 
315 -0.118284 -8.67362e-19 -7.30365e-19 0 
316 -0.119512 -8.67362e-19 -7.30365e-19 0 
317 -0.120752 0 0 0 
318 -0.122005 0 0 0 
319 -0.123271 8.67362e-19 7.30365e-19 0 
320 -0.12455 -9.86076e-32 -8.31039e-32 0 
321 -0.125842 0 0 0 
322 -0.127148 1.97215e-31 1.66111e-31 0 
323 -0.128467 -8.67362e-19 -7.30365e-19 0 
324 -0.1298 0 0 0 
325 -0.131147 0 0 0 
326 -0.132508 0 0 0 
327 -0.133883 0 0 0 
328 -0.135272 0 0 0 
329 -0.136676 -1.73472e-18 -1.46073e-18 0 
330 -0.138094 -1.73472e-18 -1.46073e-18 0 
331 -0.139527 0 0 0 
332 -0.140975 1.73472e-18 1.46073e-18 0 
333 -0.142438 0 0 0 
334 -0.143916 -1.73472e-18 -1.46073e-18 0 
335 -0.145409 0 0 0 
336 -0.146918 0 0 0 
337 -0.148442 0 0 0 
338 -0.149983 0 0 0 
339 -0.151539 0 0 0 
340 -0.153111 -1.73472e-18 -1.46073e-18 0 
341 -0.1547 -3.46945e-18 -2.92146e-18 0 
342 -0.156305 -1.73472e-18 -1.46073e-18 0 
343 -0.157927 0 0 0 
344 -0.159566 -1.73472e-18 -1.46073e-18 0 
345 -0.161222 -1.73472e-18 -1.46073e-18 0 
346 -0.162894 0 0 0 
347 -0.164585 0 0 0 
348 -0.166292 0 0 0 
349 -0.168018 1.73472e-18 1.46073e-18 0 
350 -0.169761 1.73472e-18 1.46073e-18 0 
351 -0.171523 0 0 0 
352 -0.173303 0 0 0 
353 -0.175101 1.73472e-18 1.46073e-18 0 
354 -0.176918 1.73472e-18 1.46073e-18 0 
355 -0.178754 0 0 0 
356 -0.180608 0 0 0 
357 -0.182482 0 0 0 
358 -0.184376 -3.46945e-18 -2.92146e-18 0 
359 -0.186289 -3.46945e-18 -2.92146e-18 0 
360 -0.188222 0 0 0 
361 -0.190175 0 0 0 
362 -0.192149 0 0 0 
363 -0.194142 -3.46945e-18 -2.92146e-18 0 
364 -0.196157 -3.46945e-18 -2.92146e-18 0 
365 -0.198192 0 0 0 
366 -0.200249 0 0 0 
367 -0.202327 -3.46945e-18 -2.92146e-18 0 
368 -0.204426 -6.93889e-18 -5.84292e-18 0 
369 -0.206547 -3.46945e-18 -2.92146e-18 0 
370 -0.20869 0 0 0 
371 -0.210856 -3.46945e-18 -2.92146e-18 0 
372 -0.213044 -3.46945e-18 -2.92146e-18 0 
373 -0.215254 0 0 0 
374 -0.217488 0 0 0 
375 -0.219745 0 0 0 
376 -0.222025 3.46945e-18 2.92146e-18 0 
377 -0.224329 3.46945e-18 2.92146e-18 0 
378 -0.226656 3.46945e-18 2.92146e-18 0 
379 -0.229008 6.93889e-18 5.84292e-18 0 
380 -0.231385 3.46945e-18 2.92146e-18 0 
381 -0.233785 0 0 0 
382 -0.236211 3.46945e-18 2.92146e-18 0 
383 -0.238662 3.46945e-18 2.92146e-18 0 
384 -0.241139 -3.46945e-18 -2.92146e-18 0 
385 -0.243641 -3.46945e-18 -2.92146e-18 0 
386 -0.246169 -3.46945e-18 -2.92146e-18 0 
387 -0.248723 -6.93889e-18 -5.84292e-18 0 
388 -0.251304 -3.46945e-18 -2.92146e-18 0 
389 -0.253912 3.46945e-18 2.92146e-18 0 
390 -0.256546 -3.46945e-18 -2.92146e-18 0 
391 -0.259208 -6.93889e-18 -5.84292e-18 0 
392 -0.261898 0 0 0 
393 -0.264616 -6.93889e-18 -5.84292e-18 0 
394 -0.267361 -6.93889e-18 -5.84292e-18 0 
395 -0.270136 0 0 0 
396 -0.272939 0 0 0 
397 -0.275771 0 0 0 
398 -0.278632 0 0 0 
399 -0.281524 0 0 0 
400 -0.282977 0 0 0 
400 -0.285769 2.77556e-17 2.33717e-17 0 
401 -0.287036 1.38778e-17 1.16858e-17 0 
402 -0.28944 6.93889e-18 5.84292e-18 0 
403 -0.291582 1.04083e-17 8.76438e-18 0 
404 -0.293461 1.73472e-17 1.46073e-17 0 
405 -0.295074 1.38778e-17 1.16858e-17 0 
406 -0.29642 -5.20417e-18 -4.38219e-18 0 
407 -0.297498 1.73472e-18 1.46073e-18 0 
408 -0.298306 1.21431e-17 1.02251e-17 0 
409 -0.298845 1.73472e-18 1.46073e-18 0 
410 -0.299114 -8.07392e-18 -6.79867e-18 0 
411 -0.299112 2.33442e-18 1.96571e-18 0 
412 -0.29884 3.46945e-17 2.92146e-17 0 
413 -0.298297 4.33681e-17 3.65183e-17 0 
414 -0.297485 2.60209e-17 2.1911e-17 0 
415 -0.296403 4.16334e-17 3.50575e-17 0 
416 -0.295054 6.59195e-17 5.55078e-17 0 
417 -0.293437 6.59195e-17 5.55078e-17 0 
418 -0.291555 5.20417e-17 4.38219e-17 0 
419 -0.28941 3.46945e-17 2.92146e-17 0 
420 -0.287002 5.55112e-17 4.67434e-17 0 
421 -0.284335 6.93889e-17 5.84292e-17 0 
422 -0.281411 5.55112e-17 4.67434e-17 0 
423 -0.278232 4.16334e-17 3.50575e-17 0 
424 -0.274802 5.55112e-17 4.67434e-17 0 
425 -0.271123 6.93889e-17 5.84292e-17 0 
426 -0.267199 5.55112e-17 4.67434e-17 0 
427 -0.263033 7.63278e-17 6.42721e-17 0 
428 -0.25863 6.93889e-17 5.84292e-17 0 
429 -0.253992 4.85723e-17 4.09004e-17 0 
430 -0.249125 5.55112e-17 4.67434e-17 0 
431 -0.244032 7.63278e-17 6.42721e-17 0 
432 -0.238718 9.02056e-17 7.5958e-17 0 
433 -0.233189 1.04083e-16 8.76438e-17 0 
434 -0.227449 1.17961e-16 9.93297e-17 0 
435 -0.221503 9.71445e-17 8.18009e-17 0 
436 -0.215357 6.245e-17 5.25863e-17 0 
437 -0.209015 5.55112e-17 4.67434e-17 0 
438 -0.202485 6.93889e-17 5.84292e-17 0 
439 -0.195772 6.93889e-17 5.84292e-17 0 
440 -0.188882 3.46945e-17 2.92146e-17 0 
441 -0.18182 2.08167e-17 1.75288e-17 0 
442 -0.174595 6.93889e-17 5.84292e-17 0 
443 -0.167211 7.63278e-17 6.42721e-17 0 
444 -0.159676 4.16334e-17 3.50575e-17 0 
445 -0.151997 2.77556e-17 2.33717e-17 0 
446 -0.14418 5.55112e-17 4.67434e-17 0 
447 -0.136233 8.32667e-17 7.01151e-17 0 
448 -0.128163 6.245e-17 5.25863e-17 0 
449 -0.119977 5.55112e-17 4.67434e-17 0 
450 -0.111682 5.55112e-17 4.67434e-17 0 
451 -0.103286 4.85723e-17 4.09004e-17 0 
452 -0.0947968 4.85723e-17 4.09004e-17 0 
453 -0.0862218 4.85723e-17 4.09004e-17 0 
454 -0.0775688 3.81639e-17 3.21361e-17 0 
455 -0.0688457 2.77556e-17 2.33717e-17 0 
456 -0.0600603 4.51028e-17 3.7979e-17 0 
457 -0.0512206 6.245e-17 5.25863e-17 0 
458 -0.0423346 4.85723e-17 4.09004e-17 0 
459 -0.0334102 3.98986e-17 3.35968e-17 0 
460 -0.0244557 5.89806e-17 4.96648e-17 0 
461 -0.015479 5.0307e-17 4.23612e-17 0 
462 -0.00648833 5.11743e-17 4.30915e-17 0 
463 0.00250821 5.24754e-17 4.41871e-17 0 
464 0.0115025 5.42101e-17 4.56478e-17 0 
465 0.0204864 6.50521e-17 5.47774e-17 0 
466 0.0294517 4.85723e-17 4.09004e-17 0 
467 0.0383904 5.0307e-17 4.23612e-17 0 
468 0.0472944 6.93889e-17 5.84292e-17 0 
469 0.0561556 6.245e-17 5.25863e-17 0 
470 0.064966 6.59195e-17 5.55078e-17 0 
471 0.0737176 7.63278e-17 6.42721e-17 0 
472 0.0824026 6.93889e-17 5.84292e-17 0 
473 0.091013 5.55112e-17 4.67434e-17 0 
474 0.0995411 5.55112e-17 4.67434e-17 0 
475 0.107979 6.93889e-17 5.84292e-17 0 
476 0.11632 6.93889e-17 5.84292e-17 0 
477 0.124555 6.93889e-17 5.84292e-17 0 
478 0.132677 6.93889e-17 5.84292e-17 0 
479 0.14068 9.71445e-17 8.18009e-17 0 
480 0.148555 1.249e-16 1.05173e-16 0 
481 0.156296 1.11022e-16 9.34867e-17 0 
482 0.163896 8.32667e-17 7.01151e-17 0 
483 0.171347 4.85723e-17 4.09004e-17 0 
484 0.178643 3.46945e-17 2.92146e-17 0 
485 0.185778 7.63278e-17 6.42721e-17 0 
486 0.192745 9.02056e-17 7.5958e-17 0 
487 0.199537 6.93889e-17 5.84292e-17 0 
488 0.206149 9.02056e-17 7.5958e-17 0 
489 0.212575 1.11022e-16 9.34867e-17 0 
490 0.218808 9.71445e-17 8.18009e-17 0 
491 0.224843 1.04083e-16 8.76438e-17 0 
492 0.230675 9.71445e-17 8.18009e-17 0 
493 0.236298 8.32667e-17 7.01151e-17 0 
494 0.241708 9.02056e-17 7.5958e-17 0 
495 0.246899 8.32667e-17 7.01151e-17 0 
496 0.251867 6.93889e-17 5.84292e-17 0 
497 0.256606 9.71445e-17 8.18009e-17 0 
498 0.261114 1.04083e-16 8.76438e-17 0 
499 0.265386 7.63278e-17 6.42721e-17 0 
500 0.269417 9.71445e-17 8.18009e-17 0 
501 0.273205 7.63278e-17 6.42721e-17 0 
502 0.276746 6.245e-17 5.25863e-17 0 
503 0.280036 1.11022e-16 9.34867e-17 0 
504 0.283073 1.31839e-16 1.11016e-16 0 
505 0.285854 9.71445e-17 8.18009e-17 0 
506 0.288377 9.71445e-17 8.18009e-17 0 
507 0.290638 9.71445e-17 8.18009e-17 0 
508 0.292637 9.02056e-17 7.5958e-17 0 
509 0.294371 1.00614e-16 8.47224e-17 0 
510 0.295839 9.36751e-17 7.88794e-17 0 
511 0.297039 1.07553e-16 9.05653e-17 0 
512 0.297971 1.09288e-16 9.2026e-17 0 
513 0.298633 1.01481e-16 8.54527e-17 0 
514 0.299025 8.97719e-17 7.55928e-17 0 
515 0.299147 8.37004e-17 7.04802e-17 0 
516 0.298998 1.14492e-16 9.64082e-17 0 
517 0.298578 1.35308e-16 1.13937e-16 0 
518 0.297889 1.23165e-16 1.03712e-16 0 
519 0.29693 1.09288e-16 9.2026e-17 0 
520 0.295702 1.11022e-16 9.34867e-17 0 
521 0.294207 1.04083e-16 8.76438e-17 0 
522 0.292446 1.04083e-16 8.76438e-17 0 
523 0.29042 1.21431e-16 1.02251e-16 0 
524 0.288132 1.11022e-16 9.34867e-17 0 
525 0.285583 9.71445e-17 8.18009e-17 0 
526 0.282776 9.71445e-17 8.18009e-17 0 
527 0.279713 9.02056e-17 7.5958e-17 0 
528 0.276397 1.04083e-16 8.76438e-17 0 
529 0.272831 1.249e-16 1.05173e-16 0 
530 0.269018 1.249e-16 1.05173e-16 0 
531 0.264962 1.38778e-16 1.16858e-16 0 
532 0.260667 1.45717e-16 1.22701e-16 0 
533 0.256135 1.45717e-16 1.22701e-16 0 
534 0.251372 1.52656e-16 1.28544e-16 0 
535 0.246381 1.31839e-16 1.11016e-16 0 
536 0.241168 1.11022e-16 9.34867e-17 0 
537 0.235737 1.17961e-16 9.93297e-17 0 
538 0.230092 1.04083e-16 8.76438e-17 0 
539 0.224239 9.02056e-17 7.5958e-17 0 
540 0.218183 1.04083e-16 8.76438e-17 0 
541 0.21193 1.17961e-16 9.93297e-17 0 
542 0.205486 1.31839e-16 1.11016e-16 0 
543 0.198855 1.249e-16 1.05173e-16 0 
544 0.192045 1.04083e-16 8.76438e-17 0 
545 0.185061 9.71445e-17 8.18009e-17 0 
546 0.177909 1.04083e-16 8.76438e-17 0 
547 0.170597 1.04083e-16 8.76438e-17 0 
548 0.16313 1.17961e-16 9.93297e-17 0 
549 0.155516 1.17961e-16 9.93297e-17 0 
550 0.147761 9.71445e-17 8.18009e-17 0 
551 0.139872 1.04083e-16 8.76438e-17 0 
552 0.131857 1.17961e-16 9.93297e-17 0 
553 0.123723 1.04083e-16 8.76438e-17 0 
554 0.115477 8.32667e-17 7.01151e-17 0 
555 0.107126 6.245e-17 5.25863e-17 0 
556 0.0986783 6.245e-17 5.25863e-17 0 
557 0.0901414 7.63278e-17 6.42721e-17 0 
558 0.081523 7.97973e-17 6.71936e-17 0 
559 0.0728309 9.36751e-17 7.88794e-17 0 
560 0.064073 1.00614e-16 8.47224e-17 0 
561 0.055257 1.00614e-16 8.47224e-17 0 
562 0.0463911 1.00614e-16 8.47224e-17 0 
563 0.0374832 7.63278e-17 6.42721e-17 0 
564 0.0285415 7.97973e-17 6.71936e-17 0 
565 0.0195739 1.04083e-16 8.76438e-17 0 
566 0.0105886 1.15793e-16 9.75037e-17 0 
567 0.00159369 1.39862e-16 1.17771e-16 0 
568 -0.00740263 1.28153e-16 1.07911e-16 0 
569 -0.0163922 1.16226e-16 9.78689e-17 0 
570 -0.025367 1.30104e-16 1.09555e-16 0 
571 -0.0343189 1.52656e-16 1.28544e-16 0 
572 -0.0432397 1.56125e-16 1.31466e-16 0 
573 -0.0521214 1.56125e-16 1.31466e-16 0 
574 -0.060956 1.52656e-16 1.28544e-16 0 
575 -0.0697354 1.35308e-16 1.13937e-16 0 
