# tmm TMMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
360 6.0088e-07 0.0747698 0.92523
361 6.45562e-07 0.0744981 0.925501
362 6.93101e-07 0.0742126 0.925787
363 7.43637e-07 0.0739182 0.926081
364 7.97521e-07 0.0736412 0.926358
365 8.54998e-07 0.0733828 0.926616
366 8.96584e-07 0.0730953 0.926904
367 9.39925e-07 0.0727743 0.927225
368 9.85188e-07 0.0724136 0.927585
369 1.03255e-06 0.0720075 0.927991
370 1.08211e-06 0.0715623 0.928437
371 1.1241e-06 0.0711159 0.928883
372 1.16764e-06 0.0706652 0.929334
373 1.21251e-06 0.0702194 0.929779
374 1.25857e-06 0.0697965 0.930202
375 1.30579e-06 0.0693986 0.9306
376 1.35177e-06 0.0690229 0.930976
377 1.39913e-06 0.0686593 0.931339
378 1.44801e-06 0.0682945 0.931704
379 1.49844e-06 0.0679093 0.932089
380 1.55058e-06 0.0674912 0.932507
381 1.60174e-06 0.0670394 0.932959
382 1.65562e-06 0.0665373 0.933461
383 1.71148e-06 0.0659592 0.934039
384 1.76947e-06 0.0652976 0.934701
385 1.83154e-06 0.0645621 0.935436
386 1.91167e-06 0.0638215 0.936177
387 1.99367e-06 0.0631019 0.936896
388 2.07763e-06 0.0624606 0.937537
389 2.16358e-06 0.0619183 0.93808
390 2.25193e-06 0.0614325 0.938565
391 2.36458e-06 0.0609505 0.939047
392 2.48613e-06 0.0603799 0.939618
393 2.62242e-06 0.0596156 0.940382
394 2.75343e-06 0.0589152 0.941082
395 2.8903e-06 0.0581873 0.94181
396 3.04882e-06 0.0574832 0.942514
397 3.21977e-06 0.056741 0.943256
398 3.39871e-06 0.0560254 0.943971
399 3.58797e-06 0.0553086 0.944688
400 3.79676e-06 0.0544783 0.945518
401 4.07165e-06 0.0534764 0.946519
402 4.33519e-06 0.0528329 0.947163
403 4.61541e-06 0.0522124 0.947783
404 4.91764e-06 0.0515641 0.948431
405 5.24273e-06 0.0508932 0.949102
406 5.59841e-06 0.0501529 0.949841
407 5.99753e-06 0.0492867 0.950707
408 6.43579e-06 0.0483964 0.951597
409 6.80578e-06 0.0481674 0.951826
410 7.19191e-06 0.04805 0.951943
411 7.67028e-06 0.0478856 0.952107
412 8.26676e-06 0.0472949 0.952697
413 8.86832e-06 0.0469888 0.953002
414 9.49001e-06 0.0466981 0.953292
415 1.01379e-05 0.0464501 0.95354
416 1.07754e-05 0.0463969 0.953592
417 1.14124e-05 0.046424 0.953565
418 1.2081e-05 0.0464222 0.953566
419 1.27844e-05 0.0464001 0.953587
420 1.3524e-05 0.0463709 0.953616
421 1.43234e-05 0.0463458 0.95364
422 1.51645e-05 0.0463325 0.953652
423 1.60491e-05 0.0463342 0.95365
424 1.6979e-05 0.0463499 0.953633
425 1.79561e-05 0.0463774 0.953605
426 1.89826e-05 0.0464145 0.953567
427 2.00603e-05 0.0464595 0.95352
428 2.11917e-05 0.0465114 0.953467
429 2.23786e-05 0.0465693 0.953408
430 2.36234e-05 0.0466324 0.953344
431 2.48856e-05 0.0466977 0.953277
432 2.6206e-05 0.0467678 0.953206
433 2.75871e-05 0.0468421 0.95313
434 2.9031e-05 0.046919 0.953052
435 3.05404e-05 0.0469971 0.952972
436 3.2118e-05 0.0470743 0.952894
437 3.37661e-05 0.0471485 0.952818
438 3.54878e-05 0.0472175 0.952747
439 3.7286e-05 0.0472794 0.952683
440 3.91638e-05 0.0473329 0.952628
441 4.08481e-05 0.0473705 0.952589
442 4.25946e-05 0.0473955 0.952562
443 4.44052e-05 0.0474063 0.952549
444 4.62824e-05 0.0474014 0.952552
445 4.82283e-05 0.0473798 0.952572
446 5.02456e-05 0.0473409 0.952609
447 5.23365e-05 0.047285 0.952663
448 5.45037e-05 0.0472135 0.952732
449 5.67499e-05 0.0471282 0.952815
450 5.90775e-05 0.0470318 0.952909
451 6.10671e-05 0.0469444 0.952995
452 6.31138e-05 0.0468581 0.953079
453 6.5219e-05 0.0467776 0.953157
454 6.73835e-05 0.0467077 0.953225
455 6.96086e-05 0.046654 0.953276
456 7.1895e-05 0.0466229 0.953305
457 7.42441e-05 0.0466204 0.953305
458 7.66567e-05 0.0466537 0.95327
459 7.91335e-05 0.0467297 0.953191
460 8.16753e-05 0.0468558 0.953063
461 8.37561e-05 0.0470706 0.952846
462 8.58756e-05 0.0473508 0.952563
463 8.8034e-05 0.0477025 0.952209
464 9.02321e-05 0.048131 0.951779
465 9.24702e-05 0.0486411 0.951266
466 9.47487e-05 0.0492371 0.950668
467 9.70679e-05 0.0499223 0.949981
468 9.9428e-05 0.0506997 0.949201
469 0.00010183 0.051571 0.948327
470 0.000104275 0.0525375 0.947358
471 0.000106284 0.0536084 0.946285
472 0.000108317 0.054766 0.945126
473 0.000110374 0.0560087 0.943881
474 0.000112454 0.0573335 0.942554
475 0.000114557 0.0587372 0.941148
476 0.000116681 0.0602153 0.939668
477 0.000118828 0.0617629 0.938118
478 0.000120996 0.0633743 0.936505
479 0.000123184 0.0650428 0.934834
480 0.000125394 0.0667614 0.933113
481 0.000126993 0.0684708 0.931402
482 0.000128597 0.0701979 0.929673
483 0.000130209 0.0719326 0.927937
484 0.00013183 0.0736624 0.926206
485 0.00013346 0.0753761 0.92449
486 0.000135101 0.0770621 0.922803
487 0.000136756 0.0787097 0.921154
488 0.000138426 0.0803074 0.919554
489 0.000140111 0.0818448 0.918015
490 0.000141816 0.0833123 0.916546
491 0.000143181 0.0846299 0.915227
492 0.000144562 0.0858539 0.914002
493 0.000145959 0.0869771 0.912877
494 0.000147373 0.0879925 0.91186
495 0.000148804 0.0888941 0.910957
496 0.000150254 0.0896763 0.910173
497 0.000151723 0.0903331 0.909515
498 0.000153211 0.0908592 0.908988
499 0.00015472 0.09125 0.908595
500 0.000156251 0.0915018 0.908342
501 0.000157372 0.0915241 0.908319
502 0.000158511 0.0914022 0.908439
503 0.000159667 0.0911356 0.908705
504 0.000160841 0.0907259 0.909113
505 0.000162033 0.0901745 0.909663
506 0.000163243 0.089485 0.910352
507 0.000164473 0.0886613 0.911174
508 0.000165722 0.0877082 0.912126
509 0.00016699 0.0866322 0.913201
510 0.000168277 0.0854393 0.914392
511 0.00016946 0.0841147 0.915716
512 0.000170659 0.08269 0.917139
513 0.000171872 0.0811716 0.918657
514 0.000173098 0.0795672 0.92026
515 0.000174335 0.077884 0.921942
516 0.000175582 0.0761303 0.923694
517 0.000176836 0.0743152 0.925508
518 0.000178097 0.0724473 0.927375
519 0.000179361 0.0705366 0.929284
520 0.000180626 0.0685934 0.931226
521 0.000181577 0.0666134 0.933205
522 0.000182521 0.0646323 0.935185
523 0.000183457 0.0626633 0.937153
524 0.000184382 0.0607209 0.939095
525 0.000185295 0.0588194 0.940995
526 0.000186193 0.0569733 0.942841
527 0.000187076 0.0551959 0.944617
528 0.000187942 0.0535012 0.946311
529 0.000188789 0.0519025 0.947909
530 0.000189615 0.0504126 0.949398
531 0.000190091 0.0490544 0.950755
532 0.000190541 0.047832 0.951977
533 0.000190965 0.0467548 0.953054
534 0.000191361 0.0458321 0.953977
535 0.000191728 0.0450728 0.954735
536 0.000192065 0.0444847 0.955323
537 0.000192371 0.044075 0.955733
538 0.000192645 0.0438503 0.955957
539 0.000192888 0.0438162 0.955991
540 0.000193098 0.0439774 0.955829
541 0.000192586 0.0443591 0.955448
542 0.000192046 0.0449356 0.954872
543 0.000191477 0.045707 0.954102
544 0.000190879 0.0466726 0.953137
545 0.000190253 0.0478305 0.951979
546 0.000189599 0.0491784 0.950632
547 0.000188918 0.0507127 0.949098
548 0.00018821 0.0524301 0.947382
549 0.000187477 0.0543253 0.945487
550 0.000186718 0.056393 0.94342
551 0.000184687 0.0585471 0.941268
552 0.000182664 0.0608264 0.938991
553 0.000180655 0.0632172 0.936602
554 0.000178662 0.0657061 0.934115
555 0.000176689 0.0682789 0.931544
556 0.000174738 0.0709215 0.928904
557 0.000172813 0.0736189 0.926208
558 0.000170917 0.0763576 0.923471
559 0.000169052 0.0791231 0.920708
560 0.00016722 0.0819012 0.917932
561 0.000163635 0.084297 0.915539
562 0.00016016 0.0866404 0.913199
563 0.000156794 0.0889221 0.910921
564 0.000153534 0.0911314 0.908715
565 0.000150379 0.0932604 0.906589
566 0.000147325 0.095301 0.904552
567 0.00014437 0.0972481 0.902607
568 0.000141512 0.0990963 0.900762
569 0.000138748 0.100841 0.89902
570 0.000136074 0.10248 0.897384
571 0.0001326 0.103695 0.896173
572 0.000129265 0.104763 0.895108
573 0.000126072 0.105651 0.894223
574 0.000123022 0.106329 0.893548
575 0.000120115 0.106772 0.893108
576 0.000117352 0.106954 0.892929
577 0.000114732 0.10685 0.893035
578 0.000112257 0.106437 0.893451
579 0.000109927 0.105685 0.894205
580 0.000107744 0.10457 0.895322
581 0.000113107 0.105297 0.89459
582 0.000118837 0.105637 0.894244
583 0.000124948 0.105648 0.894227
584 0.000131445 0.105419 0.89445
585 0.000138325 0.10508 0.894782
586 0.000145569 0.104805 0.89505
587 0.000153141 0.104813 0.895034
588 0.000160982 0.105372 0.894467
589 0.00016901 0.106808 0.893023
590 0.000177112 0.109505 0.890318
591 0.000197818 0.119033 0.880769
592 0.000220318 0.133032 0.866747
593 0.000244565 0.152654 0.847101
594 0.000270448 0.17917 0.82056
595 0.000297783 0.213917 0.785785
596 0.00032632 0.258234 0.74144
597 0.000355759 0.313376 0.686269
598 0.000385768 0.380458 0.619156
599 0.00041603 0.460427 0.539157
600 0.000446261 0.554065 0.445489
601 0.000445408 0.592571 0.406984
602 0.000444582 0.631025 0.368531
603 0.000444052 0.669254 0.330302
604 0.000444043 0.707182 0.292374
605 0.000444738 0.744844 0.254711
606 0.000446259 0.782361 0.217193
607 0.000448669 0.819883 0.179668
608 0.000452023 0.857705 0.141842
609 0.000456328 0.896039 0.103505
610 0.000461594 0.935152 0.0643864
611 0.000457716 0.937512 0.0620306
612 0.000454915 0.939714 0.0598313
613 0.000453065 0.94179 0.0577569
614 0.000452048 0.943758 0.0557896
615 0.000451755 0.945646 0.0539026
616 0.000452082 0.947473 0.0520751
617 0.000452942 0.949258 0.0502889
618 0.000454263 0.951021 0.048525
619 0.000455995 0.952765 0.0467794
620 0.00045812 0.954501 0.0450406
621 0.000460214 0.954211 0.0453289
622 0.000462695 0.953886 0.0456513
623 0.000465576 0.953524 0.0460107
624 0.000468869 0.953122 0.0464094
625 0.000472586 0.952677 0.0468507
626 0.00047673 0.952187 0.0473368
627 0.000481287 0.951651 0.0478675
628 0.000486229 0.951071 0.0484425
629 0.000491509 0.95045 0.0490584
630 0.000497074 0.94979 0.0497125
631 0.000502871 0.949097 0.0504006
632 0.000508859 0.948372 0.0511189
633 0.000515013 0.947617 0.0518683
634 0.000521327 0.946839 0.0526399
635 0.000527814 0.946034 0.0534378
636 0.000534497 0.945201 0.0542642
637 0.00054141 0.944337 0.0551215
638 0.000548584 0.943435 0.0560166
639 0.000556049 0.942501 0.0569434
640 0.000563811 0.94153 0.057906
641 0.00057186 0.940525 0.058903
642 0.000580153 0.93949 0.0599295
643 0.000588624 0.938426 0.060985
644 0.000597203 0.93735 0.0620529
645 0.000605823 0.936263 0.0631312
646 0.000614424 0.935171 0.0642142
647 0.000622969 0.934079 0.065298
648 0.000631441 0.932981 0.0663874
649 0.000639845 0.931888 0.0674719
650 0.000648188 0.930794 0.0685581
651 0.000656629 0.929688 0.0696553
652 0.000665015 0.928586 0.0707494
653 0.00067331 0.927485 0.0718418
654 0.000681452 0.926387 0.0729316
655 0.000689359 0.925312 0.0739986
656 0.000696932 0.92426 0.075043
657 0.000704076 0.923247 0.076049
658 0.000710718 0.922288 0.0770011
659 0.000716804 0.921384 0.0778994
660 0.000722318 0.92053 0.0787473
661 0.000727108 0.919742 0.0795304
662 0.000731362 0.919002 0.0802669
663 0.000735113 0.918318 0.0809466
664 0.000738361 0.91768 0.0815818
665 0.000741087 0.917095 0.0821641
666 0.000743241 0.916577 0.08268
667 0.000744746 0.916128 0.0831274
668 0.000745518 0.915751 0.0835035
669 0.000745492 0.915462 0.0837927
670 0.00074463 0.915272 0.0839833
671 0.000743095 0.915174 0.0840832
672 0.000740752 0.915159 0.0841002
673 0.000737675 0.915237 0.0840251
674 0.000733941 0.915392 0.0838736
675 0.000729625 0.915618 0.0836523
676 0.000724778 0.915901 0.0833744
677 0.000719437 0.916254 0.0830265
678 0.000713605 0.91667 0.082616
679 0.000707268 0.917145 0.0821476
680 0.000700425 0.917694 0.0816052
681 0.000693073 0.918304 0.0810025
682 0.000685229 0.91898 0.0803352
683 0.000676933 0.919715 0.0796083
684 0.000668246 0.920501 0.0788308
685 0.000659239 0.921329 0.0780122
686 0.000649986 0.922188 0.0771618
687 0.000640555 0.92307 0.0762894
688 0.000631004 0.923966 0.0754028
689 0.000621361 0.924872 0.0745062
690 0.000611643 0.925785 0.0736031
691 0.000601977 0.926703 0.0726952
692 0.000592236 0.927629 0.071779
693 0.000582417 0.928567 0.0708507
694 0.00057253 0.929519 0.0699087
695 0.000562589 0.930485 0.068952
696 0.000552621 0.931466 0.0679812
697 0.000542662 0.932459 0.0669983
698 0.000532757 0.93346 0.0660068
699 0.000522957 0.934466 0.0650112
700 0.000513303 0.935472 0.0640145
701 0.000503733 0.936476 0.0630201
702 0.000494378 0.937471 0.0620346
703 0.000485251 0.938452 0.061063
704 0.000476358 0.939415 0.0601088
705 0.000467691 0.940359 0.0591736
706 0.000459241 0.941281 0.0582594
707 0.000450991 0.942183 0.0573655
708 0.000442928 0.943063 0.0564936
709 0.000435038 0.943921 0.0556436
710 0.000427312 0.944757 0.0548161
711 0.000419831 0.945561 0.0540189
712 0.000412505 0.946344 0.0532433
713 0.000405339 0.947108 0.0524871
714 0.000398337 0.947852 0.0517494
715 0.000391509 0.94858 0.0510288
716 0.000384862 0.94929 0.0503255
717 0.000378402 0.949984 0.0496379
718 0.000372135 0.950663 0.0489651
719 0.000366061 0.951328 0.0483063
720 0.000360179 0.95198 0.0476597
721 0.000354485 0.952626 0.0470191
722 0.00034897 0.95326 0.0463907
723 0.000343623 0.953849 0.0458072
724 0.000338448 0.954455 0.0452063
725 0.000333426 0.955046 0.0446201
726 0.00032855 0.955622 0.0440497
727 0.00032381 0.956181 0.0434956
728 0.0003192 0.956722 0.0429587
729 0.000314715 0.957245 0.0424399
730 0.000310353 0.957749 0.0419406
731 0.000306112 0.958228 0.0414657
732 0.000301992 0.958688 0.0410098
733 0.000297994 0.95913 0.0405716
734 0.000294122 0.959556 0.0401499
735 0.000290378 0.959966 0.0397434
736 0.000286761 0.960362 0.0393515
737 0.000283275 0.960744 0.0389725
738 0.000279918 0.961114 0.0386056
739 0.000276689 0.961474 0.0382491
740 0.000273586 0.961825 0.0379017
741 0.000270603 0.962167 0.0375621
742 0.000267735 0.962502 0.0372305
743 0.000264972 0.962828 0.0369072
744 0.000262308 0.963145 0.0365927
745 0.000259734 0.963453 0.0362869
746 0.000257243 0.963752 0.0359903
747 0.000254828 0.964042 0.0357029
748 0.000252482 0.964322 0.0354253
749 0.0002502 0.964592 0.0351578
750 0.000247978 0.964851 0.0349009
751 0.000245861 0.965098 0.034656
752 0.000243801 0.965334 0.0344217
753 0.000241796 0.96556 0.034198
754 0.000239849 0.965776 0.033984
755 0.000237962 0.965982 0.03378
756 0.000236136 0.966179 0.0335854
757 0.000234373 0.966365 0.0334003
758 0.000232675 0.966543 0.0332247
759 0.000231045 0.966711 0.033058
760 0.000229482 0.96687 0.0329001
761 0.000227943 0.967022 0.0327499
762 0.000226471 0.967166 0.0326076
763 0.000225065 0.967302 0.0324729
764 0.000223722 0.967432 0.0323448
765 0.00022244 0.967555 0.0322228
766 0.000221215 0.967673 0.0321062
767 0.000220044 0.967786 0.0319941
768 0.000218923 0.967896 0.0318854
769 0.000217847 0.968003 0.0317792
770 0.000216814 0.968108 0.0316752
771 0.000215862 0.968211 0.0315733
772 0.000214947 0.968312 0.0314731
773 0.000214067 0.96841 0.0313755
774 0.000213219 0.968506 0.0312806
775 0.000212404 0.968598 0.0311897
776 0.000211622 0.968685 0.0311036
777 0.000210871 0.968766 0.0310229
778 0.000210155 0.968841 0.0309491
779 0.000209473 0.968908 0.0308827
780 0.000208826 0.968966 0.0308251
781 0.000208216 0.969013 0.0307793
782 0.000207644 0.96905 0.0307428
783 0.000207111 0.969078 0.0307153
784 0.000206617 0.969097 0.0306964
785 0.000206164 0.969108 0.0306856
786 0.000205751 0.969112 0.0306823
787 0.000205377 0.969108 0.0306862
788 0.000205042 0.969098 0.0306966
789 0.000204744 0.969083 0.0307126
790 0.000204482 0.969062 0.0307337
791 0.000204254 0.969039 0.0307569
792 0.000204057 0.969012 0.0307841
793 0.000203888 0.968981 0.0308151
794 0.000203745 0.968946 0.0308498
795 0.000203624 0.968908 0.0308879
796 0.000203525 0.968867 0.0309294
797 0.000203445 0.968822 0.0309741
798 0.000203382 0.968775 0.0310219
799 0.000203335 0.968724 0.0310729
800 0.000203305 0.968669 0.0311273
801 0.000203292 0.968609 0.0311872
802 0.000203291 0.968515 0.031282
803 0.000203313 0.968447 0.0313496
804 0.000203354 0.968376 0.031421
805 0.000203418 0.9683 0.031497
806 0.000203505 0.968219 0.0315776
807 0.000203617 0.968133 0.0316631
808 0.000203757 0.968042 0.031754
809 0.000203925 0.967946 0.0318503
810 0.000204122 0.967844 0.0319521
811 0.000204349 0.967736 0.0320597
812 0.000204605 0.967622 0.0321729
813 0.000204889 0.967504 0.0322916
814 0.000205198 0.967379 0.0324156
815 0.000205531 0.96725 0.0325446
816 0.000205885 0.967116 0.0326782
817 0.000206256 0.966978 0.0328158
818 0.000206642 0.966836 0.0329573
819 0.000207038 0.966691 0.0331018
820 0.000207443 0.966543 0.0332491
821 0.000207891 0.966392 0.0333997
822 0.000208342 0.966239 0.0335524
823 0.000208796 0.966084 0.0337069
824 0.000209251 0.965928 0.0338632
825 0.00020971 0.965769 0.0340215
826 0.00021017 0.965608 0.0341818
827 0.000210636 0.965445 0.0343444
828 0.000211107 0.965279 0.0345095
829 0.000211586 0.965111 0.0346776
830 0.000212075 0.964939 0.034849
831 0.000212537 0.964762 0.0350255
832 0.000213012 0.964581 0.0352061
833 0.000213502 0.964396 0.0353909
834 0.000214009 0.964206 0.0355804
835 0.000214531 0.964011 0.0357744
836 0.00021507 0.963812 0.0359732
837 0.000215626 0.963608 0.0361767
838 0.000216197 0.963399 0.0363849
839 0.000216781 0.963186 0.0365975
840 0.000217378 0.962968 0.0368142
841 0.000218025 0.962749 0.0370334
842 0.000218679 0.962525 0.037256
843 0.000219339 0.962299 0.0374816
844 0.000220001 0.96207 0.0377099
845 0.000220664 0.961839 0.0379402
846 0.000221324 0.961606 0.0381723
847 0.00022198 0.961372 0.0384059
848 0.00022263 0.961137 0.0386405
849 0.000223273 0.960901 0.0388758
850 0.000223908 0.960664 0.0391119
851 0.000224495 0.960425 0.0393506
852 0.000225073 0.960185 0.0395898
853 0.000225644 0.959944 0.0398299
854 0.000226209 0.959702 0.0400713
855 0.000226768 0.959459 0.0403139
856 0.000227322 0.959215 0.040558
857 0.000227873 0.958968 0.0408042
858 0.000228421 0.958719 0.0410523
859 0.000228968 0.958468 0.0413028
860 0.000229514 0.958215 0.0415558
861 0.0002301 0.957957 0.0418126
862 0.000230685 0.957697 0.0420718
863 0.00023127 0.957435 0.0423335
864 0.000231853 0.957171 0.0425974
865 0.000232435 0.956905 0.0428628
866 0.000233012 0.956637 0.0431295
867 0.000233584 0.95637 0.0433969
868 0.000234147 0.956102 0.0436642
869 0.0002347 0.955834 0.043931
870 0.00023524 0.955568 0.0441966
871 0.000235764 0.955304 0.0444602
872 0.000236269 0.955042 0.0447219
873 0.000236752 0.954782 0.0449812
874 0.000237209 0.954524 0.0452384
875 0.000237637 0.954269 0.0454936
876 0.000238035 0.954015 0.0457469
877 0.000238402 0.953763 0.0459986
878 0.000238737 0.953512 0.046249
879 0.00023904 0.953262 0.0464991
880 0.000239307 0.952984 0.0467771
881 0.000239547 0.952729 0.0470318
882 0.00023976 0.952473 0.0472871
883 0.00023995 0.952218 0.0475423
884 0.00024012 0.951962 0.0477978
885 0.000240273 0.951707 0.0480524
886 0.000240413 0.951454 0.0483061
887 0.00024054 0.951202 0.0485578
888 0.000240658 0.950952 0.0488073
889 0.000240766 0.950706 0.0490532
890 0.000240867 0.950464 0.0492953
891 0.000240958 0.950231 0.0495277
892 0.000241038 0.950004 0.0497545
893 0.000241101 0.949784 0.0499753
894 0.000241145 0.949568 0.0501905
895 0.000241164 0.94936 0.050399
896 0.000241156 0.949158 0.0506013
897 0.000241116 0.948962 0.0507966
898 0.000241043 0.948774 0.0509849
899 0.000240933 0.948593 0.0511665
900 0.000240784 0.948418 0.0513412
901 0.000240596 0.948245 0.0515143
902 0.000240371 0.948079 0.0516808
903 0.000240109 0.947919 0.0518406
904 0.000239813 0.947766 0.051994
905 0.000239484 0.94762 0.0521403
906 0.000239125 0.94748 0.0522804
907 0.00023874 0.947347 0.0524143
908 0.00023833 0.94722 0.0525418
909 0.000237897 0.947098 0.0526636
910 0.000237445 0.946983 0.0527793
911 0.000236975 0.946874 0.0528895
912 0.000236488 0.946769 0.0529946
913 0.000235985 0.946668 0.0530959
914 0.000235467 0.946571 0.0531938
915 0.000234934 0.946476 0.0532894
916 0.000234385 0.946383 0.0533829
917 0.000233822 0.946291 0.0534751
918 0.000233242 0.946201 0.0535662
919 0.000232644 0.94611 0.0536569
920 0.000232028 0.946021 0.053747
921 0.000231429 0.945931 0.053838
922 0.000230809 0.945842 0.0539277
923 0.000230166 0.945756 0.0540142
924 0.0002295 0.945674 0.0540966
925 0.000228809 0.945598 0.054173
926 0.000228093 0.945529 0.0542428
927 0.000227352 0.945468 0.0543042
928 0.000226587 0.945417 0.0543568
929 0.000225798 0.945375 0.054399
930 0.000224986 0.945345 0.0544302
931 0.000224116 0.945321 0.0544547
932 0.000223226 0.945309 0.0544682
933 0.000222319 0.945306 0.0544717
934 0.000221396 0.945312 0.0544663
935 0.000220459 0.945327 0.0544526
936 0.000219511 0.945349 0.0544318
937 0.000218553 0.945377 0.0544045
938 0.000217587 0.94541 0.0543719
939 0.000216614 0.945449 0.0543349
940 0.000215637 0.945491 0.0542939
941 0.000214656 0.945536 0.0542498
942 0.000213671 0.945583 0.0542032
943 0.000212684 0.945632 0.0541548
944 0.000211693 0.945683 0.0541051
945 0.0002107 0.945735 0.0540545
946 0.000209703 0.945787 0.0540032
947 0.000208702 0.945839 0.0539518
948 0.000207696 0.945892 0.0539002
949 0.000206685 0.945944 0.0538491
950 0.000205668 0.945996 0.0537982
