200 0
300 0
379 0
461.5	0.06465
462	0.0662
462.5	0.06775
463	0.0693
463.5	0.07085
464	0.0724
464.5	0.07395
465	0.0755
465.5	0.07705
466	0.0786
466.5	0.08015
467	0.0817
467.5	0.08325
468	0.0848
468.5	0.08635
469	0.0879
469.5	0.08945
470	0.091
470.5	0.0934
471	0.0958
471.5	0.0982
472	0.1006
472.5	0.103
473	0.1054
473.5	0.1078
474	0.1102
474.5	0.1126
475	0.115
475.5	0.1174
476	0.1198
476.5	0.1222
477	0.1246
477.5	0.127
478	0.1294
478.5	0.1318
479	0.1342
479.5	0.1366
480	0.139
480.5	0.14245
481	0.1459
481.5	0.14935
482	0.1528
482.5	0.15625
483	0.1597
483.5	0.16315
484	0.1666
484.5	0.17005
485	0.1735
485.5	0.17695
486	0.1804
486.5	0.18385
487	0.1873
487.5	0.19075
488	0.1942
488.5	0.19765
489	0.2011
489.5	0.20455
490	0.208
490.5	0.21375
491	0.2195
491.5	0.22525
492	0.231
492.5	0.23675
493	0.2425
493.5	0.24825
494	0.254
494.5	0.25975
495	0.2655
495.5	0.27125
496	0.277
496.5	0.28275
497	0.2885
497.5	0.29425
498	0.3
498.5	0.30575
499	0.3115
499.5	0.31725
500	0.323
500.5	0.332
501	0.341
501.5	0.35
502	0.359
502.5	0.368
503	0.377
503.5	0.386
504	0.395
504.5	0.404
505	0.413
505.5	0.422
506	0.431
506.5	0.44
507	0.449
507.5	0.458
508	0.467
508.5	0.476
509	0.485
509.5	0.494
510	0.503
510.5	0.51335
511	0.5237
511.5	0.53405
512	0.5444
512.5	0.55475
513	0.5651
513.5	0.57545
514	0.5858
514.5	0.59615
515	0.6065
515.5	0.61685
516	0.6272
516.5	0.63755
517	0.6479
517.5	0.65825
518	0.6686
518.5	0.67895
519	0.6893
519.5	0.69965
520	0.71
520.5	0.7176
521	0.7252
521.5	0.7328
522	0.7404
522.5	0.748
523	0.7556
523.5	0.7632
524	0.7708
524.5	0.7784
525	0.786
525.5	0.7936
526	0.8012
526.5	0.8088
527	0.8164
527.5	0.824
528	0.8316
528.5	0.8392
529	0.8468
529.5	0.8544
530	0.862
530.5	0.8666
531	0.8712
531.5	0.8758
532	0.8804
532.5	0.885
533	0.8896
533.5	0.8942
534	0.8988
534.5	0.9034
535	0.908
535.5	0.9126
536	0.9172
536.5	0.9218
537	0.9264
537.5	0.931
538	0.9356
538.5	0.9402
539	0.9448
539.5	0.9494
540	0.954
540.5	0.95605
541	0.9581
541.5	0.96015
542	0.9622
542.5	0.96425
543	0.9663
543.5	0.96835
544	0.9704
544.5	0.97245
545	0.9745
545.5	0.97655
546	0.9786
546.5	0.98065
547	0.9827
547.5	0.98475
548	0.9868
548.5	0.98885
549	0.9909
549.5	0.99295
550	0.995
550.5	0.995
551	0.995
551.5	0.995
552	0.995
552.5	0.995
553	0.995
553.5	0.995
554	0.995
554.5	0.995
555	0.995
555.5	0.995
556	0.995
556.5	0.995
557	0.995
557.5	0.995
558	0.995
558.5	0.995
559	0.995
559.5	0.995
560	0.995
560.5	0.99285
561	0.9907
561.5	0.98855
562	0.9864
562.5	0.98425
563	0.9821
563.5	0.97995
564	0.9778
564.5	0.97565
565	0.9735
565.5	0.97135
566	0.9692
566.5	0.96705
567	0.9649
567.5	0.96275
568	0.9606
568.5	0.95845
569	0.9563
569.5	0.95415
570	0.952
570.5	0.9479
571	0.9438
571.5	0.9397
572	0.9356
572.5	0.9315
573	0.9274
573.5	0.9233
574	0.9192
574.5	0.9151
575	0.911
575.5	0.9069
576	0.9028
576.5	0.8987
577	0.8946
577.5	0.8905
578	0.8864
578.5	0.8823
579	0.8782
579.5	0.8741
580	0.87
580.5	0.86435
581	0.8587
581.5	0.85305
582	0.8474
582.5	0.84175
583	0.8361
583.5	0.83045
584	0.8248
584.5	0.81915
585	0.8135
585.5	0.80785
586	0.8022
586.5	0.79655
587	0.7909
587.5	0.78525
588	0.7796
588.5	0.77395
589	0.7683
589.5	0.76265
590	0.757
590.5	0.7507
591	0.7444
591.5	0.7381
592	0.7318
592.5	0.7255
593	0.7192
593.5	0.7129
594	0.7066
594.5	0.7003
595	0.694
595.5	0.6877
596	0.6814
596.5	0.6751
597	0.6688
597.5	0.6625
598	0.6562
598.5	0.6499
599	0.6436
599.5	0.6373
600	0.631
600.5	0.6246
601	0.6182
601.5	0.6118
602	0.6054
602.5	0.599
603	0.5926
603.5	0.5862
604	0.5798
604.5	0.5734
605	0.567
605.5	0.5606
606	0.5542
606.5	0.5478
607	0.5414
607.5	0.535
608	0.5286
608.5	0.5222
609	0.5158
609.5	0.5094
610	0.503
610.5	0.4969
611	0.4908
611.5	0.4847
612	0.4786
612.5	0.4725
613	0.4664
613.5	0.4603
614	0.4542
614.5	0.4481
615	0.442
615.5	0.4359
616	0.4298
616.5	0.4237
617	0.4176
617.5	0.4115
618	0.4054
618.5	0.3993
619	0.3932
619.5	0.3871
620	0.381
620.5	0.3752
621	0.3694
621.5	0.3636
622	0.3578
622.5	0.352
623	0.3462
623.5	0.3404
624	0.3346
624.5	0.3288
625	0.323
625.5	0.3172
626	0.3114
626.5	0.3056
627	0.2998
627.5	0.294
628	0.2882
628.5	0.2824
629	0.2766
629.5	0.2708
630	0.265
630.5	0.2605
631	0.256
631.5	0.2515
632	0.247
632.5	0.2425
633	0.238
633.5	0.2335
634	0.229
634.5	0.2245
635	0.22
635.5	0.2155
636	0.211
636.5	0.2065
637	0.202
637.5	0.1975
638	0.193
638.5	0.1885
639	0.184
639.5	0.1795
640	0.175
640.5	0.1716
641	0.1682
641.5	0.1648
642	0.1614
642.5	0.158
643	0.1546
643.5	0.1512
644	0.1478
644.5	0.1444
645	0.141
645.5	0.1376
646	0.1342
646.5	0.1308
647	0.1274
647.5	0.124
648	0.1206
648.5	0.1172
649	0.1138
649.5	0.1104
650	0.107
650.5	0.1047
651	0.1024
651.5	0.1001
652	0.0978
652.5	0.0955
653	0.0932
653.5	0.0909
654	0.0886
654.5	0.0863
655	0.084
655.5	0.0817
656	0.0794
656.5	0.0771
657	0.0748
657.5	0.0725
658	0.0702
658.5	0.0679
659	0.0656
659.5	0.0633
660	0.061
660.5	0.05955
661	0.0581
661.5	0.05665
662	0.0552
662.5	0.05375
663	0.0523
663.5	0.05085
664	0.0494
664.5	0.04795
665	0.0465
665.5	0.04505
666	0.0436
666.5	0.04215
667	0.0407
667.5	0.03925
668	0.0378
668.5	0.03635
669	0.0349
669.5	0.03345
670	0.032
670.5	0.03125
671	0.0305
671.5	0.02975
672	0.029
672.5	0.02825
673	0.0275
673.5	0.02675
674	0.026
674.5	0.02525
675	0.0245
675.5	0.02375
676	0.023
676.5	0.02225
677	0.0215
677.5	0.02075
678	0.02
678.5	0.01925
679	0.0185
679.5	0.01775
680	0.017
680.5	0.01656
681	0.01612
681.5	0.01568
682	0.01524
682.5	0.0148
683	0.01436
683.5	0.01392
684	0.01348
684.5	0.01304
685	0.0126
685.5	0.01216
686	0.01172
686.5	0.01128
687	0.01084
687.5	0.0104
688	0.00996
688.5	0.00952
689	0.00908
689.5	0.00864
690	0.0082
690.5	0.008
691	0.00779
691.5	0.00759
692	0.00738
692.5	0.00718
693	0.00697
693.5	0.00677
694	0.00656
694.5	0.00636
695	0.00615
695.5	0.00595
696	0.00574
696.5	0.00554
697	0.00533
697.5	0.00513
698	0.00492
698.5	0.00472
699	0.00451
699.5	0.0043
700	0.0041
700.5	0.004
701	0.0039
701.5	0.0038
702	0.0037
702.5	0.0036
703	0.0035
703.5	0.0034
704	0.0033
704.5	0.0032
705	0.0031
705.5	0.003
706	0.0029
706.5	0.0028
707	0.0027
707.5	0.0026
708	0.0025
708.5	0.0024
709	0.0023
709.5	0.0022
710	0.0021
710.5	0.00205
711	0.00199
711.5	0.00194
712	0.00189
712.5	0.00184
713	0.00178
713.5	0.00173
714	0.00168
714.5	0.00163
715	0.00158
715.5	0.00152
716	0.00147
716.5	0.00142
717	0.00136
717.5	0.00131
718	0.00126
718.5	0.00121
719	0.00115
719.5	0.0011
720	0.00105
720.5	0.00102
721	9.97E-4
721.5	9.705E-4
722	9.44E-4
722.5	9.175E-4
723	8.91E-4
723.5	8.645E-4
724	8.38E-4
724.5	8.115E-4
725	7.85E-4
725.5	7.585E-4
726	7.32E-4
726.5	7.055E-4
727	6.79E-4
727.5	6.525E-4
728	6.26E-4
728.5	5.995E-4
729	5.73E-4
729.5	5.465E-4
730	5.2E-4
730.5	5.065E-4
731	4.93E-4
731.5	4.795E-4
732	4.66E-4
732.5	4.525E-4
733	4.39E-4
733.5	4.255E-4
734	4.12E-4
734.5	3.985E-4
735	3.85E-4
735.5	3.715E-4
736	3.58E-4
736.5	3.445E-4
737	3.31E-4
737.5	3.175E-4
738	3.04E-4
738.5	2.905E-4
739	2.77E-4
739.5	2.635E-4
740	2.5E-4
740.5	2.435E-4
741	2.37E-4
741.5	2.305E-4
742	2.24E-4
742.5	2.175E-4
743	2.11E-4
743.5	2.045E-4
744	1.98E-4
744.5	1.915E-4
745	1.85E-4
745.5	1.785E-4
746	1.72E-4
746.5	1.655E-4
747	1.59E-4
747.5	1.525E-4
748	1.46E-4
748.5	1.395E-4
749	1.33E-4
749.5	1.265E-4
750	1.2E-4
750.5	1.17E-4
751	1.14E-4
751.5	1.11E-4
752	1.08E-4
752.5	1.05E-4
753	1.02E-4
753.5	9.9E-5
754	9.6E-5
754.5	9.3E-5
755	9E-5
755.5	8.7E-5
756	8.4E-5
756.5	8.1E-5
757	7.8E-5
757.5	7.5E-5
758	7.2E-5
758.5	6.9E-5
759	6.6E-5
759.5	6.3E-5
760	6E-5
760.5	5.85E-5
761	5.7E-5
761.5	5.55E-5
762	5.4E-5
762.5	5.25E-5
763	5.1E-5
763.5	4.95E-5
764	4.8E-5
764.5	4.65E-5
765	4.5E-5
765.5	4.35E-5
766	4.2E-5
766.5	4.05E-5
767	3.9E-5
767.5	3.75E-5
768	3.6E-5
768.5	3.45E-5
769	3.3E-5
769.5	3.15E-5
770	3E-5
770.5	2.85E-5
771	2.7E-5
771.5	2.55E-5
772	2.4E-5
772.5	2.25E-5
773	2.1E-5
773.5	1.95E-5
774	1.8E-5
774.5	1.65E-5
775	1.5E-5
775.5	1.35E-5
776	1.2E-5
776.5	1.05E-5
777	9E-6
777.5	7.5E-6
778	6E-6
778.5	4.5E-6
779	3E-6
779.5	1.5E-6
780	1E-6
781 0
950 0
2000 0
