# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 2.8 -0.5 0 0 -5 4.27974e-21 8.59674e+16 8.62796e-07 1.79532e-05 8.01088e-23 2.47278e-07 -97114.6 0 0 0 0 0 0 0 0 0 0 0 0 3.57908e-15 3.57908e-15 3.57908e-15 3.57908e-15 
9.79066e-05 2.79905 -0.500951 0 0 -4.99905 4.44008e-21 8.40297e+16 8.6269e-07 1.77119e-05 8.01088e-23 2.38456e-07 -96901.9 0 0 0 0 0 0 0 0 0 0 0 0 3.58291e-15 3.58291e-15 3.58291e-15 3.58291e-15 
0.000214985 2.79792 -0.502082 0 0 -4.99792 4.63874e-21 8.17766e+16 8.62461e-07 1.74277e-05 8.01088e-23 2.28339e-07 -96400.1 0 0 0 0 0 0 0 0 0 0 0 0 3.58707e-15 3.58707e-15 3.58707e-15 3.58707e-15 
0.000354988 2.79657 -0.503428 0 0 -4.99657 4.88656e-21 7.91704e+16 8.62197e-07 1.70971e-05 8.01088e-23 2.16868e-07 -95817.6 0 0 0 0 0 0 0 0 0 0 0 0 3.59209e-15 3.59209e-15 3.59209e-15 3.59209e-15 
0.000522406 2.79497 -0.505026 0 0 -4.99497 5.19823e-21 7.61746e+16 8.61895e-07 1.67142e-05 8.01088e-23 2.03989e-07 -95145.3 0 0 0 0 0 0 0 0 0 0 0 0 3.59817e-15 3.59817e-15 3.59817e-15 3.59817e-15 
0.000722606 2.79308 -0.506923 0 0 -4.99308 5.59399e-21 7.27559e+16 8.61551e-07 1.62735e-05 8.01088e-23 1.89697e-07 -94374.6 0 0 0 0 0 0 0 0 0 0 0 0 3.60554e-15 3.60554e-15 3.60554e-15 3.60554e-15 
0.000962009 2.79083 -0.509172 0 0 -4.99083 6.10234e-21 6.88883e+16 8.61164e-07 1.57696e-05 8.01088e-23 1.74051e-07 -93498 0 0 0 0 0 0 0 0 0 0 0 0 3.61448e-15 3.61448e-15 3.61448e-15 3.61448e-15 
0.00124829 2.78817 -0.511834 0 0 -4.98817 6.76421e-21 6.45567e+16 8.60732e-07 1.51976e-05 8.01088e-23 1.57191e-07 -92510.4 0 0 0 0 0 0 0 0 0 0 0 0 3.62538e-15 3.62538e-15 3.62538e-15 3.62538e-15 
0.00159063 2.78502 -0.514981 0 0 -4.98502 7.63996e-21 5.97625e+16 8.60257e-07 1.45543e-05 8.01088e-23 1.39357e-07 -91410.3 0 0 0 0 0 0 0 0 0 0 0 0 3.63867e-15 3.63867e-15 3.63867e-15 3.63867e-15 
0.002 2.7813 -0.518697 0 0 -4.9813 8.82106e-21 5.45291e+16 8.60009e-07 1.38419e-05 8.01088e-23 1.2093e-07 -90777.8 0 0 0 0 0 0 0 0 0 0 0 0 3.65609e-15 3.65609e-15 3.65609e-15 3.65609e-15 
0.002 2.7813 -0.518697 0 0 -4.9813 8.82106e-21 5.45291e+16 8.59469e-07 1.38332e-05 8.01088e-23 1.20854e-07 -89496 0 0 0 0 0 0 0 0 0 0 0 0 3.65379e-15 3.65379e-15 3.65379e-15 3.65379e-15 
0.0025 2.77683 -0.523172 0 0 -4.97683 1.0488e-20 4.87945e+16 8.59207e-07 1.30326e-05 8.01088e-23 1.01885e-07 -88865.3 0 0 0 0 0 0 0 0 0 0 0 0 3.67549e-15 3.67549e-15 3.67549e-15 3.67549e-15 
