# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 -3.775 -7.075 -5.25106 -6.5678 1.575 73.9595 7.22638e+16 8.51394e-07 1.5962e-05 9.01975e-23 1.84807e-07 56736.8 0 0 3.5964e-18 0 0 0.0126754 0 0 0 0 0 0 4.64583e+07 4.64583e+07 4.64583e+07 4.64583e+07 
9.79066e-05 -3.77444 -7.07444 -5.25067 -6.56712 1.57444 73.4897 7.2058e+16 8.51443e-07 1.59371e-05 9.0134e-23 1.83993e-07 56919.2 0 0 3.63111e-18 0 0 0.0126754 0 0 0 0 0 0 4.59637e+07 4.59637e+07 4.59637e+07 4.59637e+07 
0.000214985 -3.77378 -7.07378 -5.2502 -6.56632 1.57378 72.9475 7.18142e+16 8.51555e-07 1.59085e-05 9.00614e-23 1.83042e-07 57354.6 0 0 3.71357e-18 0 0 0.0126754 0 0 0 0 0 0 4.53931e+07 4.53931e+07 4.53931e+07 4.53931e+07 
0.000354988 -3.77297 -7.07297 -5.24961 -6.56534 1.57297 72.3262 7.15256e+16 8.5169e-07 1.58747e-05 8.99782e-23 1.81919e-07 57873.4 0 0 3.81078e-18 0 0 0.0126754 0 0 0 0 0 0 4.47356e+07 4.47356e+07 4.47356e+07 4.47356e+07 
0.000522406 -3.77199 -7.07199 -5.24889 -6.56417 1.57199 71.6203 7.11849e+16 8.51853e-07 1.58348e-05 8.98837e-23 1.80597e-07 58491 0 0 3.92511e-18 0 0 0.0126754 0 0 0 0 0 0 4.39832e+07 4.39832e+07 4.39832e+07 4.39832e+07 
0.000722606 -3.77082 -7.07082 -5.248 -6.56276 1.57082 70.8265 7.07835e+16 8.52049e-07 1.57878e-05 8.97776e-23 1.79045e-07 59225.7 0 0 4.05923e-18 0 0 0.0126754 0 0 0 0 0 0 4.31291e+07 4.31291e+07 4.31291e+07 4.31291e+07 
0.000962009 -3.76939 -7.06939 -5.2469 -6.56106 1.56939 69.9456 7.03119e+16 8.52286e-07 1.57325e-05 8.966e-23 1.7723e-07 60098.9 0 0 4.21608e-18 0 0 0.0126754 0 0 0 0 0 0 4.2169e+07 4.2169e+07 4.2169e+07 4.2169e+07 
0.00124829 -3.76765 -7.06765 -5.24552 -6.559 1.56765 68.9832 6.97596e+16 8.52572e-07 1.56678e-05 8.95317e-23 1.75115e-07 61135.5 0 0 4.39893e-18 0 0 0.0126754 0 0 0 0 0 0 4.11018e+07 4.11018e+07 4.11018e+07 4.11018e+07 
0.00159063 -3.76554 -7.06554 -5.24379 -6.5565 1.56554 67.9531 6.91153e+16 8.52919e-07 1.55923e-05 8.93948e-23 1.72661e-07 62364.5 0 0 4.61134e-18 0 0 0.0126754 0 0 0 0 0 0 3.99316e+07 3.99316e+07 3.99316e+07 3.99316e+07 
0.002 -3.76296 -7.06296 -5.24162 -6.55347 1.56296 66.8795 6.83669e+16 8.53105e-07 1.55003e-05 8.92501e-23 1.69784e-07 63095.9 0 0 4.73639e-18 0 0 0.0126754 0 0 0 0 0 0 3.86583e+07 3.86583e+07 3.86583e+07 3.86583e+07 
