# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 -0.075 -3.375 -1.60902 -2.87494 -2.125 7.88089 8.58412e+16 8.46486e-07 1.75576e-05 8.11776e-23 2.41474e-07 -39559.6 0 0 3.26166e-19 0 0 0.000837418 0 0 0 0 0 0 6.43693e+06 6.43693e+06 6.43693e+06 6.43693e+06 
9.79066e-05 -0.0753873 -3.37539 -1.60898 -2.8749 -2.12461 8.0119 8.49783e+16 8.4645e-07 1.74526e-05 8.11954e-23 2.37617e-07 -39344.5 0 0 3.30783e-19 0 0 0.000837418 0 0 0 0 0 0 6.44118e+06 6.44118e+06 6.44118e+06 6.44118e+06 
0.000214985 -0.0758449 -3.37584 -1.60893 -2.87486 -2.12416 8.17015 8.39666e+16 8.46364e-07 1.73283e-05 8.12167e-23 2.33117e-07 -38833.2 0 0 3.41831e-19 0 0 0.000837418 0 0 0 0 0 0 6.44609e+06 6.44609e+06 6.44609e+06 6.44609e+06 
0.000354988 -0.0763844 -3.37638 -1.60887 -2.87481 -2.12362 8.36163 8.2785e+16 8.46265e-07 1.71828e-05 8.12425e-23 2.27906e-07 -38229.7 0 0 3.55053e-19 0 0 0.000837418 0 0 0 0 0 0 6.45222e+06 6.45222e+06 6.45222e+06 6.45222e+06 
0.000522406 -0.0770184 -3.37702 -1.60879 -2.87475 -2.12298 8.59383 8.14108e+16 8.46151e-07 1.70131e-05 8.12739e-23 2.21909e-07 -37519.1 0 0 3.70881e-19 0 0 0.000837418 0 0 0 0 0 0 6.45989e+06 6.45989e+06 6.45989e+06 6.45989e+06 
0.000722606 -0.0777611 -3.37776 -1.6087 -2.87467 -2.12224 8.87613 7.98209e+16 8.4602e-07 1.6816e-05 8.1312e-23 2.15055e-07 -36684.7 0 0 3.89833e-19 0 0 0.000837418 0 0 0 0 0 0 6.46954e+06 6.46954e+06 6.46954e+06 6.46954e+06 
0.000962009 -0.0786275 -3.37863 -1.60858 -2.87458 -2.12137 9.22032 7.79924e+16 8.45871e-07 1.65884e-05 8.13584e-23 2.07284e-07 -35708 0 0 4.12533e-19 0 0 0.000837418 0 0 0 0 0 0 6.48178e+06 6.48178e+06 6.48178e+06 6.48178e+06 
0.00124829 -0.0796332 -3.37963 -1.60843 -2.87446 -2.12037 9.6414 7.59041e+16 8.45703e-07 1.63271e-05 8.14152e-23 1.98556e-07 -34569.1 0 0 4.39736e-19 0 0 0.000837419 0 0 0 0 0 0 6.49739e+06 6.49739e+06 6.49739e+06 6.49739e+06 
0.00159063 -0.0807937 -3.38079 -1.60824 -2.87431 -2.11921 10.1586 7.35383e+16 8.45516e-07 1.60292e-05 8.1485e-23 1.88859e-07 -33246.6 0 0 4.72353e-19 0 0 0.000837419 0 0 0 0 0 0 6.51743e+06 6.51743e+06 6.51743e+06 6.51743e+06 
0.002 -0.0821228 -3.38212 -1.60799 -2.87413 -2.11788 10.7965 7.0883e+16 8.45431e-07 1.56948e-05 8.15712e-23 1.78241e-07 -32468.4 0 0 4.91883e-19 0 0 0.000837419 0 0 0 0 0 0 6.54426e+06 6.54426e+06 6.54426e+06 6.54426e+06 
