# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 1.4 -1.9 -0.187042 -1.40057 -3.6 1.01505 8.71497e+16 8.50107e-07 1.78045e-05 8.02471e-23 2.48602e-07 -58402.4 0 0 5.16113e-20 0 0 3.19434e-06 0 0 0 0 0 0 853162 853162 853162 853162 
9.79066e-05 1.39943 -1.90057 -0.187036 -1.40057 -3.59943 1.03799 8.59644e+16 8.50049e-07 1.76598e-05 8.02502e-23 2.43228e-07 -58184.8 0 0 5.2301e-20 0 0 3.19434e-06 0 0 0 0 0 0 853898 853898 853898 853898 
0.000214985 1.39875 -1.90125 -0.187028 -1.40057 -3.59875 1.06588 8.45779e+16 8.49916e-07 1.74887e-05 8.0254e-23 2.36987e-07 -57668.7 0 0 5.39512e-20 0 0 3.19434e-06 0 0 0 0 0 0 854720 854720 854720 854720 
0.000354988 1.39795 -1.90205 -0.187019 -1.40057 -3.59795 1.09989 8.29628e+16 8.49762e-07 1.72888e-05 8.02586e-23 2.29804e-07 -57062.3 0 0 5.59265e-20 0 0 3.19434e-06 0 0 0 0 0 0 855714 855714 855714 855714 
0.000522406 1.397 -1.903 -0.187007 -1.40057 -3.597 1.14153 8.10905e+16 8.49584e-07 1.7056e-05 8.02642e-23 2.21594e-07 -56352.4 0 0 5.82913e-20 0 0 3.19434e-06 0 0 0 0 0 0 856917 856917 856917 856917 
0.000722606 1.39588 -1.90412 -0.186992 -1.40057 -3.59588 1.19271 7.89325e+16 8.4938e-07 1.67864e-05 8.02711e-23 2.12287e-07 -55524.2 0 0 6.11234e-20 0 0 3.19434e-06 0 0 0 0 0 0 858378 858378 858378 858378 
0.000962009 1.39456 -1.90544 -0.186973 -1.40057 -3.59456 1.25594 7.64615e+16 8.49148e-07 1.64758e-05 8.02797e-23 2.01837e-07 -54562.5 0 0 6.45159e-20 0 0 3.19434e-06 0 0 0 0 0 0 860157 860157 860157 860157 
0.00124829 1.39301 -1.90699 -0.186949 -1.40057 -3.59301 1.33449 7.36541e+16 8.48885e-07 1.61205e-05 8.02903e-23 1.90232e-07 -53451.6 0 0 6.85815e-20 0 0 3.19434e-06 0 0 0 0 0 0 862327 862327 862327 862327 
0.00159063 1.39121 -1.90879 -0.186919 -1.40057 -3.59121 1.43274 7.04927e+16 8.48591e-07 1.57168e-05 8.03036e-23 1.77508e-07 -52176 0 0 7.34559e-20 0 0 3.19434e-06 0 0 0 0 0 0 864985 864985 864985 864985 
0.002 1.3891 -1.9109 -0.18688 -1.40057 -3.5891 1.55656 6.69694e+16 8.48449e-07 1.52656e-05 8.03204e-23 1.63795e-07 -51430 0 0 7.63746e-20 0 0 3.19434e-06 0 0 0 0 0 0 868439 868439 868439 868439 
