# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 -4.75 -8.05 -5.88208 -7.39015 2.55 1.03482e+07 2.72725e+14 0.000146052 0.000511183 2.42148e-16 2.23363e-08 290605 0 0 2.55109e-10 0 0 0.00649158 0 0 0 0 0 0 9.58965e+11 9.58965e+11 9.58965e+11 9.58965e+11 
9.79066e-05 -4.74715 -8.04715 -5.873 -7.38731 2.54715 1.3129e+07 2.72723e+14 0.000146377 0.000511183 3.07904e-16 2.23362e-08 290605 0 0 2.55111e-10 0 0 0.00649158 0 0 0 0 0 0 1.21726e+12 1.21726e+12 1.21726e+12 1.21726e+12 
0.000214985 -4.74375 -8.04375 -5.86429 -7.3839 2.54375 1.60765e+07 2.7272e+14 0.000146668 0.000511185 3.77779e-16 2.2336e-08 290607 0 0 2.55115e-10 0 0 0.00649158 0 0 0 0 0 0 1.49119e+12 1.49119e+12 1.49119e+12 1.49119e+12 
0.000354988 -4.73968 -8.03968 -5.85566 -7.37983 2.53968 1.91281e+07 2.72717e+14 0.000146928 0.000511187 4.50282e-16 2.23359e-08 290609 0 0 2.55119e-10 0 0 0.00649158 0 0 0 0 0 0 1.77492e+12 1.77492e+12 1.77492e+12 1.77492e+12 
0.000522406 -4.73482 -8.03482 -5.84689 -7.37497 2.53482 2.22002e+07 2.72714e+14 0.000147158 0.00051119 5.23419e-16 2.23357e-08 290611 0 0 2.55124e-10 0 0 0.00649158 0 0 0 0 0 0 2.06069e+12 2.06069e+12 2.06069e+12 2.06069e+12 
0.000722606 -4.729 -8.029 -5.83775 -7.36915 2.529 2.51915e+07 2.7271e+14 0.000147359 0.000511193 5.9476e-16 2.23355e-08 290614 0 0 2.55131e-10 0 0 0.00649158 0 0 0 0 0 0 2.33905e+12 2.33905e+12 2.33905e+12 2.33905e+12 
0.000962009 -4.72204 -8.02204 -5.82803 -7.36219 2.52204 2.79904e+07 2.72704e+14 0.000147531 0.000511197 6.61613e-16 2.23352e-08 290618 0 0 2.55141e-10 0 0 0.00649158 0 0 0 0 0 0 2.59957e+12 2.59957e+12 2.59957e+12 2.59957e+12 
0.00124829 -4.71372 -8.01372 -5.81746 -7.35387 2.51372 3.04872e+07 2.72698e+14 0.000147674 0.000511201 7.21328e-16 2.23349e-08 290622 0 0 2.55153e-10 0 0 0.00649158 0 0 0 0 0 0 2.83202e+12 2.83202e+12 2.83202e+12 2.83202e+12 
0.00159063 -4.70377 -8.00377 -5.80576 -7.34392 2.50377 3.25905e+07 2.72691e+14 0.000147789 0.000511206 7.7169e-16 2.23345e-08 290626 0 0 2.55169e-10 0 0 0.00649158 0 0 0 0 0 0 3.02787e+12 3.02787e+12 3.02787e+12 3.02787e+12 
0.002 -4.69188 -7.99188 -5.79257 -7.33202 2.49188 3.42445e+07 2.72682e+14 0.000147874 0.000511207 8.11323e-16 2.23339e-08 290629 0 0 2.55179e-10 0 0 0.00649158 0 0 0 0 0 0 3.18185e+12 3.18185e+12 3.18185e+12 3.18185e+12 
0.002 -4.69188 -7.99188 -5.79257 -7.33202 2.49188 3.42445e+07 2.72682e+14 0.000147878 0.000511219 8.11342e-16 2.23344e-08 290636 0 0 2.55202e-10 0 0 0.00649158 0 0 0 0 0 0 3.18193e+12 3.18193e+12 3.18193e+12 3.18193e+12 
0.0025 -4.67734 -7.97734 -5.77712 -7.31749 2.47734 3.54618e+07 2.72671e+14 0.000147939 0.00051122 8.40531e-16 2.23335e-08 290639 0 0 2.55216e-10 0 0 0.00649158 0 0 0 0 0 0 3.29521e+12 3.29521e+12 3.29521e+12 3.29521e+12 
0.003 -4.66281 -7.96281 -5.76208 -7.30296 2.46281 3.61475e+07 2.72661e+14 0.000147976 0.000511228 8.56997e-16 2.2333e-08 290646 0 0 2.55242e-10 0 0 0.00649158 0 0 0 0 0 0 3.35903e+12 3.35903e+12 3.35903e+12 3.35903e+12 
0.0035 -4.64828 -7.94828 -5.74727 -7.28842 2.44828 3.65342e+07 2.7265e+14 0.000147998 0.000511236 8.66296e-16 2.23325e-08 290653 0 0 2.55269e-10 0 0 0.00649158 0 0 0 0 0 0 3.39499e+12 3.39499e+12 3.39499e+12 3.39499e+12 
0.004 -4.63375 -7.93375 -5.73258 -7.27389 2.43375 3.67528e+07 2.72639e+14 0.000148012 0.000511243 8.7156e-16 2.23319e-08 290660 0 0 2.55297e-10 0 0 0.00649158 0 0 0 0 0 0 3.41527e+12 3.41527e+12 3.41527e+12 3.41527e+12 
0.0045 -4.61921 -7.91921 -5.71796 -7.25935 2.41921 3.68766e+07 2.72628e+14 0.000148022 0.000511251 8.74555e-16 2.23314e-08 290667 0 0 2.55324e-10 0 0 0.00649158 0 0 0 0 0 0 3.42674e+12 3.42674e+12 3.42674e+12 3.42674e+12 
0.005 -4.60468 -7.90468 -5.70337 -7.24482 2.40468 3.69473e+07 2.72617e+14 0.000148029 0.000511259 8.76272e-16 2.23308e-08 290674 0 0 2.55351e-10 0 0 0.00649158 0 0 0 0 0 0 3.43325e+12 3.43325e+12 3.43325e+12 3.43325e+12 
0.0055 -4.59015 -7.89015 -5.68881 -7.23028 2.39015 3.6988e+07 2.72607e+14 0.000148034 0.000511267 8.7727e-16 2.23303e-08 290681 0 0 2.55379e-10 0 0 0.00649158 0 0 0 0 0 0 3.43696e+12 3.43696e+12 3.43696e+12 3.43696e+12 
0.006 -4.57561 -7.87561 -5.67426 -7.21575 2.37561 3.70118e+07 2.72596e+14 0.000148039 0.000511275 8.77864e-16 2.23298e-08 290689 0 0 2.55406e-10 0 0 0.00649158 0 0 0 0 0 0 3.43911e+12 3.43911e+12 3.43911e+12 3.43911e+12 
0.0065 -4.56108 -7.86108 -5.65972 -7.20121 2.36108 3.70262e+07 2.72585e+14 0.000148044 0.000511282 8.7823e-16 2.23292e-08 290696 0 0 2.55434e-10 0 0 0.00649158 0 0 0 0 0 0 3.44037e+12 3.44037e+12 3.44037e+12 3.44037e+12 
0.007 -4.54654 -7.84654 -5.64517 -7.18668 2.34654 3.70352e+07 2.72574e+14 0.000148048 0.00051129 8.78468e-16 2.23287e-08 290703 0 0 2.55461e-10 0 0 0.00649158 0 0 0 0 0 0 3.44113e+12 3.44113e+12 3.44113e+12 3.44113e+12 
0.0075 -4.53201 -7.83201 -5.63063 -7.17214 2.33201 3.70412e+07 2.72564e+14 0.000148052 0.000511298 8.78635e-16 2.23281e-08 290710 0 0 2.55489e-10 0 0 0.00649158 0 0 0 0 0 0 3.44161e+12 3.44161e+12 3.44161e+12 3.44161e+12 
0.008 -4.51747 -7.81747 -5.6161 -7.1576 2.31747 3.70455e+07 2.72553e+14 0.000148056 0.000511306 8.7876e-16 2.23276e-08 290717 0 0 2.55516e-10 0 0 0.00649158 0 0 0 0 0 0 3.44194e+12 3.44194e+12 3.44194e+12 3.44194e+12 
0.0085 -4.50294 -7.80294 -5.60156 -7.14307 2.30294 3.70488e+07 2.72542e+14 0.000148059 0.000511314 8.78863e-16 2.23271e-08 290724 0 0 2.55544e-10 0 0 0.00649158 0 0 0 0 0 0 3.44218e+12 3.44218e+12 3.44218e+12 3.44218e+12 
0.009 -4.4884 -7.7884 -5.58702 -7.12853 2.2884 3.70517e+07 2.72531e+14 0.000148063 0.000511321 8.78953e-16 2.23265e-08 290731 0 0 2.55571e-10 0 0 0.00649158 0 0 0 0 0 0 3.44236e+12 3.44236e+12 3.44236e+12 3.44236e+12 
0.0095 -4.47386 -7.77386 -5.57248 -7.11399 2.27386 3.70542e+07 2.72521e+14 0.000148067 0.000511329 8.79035e-16 2.2326e-08 290738 0 0 2.55599e-10 0 0 0.00649158 0 0 0 0 0 0 3.44252e+12 3.44252e+12 3.44252e+12 3.44252e+12 
0.01 -4.45933 -7.75933 -5.55794 -7.09945 2.25933 3.70565e+07 2.7251e+14 0.000148071 0.000511337 8.79114e-16 2.23254e-08 290745 0 0 2.55627e-10 0 0 0.00649158 0 0 0 0 0 0 3.44267e+12 3.44267e+12 3.44267e+12 3.44267e+12 
0.0105 -4.44479 -7.74479 -5.5434 -7.08491 2.24479 3.70588e+07 2.72499e+14 0.000148075 0.000511345 8.7919e-16 2.23249e-08 290752 0 0 2.55654e-10 0 0 0.00649158 0 0 0 0 0 0 3.4428e+12 3.4428e+12 3.4428e+12 3.4428e+12 
0.011 -4.43025 -7.73025 -5.52886 -7.07037 2.23025 3.7061e+07 2.72488e+14 0.000148079 0.000511352 8.79266e-16 2.23243e-08 290759 0 0 2.55682e-10 0 0 0.00649158 0 0 0 0 0 0 3.44293e+12 3.44293e+12 3.44293e+12 3.44293e+12 
0.0115 -4.41571 -7.71571 -5.51432 -7.05583 2.21571 3.70632e+07 2.72478e+14 0.000148083 0.00051136 8.7934e-16 2.23238e-08 290766 0 0 2.55709e-10 0 0 0.00649158 0 0 0 0 0 0 3.44306e+12 3.44306e+12 3.44306e+12 3.44306e+12 
0.012 -4.40117 -7.70117 -5.49978 -7.04129 2.20117 3.70653e+07 2.72467e+14 0.000148086 0.000511368 8.79414e-16 2.23233e-08 290773 0 0 2.55737e-10 0 0 0.00649158 0 0 0 0 0 0 3.44318e+12 3.44318e+12 3.44318e+12 3.44318e+12 
0.0125 -4.38663 -7.68663 -5.48524 -7.02675 2.18663 3.70675e+07 2.72456e+14 0.00014809 0.000511376 8.79487e-16 2.23227e-08 290780 0 0 2.55764e-10 0 0 0.00649158 0 0 0 0 0 0 3.44331e+12 3.44331e+12 3.44331e+12 3.44331e+12 
0.013 -4.3721 -7.6721 -5.4707 -7.01221 2.1721 3.70696e+07 2.72445e+14 0.000148094 0.000511384 8.79561e-16 2.23222e-08 290787 0 0 2.55792e-10 0 0 0.00649158 0 0 0 0 0 0 3.44343e+12 3.44343e+12 3.44343e+12 3.44343e+12 
0.0135 -4.35756 -7.65756 -5.45616 -6.99767 2.15756 3.70718e+07 2.72435e+14 0.000148098 0.000511391 8.79635e-16 2.23216e-08 290794 0 0 2.55819e-10 0 0 0.00649158 0 0 0 0 0 0 3.44355e+12 3.44355e+12 3.44355e+12 3.44355e+12 
0.014 -4.34302 -7.64302 -5.44162 -6.98313 2.14302 3.70739e+07 2.72424e+14 0.000148102 0.000511399 8.79708e-16 2.23211e-08 290801 0 0 2.55847e-10 0 0 0.00649158 0 0 0 0 0 0 3.44368e+12 3.44368e+12 3.44368e+12 3.44368e+12 
0.0145 -4.32848 -7.62848 -5.42708 -6.96859 2.12848 3.7076e+07 2.72413e+14 0.000148105 0.000511407 8.79781e-16 2.23206e-08 290808 0 0 2.55874e-10 0 0 0.00649158 0 0 0 0 0 0 3.4438e+12 3.4438e+12 3.4438e+12 3.4438e+12 
0.015 -4.31394 -7.61394 -5.41254 -6.95405 2.11394 3.70782e+07 2.72403e+14 0.000148109 0.000511415 8.79855e-16 2.232e-08 290815 0 0 2.55902e-10 0 0 0.00649158 0 0 0 0 0 0 3.44392e+12 3.44392e+12 3.44392e+12 3.44392e+12 
0.0155 -4.29939 -7.59939 -5.39799 -6.93951 2.09939 3.70803e+07 2.72392e+14 0.000148113 0.000511422 8.79928e-16 2.23195e-08 290822 0 0 2.55929e-10 0 0 0.00649158 0 0 0 0 0 0 3.44405e+12 3.44405e+12 3.44405e+12 3.44405e+12 
0.016 -4.28485 -7.58485 -5.38345 -6.92496 2.08485 3.70824e+07 2.72381e+14 0.000148117 0.00051143 8.80002e-16 2.23189e-08 290829 0 0 2.55957e-10 0 0 0.00649158 0 0 0 0 0 0 3.44417e+12 3.44417e+12 3.44417e+12 3.44417e+12 
0.0165 -4.27031 -7.57031 -5.36891 -6.91042 2.07031 3.70846e+07 2.7237e+14 0.000148121 0.000511438 8.80075e-16 2.23184e-08 290836 0 0 2.55985e-10 0 0 0.00649158 0 0 0 0 0 0 3.44429e+12 3.44429e+12 3.44429e+12 3.44429e+12 
0.017 -4.25577 -7.55577 -5.35436 -6.89588 2.05577 3.70867e+07 2.7236e+14 0.000148125 0.000511446 8.80149e-16 2.23179e-08 290843 0 0 2.56012e-10 0 0 0.00649158 0 0 0 0 0 0 3.44442e+12 3.44442e+12 3.44442e+12 3.44442e+12 
0.0175 -4.24123 -7.54123 -5.33982 -6.88133 2.04123 3.70888e+07 2.72349e+14 0.000148128 0.000511454 8.80222e-16 2.23173e-08 290851 0 0 2.5604e-10 0 0 0.00649158 0 0 0 0 0 0 3.44454e+12 3.44454e+12 3.44454e+12 3.44454e+12 
0.018 -4.22668 -7.52668 -5.32528 -6.86679 2.02668 3.7091e+07 2.72338e+14 0.000148132 0.000511461 8.80295e-16 2.23168e-08 290858 0 0 2.56067e-10 0 0 0.00649158 0 0 0 0 0 0 3.44466e+12 3.44466e+12 3.44466e+12 3.44466e+12 
0.0185 -4.21214 -7.51214 -5.31073 -6.85225 2.01214 3.70931e+07 2.72327e+14 0.000148136 0.000511469 8.80369e-16 2.23162e-08 290865 0 0 2.56095e-10 0 0 0.00649158 0 0 0 0 0 0 3.44479e+12 3.44479e+12 3.44479e+12 3.44479e+12 
0.019 -4.1976 -7.4976 -5.29619 -6.8377 1.9976 3.70953e+07 2.72317e+14 0.00014814 0.000511477 8.80442e-16 2.23157e-08 290872 0 0 2.56122e-10 0 0 0.00649158 0 0 0 0 0 0 3.44491e+12 3.44491e+12 3.44491e+12 3.44491e+12 
0.0195 -4.18305 -7.48305 -5.28164 -6.82316 1.98305 3.70974e+07 2.72306e+14 0.000148144 0.000511485 8.80516e-16 2.23152e-08 290879 0 0 2.5615e-10 0 0 0.00649158 0 0 0 0 0 0 3.44503e+12 3.44503e+12 3.44503e+12 3.44503e+12 
0.02 -4.16851 -7.46851 -5.2671 -6.80861 1.96851 3.70995e+07 2.72295e+14 0.000148148 0.000511493 8.80589e-16 2.23146e-08 290886 0 0 2.56177e-10 0 0 0.00649158 0 0 0 0 0 0 3.44516e+12 3.44516e+12 3.44516e+12 3.44516e+12 
0.0205 -4.15397 -7.45397 -5.25255 -6.79406 1.95397 3.71017e+07 2.72284e+14 0.000148151 0.0005115 8.80663e-16 2.23141e-08 290893 0 0 2.56205e-10 0 0 0.00649158 0 0 0 0 0 0 3.44528e+12 3.44528e+12 3.44528e+12 3.44528e+12 
0.021 -4.13942 -7.43942 -5.238 -6.77952 1.93942 3.71038e+07 2.72274e+14 0.000148155 0.000511508 8.80736e-16 2.23135e-08 290900 0 0 2.56233e-10 0 0 0.00649158 0 0 0 0 0 0 3.4454e+12 3.4454e+12 3.4454e+12 3.4454e+12 
0.0215 -4.12488 -7.42488 -5.22346 -6.76497 1.92488 3.71059e+07 2.72263e+14 0.000148159 0.000511516 8.80809e-16 2.2313e-08 290907 0 0 2.5626e-10 0 0 0.00649158 0 0 0 0 0 0 3.44553e+12 3.44553e+12 3.44553e+12 3.44553e+12 
0.022 -4.11033 -7.41033 -5.20891 -6.75043 1.91033 3.71081e+07 2.72252e+14 0.000148163 0.000511524 8.80883e-16 2.23125e-08 290914 0 0 2.56288e-10 0 0 0.00649158 0 0 0 0 0 0 3.44565e+12 3.44565e+12 3.44565e+12 3.44565e+12 
0.0225 -4.09578 -7.39578 -5.19436 -6.73588 1.89578 3.71102e+07 2.72242e+14 0.000148167 0.000511531 8.80956e-16 2.23119e-08 290921 0 0 2.56315e-10 0 0 0.00649158 0 0 0 0 0 0 3.44577e+12 3.44577e+12 3.44577e+12 3.44577e+12 
0.023 -4.08124 -7.38124 -5.17981 -6.72133 1.88124 3.71123e+07 2.72231e+14 0.000148171 0.000511539 8.8103e-16 2.23114e-08 290928 0 0 2.56343e-10 0 0 0.00649158 0 0 0 0 0 0 3.44589e+12 3.44589e+12 3.44589e+12 3.44589e+12 
0.0235 -4.06669 -7.36669 -5.16527 -6.70678 1.86669 3.71145e+07 2.7222e+14 0.000148174 0.000511547 8.81103e-16 2.23108e-08 290935 0 0 2.5637e-10 0 0 0.00649158 0 0 0 0 0 0 3.44602e+12 3.44602e+12 3.44602e+12 3.44602e+12 
0.024 -4.05214 -7.35214 -5.15072 -6.69223 1.85214 3.71166e+07 2.72209e+14 0.000148178 0.000511555 8.81177e-16 2.23103e-08 290942 0 0 2.56398e-10 0 0 0.00649158 0 0 0 0 0 0 3.44614e+12 3.44614e+12 3.44614e+12 3.44614e+12 
0.0245 -4.0376 -7.3376 -5.13617 -6.67769 1.8376 3.71187e+07 2.72199e+14 0.000148182 0.000511563 8.8125e-16 2.23098e-08 290949 0 0 2.56425e-10 0 0 0.00649158 0 0 0 0 0 0 3.44626e+12 3.44626e+12 3.44626e+12 3.44626e+12 
