# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 -3.35 -6.65 -4.49795 -5.99113 1.15 5.64364e+06 2.8107e+14 0.000116246 0.000412129 1.05111e-16 1.85591e-08 221254 0 0 9.27543e-11 0 0 0.00410678 0 0 0 0 0 0 4.3332e+11 4.3332e+11 4.3332e+11 4.3332e+11 
9.79066e-05 -3.34783 -6.64783 -4.49023 -5.98897 1.14783 6.97771e+06 2.81068e+14 0.000116451 0.000412129 1.30187e-16 1.8559e-08 221255 0 0 9.2755e-11 0 0 0.00410678 0 0 0 0 0 0 5.35954e+11 5.35954e+11 5.35954e+11 5.35954e+11 
0.000214985 -3.34524 -6.64524 -4.48269 -5.98638 1.14524 8.43231e+06 2.81065e+14 0.000116642 0.00041213 1.57584e-16 1.85588e-08 221257 0 0 9.27565e-11 0 0 0.00410678 0 0 0 0 0 0 6.4791e+11 6.4791e+11 6.4791e+11 6.4791e+11 
0.000354988 -3.34215 -6.64215 -4.47515 -5.98328 1.14215 9.99027e+06 2.81061e+14 0.00011682 0.000412131 1.86983e-16 1.85587e-08 221259 0 0 9.27583e-11 0 0 0.00410678 0 0 0 0 0 0 7.67868e+11 7.67868e+11 7.67868e+11 7.67868e+11 
0.000522406 -3.33844 -6.63844 -4.46748 -5.97957 1.13844 1.16238e+07 2.81057e+14 0.000116983 0.000412132 2.17863e-16 1.85585e-08 221261 0 0 9.27606e-11 0 0 0.00410678 0 0 0 0 0 0 8.93693e+11 8.93693e+11 8.93693e+11 8.93693e+11 
0.000722606 -3.33401 -6.63401 -4.45953 -5.97514 1.13401 1.32937e+07 2.81053e+14 0.000117133 0.000412134 2.49481e-16 1.85582e-08 221264 0 0 9.27638e-11 0 0 0.00410678 0 0 0 0 0 0 1.02236e+12 1.02236e+12 1.02236e+12 1.02236e+12 
0.000962009 -3.32871 -6.62871 -4.45115 -5.96985 1.12871 1.49498e+07 2.81047e+14 0.000117268 0.000412136 2.80883e-16 1.85579e-08 221268 0 0 9.2768e-11 0 0 0.00410678 0 0 0 0 0 0 1.14999e+12 1.14999e+12 1.14999e+12 1.14999e+12 
0.00124829 -3.32238 -6.62238 -4.44218 -5.96351 1.12238 1.65337e+07 2.8104e+14 0.000117387 0.000412138 3.10956e-16 1.85576e-08 221272 0 0 9.27736e-11 0 0 0.00410678 0 0 0 0 0 0 1.27209e+12 1.27209e+12 1.27209e+12 1.27209e+12 
0.00159063 -3.3148 -6.6148 -4.4324 -5.95593 1.1148 1.79842e+07 2.81032e+14 0.000117488 0.000412141 3.38528e-16 1.85572e-08 221277 0 0 9.27808e-11 0 0 0.00410678 0 0 0 0 0 0 1.38392e+12 1.38392e+12 1.38392e+12 1.38392e+12 
0.002 -3.30575 -6.60575 -4.42156 -5.94687 1.10575 1.92452e+07 2.81022e+14 0.00011757 0.000412141 3.6252e-16 1.85565e-08 221280 0 0 9.27854e-11 0 0 0.00410678 0 0 0 0 0 0 1.48114e+12 1.48114e+12 1.48114e+12 1.48114e+12 
0.002 -3.30575 -6.60575 -4.42156 -5.94687 1.10575 1.92452e+07 2.81022e+14 0.000117573 0.000412148 3.62527e-16 1.85568e-08 221286 0 0 9.27962e-11 0 0 0.00410678 0 0 0 0 0 0 1.48117e+12 1.48117e+12 1.48117e+12 1.48117e+12 
0.0025 -3.29468 -6.59468 -4.40911 -5.93581 1.09468 2.02935e+07 2.8101e+14 0.000117638 0.000412148 3.82487e-16 1.8556e-08 221290 0 0 9.28024e-11 0 0 0.00410678 0 0 0 0 0 0 1.56197e+12 1.56197e+12 1.56197e+12 1.56197e+12 
0.003 -3.28362 -6.58362 -4.39718 -5.92474 1.08362 2.0974e+07 2.80998e+14 0.000117681 0.000412152 3.95457e-16 1.85554e-08 221297 0 0 9.28151e-11 0 0 0.00410678 0 0 0 0 0 0 1.61442e+12 1.61442e+12 1.61442e+12 1.61442e+12 
0.0035 -3.27255 -6.57255 -4.38556 -5.91368 1.07255 2.14159e+07 2.80986e+14 0.00011771 0.000412156 4.03887e-16 1.85548e-08 221305 0 0 9.28282e-11 0 0 0.00410678 0 0 0 0 0 0 1.64847e+12 1.64847e+12 1.64847e+12 1.64847e+12 
0.004 -3.26149 -6.56149 -4.37415 -5.90261 1.06149 2.17033e+07 2.80974e+14 0.000117729 0.00041216 4.09372e-16 1.85542e-08 221312 0 0 9.28414e-11 0 0 0.00410678 0 0 0 0 0 0 1.67059e+12 1.67059e+12 1.67059e+12 1.67059e+12 
0.0045 -3.25042 -6.55042 -4.36286 -5.89154 1.05042 2.18904e+07 2.80962e+14 0.000117742 0.000412164 4.12947e-16 1.85536e-08 221319 0 0 9.28548e-11 0 0 0.00410678 0 0 0 0 0 0 1.68498e+12 1.68498e+12 1.68498e+12 1.68498e+12 
0.005 -3.23935 -6.53935 -4.35165 -5.88048 1.03935 2.20125e+07 2.8095e+14 0.000117751 0.000412168 4.15283e-16 1.8553e-08 221326 0 0 9.28684e-11 0 0 0.00410678 0 0 0 0 0 0 1.69434e+12 1.69434e+12 1.69434e+12 1.69434e+12 
0.0055 -3.22829 -6.52829 -4.34049 -5.86941 1.02829 2.20924e+07 2.80938e+14 0.000117758 0.000412172 4.16815e-16 1.85524e-08 221334 0 0 9.28819e-11 0 0 0.00410678 0 0 0 0 0 0 1.70045e+12 1.70045e+12 1.70045e+12 1.70045e+12 
0.006 -3.21722 -6.51722 -4.32936 -5.85834 1.01722 2.21449e+07 2.80926e+14 0.000117763 0.000412177 4.17825e-16 1.85518e-08 221341 0 0 9.28955e-11 0 0 0.00410678 0 0 0 0 0 0 1.70446e+12 1.70446e+12 1.70446e+12 1.70446e+12 
0.0065 -3.20615 -6.50615 -4.31825 -5.84727 1.00615 2.21797e+07 2.80914e+14 0.000117768 0.000412181 4.18498e-16 1.85512e-08 221348 0 0 9.29092e-11 0 0 0.00410678 0 0 0 0 0 0 1.70709e+12 1.70709e+12 1.70709e+12 1.70709e+12 
0.007 -3.19509 -6.49509 -4.30715 -5.8362 0.995087 2.2203e+07 2.80902e+14 0.000117772 0.000412185 4.1895e-16 1.85506e-08 221355 0 0 9.29228e-11 0 0 0.00410678 0 0 0 0 0 0 1.70884e+12 1.70884e+12 1.70884e+12 1.70884e+12 
0.0075 -3.18402 -6.48402 -4.29607 -5.82513 0.984019 2.22188e+07 2.8089e+14 0.000117775 0.000412189 4.19261e-16 1.855e-08 221363 0 0 9.29365e-11 0 0 0.00410678 0 0 0 0 0 0 1.71001e+12 1.71001e+12 1.71001e+12 1.71001e+12 
0.008 -3.17295 -6.47295 -4.28498 -5.81406 0.972951 2.22298e+07 2.80878e+14 0.000117778 0.000412193 4.19479e-16 1.85493e-08 221370 0 0 9.29502e-11 0 0 0.00410678 0 0 0 0 0 0 1.7108e+12 1.7108e+12 1.7108e+12 1.7108e+12 
0.0085 -3.16188 -6.46188 -4.27391 -5.80299 0.961882 2.22377e+07 2.80866e+14 0.000117781 0.000412197 4.19638e-16 1.85487e-08 221377 0 0 9.29639e-11 0 0 0.00410678 0 0 0 0 0 0 1.71136e+12 1.71136e+12 1.71136e+12 1.71136e+12 
0.009 -3.15081 -6.45081 -4.26283 -5.79192 0.950813 2.22435e+07 2.80854e+14 0.000117784 0.000412201 4.19758e-16 1.85481e-08 221384 0 0 9.29776e-11 0 0 0.00410678 0 0 0 0 0 0 1.71175e+12 1.71175e+12 1.71175e+12 1.71175e+12 
0.0095 -3.13974 -6.43974 -4.25176 -5.78085 0.939743 2.2248e+07 2.80842e+14 0.000117786 0.000412205 4.19852e-16 1.85475e-08 221392 0 0 9.29912e-11 0 0 0.00410678 0 0 0 0 0 0 1.71205e+12 1.71205e+12 1.71205e+12 1.71205e+12 
0.01 -3.12867 -6.42867 -4.24068 -5.76978 0.928674 2.22517e+07 2.8083e+14 0.000117789 0.000412209 4.1993e-16 1.85469e-08 221399 0 0 9.30049e-11 0 0 0.00410678 0 0 0 0 0 0 1.71228e+12 1.71228e+12 1.71228e+12 1.71228e+12 
0.0105 -3.1176 -6.4176 -4.22961 -5.75871 0.917604 2.22548e+07 2.80818e+14 0.000117792 0.000412213 4.19998e-16 1.85463e-08 221406 0 0 9.30186e-11 0 0 0.00410678 0 0 0 0 0 0 1.71246e+12 1.71246e+12 1.71246e+12 1.71246e+12 
0.011 -3.10653 -6.40653 -4.21853 -5.74764 0.906533 2.22575e+07 2.80806e+14 0.000117794 0.000412217 4.20059e-16 1.85457e-08 221413 0 0 9.30323e-11 0 0 0.00410678 0 0 0 0 0 0 1.71262e+12 1.71262e+12 1.71262e+12 1.71262e+12 
0.0115 -3.09546 -6.39546 -4.20746 -5.73656 0.895462 2.226e+07 2.80794e+14 0.000117797 0.000412221 4.20115e-16 1.85451e-08 221421 0 0 9.3046e-11 0 0 0.00410678 0 0 0 0 0 0 1.71276e+12 1.71276e+12 1.71276e+12 1.71276e+12 
0.012 -3.08439 -6.38439 -4.19639 -5.72549 0.884391 2.22623e+07 2.80782e+14 0.000117799 0.000412225 4.20169e-16 1.85445e-08 221428 0 0 9.30597e-11 0 0 0.00410678 0 0 0 0 0 0 1.71289e+12 1.71289e+12 1.71289e+12 1.71289e+12 
0.0125 -3.07332 -6.37332 -4.18531 -5.71442 0.873319 2.22646e+07 2.8077e+14 0.000117802 0.000412229 4.2022e-16 1.85439e-08 221435 0 0 9.30734e-11 0 0 0.00410678 0 0 0 0 0 0 1.71301e+12 1.71301e+12 1.71301e+12 1.71301e+12 
0.013 -3.06225 -6.36225 -4.17424 -5.70335 0.862247 2.22668e+07 2.80759e+14 0.000117804 0.000412233 4.2027e-16 1.85433e-08 221442 0 0 9.30871e-11 0 0 0.00410678 0 0 0 0 0 0 1.71313e+12 1.71313e+12 1.71313e+12 1.71313e+12 
0.0135 -3.05118 -6.35118 -4.16316 -5.69227 0.851175 2.22689e+07 2.80747e+14 0.000117807 0.000412237 4.2032e-16 1.85427e-08 221450 0 0 9.31008e-11 0 0 0.00410678 0 0 0 0 0 0 1.71324e+12 1.71324e+12 1.71324e+12 1.71324e+12 
0.014 -3.0401 -6.3401 -4.15209 -5.6812 0.840102 2.2271e+07 2.80735e+14 0.000117809 0.000412241 4.20369e-16 1.85421e-08 221457 0 0 9.31145e-11 0 0 0.00410678 0 0 0 0 0 0 1.71335e+12 1.71335e+12 1.71335e+12 1.71335e+12 
0.0145 -3.02903 -6.32903 -4.14101 -5.67012 0.829029 2.22731e+07 2.80723e+14 0.000117812 0.000412245 4.20418e-16 1.85414e-08 221464 0 0 9.31282e-11 0 0 0.00410678 0 0 0 0 0 0 1.71346e+12 1.71346e+12 1.71346e+12 1.71346e+12 
0.015 -3.01796 -6.31796 -4.12994 -5.65905 0.817956 2.22752e+07 2.80711e+14 0.000117815 0.00041225 4.20466e-16 1.85408e-08 221472 0 0 9.31419e-11 0 0 0.00410678 0 0 0 0 0 0 1.71357e+12 1.71357e+12 1.71357e+12 1.71357e+12 
0.0155 -3.00688 -6.30688 -4.11886 -5.64797 0.806882 2.22773e+07 2.80699e+14 0.000117817 0.000412254 4.20515e-16 1.85402e-08 221479 0 0 9.31556e-11 0 0 0.00410678 0 0 0 0 0 0 1.71368e+12 1.71368e+12 1.71368e+12 1.71368e+12 
0.016 -2.99581 -6.29581 -4.10778 -5.6369 0.795808 2.22794e+07 2.80687e+14 0.00011782 0.000412258 4.20563e-16 1.85396e-08 221486 0 0 9.31693e-11 0 0 0.00410678 0 0 0 0 0 0 1.71379e+12 1.71379e+12 1.71379e+12 1.71379e+12 
