# tmm TMMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
445 0 0.125354 0.874645
446 0 0.12343 0.876569
447 0 0.121486 0.878513
448 0 0.119525 0.880474
449 0 0.117541 0.882458
450 0 0.11538 0.884619
451 0 0.113049 0.88695
452 0 0.110717 0.889282
453 0 0.108389 0.89161
454 0 0.10616 0.893839
455 0 0.103971 0.896028
456 0 0.101784 0.898215
457 0 0.099605 0.900394
458 0 0.09738 0.902619
459 0 0.095068 0.904931
460 0 0.092776 0.907223
461 0 0.090358 0.909641
462 0 0.087965 0.912034
463 0 0.085546 0.914453
464 0 0.083162 0.916837
465 0 0.080813 0.919186
466 0 0.078503 0.921496
467 0 0.076235 0.923764
468 0 0.074008 0.925991
469 0 0.071824 0.928175
470 0 0.069685 0.930314
471 0 0.067524 0.932475
472 0 0.065358 0.934641
473 0 0.063244 0.936755
474 0 0.061181 0.938818
475 0 0.05917 0.940829
476 0 0.057252 0.942747
477 0 0.055383 0.944616
478 0 0.053563 0.946436
479 0 0.051791 0.948208
480 0 0.050011 0.949988
481 0 0.048259 0.95174
482 0 0.046561 0.953437
483 0 0.04492 0.955079
484 0 0.04336 0.956639
485 0 0.041917 0.958082
486 0 0.040527 0.959472
487 0 0.039193 0.960806
488 0 0.03791 0.962089
489 0 0.036588 0.96341
490 0 0.035324 0.964675
491 0 0.034137 0.965861
492 0 0.033008 0.966991
493 0 0.031977 0.968022
494 0 0.031024 0.968975
495 0 0.030121 0.969878
496 0 0.029268 0.970731
497 0 0.028455 0.971544
498 0 0.027673 0.972325
499 0 0.02694 0.973058
500 0 0.026254 0.973744
501 0 0.025639 0.974359
502 0 0.02507 0.974928
503 0 0.024546 0.975453
504 0 0.024064 0.975935
505 0 0.023623 0.976375
506 0 0.023223 0.976775
507 0 0.022863 0.977135
508 1e-06 0.022543 0.977455
509 1e-06 0.022262 0.977736
510 1e-06 0.02202 0.977978
511 1e-06 0.021834 0.978164
512 1e-06 0.021682 0.978315
513 1e-06 0.021564 0.978434
514 1e-06 0.021477 0.97852
515 1e-06 0.021403 0.978595
516 1e-06 0.021359 0.978638
517 1e-06 0.021347 0.97865
518 2e-06 0.021363 0.978634
519 2e-06 0.02142 0.978576
520 2e-06 0.021509 0.978488
521 2e-06 0.021632 0.978365
522 2e-06 0.021779 0.978217
523 2e-06 0.021954 0.978042
524 3e-06 0.022153 0.977843
525 3e-06 0.022377 0.977618
526 3e-06 0.022629 0.977367
527 3e-06 0.022908 0.977087
528 3e-06 0.023218 0.976777
529 4e-06 0.023563 0.976431
530 4e-06 0.023943 0.976051
531 4e-06 0.024363 0.975632
532 4e-06 0.024818 0.975177
533 5e-06 0.025302 0.974692
534 5e-06 0.025822 0.974172
535 5e-06 0.026379 0.973615
536 5e-06 0.026974 0.97302
537 6e-06 0.02761 0.972383
538 6e-06 0.028288 0.971705
539 6e-06 0.029003 0.97099
540 6e-06 0.029753 0.970239
541 7e-06 0.030524 0.969468
542 7e-06 0.031317 0.968674
543 7e-06 0.032133 0.967859
544 8e-06 0.032966 0.967025
545 8e-06 0.033812 0.966179
546 8e-06 0.03467 0.96532
547 8e-06 0.03553 0.96446
548 9e-06 0.036382 0.963607
549 9e-06 0.03722 0.962769
550 1e-05 0.038034 0.961955
551 1e-05 0.038786 0.961203
552 1e-05 0.039499 0.960489
553 1e-05 0.040169 0.959819
554 1.1e-05 0.040791 0.959197
555 1.1e-05 0.04136 0.958627
556 1.1e-05 0.041874 0.958113
557 1.2e-05 0.042331 0.957656
558 1.2e-05 0.042742 0.957244
559 1.2e-05 0.0431 0.956886
560 1.3e-05 0.043397 0.956589
561 1.3e-05 0.043613 0.956373
562 1.4e-05 0.043765 0.95622
563 1.4e-05 0.043854 0.95613
564 1.4e-05 0.043896 0.956089
565 1.5e-05 0.043883 0.956101
566 1.5e-05 0.04382 0.956164
567 1.5e-05 0.043709 0.956274
568 1.6e-05 0.043546 0.956436
569 1.6e-05 0.043346 0.956636
570 1.6e-05 0.043115 0.956867
571 1.7e-05 0.04286 0.957122
572 1.7e-05 0.0426 0.957381
573 1.8e-05 0.042349 0.957632
574 1.8e-05 0.042116 0.957865
575 1.8e-05 0.041927 0.958053
576 1.9e-05 0.041808 0.958172
577 1.9e-05 0.041751 0.958228
578 2e-05 0.04177 0.958209
579 2e-05 0.041876 0.958103
580 2e-05 0.042059 0.957919
581 2.1e-05 0.042368 0.957609
582 2.1e-05 0.042797 0.95718
583 2.2e-05 0.043354 0.956623
584 2.2e-05 0.044046 0.95593
585 2.2e-05 0.044883 0.955093
586 2.3e-05 0.045869 0.954107
587 2.3e-05 0.047006 0.952969
588 2.4e-05 0.048283 0.951692
589 2.4e-05 0.049686 0.950288
590 2.4e-05 0.051241 0.948733
591 2.5e-05 0.05296 0.947014
592 2.5e-05 0.054828 0.945146
593 2.6e-05 0.056891 0.943082
594 2.6e-05 0.059097 0.940875
595 2.6e-05 0.061439 0.938534
596 2.7e-05 0.063905 0.936067
597 2.7e-05 0.066483 0.933488
598 2.7e-05 0.069164 0.930807
599 2.8e-05 0.071936 0.928035
600 2.8e-05 0.074784 0.925186
601 2.8e-05 0.077677 0.922294
602 2.9e-05 0.080609 0.919361
603 2.9e-05 0.083562 0.916407
604 2.9e-05 0.086519 0.91345
605 3e-05 0.089463 0.910506
606 3e-05 0.092376 0.907593
607 3e-05 0.09524 0.904728
608 3.1e-05 0.09804 0.901928
609 3.1e-05 0.100759 0.899209
610 3.1e-05 0.103384 0.896584
611 3.2e-05 0.105899 0.894068
612 3.2e-05 0.108291 0.891675
613 3.2e-05 0.110548 0.889419
614 3.3e-05 0.112633 0.887333
615 3.3e-05 0.114523 0.885442
616 3.3e-05 0.116248 0.883717
617 3.4e-05 0.117797 0.882168
618 3.4e-05 0.119162 0.880802
619 3.4e-05 0.120376 0.879588
620 3.5e-05 0.12138 0.878583
621 3.5e-05 0.122029 0.877934
622 3.5e-05 0.122451 0.877512
623 3.6e-05 0.122644 0.877318
624 3.6e-05 0.122605 0.877357
625 3.7e-05 0.122332 0.87763
626 3.7e-05 0.121824 0.878137
627 3.7e-05 0.121075 0.878886
628 3.8e-05 0.120084 0.879876
629 3.8e-05 0.118875 0.881085
630 3.9e-05 0.117456 0.882504
631 3.9e-05 0.11583 0.88413
632 4e-05 0.114005 0.885953
633 4e-05 0.111986 0.887973
634 4.1e-05 0.109778 0.89018
635 4.1e-05 0.107391 0.892567
636 4.2e-05 0.104837 0.89512
637 4.2e-05 0.102115 0.897841
638 4.3e-05 0.099237 0.900719
639 4.3e-05 0.096211 0.903744
640 4.4e-05 0.09305 0.906904
641 4.4e-05 0.089706 0.910249
642 4.5e-05 0.086292 0.913662
643 4.5e-05 0.082832 0.917121
644 4.6e-05 0.079353 0.9206
645 4.6e-05 0.075887 0.924066
646 4.6e-05 0.072451 0.927501
647 4.7e-05 0.069071 0.93088
648 4.7e-05 0.065773 0.934178
649 4.8e-05 0.062583 0.937368
650 4.8e-05 0.059523 0.940427
651 4.9e-05 0.0567 0.94325
652 4.9e-05 0.054078 0.945872
653 4.9e-05 0.051675 0.948275
654 4.9e-05 0.04951 0.95044
655 4.9e-05 0.047598 0.952351
656 5e-05 0.045952 0.953997
657 5e-05 0.044582 0.955367
658 5e-05 0.043482 0.956466
659 5e-05 0.042668 0.95728
660 5e-05 0.042144 0.957804
661 5e-05 0.042021 0.957927
662 5e-05 0.042192 0.957757
663 5e-05 0.04265 0.957298
664 5e-05 0.043387 0.956562
665 5e-05 0.044391 0.955557
666 5e-05 0.045649 0.954299
667 5e-05 0.047146 0.952803
668 5e-05 0.048862 0.951087
669 5e-05 0.050778 0.949171
670 4.9e-05 0.052878 0.947071
671 4.9e-05 0.0553 0.944649
672 4.9e-05 0.057866 0.942084
673 4.9e-05 0.060552 0.939397
674 4.8e-05 0.063338 0.936612
675 4.8e-05 0.066098 0.933852
676 4.8e-05 0.068861 0.93109
677 4.8e-05 0.071651 0.9283
678 4.7e-05 0.074452 0.9255
679 4.7e-05 0.077275 0.922676
680 4.7e-05 0.080132 0.91982
681 4.7e-05 0.082915 0.917037
682 4.7e-05 0.085683 0.914268
683 4.7e-05 0.088417 0.911535
684 4.7e-05 0.091014 0.908937
685 4.7e-05 0.093549 0.906402
686 4.7e-05 0.096008 0.903943
687 4.7e-05 0.098377 0.901574
688 4.7e-05 0.100646 0.899305
689 4.7e-05 0.102803 0.897148
690 4.7e-05 0.104837 0.895115
691 4.9e-05 0.107242 0.892708
692 5e-05 0.109732 0.890216
693 5.2e-05 0.112378 0.887569
694 5.4e-05 0.115157 0.884788
695 5.5e-05 0.118124 0.881819
696 5.7e-05 0.121335 0.878606
697 5.9e-05 0.124748 0.875192
698 6e-05 0.128548 0.87139
699 6.2e-05 0.132817 0.86712
700 6.4e-05 0.137648 0.862286
701 6.8e-05 0.146019 0.853911
702 7.3e-05 0.156104 0.843822
703 7.7e-05 0.168138 0.831783
704 8.2e-05 0.182417 0.8175
705 8.7e-05 0.199188 0.800723
706 9.2e-05 0.218714 0.781192
707 9.7e-05 0.24137 0.758531
708 0.000103 0.267431 0.732464
709 0.000108 0.297091 0.702799
710 0.000113 0.330501 0.669385
711 0.000117 0.362718 0.637164
712 0.00012 0.397415 0.602464
713 0.000123 0.434273 0.565603
714 0.000126 0.472958 0.526915
715 0.000129 0.513152 0.486718
716 0.000132 0.5546 0.445266
717 0.000134 0.597134 0.402731
718 0.000137 0.640655 0.359207
719 0.000139 0.685145 0.314715
720 0.000142 0.730748 0.269108
721 0.000142 0.750222 0.249634
722 0.000142 0.769166 0.23069
723 0.000143 0.787679 0.212177
724 0.000144 0.805882 0.193973
725 0.000145 0.823969 0.175885
726 0.000147 0.842107 0.157744
727 0.000149 0.860446 0.139403
728 0.000152 0.879183 0.120664
729 0.000155 0.898519 0.101324
730 0.000158 0.918648 0.081192
731 0.000161 0.922776 0.077061
732 0.000164 0.926958 0.072876
733 0.000167 0.931217 0.068614
734 0.000171 0.9356 0.064227
735 0.000175 0.940151 0.059672
736 0.00018 0.944944 0.054874
737 0.000185 0.949998 0.049815
738 0.000191 0.955376 0.044432
739 0.000197 0.961136 0.038665
740 0.000204 0.967331 0.032464
741 0.00021 0.966396 0.033392
742 0.000216 0.965417 0.034365
743 0.000223 0.964387 0.035389
744 0.00023 0.963299 0.036469
745 0.000238 0.962159 0.037601
746 0.000245 0.960982 0.038771
747 0.000254 0.959735 0.04001
748 0.000262 0.958455 0.041281
749 0.000271 0.957103 0.042625
750 0.000281 0.955702 0.044016
751 0.00029 0.954252 0.045457
752 0.0003 0.952744 0.046954
753 0.00031 0.951195 0.048493
754 0.000321 0.949615 0.050063
755 0.000331 0.948014 0.051653
756 0.000342 0.946409 0.053248
757 0.000352 0.944806 0.05484
758 0.000363 0.943228 0.056408
759 0.000373 0.941705 0.057921
760 0.000382 0.940242 0.059375
761 0.000391 0.938843 0.060765
762 0.000399 0.93756 0.062039
763 0.000406 0.936412 0.06318
764 0.000413 0.935377 0.064208
765 0.000418 0.934528 0.065053
766 0.000422 0.933824 0.065752
767 0.000425 0.933327 0.066247
768 0.000427 0.933033 0.066539
769 0.000427 0.93293 0.066642
770 0.000426 0.933025 0.066548
771 0.000423 0.933313 0.066262
772 0.00042 0.933774 0.065804
773 0.000415 0.934416 0.065167
774 0.00041 0.935235 0.064353
775 0.000403 0.936161 0.063435
776 0.000396 0.937231 0.062371
777 0.000388 0.938372 0.061238
778 0.00038 0.939576 0.060043
779 0.00037 0.940866 0.058763
780 0.000361 0.9422 0.057438
781 0.000351 0.943544 0.056103
782 0.000342 0.944902 0.054755
783 0.000332 0.946265 0.053401
784 0.000322 0.94762 0.052056
785 0.000313 0.948961 0.050725
786 0.000303 0.950273 0.049423
787 0.000294 0.951555 0.048149
788 0.000285 0.952784 0.04693
789 0.000276 0.95398 0.045742
790 0.000268 0.955127 0.044604
791 0.00026 0.956224 0.043515
792 0.000252 0.957293 0.042453
793 0.000245 0.958303 0.041451
794 0.000238 0.959279 0.040482
795 0.000231 0.960201 0.039567
796 0.000224 0.961097 0.038677
797 0.000218 0.961938 0.037842
798 0.000212 0.962729 0.037058
799 0.000207 0.963483 0.036309
800 0.000201 0.964197 0.0356
801 0.000196 0.964867 0.034935
802 0.000192 0.965498 0.034309
803 0.000187 0.966089 0.033723
804 0.000183 0.966637 0.033179
805 0.000179 0.967156 0.032664
806 0.000175 0.967644 0.03218
807 0.000171 0.96809 0.031738
808 0.000168 0.968507 0.031324
809 0.000164 0.968907 0.030927
810 0.000161 0.969263 0.030575
811 0.000158 0.96961 0.03023
812 0.000156 0.969917 0.029926
813 0.000153 0.970215 0.02963
814 0.000151 0.970503 0.029345
815 0.000148 0.970758 0.029092
816 0.000146 0.970995 0.028858
817 0.000144 0.971217 0.028638
818 0.000142 0.971419 0.028437
819 0.00014 0.971602 0.028257
820 0.000138 0.971766 0.028094
821 0.000137 0.971908 0.027953
822 0.000135 0.972027 0.027836
823 0.000134 0.972126 0.027738
824 0.000133 0.972214 0.027652
825 0.000132 0.972289 0.027578
826 0.000131 0.972336 0.027532
827 0.00013 0.972373 0.027496
828 0.000129 0.972402 0.027468
829 0.000128 0.972409 0.027462
830 0.000127 0.972412 0.027459
831 0.000126 0.972406 0.027466
832 0.000126 0.972378 0.027495
833 0.000125 0.972338 0.027535
834 0.000125 0.972288 0.027585
835 0.000125 0.972227 0.027646
836 0.000124 0.972155 0.02772
837 0.000124 0.97207 0.027804
838 0.000124 0.971976 0.027898
839 0.000124 0.971872 0.028003
840 0.000124 0.971759 0.028116
841 0.000124 0.97164 0.028235
842 0.000124 0.971507 0.028368
843 0.000124 0.971358 0.028516
844 0.000124 0.9712 0.028675
845 0.000124 0.971041 0.028833
846 0.000125 0.970871 0.029002
847 0.000125 0.970681 0.029193
848 0.000126 0.9705 0.029373
849 0.000126 0.970294 0.029578
850 0.000127 0.970097 0.029775
851 0.000127 0.969872 0.03
852 0.000128 0.969645 0.030226
853 0.000128 0.969416 0.030454
854 0.000129 0.969176 0.030694
855 0.00013 0.968924 0.030945
856 0.000131 0.968663 0.031205
857 0.000132 0.968396 0.031471
858 0.000133 0.96812 0.031746
859 0.000134 0.967832 0.032033
860 0.000135 0.96753 0.032334
861 0.000136 0.967213 0.03265
862 0.000137 0.966884 0.032977
863 0.000138 0.966549 0.033311
864 0.00014 0.966208 0.033651
865 0.000141 0.965853 0.034005
866 0.000143 0.965476 0.03438
867 0.000144 0.965099 0.034755
868 0.000146 0.964727 0.035126
869 0.000148 0.964331 0.03552
870 0.000149 0.963948 0.035901
871 0.000151 0.963556 0.036292
872 0.000153 0.963166 0.03668
873 0.000154 0.962766 0.037078
874 0.000156 0.962378 0.037464
875 0.000158 0.961965 0.037875
876 0.00016 0.961558 0.038281
877 0.000162 0.961151 0.038686
878 0.000164 0.960731 0.039104
879 0.000166 0.960298 0.039534
880 0.000168 0.959856 0.039974
881 0.00017 0.959398 0.04043
882 0.000172 0.958931 0.040895
883 0.000175 0.958451 0.041373
884 0.000177 0.957961 0.04186
885 0.000179 0.957479 0.042341
886 0.000182 0.957005 0.042812
887 0.000184 0.956515 0.043299
888 0.000187 0.956034 0.043778
889 0.000189 0.955579 0.044231
890 0.000191 0.955107 0.0447
891 0.000194 0.954672 0.045133
892 0.000196 0.954243 0.045559
893 0.000199 0.953819 0.045981
894 0.000201 0.953427 0.046371
895 0.000203 0.953026 0.046769
896 0.000205 0.952663 0.04713
897 0.000208 0.9523 0.047491
898 0.00021 0.951949 0.04784
899 0.000212 0.951632 0.048154
900 0.000214 0.951317 0.048467
901 0.000216 0.951005 0.048777
902 0.000218 0.950713 0.049067
903 0.00022 0.950443 0.049336
904 0.000222 0.950195 0.049582
905 0.000223 0.949971 0.049805
906 0.000225 0.949772 0.050001
907 0.000227 0.949597 0.050175
908 0.000228 0.949441 0.05033
909 0.000229 0.949305 0.050465
910 0.000231 0.9492 0.050568
911 0.000232 0.949136 0.050631
912 0.000232 0.949105 0.050661
913 0.000233 0.949089 0.050676
914 0.000234 0.949096 0.050669
915 0.000234 0.949148 0.050616
916 0.000235 0.949229 0.050534
917 0.000235 0.94931 0.050454
918 0.000235 0.949443 0.05032
919 0.000235 0.949572 0.050191
920 0.000235 0.94975 0.050013
921 0.000234 0.949917 0.049847
922 0.000234 0.95013 0.049634
923 0.000233 0.950362 0.049403
924 0.000232 0.950599 0.049167
925 0.000232 0.950855 0.048912
926 0.000231 0.951136 0.048632
927 0.000229 0.951438 0.048331
928 0.000228 0.951758 0.048013
929 0.000227 0.952095 0.047677
930 0.000225 0.952449 0.047325
931 0.000224 0.952819 0.046956
932 0.000222 0.953206 0.046571
933 0.00022 0.953601 0.046177
934 0.000218 0.954006 0.045775
935 0.000216 0.954417 0.045365
936 0.000214 0.954833 0.044951
937 0.000212 0.955254 0.044532
938 0.00021 0.955683 0.044105
939 0.000208 0.956124 0.043666
940 0.000206 0.956557 0.043236
941 0.000204 0.956974 0.042821
942 0.000201 0.957416 0.042381
943 0.000199 0.95783 0.041969
944 0.000197 0.958262 0.04154
945 0.000195 0.958665 0.041139
946 0.000192 0.95909 0.040717
947 0.00019 0.959482 0.040327
948 0.000188 0.959878 0.039933
949 0.000185 0.960275 0.039538
950 0.000183 0.960641 0.039175
