# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# 5 Transmission
# 6 Reflection
# 7 Absorption
# x GenerationRate Intensity External_Source_ElectricField Transmission Reflection Absorption 
78.9904 0 897.136 5958.45 0 0 0 
81.1899 0 893.731 5508.14 0 0 0 
83.4338 0 890.28 5045.43 0 0 0 
85.723 0 886.795 4570.72 0 0 0 
88.0584 0 883.287 4084.51 0 0 0 
90.4409 0 879.767 3587.38 0 0 0 
92.8715 0 876.25 3079.99 0 0 0 
95.3512 0 872.749 2563.1 0 0 0 
97.8809 0 869.278 2037.59 0 0 0 
100.462 0 865.852 1504.42 0 0 0 
103.094 0 862.486 964.665 0 0 0 
105.78 0 859.195 419.52 0 0 0 
108.52 0 855.994 -129.71 0 0 0 
111.316 0 852.899 -681.605 0 0 0 
114.168 0 849.925 -1234.63 0 0 0 
117.077 0 847.087 -1787.11 0 0 0 
120.045 0 844.401 -2337.3 0 0 0 
123.073 0 841.88 -2883.3 0 0 0 
126.162 0 839.539 -3423.11 0 0 0 
129.314 0 837.392 -3954.64 0 0 0 
132.529 0 835.452 -4475.69 0 0 0 
135.809 0 833.731 -4983.99 0 0 0 
139.155 0 832.242 -5477.18 0 0 0 
142.569 0 830.998 -5952.85 0 0 0 
146.051 0 830.011 -6408.54 0 0 0 
149.604 0 829.293 -6841.79 0 0 0 
153.228 0 828.857 -7250.1 0 0 0 
156.926 0 828.716 -7631.04 0 0 0 
160.698 0 828.883 -7982.18 0 0 0 
164.547 0 829.373 -8301.2 0 0 0 
168.473 0 830.2 -8585.89 0 0 0 
172.478 0 831.381 -8834.17 0 0 0 
176.564 0 832.932 -9044.15 0 0 0 
180.733 0 834.868 -9214.13 0 0 0 
184.985 0 837.206 -9342.67 0 0 0 
189.324 0 839.962 -9428.64 0 0 0 
193.75 0 843.146 -9471.18 0 0 0 
198.265 0 846.769 -9469.8 0 0 0 
202.872 0 850.836 -9424.4 0 0 0 
207.571 0 855.343 -9335.27 0 0 0 
212.366 0 860.279 -9203.11 0 0 0 
217.257 0 865.625 -9029.06 0 0 0 
222.246 0 871.345 -8814.7 0 0 0 
227.337 0 877.392 -8562.05 0 0 0 
232.53 0 883.703 -8273.53 0 0 0 
237.828 0 890.198 -7951.94 0 0 0 
243.233 0 896.779 -7600.47 0 0 0 
248.747 0 903.334 -7222.57 0 0 0 
254.372 0 909.734 -6821.96 0 0 0 
260.11 0 915.841 -6402.52 0 0 0 
265.965 0 921.505 -5968.21 0 0 0 
271.938 0 926.576 -5522.99 0 0 0 
278.031 0 930.905 -5070.73 0 0 0 
284.247 0 934.353 -4615.08 0 0 0 
290.589 0 936.795 -4159.43 0 0 0 
297.058 0 938.132 -3706.77 0 0 0 
303.658 0 938.294 -3259.62 0 0 0 
310.392 0 937.243 -2820.02 0 0 0 
317.261 0 934.982 -2389.41 0 0 0 
324.269 0 931.552 -1968.7 0 0 0 
331.418 0 927.035 -1558.24 0 0 0 
338.711 0 921.546 -1157.91 0 0 0 
346.152 0 915.236 -767.175 0 0 0 
353.743 0 908.277 -385.257 0 0 0 
361.487 0 900.86 -11.2648 0 0 0 
369.387 0 893.186 355.605 0 0 0 
377.447 0 885.46 715.874 0 0 0 
385.669 0 877.883 1069.58 0 0 0 
394.058 0 870.652 1416.06 0 0 0 
402.615 0 863.957 1753.86 0 0 0 
411.345 0 857.979 2080.53 0 0 0 
420.252 0 852.894 2392.67 0 0 0 
429.338 0 848.873 2685.93 0 0 0 
438.608 0 846.077 2955.17 0 0 0 
448.064 0 844.657 3194.67 0 0 0 
457.712 0 844.744 3398.52 0 0 0 
467.554 0 846.433 3560.97 0 0 0 
477.594 0 849.772 3676.94 0 0 0 
487.838 0 854.738 3742.47 0 0 0 
498.288 0 861.224 3755.17 0 0 0 
508.949 0 869.015 3714.53 0 0 0 
519.825 0 877.791 3622.13 0 0 0 
530.92 0 887.115 3481.65 0 0 0 
542.24 0 896.459 3298.59 0 0 0 
553.788 0 905.22 3079.85 0 0 0 
565.568 0 912.77 2833 0 0 0 
577.587 0 918.508 2565.52 0 0 0 
589.848 0 921.919 2283.89 0 0 0 
602.357 0 922.643 1992.83 0 0 0 
615.118 0 920.529 1694.76 0 0 0 
628.137 0 915.68 1389.63 0 0 0 
641.418 0 908.467 1075.19 0 0 0 
654.967 0 899.51 747.894 0 0 0 
668.79 0 889.631 404.103 0 0 0 
682.891 0 879.763 41.7652 0 0 0 
697.278 0 870.849 -337.926 0 0 0 
711.954 0 863.73 -729.126 0 0 0 
726.927 0 859.048 -1120.57 0 0 0 
742.202 0 857.191 -1495.74 0 0 0 
757.785 0 858.259 -1834.22 0 0 0 
773.682 0 862.08 -2114.07 0 0 0 
789.901 0 868.23 -2315.11 0 0 0 
806.447 0 876.062 -2422.38 0 0 0 
823.326 0 884.732 -2429.19 0 0 0 
840.546 0 893.239 -2338.8 0 0 0 
858.114 0 900.505 -2164.3 0 0 0 
876.036 0 905.52 -1926.28 0 0 0 
894.32 0 907.53 -1648.68 0 0 0 
912.973 0 906.23 -1353.71 0 0 0 
932.002 0 901.87 -1057.17 0 0 0 
951.415 0 895.23 -765.617 0 0 0 
971.22 0 887.463 -476.497 0 0 0 
991.425 0 879.872 -181.583 0 0 0 
1012.04 0 873.705 127.151 0 0 0 
1033.07 0 869.997 451.042 0 0 0 
1054.52 0 869.425 780.056 0 0 0 
1076.4 0 872.125 1092.04 0 0 0 
1098.73 0 877.528 1356.8 0 0 0 
1121.51 0 884.336 1543.96 0 0 0 
1144.75 0 890.803 1631.91 0 0 0 
1168.45 0 895.283 1614.12 0 0 0 
1192.64 0 896.808 1499.9 0 0 0 
1217.31 0 895.353 1309.22 0 0 0 
1242.48 0 891.69 1063.84 0 0 0 
1268.16 0 887.02 779.504 0 0 0 
1294.36 0 882.675 463.66 0 0 0 
1321.08 0 879.905 120.311 0 0 0 
1348.35 0 879.503 -240.76 0 0 0 
1376.16 0 881.3 -596.556 0 0 0 
1404.54 0 884.034 -911.151 0 0 0 
1433.49 0 886.101 -1145.18 0 0 0 
1463.02 0 886.718 -1269.69 0 0 0 
1493.15 0 886.387 -1275.65 0 0 0 
1523.89 0 886.162 -1172.7 0 0 0 
1555.25 0 886.626 -978.58 0 0 0 
1587.24 0 887.599 -708.439 0 0 0 
1619.87 0 888.433 -374.238 0 0 0 
1653.17 0 888.235 4.38824 0 0 0 
1687.13 0 886.256 388.207 0 0 0 
1721.78 0 882.875 720.043 0 0 0 
1757.14 0 880.134 944.521 0 0 0 
1793.2 0 880.397 1032.96 0 0 0 
1829.99 0 884.14 992.334 0 0 0 
1867.53 0 889.28 849.493 0 0 0 
1905.82 0 892.488 625.567 0 0 0 
1944.88 0 891.303 327.101 0 0 0 
1984.74 0 886.104 -35.3553 0 0 0 
2025.39 0 880.437 -419.748 0 0 0 
2066.87 0 878.559 -746.737 0 0 0 
2109.19 0 881.972 -927.428 0 0 0 
2152.36 0 888.023 -906.93 0 0 0 
2196.4 0 891.868 -694.932 0 0 0 
2241.33 0 890.457 -364.644 0 0 0 
2287.16 0 885.207 -17.1126 0 0 0 
2333.92 0 880.837 273.122 0 0 0 
2381.62 0 881.124 489.696 0 0 0 
2430.29 0 885.391 643.438 0 0 0 
2479.94 0 889.252 704.87 0 0 0 
2530.59 0 888.955 597.141 0 0 0 
2582.26 0 885.443 291.98 0 0 0 
2634.98 0 883.017 -105.076 0 0 0 
2688.76 0 883.918 -418.426 0 0 0 
2743.62 0 886.349 -553.8 0 0 0 
2799.59 0 887.015 -539.983 0 0 0 
2856.7 0 885.71 -428.436 0 0 0 
2914.95 0 885.127 -222.916 0 0 0 
2974.38 0 885.828 70.7971 0 0 0 
3035.01 0 885.978 372.532 0 0 0 
3096.86 0 884.853 538.474 0 0 0 
3159.96 0 884.742 470.009 0 0 0 
3224.33 0 886.56 224.416 0 0 0 
3290 0 887.181 -46.0454 0 0 0 
3357 0 884.994 -266.952 0 0 0 
3425.35 0 883.571 -421.415 0 0 0 
3495.08 0 885.837 -416.939 0 0 0 
3566.22 0 887.86 -197.066 0 0 0 
3638.79 0 885.701 111.007 0 0 0 
3712.82 0 883.455 337.332 0 0 0 
3788.35 0 885.467 396.426 0 0 0 
3865.41 0 887.623 256.674 0 0 0 
3944.02 0 885.59 -15.8293 0 0 0 
4024.21 0 883.941 -263.368 0 0 0 
4106.03 0 886.02 -356.876 0 0 0 
4189.49 0 886.723 -238.276 0 0 0 
4274.64 0 885.058 26.5065 0 0 0 
4361.51 0 885.215 253.581 0 0 0 
4450.13 0 885.91 308.692 0 0 0 
4540.54 0 885.712 156.842 0 0 0 
4632.77 0 885.832 -107.011 0 0 0 
4726.87 0 885.153 -278.724 0 0 0 
4822.86 0 885.575 -227.059 0 0 0 
4920.79 0 886.383 11.7093 0 0 0 
5020.7 0 884.921 214.542 0 0 0 
5122.62 0 885.603 213.851 0 0 0 
5226.6 0 886.241 42.2245 0 0 0 
5332.68 0 884.953 -166.644 0 0 0 
5440.9 0 885.824 -189.378 0 0 0 
5551.3 0 885.932 -19.1071 0 0 0 
5663.93 0 885.25 115.842 0 0 0 
5778.83 0 885.784 134.995 0 0 0 
5896.06 0 885.836 26.2778 0 0 0 
6015.64 0 885.266 -93.44 0 0 0 
6137.65 0 885.93 -112.252 0 0 0 
6262.11 0 885.532 -20.5542 0 0 0 
6389.08 0 885.593 103.912 0 0 0 
6518.62 0 885.8 107.783 0 0 0 
6650.77 0 885.437 -24.1431 0 0 0 
6785.59 0 885.742 -156.822 0 0 0 
6923.13 0 885.539 -43.5918 0 0 0 
7063.44 0 885.566 145.72 0 0 0 
7206.59 0 885.693 98.3022 0 0 0 
7352.62 0 885.559 -118.999 0 0 0 
7501.6 0 885.635 -131.336 0 0 0 
7653.59 0 885.679 112.967 0 0 0 
7808.64 0 885.369 114.771 0 0 0 
7966.83 0 885.942 -95.2373 0 0 0 
8128.2 0 885.313 -88.3064 0 0 0 
8292.84 0 885.736 78.4125 0 0 0 
8460.79 0 885.807 61.2357 0 0 0 
8632.13 0 885.234 -66.5973 0 0 0 
8806.94 0 886.058 -30.6853 0 0 0 
8985.26 0 885.524 40.1035 0 0 0 
9167.19 0 885.382 39.0345 0 0 0 
9352.79 0 885.73 -51.28 0 0 0 
9542.14 0 885.895 -47.3638 0 0 0 
9735.3 0 885.707 102.801 0 0 0 
9932.37 0 884.78 -31.7548 0 0 0 
10133.4 0 885.885 -74.8172 0 0 0 
10338.5 0 886.273 98.5845 0 0 0 
10547.7 0 885.291 -5.12078 0 0 0 
10761.2 0 885.532 -35.7261 0 0 0 
10979 0 885.296 38.8254 0 0 0 
11201.1 0 885.235 -4.77818 0 0 0 
11427.8 0 886.52 -33.0576 0 0 0 
11659 0 886.626 14.1661 0 0 0 
11894.9 0 885.506 -2.30195 0 0 0 
12135.5 0 885.373 -21.2193 0 0 0 
12381 0 885.732 29.0841 0 0 0 
12631.5 0 885.08 -38.4722 0 0 0 
12887 0 884.217 -1.46433 0 0 0 
13147.6 0 884.466 9.47823 0 0 0 
13413.6 0 885.51 -12.2959 0 0 0 
13684.9 0 886.177 9.87326 0 0 0 
13961.6 0 885.992 -3.52366 0 0 0 
14244 0 885.439 10.5684 0 0 0 
14532 0 885.114 -5.3561 0 0 0 
14825.9 0 885.077 9.02368 0 0 0 
15125.7 0 885.058 -1.87565 0 0 0 
15431.5 0 884.941 22.3782 0 0 0 
15743.5 0 884.685 6.00177 0 0 0 
16061.8 0 884.535 -5.05248 0 0 0 
16386.6 0 884.932 26.9455 0 0 0 
16717.9 0 885.22 -19.9157 0 0 0 
17055.8 0 884.672 5.19926 0 0 0 
17400.6 0 884.489 -0.085227 0 0 0 
17752.4 0 885.06 -30.2157 0 0 0 
18111.2 0 885.478 30.633 0 0 0 
18477.3 0 885.911 3.17899 0 0 0 
18850.8 0 885.867 -24.8541 0 0 0 
19231.8 0 885.742 -16.7185 0 0 0 
19620.5 0 885.725 44.6883 0 0 0 
20017 0 885.454 48.3415 0 0 0 
20421.6 0 885.508 -48.309 0 0 0 
20834.3 0 885.786 -5.13355 0 0 0 
21255.3 0 885.645 22.6412 0 0 0 
21684.9 0 885.431 -5.46928 0 0 0 
22123.1 0 885.827 27.7388 0 0 0 
22570.1 0 885.691 -18.0514 0 0 0 
23026.2 0 885.506 -89.2223 0 0 0 
23491.5 0 885.615 -22.9304 0 0 0 
23966.1 0 885.829 35.3755 0 0 0 
24450.4 0 885.681 10.6356 0 0 0 
24944.4 0 885.525 16.1926 0 0 0 
25448.4 0 885.603 78.5446 0 0 0 
25962.5 0 885.404 85.6801 0 0 0 
26487.1 0 885.647 23.8478 0 0 0 
27022.2 0 885.59 -47.9093 0 0 0 
27568.1 0 885.48 -54.2442 0 0 0 
28125 0 885.734 13.2408 0 0 0 
28693.2 0 885.743 64.14 0 0 0 
29272.8 0 885.524 66.1602 0 0 0 
29864.1 0 885.475 33.9592 0 0 0 
30467.4 0 885.774 -2.36654 0 0 0 
31082.8 0 886.011 -18.0818 0 0 0 
31710.7 0 885.915 -2.31455 0 0 0 
32351.2 0 885.91 12.8712 0 0 0 
33004.7 0 886.102 -16.3937 0 0 0 
33671.3 0 886.151 -26.3766 0 0 0 
34351.4 0 885.954 22.3301 0 0 0 
35045.2 0 885.631 34.7063 0 0 0 
35753 0 885.515 33.7527 0 0 0 
36475.1 0 885.66 35.8785 0 0 0 
37211.8 0 885.752 -3.03371 0 0 0 
37963.3 0 885.471 -7.35298 0 0 0 
38730 0 885.316 -22.2894 0 0 0 
39512.2 0 885.498 -18.5322 0 0 0 
40310.2 0 885.486 19.5301 0 0 0 
41124.2 0 885.837 23.3971 0 0 0 
41954.7 0 886.042 -10.0396 0 0 0 
42802 0 885.999 -27.3084 0 0 0 
43666.3 0 885.838 20.0111 0 0 0 
44548.1 0 885.784 -0.846218 0 0 0 
45447.7 0 886.318 -21.5424 0 0 0 
46365.5 0 886.241 1.24671 0 0 0 
47301.7 0 885.475 -0.193181 0 0 0 
48256.9 0 885.652 -11.5181 0 0 0 
49231.3 0 885.734 -18.6454 0 0 0 
50225.4 0 885.682 -10.3954 0 0 0 
51239.5 0 885.474 -8.04173 0 0 0 
52274.2 0 885.241 0.74891 0 0 0 
53329.6 0 886.011 -14.1715 0 0 0 
54406.4 0 885.915 -29.3162 0 0 0 
55505 0 885.613 -17.7416 0 0 0 
56625.7 0 885.808 -19.3006 0 0 0 
57769 0 885.811 -24.7874 0 0 0 
58935.4 0 886.093 -7.93467 0 0 0 
60125.3 0 886.032 17.3085 0 0 0 
61339.2 0 885.404 49.6236 0 0 0 
62577.6 0 885.692 76.19 0 0 0 
63841.1 0 885.549 62.1556 0 0 0 
65130 0 885.587 64.2846 0 0 0 
66444.9 0 886.04 95.3141 0 0 0 
67786.4 0 885.433 107.959 0 0 0 
69154.9 0 885.122 5.81575 0 0 0 
70551 0 885.338 -88.9331 0 0 0 
71975.4 0 885.422 68.8572 0 0 0 
73428.4 0 885.317 27.5322 0 0 0 
74910.8 0 885.439 -6.79316 0 0 0 
76423.1 0 885.545 -37.3565 0 0 0 
77965.9 0 885.499 -31.8559 0 0 0 
79539.9 0 885.572 77.7386 0 0 0 
81145.6 0 885.664 -117.61 0 0 0 
82783.7 0 885.678 -151.587 0 0 0 
84454.9 0 885.556 -4.83967 0 0 0 
86159.8 0 885.542 106.72 0 0 0 
87899.1 0 885.767 73.0049 0 0 0 
89673.5 0 885.801 -46.7029 0 0 0 
91483.7 0 885.719 -166.114 0 0 0 
93330.5 0 885.441 -54.3957 0 0 0 
95214.5 0 885.648 132.058 0 0 0 
97136.5 0 885.755 -40.3087 0 0 0 
99097.3 0 885.578 14.759 0 0 0 
101098 0 885.834 19.8985 0 0 0 
103138 0 885.517 -39.5696 0 0 0 
105220 0 884.908 174.037 0 0 0 
107344 0 885.083 -0.7705 0 0 0 
109511 0 885.486 -261.929 0 0 0 
111722 0 885.573 -309.395 0 0 0 
113977 0 885.311 -319.835 0 0 0 
116278 0 885.655 -344.084 0 0 0 
118625 0 885.597 -181.958 0 0 0 
121019 0 885.293 193.554 0 0 0 
123462 0 885.886 64.1995 0 0 0 
125954 0 885.774 -125.361 0 0 0 
128496 0 885.745 -130.643 0 0 0 
131090 0 885.548 1.14064 0 0 0 
133736 0 885.149 63.308 0 0 0 
136435 0 885.613 -257.543 0 0 0 
139189 0 885.663 -305.978 0 0 0 
141999 0 884.928 -156.903 0 0 0 
144865 0 885.16 -98.1632 0 0 0 
147789 0 885.863 -240.458 0 0 0 
150772 0 885.451 -106.074 0 0 0 
153815 0 884.293 293.811 0 0 0 
156919 0 885.242 20.5623 0 0 0 
160087 0 885.494 -67.5243 0 0 0 
163318 0 885.621 96.6842 0 0 0 
166614 0 886.578 -211.202 0 0 0 
169977 0 886.165 -119.388 0 0 0 
173408 0 886.346 111.541 0 0 0 
176908 0 886.843 223.03 0 0 0 
180478 0 885.855 165.111 0 0 0 
184121 0 885.548 -286.664 0 0 0 
187837 0 885.014 -123.346 0 0 0 
191628 0 884.768 230.173 0 0 0 
195496 0 886.525 65.9359 0 0 0 
199442 0 886.379 -247.084 0 0 0 
203467 0 883.651 -213.047 0 0 0 
207574 0 884.97 385.827 0 0 0 
211763 0 884.658 430.563 0 0 0 
216037 0 887.464 432.129 0 0 0 
220397 0 891.776 228.313 0 0 0 
224845 0 889.545 -241.499 0 0 0 
229383 0 891.002 119.144 0 0 0 
234013 0 887.887 113.161 0 0 0 
238736 0 885.523 -292.588 0 0 0 
243554 0 883.817 253.495 0 0 0 
248470 0 882.789 633.367 0 0 0 
253484 0 885.611 516.176 0 0 0 
258600 0 882.953 599.029 0 0 0 
263819 0 881.662 436.401 0 0 0 
269144 0 885.785 -155.846 0 0 0 
274576 0 888.827 -66.972 0 0 0 
280117 0 887.642 246.071 0 0 0 
285771 0 885.316 -78.4311 0 0 0 
291538 0 887.235 -265.815 0 0 0 
297422 0 886.337 -406.292 0 0 0 
303425 0 884.778 -368.878 0 0 0 
309548 0 885.545 77.4234 0 0 0 
315796 0 885.567 451.314 0 0 0 
322169 0 886.007 478.383 0 0 0 
328671 0 884.55 -7.25619 0 0 0 
335304 0 885.131 -197.618 0 0 0 
342071 0 886.499 -8.646 0 0 0 
348975 0 885.754 23.7084 0 0 0 
356018 0 885.236 -495.225 0 0 0 
363203 0 885.282 -414.793 0 0 0 
370533 0 884.271 -135.152 0 0 0 
378011 0 885.286 159.092 0 0 0 
385639 0 885.775 742.249 0 0 0 
393422 0 884.48 633.224 0 0 0 
401362 0 885.355 406.267 0 0 0 
409462 0 885.442 201.315 0 0 0 
417726 0 885.611 -38.1174 0 0 0 
426156 0 885.347 -239.702 0 0 0 
434756 0 885.031 194.232 0 0 0 
443530 0 883.181 326.952 0 0 0 
452481 0 881.309 222.057 0 0 0 
461613 0 885.44 263.139 0 0 0 
470929 0 886.245 61.6125 0 0 0 
480433 0 885.195 -92.3572 0 0 0 
490129 0 887.574 -176.545 0 0 0 
500020 0 889.545 -298.993 0 0 0 
509911 0 887.996 -391.181 0 0 0 
519607 0 885.087 -627.023 0 0 0 
529111 0 885.99 -217.034 0 0 0 
538427 0 887.854 -53.4535 0 0 0 
547559 0 884.414 -467.963 0 0 0 
556510 0 882.306 59.7401 0 0 0 
565284 0 883.044 426.726 0 0 0 
573884 0 885.407 105.757 0 0 0 
582314 0 885.104 289.524 0 0 0 
590578 0 883.952 326.823 0 0 0 
598678 0 886.123 211.305 0 0 0 
606618 0 887.88 -132.141 0 0 0 
614401 0 887.892 -396.784 0 0 0 
622029 0 886.629 -54.3582 0 0 0 
629507 0 884.287 61.2632 0 0 0 
636837 0 881.871 -123.983 0 0 0 
644022 0 885.409 -247.103 0 0 0 
651065 0 887.265 -174.428 0 0 0 
657969 0 886.637 -158.757 0 0 0 
664736 0 886.788 169.006 0 0 0 
671369 0 886.558 130.415 0 0 0 
677871 0 884.496 46.1382 0 0 0 
684244 0 885.509 98.8326 0 0 0 
690492 0 887 -59.4772 0 0 0 
696615 0 885.505 -57.1557 0 0 0 
702618 0 886.391 230.464 0 0 0 
708502 0 884.379 200.065 0 0 0 
714269 0 881.794 -393.119 0 0 0 
719923 0 884.883 -459.703 0 0 0 
725464 0 885.697 59.3174 0 0 0 
730896 0 885.798 100.715 0 0 0 
736221 0 886.722 30.1805 0 0 0 
741440 0 887.819 25.7571 0 0 0 
746556 0 886.879 -104.712 0 0 0 
751570 0 880.383 -174.613 0 0 0 
756486 0 882.72 154.773 0 0 0 
761304 0 884.972 -63.9389 0 0 0 
766027 0 883.403 -648.54 0 0 0 
770657 0 885.105 -488.591 0 0 0 
775195 0 888.134 -449.573 0 0 0 
779643 0 887.485 -191.957 0 0 0 
784003 0 883.864 27.7158 0 0 0 
788277 0 882.715 -14.9619 0 0 0 
792466 0 883.175 88.3599 0 0 0 
796573 0 886.5 -28.2917 0 0 0 
800598 0 887.43 -172.083 0 0 0 
804544 0 886.666 -282.684 0 0 0 
808412 0 886.853 19.4124 0 0 0 
812203 0 885.798 188.123 0 0 0 
815919 0 884.1 118.977 0 0 0 
819562 0 887.784 26.571 0 0 0 
823132 0 885.35 -60.1756 0 0 0 
826632 0 881.373 215.5 0 0 0 
830063 0 885.769 103.252 0 0 0 
833426 0 887.269 -70.2172 0 0 0 
836722 0 886.947 -300.497 0 0 0 
839953 0 887.996 -220.5 0 0 0 
843121 0 887.532 -106.631 0 0 0 
846225 0 887.417 -118.35 0 0 0 
849268 0 884.073 -67.5666 0 0 0 
852251 0 882.124 -0.672698 0 0 0 
855175 0 885.03 -81.2615 0 0 0 
858041 0 882.434 -253.832 0 0 0 
860851 0 883.087 -88.5142 0 0 0 
863605 0 888.59 219.252 0 0 0 
866304 0 887.732 438.168 0 0 0 
868950 0 885.58 287.478 0 0 0 
871544 0 889.463 227.348 0 0 0 
874086 0 891.243 62.5312 0 0 0 
876578 0 889.727 47.2734 0 0 0 
879021 0 887.83 9.57714 0 0 0 
881415 0 885.643 -187.289 0 0 0 
883762 0 885.359 -189.342 0 0 0 
886063 0 883.135 18.5547 0 0 0 
888318 0 881.984 342.6 0 0 0 
890529 0 883.57 331.914 0 0 0 
892696 0 884.104 348.136 0 0 0 
894820 0 887.027 -216.794 0 0 0 
896902 0 885.334 -174.439 0 0 0 
898942 0 882.718 381.772 0 0 0 
900943 0 886.419 93.8386 0 0 0 
902903 0 888.629 153.98 0 0 0 
904826 0 887.674 -116.794 0 0 0 
906710 0 884.313 -490.797 0 0 0 
908556 0 886.089 -71.4429 0 0 0 
910366 0 887.309 -188.9 0 0 0 
912141 0 884.376 -449.834 0 0 0 
913880 0 885.448 -524.543 0 0 0 
915585 0 887.067 -222.218 0 0 0 
917256 0 887.557 36.6786 0 0 0 
918894 0 886.428 -132.121 0 0 0 
920500 0 884.655 -85.6092 0 0 0 
922074 0 887.257 273.193 0 0 0 
923617 0 886.502 309.34 0 0 0 
925129 0 884.631 -115.592 0 0 0 
926612 0 886.576 -124.134 0 0 0 
928065 0 886.37 84.5966 0 0 0 
929489 0 887.372 374.904 0 0 0 
930885 0 888.513 319.366 0 0 0 
932254 0 887.861 115.575 0 0 0 
933595 0 884.414 -143.894 0 0 0 
934910 0 884.972 -289.971 0 0 0 
936199 0 885.374 -207.203 0 0 0 
937462 0 885.089 -15.9888 0 0 0 
938701 0 885.203 -193.918 0 0 0 
939915 0 884.008 -725.718 0 0 0 
941105 0 884.938 -423.876 0 0 0 
942271 0 884.684 -128.655 0 0 0 
943414 0 885.421 -406.292 0 0 0 
944535 0 886.542 -350.864 0 0 0 
945634 0 885.029 -346.678 0 0 0 
946710 0 882.64 -391.289 0 0 0 
947766 0 886.261 68.4919 0 0 0 
948800 0 885.574 -19.4917 0 0 0 
949815 0 883.904 -231.373 0 0 0 
950809 0 884.868 -215.601 0 0 0 
951783 0 885.135 -133.212 0 0 0 
952738 0 886.432 136.072 0 0 0 
953675 0 884.586 -237.249 0 0 0 
954592 0 884.3 -198.181 0 0 0 
955492 0 886.163 -91.9121 0 0 0 
956374 0 888.953 44.7779 0 0 0 
957238 0 889.291 24.6174 0 0 0 
958085 0 888.958 24.938 0 0 0 
958916 0 887.749 276.659 0 0 0 
959730 0 884.661 -178.911 0 0 0 
960528 0 883.765 -227.2 0 0 0 
961310 0 885.681 49.1798 0 0 0 
962077 0 886.534 52.6186 0 0 0 
962828 0 885.162 141.196 0 0 0 
963565 0 886.44 -46.5176 0 0 0 
964287 0 886.385 -37.2022 0 0 0 
964995 0 885.033 234.004 0 0 0 
965689 0 885.932 120.922 0 0 0 
966369 0 885.037 -292.116 0 0 0 
967035 0 883.841 -387.862 0 0 0 
967689 0 886.678 -303.852 0 0 0 
968329 0 887.196 -251.391 0 0 0 
968957 0 884.382 155.22 0 0 0 
969573 0 883.026 40.6515 0 0 0 
970176 0 882.649 -167.675 0 0 0 
