# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 -3.275 -6.575 -5.22277 -5.96556 1.075 3.10601e-08 1.7005e+14 0.00026852 0.00152556 8.01088e-23 4.15638e-08 209994 0 0 9.13628e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
9.79066e-05 -3.27294 -6.57294 -5.22277 -5.9635 1.07294 2.86858e-08 1.70049e+14 0.00026852 0.00152556 8.01088e-23 4.15635e-08 209995 0 0 9.13632e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.000214985 -3.27049 -6.57049 -5.22277 -5.96104 1.07049 2.60835e-08 1.70047e+14 0.000268522 0.00152557 8.01088e-23 4.15633e-08 209996 0 0 9.13632e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.000354988 -3.26755 -6.56755 -5.22277 -5.9581 1.06755 2.32798e-08 1.70045e+14 0.000268524 0.00152558 8.01088e-23 4.15631e-08 209997 0 0 9.13632e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.000522406 -3.26403 -6.56403 -5.22277 -5.95459 1.06403 2.03199e-08 1.70042e+14 0.000268527 0.00152559 8.01088e-23 4.15628e-08 209999 0 0 9.13634e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.000722606 -3.25983 -6.55983 -5.22277 -5.95038 1.05983 1.72702e-08 1.70039e+14 0.000268531 0.0015256 8.01088e-23 4.15624e-08 210000 0 0 9.13633e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.000962009 -3.2548 -6.5548 -5.22277 -5.94535 1.0548 1.42182e-08 1.70035e+14 0.000268535 0.00152562 8.01088e-23 4.1562e-08 210002 0 0 9.13634e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.00124829 -3.24879 -6.54879 -5.22277 -5.93934 1.04879 1.12681e-08 1.70031e+14 0.00026854 0.00152564 8.01088e-23 4.15615e-08 210005 0 0 9.13635e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.00159063 -3.2416 -6.5416 -5.22277 -5.93215 1.0416 8.53263e-09 1.70026e+14 0.000268546 0.00152567 8.01088e-23 4.15609e-08 210008 0 0 9.13636e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.002 -3.233 -6.533 -5.22277 -5.92355 1.033 6.11876e-09 1.7002e+14 0.000268548 0.00152567 8.01088e-23 4.15595e-08 210010 0 0 9.13636e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.002 -3.233 -6.533 -5.22277 -5.92355 1.033 6.11876e-09 1.7002e+14 0.000268558 0.00152572 8.01088e-23 4.1561e-08 210014 0 0 9.13637e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.0025 -3.2225 -6.5225 -5.22277 -5.91305 1.0225 4.07631e-09 1.70012e+14 0.000268561 0.00152573 8.01088e-23 4.15593e-08 210016 0 0 9.13637e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.003 -3.212 -6.512 -5.22277 -5.90255 1.012 2.71561e-09 1.70005e+14 0.00026857 0.00152577 8.01088e-23 4.15584e-08 210020 0 0 9.13637e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.0035 -3.2015 -6.5015 -5.22277 -5.89204 1.0015 1.8091e-09 1.69997e+14 0.000268579 0.0015258 8.01088e-23 4.15576e-08 210025 0 0 9.13636e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.004 -3.191 -6.491 -5.22277 -5.88154 0.990995 1.20519e-09 1.6999e+14 0.000268588 0.00152584 8.01088e-23 4.15567e-08 210029 0 0 9.13636e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.0045 -3.18049 -6.48049 -5.22277 -5.87104 0.980494 8.02865e-10 1.69982e+14 0.000268598 0.00152587 8.01088e-23 4.15558e-08 210034 0 0 9.13636e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.005 -3.16999 -6.46999 -5.22277 -5.86054 0.969992 5.34842e-10 1.69974e+14 0.000268607 0.00152591 8.01088e-23 4.1555e-08 210038 0 0 9.13636e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.0055 -3.15949 -6.45949 -5.22277 -5.85003 0.95949 3.56291e-10 1.69967e+14 0.000268616 0.00152595 8.01088e-23 4.15541e-08 210042 0 0 9.13636e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.006 -3.14899 -6.44899 -5.22277 -5.83953 0.948988 2.37345e-10 1.69959e+14 0.000268626 0.00152598 8.01088e-23 4.15532e-08 210047 0 0 9.13637e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.0065 -3.13849 -6.43849 -5.22277 -5.82902 0.938485 1.58107e-10 1.69952e+14 0.000268635 0.00152602 8.01088e-23 4.15524e-08 210051 0 0 9.13637e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.007 -3.12798 -6.42798 -5.22277 -5.81852 0.927983 1.05322e-10 1.69944e+14 0.000268645 0.00152605 8.01088e-23 4.15515e-08 210056 0 0 9.13637e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
0.0075 -3.11748 -6.41748 -5.22277 -5.80802 0.91748 7.01589e-11 1.69937e+14 0.000268654 0.00152609 8.01088e-23 4.15506e-08 210060 0 0 9.13637e-25 0 0 0.00872941 0 0 0 0 0 0 0 0 0 0 
