
# tmm TMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
644 1e-05 0.072345 0.927643
645 1.1e-05 0.071999 0.927989
646 1.1e-05 0.071748 0.928239
647 1.1e-05 0.07159 0.928397
648 1.1e-05 0.071469 0.928518
649 1.1e-05 0.071335 0.928652
650 1.1e-05 0.071302 0.928686
651 1.2e-05 0.07132 0.928667
652 1.2e-05 0.07137 0.928616
653 1.2e-05 0.071487 0.9285
654 1.2e-05 0.071702 0.928285
655 1.2e-05 0.071927 0.928059
656 1.2e-05 0.072183 0.927803
657 1.2e-05 0.072442 0.927544
658 1.2e-05 0.072772 0.927214
659 1.3e-05 0.073158 0.926828
660 1.3e-05 0.073527 0.926459
661 1.3e-05 0.07388 0.926105
662 1.3e-05 0.074313 0.925672
663 1.3e-05 0.074779 0.925207
664 1.3e-05 0.075249 0.924737
665 1.3e-05 0.075728 0.924257
666 1.4e-05 0.076191 0.923794
667 1.4e-05 0.076684 0.9233
668 1.4e-05 0.077047 0.922938
669 1.4e-05 0.077265 0.92272
670 1.4e-05 0.077661 0.922324
671 1.4e-05 0.078075 0.92191
672 1.4e-05 0.078501 0.921484
673 1.4e-05 0.078796 0.921189
674 1.4e-05 0.079132 0.920852
675 1.4e-05 0.079418 0.920566
676 1.4e-05 0.079596 0.920388
677 1.4e-05 0.079744 0.92024
678 1.4e-05 0.079753 0.920231
679 1.5e-05 0.079805 0.920179
680 1.5e-05 0.079779 0.920204
681 1.5e-05 0.079632 0.920352
682 1.5e-05 0.07947 0.920513
683 1.5e-05 0.07932 0.920663
684 1.5e-05 0.079241 0.920743
685 1.5e-05 0.079292 0.920691
686 1.6e-05 0.07939 0.920593
687 1.6e-05 0.079284 0.920699
688 1.6e-05 0.079009 0.920973
689 1.6e-05 0.078436 0.921546
690 1.6e-05 0.078114 0.921868
691 1.6e-05 0.077723 0.922259
692 1.6e-05 0.077694 0.922288
693 1.7e-05 0.077622 0.92236
694 1.7e-05 0.077115 0.922867
695 1.7e-05 0.076581 0.923401
696 1.7e-05 0.076096 0.923886
697 1.7e-05 0.075632 0.924349
698 1.7e-05 0.074805 0.925176
699 1.7e-05 0.073939 0.926042
700 1.8e-05 0.073191 0.92679
701 1.8e-05 0.072321 0.927659
702 1.8e-05 0.071407 0.928573
703 1.8e-05 0.070435 0.929545
704 1.8e-05 0.069467 0.930514
705 1.8e-05 0.068504 0.931477
706 1.8e-05 0.067511 0.932469
707 1.8e-05 0.066451 0.933529
708 1.8e-05 0.0654 0.93458
709 1.9e-05 0.064339 0.935641
710 1.9e-05 0.063192 0.936788
711 1.9e-05 0.061992 0.937988
712 1.9e-05 0.060967 0.939013
713 1.9e-05 0.059873 0.940106
714 1.9e-05 0.058788 0.941191
715 2e-05 0.057742 0.942237
716 2e-05 0.056572 0.943407
717 2e-05 0.055561 0.944418
718 2e-05 0.054646 0.945333
719 2e-05 0.053664 0.946315
720 2e-05 0.052872 0.947107
721 2.1e-05 0.052181 0.947797
722 2.1e-05 0.05149 0.948488
723 2.1e-05 0.0509 0.949078
724 2.1e-05 0.050337 0.949641
725 2.1e-05 0.049763 0.950214
726 2.2e-05 0.049207 0.95077
727 2.2e-05 0.048627 0.95135
728 2.2e-05 0.048086 0.95189
729 2.2e-05 0.047574 0.952402
730 2.3e-05 0.047103 0.952872
731 2.4e-05 0.046815 0.95316
732 2.4e-05 0.046577 0.953398
733 2.5e-05 0.046401 0.953573
734 2.6e-05 0.046369 0.953604
735 2.6e-05 0.046386 0.953587
736 2.8e-05 0.046548 0.953423
737 2.9e-05 0.046725 0.953244
738 3.1e-05 0.046963 0.953004
739 3.3e-05 0.047193 0.952773
740 3.5e-05 0.047584 0.95238
741 3.7e-05 0.047999 0.951962
742 3.9e-05 0.048466 0.951493
743 4.3e-05 0.049021 0.950935
744 4.6e-05 0.049502 0.95045
745 5e-05 0.049932 0.950017
746 5.5e-05 0.050364 0.94958
747 6.1e-05 0.050849 0.949089
748 6.7e-05 0.05136 0.948571
749 7.5e-05 0.052114 0.94781
750 8.2e-05 0.052527 0.94739
751 9e-05 0.053239 0.94667
752 9.9e-05 0.054725 0.945174
753 0.000109 0.05709 0.9428
754 0.00012 0.06114 0.938738
755 0.000132 0.067545 0.932321
756 0.000145 0.077267 0.922587
757 0.000158 0.091087 0.908754
758 0.000172 0.109833 0.889994
759 0.000185 0.1343 0.865514
760 0.000198 0.164722 0.835079
761 0.000211 0.201221 0.798566
762 0.000222 0.243598 0.756178
763 0.000231 0.29046 0.709308
764 0.000239 0.342346 0.657414
765 0.000244 0.396133 0.603622
766 0.000247 0.450353 0.549398
767 0.000249 0.503146 0.496604
768 0.000249 0.553317 0.446433
769 0.000248 0.600518 0.399233
770 0.000245 0.643939 0.355814
771 0.000242 0.683023 0.316733
772 0.000239 0.718203 0.281557
773 0.000235 0.749368 0.250396
774 0.000231 0.776463 0.223304
775 0.000228 0.80033 0.199441
776 0.000224 0.821239 0.178536
777 0.000221 0.839125 0.160653
778 0.000217 0.854403 0.145378
779 0.000215 0.867711 0.132073
780 0.000212 0.878989 0.120797
