# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 -3.825 -7.125 -4.91195 -6.51512 1.625 8.08554e+06 1.6791e+14 0.000388192 0.00205658 5.02882e-16 5.53265e-08 242872 0 0 3.77739e-10 0 0 0.0134389 0 0 0 0 0 0 1.716e+12 1.716e+12 1.716e+12 1.716e+12 
9.79066e-05 -3.82262 -7.12262 -4.90521 -6.51274 1.62262 9.54291e+06 1.67909e+14 0.000389029 0.00205659 5.94803e-16 5.53261e-08 242872 0 0 3.77747e-10 0 0 0.0134389 0 0 0 0 0 0 2.02598e+12 2.02598e+12 2.02598e+12 2.02598e+12 
0.000214985 -3.81978 -7.11978 -4.89835 -6.50989 1.61978 1.11166e+07 1.67907e+14 0.000389828 0.0020566 6.94311e-16 5.53259e-08 242873 0 0 3.77762e-10 0 0 0.0134389 0 0 0 0 0 0 2.36083e+12 2.36083e+12 2.36083e+12 2.36083e+12 
0.000354988 -3.81638 -7.11638 -4.89127 -6.50649 1.61638 1.27831e+07 1.67905e+14 0.000390583 0.00205661 7.99942e-16 5.53256e-08 242874 0 0 3.77775e-10 0 0 0.0134389 0 0 0 0 0 0 2.71557e+12 2.71557e+12 2.71557e+12 2.71557e+12 
0.000522406 -3.81231 -7.11231 -4.88387 -6.50243 1.61231 1.45074e+07 1.67902e+14 0.000391287 0.00205663 9.09482e-16 5.53253e-08 242876 0 0 3.77786e-10 0 0 0.0134389 0 0 0 0 0 0 3.08273e+12 3.08273e+12 3.08273e+12 3.08273e+12 
0.000722606 -3.80745 -7.10745 -4.87603 -6.49756 1.60745 1.62426e+07 1.67899e+14 0.000391933 0.00205666 1.01995e-15 5.53249e-08 242878 0 0 3.77799e-10 0 0 0.0134389 0 0 0 0 0 0 3.45234e+12 3.45234e+12 3.45234e+12 3.45234e+12 
0.000962009 -3.80164 -7.10164 -4.86761 -6.49175 1.60164 1.79318e+07 1.67896e+14 0.000392514 0.00205668 1.12769e-15 5.53245e-08 242880 0 0 3.77815e-10 0 0 0.0134389 0 0 0 0 0 0 3.81225e+12 3.81225e+12 3.81225e+12 3.81225e+12 
0.00124829 -3.79468 -7.09468 -4.85843 -6.48479 1.59468 1.95122e+07 1.67891e+14 0.000393021 0.00205671 1.22866e-15 5.53239e-08 242882 0 0 3.77834e-10 0 0 0.0134389 0 0 0 0 0 0 4.14903e+12 4.14903e+12 4.14903e+12 4.14903e+12 
0.00159063 -3.78637 -7.08637 -4.84827 -6.47648 1.58637 2.0922e+07 1.67886e+14 0.000393451 0.00205675 1.31887e-15 5.53232e-08 242885 0 0 3.77857e-10 0 0 0.0134389 0 0 0 0 0 0 4.44952e+12 4.44952e+12 4.44952e+12 4.44952e+12 
0.002 -3.77642 -7.07642 -4.83687 -6.46653 1.57642 2.21098e+07 1.6788e+14 0.000393793 0.00205676 1.39496e-15 5.53214e-08 242887 0 0 3.77872e-10 0 0 0.0134389 0 0 0 0 0 0 4.70264e+12 4.70264e+12 4.70264e+12 4.70264e+12 
0.002 -3.77642 -7.07642 -4.83687 -6.46653 1.57642 2.21098e+07 1.6788e+14 0.000393808 0.00205684 1.39502e-15 5.53235e-08 242891 0 0 3.77907e-10 0 0 0.0134389 0 0 0 0 0 0 4.70282e+12 4.70282e+12 4.70282e+12 4.70282e+12 
0.0025 -3.76428 -7.06428 -4.82362 -6.45439 1.56428 2.30604e+07 1.67873e+14 0.000394074 0.00205685 1.45598e-15 5.53214e-08 242893 0 0 3.77926e-10 0 0 0.0134389 0 0 0 0 0 0 4.90536e+12 4.90536e+12 4.90536e+12 4.90536e+12 
0.003 -3.75213 -7.05213 -4.8108 -6.44224 1.55213 2.3651e+07 1.67865e+14 0.000394247 0.0020569 1.49393e-15 5.53204e-08 242897 0 0 3.77966e-10 0 0 0.0134389 0 0 0 0 0 0 5.03123e+12 5.03123e+12 5.03123e+12 5.03123e+12 
0.0035 -3.73999 -7.03999 -4.79825 -6.43009 1.53999 2.40182e+07 1.67858e+14 0.000394359 0.00205696 1.51755e-15 5.53194e-08 242902 0 0 3.78006e-10 0 0 0.0134389 0 0 0 0 0 0 5.10945e+12 5.10945e+12 5.10945e+12 5.10945e+12 
0.004 -3.72784 -7.02784 -4.78586 -6.41795 1.52784 2.42466e+07 1.6785e+14 0.000394435 0.00205702 1.53228e-15 5.53184e-08 242906 0 0 3.78047e-10 0 0 0.0134389 0 0 0 0 0 0 5.1581e+12 5.1581e+12 5.1581e+12 5.1581e+12 
0.0045 -3.7157 -7.0157 -4.77356 -6.4058 1.5157 2.43889e+07 1.67843e+14 0.000394488 0.00205707 1.54148e-15 5.53174e-08 242910 0 0 3.78089e-10 0 0 0.0134389 0 0 0 0 0 0 5.18837e+12 5.18837e+12 5.18837e+12 5.18837e+12 
0.005 -3.70355 -7.00355 -4.76132 -6.39365 1.50355 2.44778e+07 1.67835e+14 0.000394527 0.00205713 1.54725e-15 5.53164e-08 242915 0 0 3.7813e-10 0 0 0.0134389 0 0 0 0 0 0 5.20724e+12 5.20724e+12 5.20724e+12 5.20724e+12 
0.0055 -3.69141 -6.99141 -4.74911 -6.38151 1.49141 2.45335e+07 1.67828e+14 0.000394558 0.00205718 1.55088e-15 5.53154e-08 242919 0 0 3.78172e-10 0 0 0.0134389 0 0 0 0 0 0 5.21903e+12 5.21903e+12 5.21903e+12 5.21903e+12 
0.006 -3.67926 -6.97926 -4.73693 -6.36936 1.47926 2.45685e+07 1.6782e+14 0.000394583 0.00205724 1.5532e-15 5.53144e-08 242923 0 0 3.78214e-10 0 0 0.0134389 0 0 0 0 0 0 5.22642e+12 5.22642e+12 5.22642e+12 5.22642e+12 
0.0065 -3.66712 -6.96712 -4.72476 -6.35721 1.46712 2.45907e+07 1.67813e+14 0.000394605 0.00205729 1.55469e-15 5.53135e-08 242928 0 0 3.78256e-10 0 0 0.0134389 0 0 0 0 0 0 5.23108e+12 5.23108e+12 5.23108e+12 5.23108e+12 
0.007 -3.65497 -6.95497 -4.71259 -6.34506 1.45497 2.4605e+07 1.67805e+14 0.000394625 0.00205735 1.55567e-15 5.53125e-08 242932 0 0 3.78297e-10 0 0 0.0134389 0 0 0 0 0 0 5.23404e+12 5.23404e+12 5.23404e+12 5.23404e+12 
0.0075 -3.64282 -6.94282 -4.70044 -6.33291 1.44282 2.46143e+07 1.67798e+14 0.000394644 0.0020574 1.55634e-15 5.53115e-08 242936 0 0 3.78339e-10 0 0 0.0134389 0 0 0 0 0 0 5.23595e+12 5.23595e+12 5.23595e+12 5.23595e+12 
0.008 -3.63068 -6.93068 -4.68828 -6.32077 1.43068 2.46206e+07 1.6779e+14 0.000394662 0.00205746 1.5568e-15 5.53105e-08 242941 0 0 3.78381e-10 0 0 0.0134389 0 0 0 0 0 0 5.23721e+12 5.23721e+12 5.23721e+12 5.23721e+12 
0.0085 -3.61853 -6.91853 -4.67613 -6.30862 1.41853 2.46249e+07 1.67783e+14 0.00039468 0.00205751 1.55715e-15 5.53095e-08 242945 0 0 3.78423e-10 0 0 0.0134389 0 0 0 0 0 0 5.23806e+12 5.23806e+12 5.23806e+12 5.23806e+12 
0.009 -3.60638 -6.90638 -4.66398 -6.29647 1.40638 2.46281e+07 1.67775e+14 0.000394697 0.00205757 1.55742e-15 5.53085e-08 242949 0 0 3.78465e-10 0 0 0.0134389 0 0 0 0 0 0 5.23865e+12 5.23865e+12 5.23865e+12 5.23865e+12 
0.0095 -3.59423 -6.89423 -4.65183 -6.28432 1.39423 2.46306e+07 1.67768e+14 0.000394714 0.00205762 1.55764e-15 5.53075e-08 242954 0 0 3.78507e-10 0 0 0.0134389 0 0 0 0 0 0 5.23909e+12 5.23909e+12 5.23909e+12 5.23909e+12 
0.01 -3.58209 -6.88209 -4.63968 -6.27217 1.38209 2.46325e+07 1.6776e+14 0.000394731 0.00205768 1.55783e-15 5.53066e-08 242958 0 0 3.78548e-10 0 0 0.0134389 0 0 0 0 0 0 5.23944e+12 5.23944e+12 5.23944e+12 5.23944e+12 
0.0105 -3.56994 -6.86994 -4.62753 -6.26002 1.36994 2.46342e+07 1.67753e+14 0.000394748 0.00205773 1.55801e-15 5.53056e-08 242962 0 0 3.7859e-10 0 0 0.0134389 0 0 0 0 0 0 5.23972e+12 5.23972e+12 5.23972e+12 5.23972e+12 
0.011 -3.55779 -6.85779 -4.61538 -6.24787 1.35779 2.46358e+07 1.67745e+14 0.000394765 0.00205779 1.55817e-15 5.53046e-08 242967 0 0 3.78632e-10 0 0 0.0134389 0 0 0 0 0 0 5.23996e+12 5.23996e+12 5.23996e+12 5.23996e+12 
0.0115 -3.54564 -6.84564 -4.60323 -6.23572 1.34564 2.46372e+07 1.67738e+14 0.000394782 0.00205784 1.55833e-15 5.53036e-08 242971 0 0 3.78674e-10 0 0 0.0134389 0 0 0 0 0 0 5.24018e+12 5.24018e+12 5.24018e+12 5.24018e+12 
0.012 -3.53349 -6.83349 -4.59108 -6.22357 1.33349 2.46385e+07 1.6773e+14 0.000394799 0.0020579 1.55848e-15 5.53026e-08 242975 0 0 3.78716e-10 0 0 0.0134389 0 0 0 0 0 0 5.24039e+12 5.24039e+12 5.24039e+12 5.24039e+12 
0.0125 -3.52134 -6.82134 -4.57893 -6.21142 1.32134 2.46398e+07 1.67723e+14 0.000394815 0.00205795 1.55863e-15 5.53016e-08 242980 0 0 3.78758e-10 0 0 0.0134389 0 0 0 0 0 0 5.24059e+12 5.24059e+12 5.24059e+12 5.24059e+12 
0.013 -3.50919 -6.80919 -4.56678 -6.19927 1.30919 2.46411e+07 1.67715e+14 0.000394832 0.00205801 1.55877e-15 5.53006e-08 242984 0 0 3.788e-10 0 0 0.0134389 0 0 0 0 0 0 5.24078e+12 5.24078e+12 5.24078e+12 5.24078e+12 
0.0135 -3.49704 -6.79704 -4.55463 -6.18712 1.29704 2.46424e+07 1.67708e+14 0.000394849 0.00205806 1.55892e-15 5.52996e-08 242988 0 0 3.78842e-10 0 0 0.0134389 0 0 0 0 0 0 5.24097e+12 5.24097e+12 5.24097e+12 5.24097e+12 
0.014 -3.4849 -6.7849 -4.54248 -6.17497 1.2849 2.46436e+07 1.677e+14 0.000394866 0.00205812 1.55907e-15 5.52987e-08 242993 0 0 3.78884e-10 0 0 0.0134389 0 0 0 0 0 0 5.24115e+12 5.24115e+12 5.24115e+12 5.24115e+12 
0.0145 -3.47275 -6.77275 -4.53033 -6.16282 1.27275 2.46449e+07 1.67693e+14 0.000394883 0.00205817 1.55921e-15 5.52977e-08 242997 0 0 3.78925e-10 0 0 0.0134389 0 0 0 0 0 0 5.24134e+12 5.24134e+12 5.24134e+12 5.24134e+12 
0.015 -3.4606 -6.7606 -4.51818 -6.15066 1.2606 2.46461e+07 1.67686e+14 0.0003949 0.00205823 1.55936e-15 5.52967e-08 243001 0 0 3.78967e-10 0 0 0.0134389 0 0 0 0 0 0 5.24152e+12 5.24152e+12 5.24152e+12 5.24152e+12 
0.0155 -3.44845 -6.74845 -4.50603 -6.13851 1.24845 2.46474e+07 1.67678e+14 0.000394916 0.00205828 1.5595e-15 5.52957e-08 243006 0 0 3.79009e-10 0 0 0.0134389 0 0 0 0 0 0 5.24171e+12 5.24171e+12 5.24171e+12 5.24171e+12 
0.016 -3.43629 -6.73629 -4.49387 -6.12636 1.23629 2.46486e+07 1.67671e+14 0.000394933 0.00205834 1.55965e-15 5.52947e-08 243010 0 0 3.79051e-10 0 0 0.0134389 0 0 0 0 0 0 5.24189e+12 5.24189e+12 5.24189e+12 5.24189e+12 
0.0165 -3.42414 -6.72414 -4.48172 -6.11421 1.22414 2.46498e+07 1.67663e+14 0.00039495 0.00205839 1.55979e-15 5.52937e-08 243014 0 0 3.79093e-10 0 0 0.0134389 0 0 0 0 0 0 5.24207e+12 5.24207e+12 5.24207e+12 5.24207e+12 
