# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 0.7 -2.6 -0.497017 -1.997 -2.9 120747 2.04212e+14 0.000101351 0.000595685 1.96079e-18 1.94898e-08 19972.7 0 0 4.46418e-13 0 0 0.000391957 0 0 0 0 0 0 8.88596e+09 8.88596e+09 8.88596e+09 8.88596e+09 
9.79066e-05 0.700196 -2.5998 -0.494872 -1.9968 -2.9002 130119 2.04204e+14 0.000101394 0.000595677 2.11389e-18 1.94888e-08 19973.2 0 0 4.46436e-13 0 0 0.000391957 0 0 0 0 0 0 9.57583e+09 9.57583e+09 9.57583e+09 9.57583e+09 
0.000214985 0.700429 -2.59957 -0.492501 -1.99657 -2.90043 141229 2.04194e+14 0.000101442 0.000595668 2.29545e-18 1.94876e-08 19974.4 0 0 4.46478e-13 0 0 0.000391957 0 0 0 0 0 0 1.03935e+10 1.03935e+10 1.03935e+10 1.03935e+10 
0.000354988 0.700709 -2.59929 -0.489899 -1.99628 -2.90071 154375 2.04183e+14 0.000101495 0.000595658 2.51042e-18 1.94862e-08 19975.9 0 0 4.46524e-13 0 0 0.000391957 0 0 0 0 0 0 1.1361e+10 1.1361e+10 1.1361e+10 1.1361e+10 
0.000522406 0.701044 -2.59896 -0.487065 -1.99595 -2.90104 169899 2.0417e+14 0.000101554 0.000595645 2.76446e-18 1.94845e-08 19977.7 0 0 4.46575e-13 0 0 0.000391957 0 0 0 0 0 0 1.25035e+10 1.25035e+10 1.25035e+10 1.25035e+10 
0.000722606 0.701443 -2.59856 -0.483997 -1.99555 -2.90144 188190 2.04154e+14 0.000101617 0.00059563 3.06397e-18 1.94825e-08 19979.8 0 0 4.46633e-13 0 0 0.000391957 0 0 0 0 0 0 1.38495e+10 1.38495e+10 1.38495e+10 1.38495e+10 
0.000962009 0.701922 -2.59808 -0.480696 -1.99506 -2.90192 209679 2.04135e+14 0.000101686 0.000595612 3.41614e-18 1.94801e-08 19982.3 0 0 4.46703e-13 0 0 0.000391957 0 0 0 0 0 0 1.54306e+10 1.54306e+10 1.54306e+10 1.54306e+10 
0.00124829 0.702494 -2.59751 -0.477166 -1.99449 -2.90249 234841 2.04112e+14 0.000101759 0.00059559 3.82885e-18 1.94772e-08 19985.3 0 0 4.4679e-13 0 0 0.000391957 0 0 0 0 0 0 1.72817e+10 1.72817e+10 1.72817e+10 1.72817e+10 
0.00159063 0.703178 -2.59682 -0.473407 -1.9938 -2.90318 264190 2.04084e+14 0.000101838 0.000595565 4.31065e-18 1.94737e-08 19988.9 0 0 4.469e-13 0 0 0.000391957 0 0 0 0 0 0 1.94403e+10 1.94403e+10 1.94403e+10 1.94403e+10 
0.002 0.703997 -2.596 -0.469421 -1.99297 -2.904 298260 2.04051e+14 0.00010192 0.000595533 4.87047e-18 1.94695e-08 19991.1 0 0 4.46968e-13 0 0 0.000391957 0 0 0 0 0 0 2.19453e+10 2.19453e+10 2.19453e+10 2.19453e+10 
