# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 1.7 -1.6 -0.000185552 -1 -3.9 0.000447441 2.22265e+14 9.96825e-05 0.000621013 8.0116e-23 2.21148e-08 -29359.8 0 0 1.90288e-21 0 0 8.43201e-14 0 0 0 0 0 0 0 0 0 0 
9.79066e-05 1.69971 -1.60029 -0.00018532 -1 -3.89971 0.000452447 2.20473e+14 9.96826e-05 0.000619229 8.01161e-23 2.18734e-08 -29359.2 0 0 1.90288e-21 0 0 8.41045e-14 0 0 0 0 0 0 0 0 0 0 
0.000214985 1.69937 -1.60063 -0.000185042 -1 -3.89937 0.000458506 2.18347e+14 9.96825e-05 0.000617105 8.01161e-23 2.15882e-08 -29357.9 0 0 1.90288e-21 0 0 8.40223e-14 0 0 0 0 0 0 0 0 0 0 
0.000354988 1.69896 -1.60104 -0.000184709 -1 -3.89896 0.000465857 2.15831e+14 9.96825e-05 0.000614579 8.01163e-23 2.12521e-08 -29356.3 0 0 1.90288e-21 0 0 8.41686e-14 0 0 0 0 0 0 0 0 0 0 
0.000522406 1.69847 -1.60153 -0.000184312 -1 -3.89847 0.000474802 2.12859e+14 9.96825e-05 0.000611577 8.01164e-23 2.08571e-08 -29354.5 0 0 1.90288e-21 0 0 8.41806e-14 0 0 0 0 0 0 0 0 0 0 
0.000722606 1.69788 -1.60212 -0.000183836 -1 -3.89788 0.000485724 2.09355e+14 9.96824e-05 0.000608014 8.01166e-23 2.03943e-08 -29352.3 0 0 1.90288e-21 0 0 8.4144e-14 0 0 0 0 0 0 0 0 0 0 
0.000962009 1.69718 -1.60282 -0.000183268 -1 -3.89718 0.000499114 2.05238e+14 9.96824e-05 0.000603792 8.01168e-23 1.98544e-08 -29349.7 0 0 1.90288e-21 0 0 8.4072e-14 0 0 0 0 0 0 0 0 0 0 
0.00124829 1.69634 -1.60366 -0.000182588 -1 -3.89634 0.00051561 2.00416e+14 9.96824e-05 0.000598798 8.01171e-23 1.92275e-08 -29346.7 0 0 1.90288e-21 0 0 8.41882e-14 0 0 0 0 0 0 0 0 0 0 
0.00159063 1.69533 -1.60467 -0.000181774 -1 -3.89533 0.000536051 1.9479e+14 9.96824e-05 0.000592902 8.01174e-23 1.85038e-08 -29343.2 0 0 1.90288e-21 0 0 8.41065e-14 0 0 0 0 0 0 0 0 0 0 
0.002 1.69413 -1.60587 -0.000180802 -1 -3.89413 0.000561557 1.88261e+14 9.96827e-05 0.000585962 8.01178e-23 1.76742e-08 -29341.2 0 0 1.90288e-21 0 0 8.40102e-14 0 0 0 0 0 0 0 0 0 0 
0.002 1.69413 -1.60587 -0.000180802 -1 -3.89413 0.000561557 1.88261e+14 9.96821e-05 0.000585958 8.01178e-23 1.76741e-08 -29336.8 0 0 1.90288e-21 0 0 8.40332e-14 0 0 0 0 0 0 0 0 0 0 
0.0025 1.69266 -1.60734 -0.000179615 -1 -3.89266 0.000594357 1.80568e+14 9.96825e-05 0.000577637 8.01183e-23 1.67112e-08 -29334.4 0 0 1.90288e-21 0 0 8.39983e-14 0 0 0 0 0 0 0 0 0 0 
0.003 1.6912 -1.6088 -0.000178427 -1 -3.8912 0.000629067 1.73175e+14 9.96826e-05 0.000569481 8.01189e-23 1.58007e-08 -29329.9 0 0 1.90288e-21 0 0 8.39735e-14 0 0 0 0 0 0 0 0 0 0 
0.0035 1.68973 -1.61027 -0.00017724 -1 -3.88973 0.000665798 1.66071e+14 9.96828e-05 0.00056149 8.01195e-23 1.49398e-08 -29325.5 0 0 1.90288e-21 0 0 8.39575e-14 0 0 0 0 0 0 0 0 0 0 
0.004 1.68826 -1.61174 -0.000176052 -1 -3.88826 0.000704668 1.59244e+14 9.96829e-05 0.000553658 8.01201e-23 1.41259e-08 -29321.3 0 0 1.90288e-21 0 0 8.3932e-14 0 0 0 0 0 0 0 0 0 0 
0.0045 1.6868 -1.6132 -0.000174865 -1 -3.8868 0.000745801 1.52685e+14 9.96831e-05 0.000545983 8.01207e-23 1.33563e-08 -29317.2 0 0 1.90288e-21 0 0 8.39485e-14 0 0 0 0 0 0 0 0 0 0 
0.005 1.68533 -1.61467 -0.000173677 -1 -3.88533 0.000789329 1.46384e+14 9.96834e-05 0.00053846 8.01214e-23 1.26287e-08 -29313.4 0 0 1.90288e-21 0 0 8.40056e-14 0 0 0 0 0 0 0 0 0 0 
0.0055 1.68387 -1.61613 -0.00017249 -1 -3.88387 0.000835391 1.40331e+14 9.96837e-05 0.000531087 8.01222e-23 1.19407e-08 -29309.7 0 0 1.90288e-21 0 0 8.40304e-14 0 0 0 0 0 0 0 0 0 0 
0.006 1.6824 -1.6176 -0.000171302 -1 -3.8824 0.000884135 1.34516e+14 9.9684e-05 0.000523858 8.01229e-23 1.12901e-08 -29306.1 0 0 1.90288e-21 0 0 8.401e-14 0 0 0 0 0 0 0 0 0 0 
0.0065 1.68094 -1.61906 -0.000170115 -1 -3.88094 0.000935716 1.28932e+14 9.96843e-05 0.000516772 8.01238e-23 1.0675e-08 -29302.7 0 0 1.90288e-21 0 0 8.39898e-14 0 0 0 0 0 0 0 0 0 0 
0.007 1.67947 -1.62053 -0.000168927 -1 -3.87947 0.0009903 1.23568e+14 9.96847e-05 0.000509825 8.01246e-23 1.00934e-08 -29299.4 0 0 1.90288e-21 0 0 8.39855e-14 0 0 0 0 0 0 0 0 0 0 
0.0075 1.67801 -1.62199 -0.00016774 -1 -3.87801 0.00104806 1.18417e+14 9.96851e-05 0.000503014 8.01256e-23 9.54346e-09 -29296.3 0 0 1.90288e-21 0 0 8.39979e-14 0 0 0 0 0 0 0 0 0 0 
0.008 1.67654 -1.62346 -0.000166552 -1 -3.87654 0.00110919 1.13472e+14 9.96855e-05 0.000496335 8.01265e-23 9.02346e-09 -29293.3 0 0 1.90288e-21 0 0 8.39956e-14 0 0 0 0 0 0 0 0 0 0 
0.0085 1.67508 -1.62492 -0.000165365 -1 -3.87508 0.00117387 1.08723e+14 9.9686e-05 0.000489786 8.01276e-23 8.53175e-09 -29290.4 0 0 1.90288e-21 0 0 8.4019e-14 0 0 0 0 0 0 0 0 0 0 
0.009 1.67361 -1.62639 -0.000164177 -1 -3.87361 0.00124231 1.04164e+14 9.96864e-05 0.000483364 8.01287e-23 8.06682e-09 -29287.7 0 0 1.90288e-21 0 0 8.40162e-14 0 0 0 0 0 0 0 0 0 0 
0.0095 1.67215 -1.62785 -0.00016299 -1 -3.87215 0.00131474 9.97875e+13 9.96869e-05 0.000477065 8.01298e-23 7.62718e-09 -29285.1 0 0 1.90288e-21 0 0 8.39964e-14 0 0 0 0 0 0 0 0 0 0 
0.01 1.67068 -1.62932 -0.000161803 -1 -3.87068 0.00139139 9.55865e+13 9.96875e-05 0.000470888 8.0131e-23 7.21148e-09 -29282.5 0 0 1.90288e-21 0 0 8.3997e-14 0 0 0 0 0 0 0 0 0 0 
0.0105 1.66922 -1.63078 -0.000160615 -1 -3.86922 0.0014725 9.15543e+13 9.9688e-05 0.000464828 8.01323e-23 6.81839e-09 -29280.1 0 0 1.90288e-21 0 0 8.4009e-14 0 0 0 0 0 0 0 0 0 0 
0.011 1.66776 -1.63224 -0.000159428 -1 -3.86776 0.00155833 8.76846e+13 9.96886e-05 0.000458885 8.01337e-23 6.4467e-09 -29277.8 0 0 1.90288e-21 0 0 8.40389e-14 0 0 0 0 0 0 0 0 0 0 
0.0115 1.66629 -1.63371 -0.000158241 -1 -3.86629 0.00164915 8.39711e+13 9.96892e-05 0.000453054 8.01352e-23 6.09523e-09 -29275.6 0 0 1.90288e-21 0 0 8.40501e-14 0 0 0 0 0 0 0 0 0 0 
0.012 1.66483 -1.63517 -0.000157053 -1 -3.86483 0.00174526 8.04077e+13 9.96899e-05 0.000447334 8.01367e-23 5.76289e-09 -29273.4 0 0 1.90288e-21 0 0 8.40495e-14 0 0 0 0 0 0 0 0 0 0 
0.0125 1.66336 -1.63664 -0.000155866 -1 -3.86336 0.00184696 7.69888e+13 9.96905e-05 0.000441722 8.01383e-23 5.44863e-09 -29271.4 0 0 1.90288e-21 0 0 8.405e-14 0 0 0 0 0 0 0 0 0 0 
0.013 1.6619 -1.6381 -0.000154679 -1 -3.8619 0.00195458 7.37088e+13 9.96912e-05 0.000436216 8.014e-23 5.15147e-09 -29269.5 0 0 1.90288e-21 0 0 8.40542e-14 0 0 0 0 0 0 0 0 0 0 
0.0135 1.66044 -1.63956 -0.000153492 -1 -3.86044 0.00206846 7.05623e+13 9.96919e-05 0.000430813 8.01419e-23 4.87048e-09 -29267.6 0 0 1.90288e-21 0 0 8.40549e-14 0 0 0 0 0 0 0 0 0 0 
0.014 1.65897 -1.64103 -0.000152305 -1 -3.85897 0.00218897 6.75441e+13 9.96927e-05 0.000425511 8.01438e-23 4.60477e-09 -29265.8 0 0 1.90288e-21 0 0 8.4067e-14 0 0 0 0 0 0 0 0 0 0 
0.0145 1.65751 -1.64249 -0.000151117 -1 -3.85751 0.00231649 6.46493e+13 9.96934e-05 0.000420308 8.01458e-23 4.35353e-09 -29264.1 0 0 1.90288e-21 0 0 8.40758e-14 0 0 0 0 0 0 0 0 0 0 
0.015 1.65605 -1.64395 -0.00014993 -1 -3.85605 0.00245144 6.18731e+13 9.96942e-05 0.000415201 8.0148e-23 4.11596e-09 -29262.5 0 0 1.90288e-21 0 0 8.40731e-14 0 0 0 0 0 0 0 0 0 0 
0.0155 1.65459 -1.64541 -0.000148743 -1 -3.85459 0.00259423 5.92109e+13 9.9695e-05 0.00041019 8.01503e-23 3.89132e-09 -29260.9 0 0 1.90288e-21 0 0 8.40775e-14 0 0 0 0 0 0 0 0 0 0 
0.016 1.65312 -1.64688 -0.000147556 -1 -3.85312 0.00274533 5.66581e+13 9.96958e-05 0.000405271 8.01527e-23 3.6789e-09 -29259.4 0 0 1.90288e-21 0 0 8.40852e-14 0 0 0 0 0 0 0 0 0 0 
0.0165 1.65166 -1.64834 -0.000146369 -1 -3.85166 0.00290523 5.42106e+13 9.96966e-05 0.000400442 8.01552e-23 3.47804e-09 -29258 0 0 1.90288e-21 0 0 8.40875e-14 0 0 0 0 0 0 0 0 0 0 
0.017 1.6502 -1.6498 -0.000145182 -1 -3.8502 0.00307443 5.18642e+13 9.96975e-05 0.000395702 8.01579e-23 3.28811e-09 -29256.6 0 0 1.90288e-21 0 0 8.40811e-14 0 0 0 0 0 0 0 0 0 0 
0.0175 1.64873 -1.65127 -0.000143995 -1 -3.84873 0.00325348 4.9615e+13 9.96984e-05 0.000391049 8.01608e-23 3.10853e-09 -29255.3 0 0 1.90288e-21 0 0 8.4082e-14 0 0 0 0 0 0 0 0 0 0 
0.018 1.64727 -1.65273 -0.000142808 -1 -3.84727 0.00344294 4.7459e+13 9.96993e-05 0.000386481 8.01638e-23 2.93871e-09 -29254 0 0 1.90288e-21 0 0 8.40852e-14 0 0 0 0 0 0 0 0 0 0 
0.0185 1.64581 -1.65419 -0.000141621 -1 -3.84581 0.00364343 4.53927e+13 9.97002e-05 0.000381995 8.0167e-23 2.77814e-09 -29252.8 0 0 1.90288e-21 0 0 8.40799e-14 0 0 0 0 0 0 0 0 0 0 
0.019 1.64435 -1.65565 -0.000140435 -1 -3.84435 0.00385558 4.34125e+13 9.97011e-05 0.000377591 8.01704e-23 2.62632e-09 -29251.7 0 0 1.90288e-21 0 0 8.40819e-14 0 0 0 0 0 0 0 0 0 0 
0.0195 1.64288 -1.65712 -0.000139248 -1 -3.84288 0.00408007 4.15149e+13 9.97021e-05 0.000373267 8.0174e-23 2.48276e-09 -29250.6 0 0 1.90288e-21 0 0 8.40882e-14 0 0 0 0 0 0 0 0 0 0 
0.02 1.64142 -1.65858 -0.000138061 -1 -3.84142 0.00431763 3.96968e+13 9.97031e-05 0.000369021 8.01778e-23 2.34702e-09 -29249.5 0 0 1.90288e-21 0 0 8.40945e-14 0 0 0 0 0 0 0 0 0 0 
0.0205 1.63996 -1.66004 -0.000136875 -1 -3.83996 0.004569 3.79548e+13 9.97041e-05 0.00036485 8.01818e-23 2.21867e-09 -29248.5 0 0 1.90288e-21 0 0 8.41008e-14 0 0 0 0 0 0 0 0 0 0 
0.021 1.6385 -1.6615 -0.000135688 -1 -3.8385 0.00483501 3.62861e+13 9.97051e-05 0.000360754 8.01861e-23 2.09731e-09 -29247.6 0 0 1.90288e-21 0 0 8.40994e-14 0 0 0 0 0 0 0 0 0 0 
0.0215 1.63703 -1.66297 -0.000134502 -1 -3.83703 0.00511648 3.46876e+13 9.97061e-05 0.000356732 8.01906e-23 1.98256e-09 -29246.7 0 0 1.90288e-21 0 0 8.40957e-14 0 0 0 0 0 0 0 0 0 0 
0.022 1.63557 -1.66443 -0.000133315 -1 -3.83557 0.00541434 3.31565e+13 9.97072e-05 0.000352781 8.01953e-23 1.87406e-09 -29245.8 0 0 1.90288e-21 0 0 8.40965e-14 0 0 0 0 0 0 0 0 0 0 
0.0225 1.63411 -1.66589 -0.000132129 -1 -3.83411 0.00572952 3.16902e+13 9.97082e-05 0.0003489 8.02004e-23 1.77148e-09 -29244.9 0 0 1.90288e-21 0 0 8.41008e-14 0 0 0 0 0 0 0 0 0 0 
