# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 -1.1 -4.4 -2.22926 -3.79293 -1.1 1.61343e+06 1.81967e+14 0.000136608 0.000756991 3.53131e-17 2.20696e-08 108201 0 0 1.72712e-11 0 0 0.00238873 0 0 0 0 0 0 1.35637e+11 1.35637e+11 1.35637e+11 1.35637e+11 
9.79066e-05 -1.09894 -4.39894 -2.22479 -3.79187 -1.10106 1.83797e+06 1.81965e+14 0.000136777 0.000756991 4.02774e-17 2.20694e-08 108202 0 0 1.72714e-11 0 0 0.00238873 0 0 0 0 0 0 1.54542e+11 1.54542e+11 1.54542e+11 1.54542e+11 
0.000214985 -1.09767 -4.39767 -2.2201 -3.79061 -1.10233 2.09437e+06 1.81963e+14 0.000136951 0.000756992 4.59546e-17 2.20691e-08 108203 0 0 1.7272e-11 0 0 0.00238873 0 0 0 0 0 0 1.76133e+11 1.76133e+11 1.76133e+11 1.76133e+11 
0.000354988 -1.09616 -4.39616 -2.21518 -3.78909 -1.10384 2.3846e+06 1.81961e+14 0.000137128 0.000756994 5.23907e-17 2.20689e-08 108204 0 0 1.72727e-11 0 0 0.00238873 0 0 0 0 0 0 2.00578e+11 2.00578e+11 2.00578e+11 2.00578e+11 
0.000522406 -1.09435 -4.39435 -2.21001 -3.78728 -1.10565 2.70971e+06 1.81958e+14 0.000137308 0.000756995 5.96116e-17 2.20685e-08 108206 0 0 1.72734e-11 0 0 0.00238873 0 0 0 0 0 0 2.27967e+11 2.27967e+11 2.27967e+11 2.27967e+11 
0.000722606 -1.09218 -4.39218 -2.20458 -3.78511 -1.10782 3.0694e+06 1.81954e+14 0.000137489 0.000756998 6.76132e-17 2.20682e-08 108208 0 0 1.72743e-11 0 0 0.00238873 0 0 0 0 0 0 2.58275e+11 2.58275e+11 2.58275e+11 2.58275e+11 
0.000962009 -1.08959 -4.38959 -2.19883 -3.78252 -1.11041 3.46148e+06 1.81949e+14 0.000137667 0.000757 7.63489e-17 2.20677e-08 108210 0 0 1.72754e-11 0 0 0.00238873 0 0 0 0 0 0 2.91318e+11 2.91318e+11 2.91318e+11 2.91318e+11 
0.00124829 -1.08649 -4.38649 -2.19273 -3.77942 -1.11351 3.88135e+06 1.81944e+14 0.000137842 0.000757004 8.57186e-17 2.20672e-08 108213 0 0 1.72769e-11 0 0 0.00238873 0 0 0 0 0 0 3.2671e+11 3.2671e+11 3.2671e+11 3.2671e+11 
0.00159063 -1.08279 -4.38279 -2.1862 -3.77572 -1.11721 4.32158e+06 1.81938e+14 0.00013801 0.000757007 9.55573e-17 2.20665e-08 108216 0 0 1.72788e-11 0 0 0.00238873 0 0 0 0 0 0 3.63824e+11 3.63824e+11 3.63824e+11 3.63824e+11 
0.002 -1.07836 -4.37836 -2.17917 -3.77129 -1.12164 4.77163e+06 1.8193e+14 0.000138167 0.000757004 1.05629e-16 2.20655e-08 108218 0 0 1.728e-11 0 0 0.00238873 0 0 0 0 0 0 4.01765e+11 4.01765e+11 4.01765e+11 4.01765e+11 
