# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility eConductivity hConductivity ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z IonizedDonors IonizedAcceptors IonizedElectronTraps IonizedHoleTraps eNetRecombination eLangevinRecombination hNetRecombination hLangevinRecombination 
0 2.7 -0.6 0 0 -4.9 7.16819e-21 2.22265e+14 0.000114616 0.000714526 8.01088e-23 2.54448e-08 -80421.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
9.79066e-05 2.69921 -0.600787 0 0 -4.89921 7.38987e-21 2.17388e+14 0.000114616 0.000708924 8.01088e-23 2.46914e-08 -80420.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000214985 2.69827 -0.601729 0 0 -4.89827 7.66397e-21 2.11689e+14 0.000114615 0.000702304 8.01088e-23 2.38195e-08 -80419.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000354988 2.69715 -0.602855 0 0 -4.89715 8.00512e-21 2.05059e+14 0.000114615 0.000694501 8.01088e-23 2.28172e-08 -80417.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000522406 2.6958 -0.604201 0 0 -4.8958 8.43306e-21 1.9739e+14 0.000114614 0.000685329 8.01088e-23 2.16738e-08 -80416.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000722606 2.69419 -0.605811 0 0 -4.89419 8.97492e-21 1.88576e+14 0.000114613 0.000674584 8.01088e-23 2.03813e-08 -80414.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.000962009 2.69226 -0.607736 0 0 -4.89226 9.66876e-21 1.78526e+14 0.000114612 0.000662045 8.01088e-23 1.89365e-08 -80411.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.00124829 2.68996 -0.610038 0 0 -4.88996 1.05692e-20 1.67174e+14 0.000114611 0.000647481 8.01088e-23 1.73423e-08 -80409.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.00159063 2.68721 -0.612791 0 0 -4.88721 1.17567e-20 1.54498e+14 0.000114609 0.000630658 8.01088e-23 1.56109e-08 -80406.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.002 2.68392 -0.616082 0 0 -4.88392 1.33531e-20 1.40537e+14 0.000114609 0.000611356 8.01088e-23 1.37656e-08 -80404.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.002 2.68392 -0.616082 0 0 -4.88392 1.33531e-20 1.40537e+14 0.000114607 0.000611348 8.01088e-23 1.37654e-08 -80401.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.0025 2.6799 -0.620102 0 0 -4.8799 1.55997e-20 1.25107e+14 0.000114606 0.000588908 8.01088e-23 1.18043e-08 -80399.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.003 2.67588 -0.624122 0 0 -4.87588 1.82241e-20 1.11295e+14 0.000114605 0.000567643 8.01088e-23 1.01219e-08 -80396.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.0035 2.67186 -0.628142 0 0 -4.87186 2.129e-20 9.89409e+13 0.000114604 0.000547485 8.01088e-23 8.67878e-09 -80394.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.004 2.66784 -0.632162 0 0 -4.86784 2.48715e-20 8.78979e+13 0.000114603 0.000528368 8.01088e-23 7.4409e-09 -80391.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.0045 2.66382 -0.636181 0 0 -4.86382 2.90554e-20 7.80341e+13 0.000114602 0.000510229 8.01088e-23 6.37911e-09 -80389.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0.005 2.6598 -0.640201 0 0 -4.8598 3.3943e-20 6.92298e+13 0.000114601 0.000493012 8.01088e-23 5.4684e-09 -80387.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
