# tmm TMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
598 1e-06 0.080907 0.919091
599 1e-06 0.08179 0.918207
600 1e-06 0.082647 0.91735
601 1e-06 0.083538 0.916459
602 1e-06 0.084435 0.915562
603 1e-06 0.085313 0.914684
604 2e-06 0.086195 0.913802
605 2e-06 0.087085 0.912912
606 2e-06 0.087975 0.912022
607 2e-06 0.088865 0.911131
608 2e-06 0.089774 0.910223
609 2e-06 0.090687 0.90931
610 2e-06 0.09157 0.908427
611 2e-06 0.092473 0.907523
612 2e-06 0.093382 0.906614
613 3e-06 0.094276 0.90572
614 3e-06 0.095218 0.904778
615 3e-06 0.096145 0.90385
616 3e-06 0.097055 0.902941
617 3e-06 0.097988 0.902007
618 3e-06 0.09893 0.901066
619 3e-06 0.099846 0.900149
620 3e-06 0.100762 0.899233
621 4e-06 0.101664 0.89833
622 4e-06 0.102569 0.897426
623 4e-06 0.103429 0.896565
624 4e-06 0.104289 0.895706
625 4e-06 0.105126 0.894869
626 4e-06 0.105906 0.894088
627 4e-06 0.106692 0.893302
628 5e-06 0.107429 0.892565
629 5e-06 0.108121 0.891873
630 5e-06 0.108811 0.891183
631 5e-06 0.109411 0.890582
632 5e-06 0.110015 0.889979
633 5e-06 0.11051 0.889483
634 5e-06 0.110964 0.889029
635 6e-06 0.111336 0.888656
636 6e-06 0.111666 0.888326
637 6e-06 0.111944 0.888049
638 6e-06 0.112153 0.887839
639 6e-06 0.112266 0.887726
640 6e-06 0.112395 0.887598
641 6e-06 0.112434 0.887558
642 7e-06 0.112429 0.887563
643 7e-06 0.112374 0.887618
644 7e-06 0.112277 0.887715
645 7e-06 0.11205 0.887941
646 7e-06 0.111817 0.888175
647 7e-06 0.111573 0.888418
648 7e-06 0.111238 0.888753
649 7e-06 0.110804 0.889187
650 8e-06 0.110366 0.889625
651 8e-06 0.10995 0.890041
652 8e-06 0.109336 0.890655
653 8e-06 0.108717 0.891274
654 8e-06 0.108103 0.891887
655 8e-06 0.107532 0.892458
656 8e-06 0.106967 0.893023
657 8e-06 0.106557 0.893433
658 8e-06 0.106085 0.893905
659 9e-06 0.105401 0.894589
660 9e-06 0.104904 0.895086
661 9e-06 0.104594 0.895396
662 9e-06 0.104175 0.895815
663 9e-06 0.103647 0.896342
664 9e-06 0.103246 0.896743
665 9e-06 0.102865 0.897124
666 9e-06 0.102652 0.897337
667 9e-06 0.10236 0.897629
668 9e-06 0.102359 0.89763
669 9e-06 0.102602 0.897387
670 9e-06 0.102654 0.897335
671 9e-06 0.102629 0.89736
672 1e-05 0.102662 0.897327
673 1e-05 0.102923 0.897066
674 1e-05 0.10321 0.896778
675 1e-05 0.103571 0.896418
676 1e-05 0.104074 0.895915
677 1e-05 0.104639 0.89535
678 1e-05 0.105418 0.894571
679 1e-05 0.10616 0.893829
680 1e-05 0.107034 0.892955
681 1e-05 0.108049 0.89194
682 1e-05 0.10906 0.890928
683 1e-05 0.109985 0.890003
684 1e-05 0.110838 0.88915
685 1.1e-05 0.111669 0.888319
686 1.1e-05 0.112461 0.887527
687 1.1e-05 0.113344 0.886644
688 1.1e-05 0.114459 0.885529
689 1.1e-05 0.11581 0.884177
690 1.1e-05 0.116969 0.883019
691 1.1e-05 0.118079 0.881909
692 1.1e-05 0.118999 0.880988
693 1.1e-05 0.119959 0.880028
694 1.1e-05 0.121097 0.878891
695 1.1e-05 0.122286 0.877701
696 1.1e-05 0.123538 0.876449
697 1.2e-05 0.124861 0.875126
698 1.2e-05 0.126176 0.873811
699 1.2e-05 0.127531 0.872456
700 1.2e-05 0.128932 0.871055
701 1.2e-05 0.130275 0.869712
702 1.2e-05 0.131576 0.868411
703 1.2e-05 0.132849 0.867138
704 1.2e-05 0.134062 0.865924
705 1.2e-05 0.135408 0.864579
706 1.2e-05 0.136633 0.863353
707 1.2e-05 0.1377 0.862287
708 1.2e-05 0.138614 0.861372
709 1.2e-05 0.139798 0.860188
710 1.2e-05 0.14078 0.859206
711 1.2e-05 0.141627 0.858359
712 1.2e-05 0.142677 0.85731
713 1.2e-05 0.143436 0.85655
714 1.2e-05 0.144156 0.85583
715 1.3e-05 0.145057 0.854928
716 1.3e-05 0.145675 0.854311
717 1.3e-05 0.146174 0.853812
718 1.3e-05 0.146691 0.853295
719 1.3e-05 0.146969 0.853017
720 1.3e-05 0.14755 0.852436
721 1.3e-05 0.148249 0.851737
722 1.3e-05 0.148607 0.851378
723 1.3e-05 0.148895 0.85109
724 1.3e-05 0.149279 0.850706
725 1.3e-05 0.149958 0.850027
726 1.4e-05 0.150856 0.849128
727 1.4e-05 0.151303 0.848682
728 1.4e-05 0.151616 0.848369
729 1.4e-05 0.151984 0.848
730 1.4e-05 0.152757 0.847227
731 1.5e-05 0.15373 0.846254
732 1.5e-05 0.154945 0.845038
733 1.6e-05 0.156248 0.843735
734 1.6e-05 0.157389 0.842594
735 1.6e-05 0.159062 0.840921
736 1.7e-05 0.161522 0.838459
737 1.8e-05 0.164127 0.835854
738 1.9e-05 0.167052 0.832928
739 2e-05 0.169823 0.830155
740 2.1e-05 0.173286 0.826691
741 2.2e-05 0.177121 0.822855
742 2.4e-05 0.181098 0.818876
743 2.6e-05 0.186514 0.813459
744 2.8e-05 0.192421 0.80755
745 3e-05 0.199076 0.800893
746 3.2e-05 0.206789 0.793177
747 3.5e-05 0.215913 0.78405
748 3.9e-05 0.2263 0.77366
749 4.2e-05 0.238171 0.761785
750 4.6e-05 0.249474 0.750479
751 5e-05 0.26145 0.738499
752 5.4e-05 0.27423 0.725714
753 5.9e-05 0.287452 0.712488
754 6.4e-05 0.301062 0.698873
755 6.9e-05 0.314844 0.685085
756 7.5e-05 0.328978 0.670945
757 8.2e-05 0.343247 0.65667
758 8.9e-05 0.35729 0.642619
759 9.7e-05 0.370916 0.628986
760 0.000106 0.384351 0.615542
761 0.000115 0.39736 0.602523
762 0.000126 0.410309 0.589563
763 0.000138 0.422932 0.576928
764 0.000152 0.434472 0.565375
765 0.000167 0.445488 0.554344
766 0.000184 0.456932 0.542882
767 0.000202 0.468703 0.531094
768 0.000221 0.481959 0.517819
769 0.000242 0.496749 0.503008
770 0.000263 0.512852 0.486884
771 0.000284 0.531012 0.468702
772 0.000305 0.551272 0.448422
773 0.000323 0.574699 0.424976
774 0.00034 0.599159 0.4005
775 0.000353 0.625821 0.373825
776 0.000362 0.654246 0.345391
777 0.000366 0.682872 0.31676
778 0.000366 0.711103 0.28853
779 0.000362 0.738733 0.260903
780 0.000354 0.764391 0.235253
781 0.000344 0.787745 0.21191
782 0.000331 0.808641 0.191026
783 0.000318 0.827119 0.172561
784 0.000304 0.843273 0.156422
785 0.000289 0.857134 0.142575
786 0.000275 0.869005 0.130718
787 0.000262 0.879204 0.120533
788 0.000249 0.887699 0.112051
789 0.000237 0.894797 0.104964
790 0.000226 0.900717 0.099055
791 0.000217 0.905841 0.093941
792 0.000207 0.910165 0.089626
793 0.000198 0.913787 0.086013
794 0.00019 0.916794 0.083014
795 0.000184 0.919253 0.080562
796 0.000177 0.921348 0.078474
797 0.000171 0.923049 0.076779
798 0.000166 0.924461 0.075371
799 0.000161 0.925587 0.07425
800 0.000157 0.926539 0.073303
801 0.000153 0.927233 0.072612
802 0.00015 0.927768 0.07208
803 0.000147 0.928129 0.071722
804 0.000144 0.928369 0.071485
805 0.000142 0.928515 0.071342
806 0.00014 0.928495 0.071364
807 0.000138 0.928411 0.071449
808 0.000137 0.928211 0.071651
809 0.000136 0.927883 0.071979
810 0.000135 0.927518 0.072345
811 0.000135 0.927088 0.072776
812 0.000134 0.926544 0.07332
813 0.000135 0.925964 0.0739
814 0.000135 0.925269 0.074594
815 0.000136 0.924488 0.075375
816 0.000137 0.923648 0.076214
817 0.000138 0.922749 0.077112
818 0.00014 0.921801 0.078058
819 0.000142 0.920734 0.079122
820 0.000144 0.919623 0.080232
821 0.000147 0.918475 0.081377
822 0.00015 0.917259 0.08259
823 0.000153 0.915955 0.083891
824 0.000156 0.914631 0.085211
825 0.00016 0.913252 0.086587
826 0.000164 0.911861 0.087973
827 0.000169 0.91046 0.08937
828 0.000174 0.908928 0.090897
829 0.000179 0.907435 0.092385
830 0.000185 0.905893 0.093921
831 0.00019 0.904317 0.095491
832 0.000196 0.902754 0.097048
833 0.000203 0.901201 0.098595
834 0.000209 0.899697 0.100092
835 0.000216 0.898231 0.101551
836 0.000223 0.896877 0.102898
837 0.00023 0.895682 0.104086
838 0.000237 0.89457 0.105192
839 0.000243 0.893597 0.106159
840 0.00025 0.892839 0.10691
841 0.000255 0.892384 0.10736
842 0.00026 0.892076 0.107663
843 0.000264 0.892023 0.107711
844 0.000268 0.892285 0.107446
845 0.00027 0.892694 0.107034
846 0.000271 0.893379 0.106348
847 0.000272 0.894229 0.105497
848 0.000272 0.895212 0.104514
849 0.000271 0.896384 0.103344
850 0.000269 0.8976 0.102129
851 0.000267 0.898531 0.1012
852 0.000265 0.899527 0.100206
853 0.000263 0.900547 0.099189
854 0.00026 0.901599 0.09814
855 0.000257 0.902694 0.097047
856 0.000254 0.903782 0.095963
857 0.00025 0.904893 0.094855
858 0.000247 0.906043 0.093709
859 0.000243 0.907123 0.092633
860 0.000239 0.908185 0.091574
861 0.000236 0.909229 0.090534
862 0.000232 0.910282 0.089485
863 0.000228 0.911255 0.088516
864 0.000224 0.912247 0.087527
865 0.00022 0.91315 0.086629
866 0.000216 0.914056 0.085726
867 0.000212 0.914846 0.084941
868 0.000208 0.915678 0.084113
869 0.000204 0.916403 0.083392
870 0.0002 0.917063 0.082735
871 0.000196 0.917727 0.082075
872 0.000192 0.918334 0.081472
873 0.000189 0.918899 0.080911
874 0.000185 0.919386 0.080427
875 0.000182 0.919815 0.080002
876 0.000178 0.920215 0.079605
877 0.000175 0.920561 0.079263
878 0.000172 0.920865 0.078962
879 0.000169 0.921104 0.078726
880 0.000166 0.921282 0.078551
881 0.000163 0.921385 0.07845
882 0.00016 0.921465 0.078374
883 0.000157 0.921516 0.078325
884 0.000154 0.921468 0.078376
885 0.000152 0.921434 0.078413
886 0.000149 0.921361 0.078488
887 0.000147 0.921248 0.078604
888 0.000145 0.921124 0.078729
889 0.000143 0.920925 0.078931
890 0.00014 0.920709 0.079149
891 0.000138 0.920462 0.079398
892 0.000137 0.92013 0.079731
893 0.000135 0.919786 0.080078
894 0.000133 0.919441 0.080425
895 0.000131 0.919063 0.080804
896 0.00013 0.918616 0.081252
897 0.000128 0.91813 0.081741
898 0.000127 0.917638 0.082233
899 0.000125 0.917113 0.082761
900 0.000124 0.916584 0.08329
901 0.000123 0.916166 0.083709
902 0.000122 0.915725 0.084151
903 0.000121 0.915292 0.084585
904 0.000121 0.914823 0.085055
905 0.00012 0.914322 0.085556
906 0.000119 0.913799 0.08608
907 0.000118 0.913316 0.086564
908 0.000118 0.912759 0.087122
909 0.000117 0.912213 0.087669
910 0.000116 0.911693 0.088189
911 0.000116 0.911112 0.088771
912 0.000115 0.910594 0.08929
913 0.000115 0.909982 0.089902
914 0.000114 0.909451 0.090434
915 0.000114 0.908846 0.091038
916 0.000113 0.908224 0.091661
917 0.000113 0.907643 0.092243
918 0.000112 0.906997 0.09289
919 0.000112 0.906336 0.093551
920 0.000111 0.905698 0.094189
921 0.000111 0.905088 0.0948
922 0.000111 0.904451 0.095437
923 0.00011 0.903797 0.096091
924 0.00011 0.903145 0.096743
925 0.00011 0.902478 0.097411
926 0.000109 0.901805 0.098084
927 0.000109 0.901114 0.098775
928 0.000109 0.900412 0.099478
929 0.000109 0.899702 0.100188
930 0.000108 0.898972 0.100919
931 0.000108 0.898277 0.101614
932 0.000108 0.897602 0.102288
933 0.000108 0.896912 0.102978
934 0.000108 0.896159 0.103732
935 0.000107 0.895471 0.10442
936 0.000107 0.894744 0.105147
937 0.000107 0.893978 0.105913
938 0.000107 0.893269 0.106623
939 0.000107 0.892482 0.107409
940 0.000107 0.891793 0.108099
941 0.000107 0.890998 0.108894
942 0.000107 0.89025 0.109642
943 0.000107 0.889512 0.11038
944 0.000107 0.888707 0.111185
945 0.000107 0.88797 0.111922
946 0.000107 0.887257 0.112635
947 0.000107 0.886498 0.113393
948 0.000107 0.885729 0.114163
949 0.000107 0.884984 0.114908
950 0.000107 0.884266 0.115626
