# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Intensity
# 6 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Intensity Internal_Absorption 
472 -0.0226311 -0.160182 0 0.000212499 0.000548563 
473 -0.0363365 -0.160249 0 0.000212588 0.000548793 
474 -0.0499303 -0.160316 0 0.000212677 0.000549023 
475 -0.0633686 -0.160383 0 0.000212766 0.000549253 
476 -0.0766079 -0.16045 0 0.000212856 0.000549483 
477 -0.0896054 -0.160517 0 0.000212945 0.000549713 
478 -0.102319 -0.160585 0 0.000213034 0.000549943 
479 -0.114707 -0.160652 0 0.000213123 0.000550174 
480 -0.126731 -0.160719 0 0.000213213 0.000550404 
481 -0.13835 -0.160787 0 0.000213302 0.000550635 
482 -0.149527 -0.160854 0 0.000213391 0.000550865 
483 -0.160226 -0.160921 0 0.000213481 0.000551096 
484 -0.170412 -0.160989 0 0.00021357 0.000551327 
485 -0.180053 -0.161056 0 0.00021366 0.000551558 
486 -0.189115 -0.161124 0 0.000213749 0.000551789 
487 -0.197571 -0.161191 0 0.000213839 0.00055202 
488 -0.205393 -0.161259 0 0.000213928 0.000552252 
489 -0.212554 -0.161326 0 0.000214018 0.000552483 
490 -0.219033 -0.161394 0 0.000214108 0.000552715 
491 -0.224806 -0.161462 0 0.000214197 0.000552946 
492 -0.229856 -0.161529 0 0.000214287 0.000553178 
493 -0.234166 -0.161597 0 0.000214377 0.00055341 
494 -0.237722 -0.161665 0 0.000214467 0.000553641 
495 -0.240512 -0.161732 0 0.000214556 0.000553873 
496 -0.242526 -0.1618 0 0.000214646 0.000554105 
497 -0.243757 -0.161868 0 0.000214736 0.000554338 
498 -0.244177 -0.0809509 0 0.000214781 0.000554454 
499 -0.244177 0.0809509 0 0.000214781 0.000554454 
500 -0.243757 0.161868 0 0.000214736 0.000554338 
501 -0.242526 0.1618 0 0.000214646 0.000554105 
502 -0.240512 0.161732 0 0.000214556 0.000553873 
503 -0.237722 0.161665 0 0.000214467 0.000553641 
504 -0.234166 0.161597 0 0.000214377 0.00055341 
505 -0.229856 0.161529 0 0.000214287 0.000553178 
506 -0.224806 0.161462 0 0.000214197 0.000552946 
507 -0.219033 0.161394 0 0.000214108 0.000552715 
508 -0.212554 0.161326 0 0.000214018 0.000552483 
509 -0.205393 0.161259 0 0.000213928 0.000552252 
510 -0.197571 0.161191 0 0.000213839 0.00055202 
511 -0.189115 0.161124 0 0.000213749 0.000551789 
512 -0.180053 0.161056 0 0.00021366 0.000551558 
513 -0.170412 0.160989 0 0.00021357 0.000551327 
514 -0.160226 0.160921 0 0.000213481 0.000551096 
515 -0.149527 0.160854 0 0.000213391 0.000550865 
516 -0.13835 0.160787 0 0.000213302 0.000550635 
517 -0.126731 0.160719 0 0.000213213 0.000550404 
518 -0.114707 0.160652 0 0.000213123 0.000550174 
519 -0.102319 0.160585 0 0.000213034 0.000549943 
520 -0.0896054 0.160517 0 0.000212945 0.000549713 
521 -0.0766079 0.16045 0 0.000212856 0.000549483 
522 -0.0633686 0.160383 0 0.000212766 0.000549253 
523 -0.0499303 0.160316 0 0.000212677 0.000549023 
524 -0.0363365 0.160249 0 0.000212588 0.000548793 
525 -0.0226311 0.160182 0 0.000212499 0.000548563 
526 -0.00885833 0.160115 0 0.00021241 0.000548333 
527 0.00493722 0.160047 0 0.000212321 0.000548103 
528 0.0187111 0.15998 0 0.000212232 0.000547874 
529 0.0324187 0.159913 0 0.000212144 0.000547644 
530 0.046016 0.159846 0 0.000212055 0.000547415 
531 0.0594591 0.15978 0 0.000211966 0.000547186 
532 0.0727046 0.159713 0 0.000211877 0.000546957 
533 0.0857099 0.159646 0 0.000211788 0.000546728 
534 0.0984331 0.159579 0 0.0002117 0.000546499 
535 0.110833 0.159512 0 0.000211611 0.00054627 
536 0.122871 0.159445 0 0.000211522 0.000546041 
537 0.134506 0.159378 0 0.000211434 0.000545812 
538 0.145703 0.159312 0 0.000211345 0.000545584 
539 0.156424 0.159245 0 0.000211257 0.000545355 
540 0.166637 0.159178 0 0.000211168 0.000545127 
541 0.176307 0.159112 0 0.00021108 0.000544899 
542 0.185404 0.159045 0 0.000210991 0.00054467 
543 0.193898 0.158978 0 0.000210903 0.000544442 
544 0.201764 0.158912 0 0.000210815 0.000544214 
545 0.208974 0.158845 0 0.000210727 0.000543986 
546 0.215508 0.158779 0 0.000210638 0.000543759 
547 0.221342 0.158712 0 0.00021055 0.000543531 
548 0.226461 0.158646 0 0.000210462 0.000543303 
549 0.230845 0.158579 0 0.000210374 0.000543076 
550 0.234483 0.158513 0 0.000210286 0.000542848 
551 0.237363 0.158447 0 0.000210198 0.000542621 
552 0.239475 0.15838 0 0.00021011 0.000542394 
553 0.240814 0.158314 0 0.000210022 0.000542167 
554 0.241374 0.158248 0 0.000209934 0.000541939 
555 0.241156 0.158181 0 0.000209846 0.000541713 
556 0.240159 0.158115 0 0.000209758 0.000541486 
557 0.238387 0.158049 0 0.00020967 0.000541259 
558 0.235846 0.157983 0 0.000209582 0.000541032 
559 0.232546 0.157916 0 0.000209494 0.000540806 
560 0.228496 0.15785 0 0.000209407 0.000540579 
561 0.22371 0.157784 0 0.000209319 0.000540353 
562 0.218204 0.157718 0 0.000209231 0.000540126 
563 0.211996 0.157652 0 0.000209144 0.0005399 
564 0.205107 0.157586 0 0.000209056 0.000539674 
565 0.197558 0.15752 0 0.000208968 0.000539448 
566 0.189375 0.157454 0 0.000208881 0.000539222 
567 0.180584 0.157388 0 0.000208794 0.000538996 
568 0.171214 0.157322 0 0.000208706 0.000538771 
569 0.161295 0.157256 0 0.000208619 0.000538545 
570 0.15086 0.157191 0 0.000208531 0.00053832 
571 0.139942 0.157125 0 0.000208444 0.000538094 
572 0.128577 0.157059 0 0.000208357 0.000537869 
573 0.116802 0.156993 0 0.000208269 0.000537643 
574 0.104655 0.156927 0 0.000208182 0.000537418 
575 0.0921745 0.156862 0 0.000208095 0.000537193 
576 0.0794022 0.156796 0 0.000208008 0.000536968 
577 0.0663789 0.15673 0 0.000207921 0.000536743 
578 0.0531469 0.156665 0 0.000207834 0.000536519 
579 0.0397488 0.156599 0 0.000207747 0.000536294 
580 0.0262281 0.156533 0 0.00020766 0.000536069 
581 0.0126283 0.156468 0 0.000207573 0.000535845 
582 -0.00100647 0.156402 0 0.000207486 0.00053562 
583 -0.0146323 0.156337 0 0.000207399 0.000535396 
584 -0.0282052 0.156271 0 0.000207312 0.000535172 
585 -0.0416814 0.156206 0 0.000207225 0.000534948 
586 -0.0550174 0.156141 0 0.000207138 0.000534724 
587 -0.0681703 0.156075 0 0.000207052 0.0005345 
588 -0.0810975 0.15601 0 0.000206965 0.000534276 
589 -0.0937577 0.155944 0 0.000206878 0.000534052 
590 -0.10611 0.155879 0 0.000206792 0.000533829 
591 -0.118114 0.155814 0 0.000206705 0.000533605 
592 -0.129733 0.155749 0 0.000206618 0.000533382 
593 -0.140927 0.155683 0 0.000206532 0.000533158 
594 -0.151662 0.155618 0 0.000206445 0.000532935 
595 -0.161903 0.155553 0 0.000206359 0.000532712 
596 -0.171618 0.155488 0 0.000206273 0.000532489 
597 -0.180774 0.155423 0 0.000206186 0.000532266 
598 -0.189343 0.155358 0 0.0002061 0.000532043 
599 -0.197297 0.155293 0 0.000206013 0.00053182 
600 -0.204611 0.155228 0 0.000205927 0.000531597 
601 -0.211261 0.155163 0 0.000205841 0.000531374 
602 -0.217227 0.155098 0 0.000205755 0.000531152 
603 -0.222489 0.155033 0 0.000205669 0.00053093 
604 -0.227031 0.154968 0 0.000205582 0.000530707 
605 -0.230838 0.154903 0 0.000205496 0.000530485 
606 -0.233899 0.154838 0 0.00020541 0.000530263 
607 -0.236203 0.154773 0 0.000205324 0.000530041 
608 -0.237744 0.154708 0 0.000205238 0.000529819 
609 -0.238517 0.154643 0 0.000205152 0.000529597 
610 -0.238519 0.154579 0 0.000205066 0.000529375 
611 -0.237752 0.154514 0 0.000204981 0.000529153 
612 -0.236218 0.154449 0 0.000204895 0.000528932 
613 -0.233921 0.154385 0 0.000204809 0.00052871 
614 -0.230871 0.15432 0 0.000204723 0.000528489 
615 -0.227077 0.154255 0 0.000204637 0.000528267 
616 -0.222552 0.154191 0 0.000204552 0.000528046 
617 -0.21731 0.154126 0 0.000204466 0.000527825 
618 -0.211369 0.154062 0 0.00020438 0.000527604 
619 -0.204748 0.153997 0 0.000204295 0.000527383 
620 -0.197469 0.153933 0 0.000204209 0.000527162 
621 -0.189555 0.153868 0 0.000204124 0.000526941 
622 -0.181034 0.153804 0 0.000204038 0.000526721 
623 -0.171931 0.153739 0 0.000203953 0.0005265 
624 -0.162277 0.153675 0 0.000203867 0.00052628 
625 -0.152104 0.153611 0 0.000203782 0.000526059 
626 -0.141444 0.153546 0 0.000203697 0.000525839 
627 -0.130331 0.153482 0 0.000203611 0.000525619 
628 -0.118803 0.153418 0 0.000203526 0.000525399 
629 -0.106896 0.153353 0 0.000203441 0.000525179 
630 -0.0946493 0.153289 0 0.000203356 0.000524959 
631 -0.082102 0.153225 0 0.00020327 0.000524739 
632 -0.0692949 0.153161 0 0.000203185 0.000524519 
633 -0.0562695 0.153097 0 0.0002031 0.000524299 
634 -0.043068 0.153032 0 0.000203015 0.00052408 
635 -0.029733 0.152968 0 0.00020293 0.00052386 
636 -0.0163076 0.152904 0 0.000202845 0.000523641 
637 -0.00283516 0.15284 0 0.00020276 0.000523422 
638 0.0106408 0.152776 0 0.000202675 0.000523202 
639 0.0240767 0.152712 0 0.00020259 0.000522983 
640 0.0374293 0.152648 0 0.000202506 0.000522764 
641 0.0506555 0.152584 0 0.000202421 0.000522545 
642 0.0637127 0.152521 0 0.000202336 0.000522327 
643 0.0765587 0.152457 0 0.000202251 0.000522108 
644 0.0891522 0.152393 0 0.000202167 0.000521889 
645 0.101453 0.152329 0 0.000202082 0.000521671 
646 0.113421 0.152265 0 0.000201997 0.000521452 
647 0.125017 0.152201 0 0.000201913 0.000521234 
648 0.136206 0.152138 0 0.000201828 0.000521015 
649 0.14695 0.152074 0 0.000201744 0.000520797 
650 0.157215 0.15201 0 0.000201659 0.000520579 
651 0.166969 0.151947 0 0.000201575 0.000520361 
652 0.176179 0.151883 0 0.00020149 0.000520143 
653 0.184817 0.151819 0 0.000201406 0.000519925 
654 0.192855 0.151756 0 0.000201322 0.000519708 
655 0.200267 0.151692 0 0.000201237 0.00051949 
656 0.20703 0.151629 0 0.000201153 0.000519272 
657 0.213121 0.151565 0 0.000201069 0.000519055 
658 0.218522 0.151502 0 0.000200984 0.000518838 
659 0.223215 0.151438 0 0.0002009 0.00051862 
660 0.227186 0.151375 0 0.000200816 0.000518403 
661 0.230422 0.151311 0 0.000200732 0.000518186 
662 0.232913 0.151248 0 0.000200648 0.000517969 
663 0.234651 0.151185 0 0.000200564 0.000517752 
664 0.235631 0.151121 0 0.00020048 0.000517535 
665 0.23585 0.151058 0 0.000200396 0.000517319 
666 0.235308 0.150995 0 0.000200312 0.000517102 
667 0.234006 0.150932 0 0.000200228 0.000516885 
668 0.23195 0.150868 0 0.000200144 0.000516669 
669 0.229145 0.150805 0 0.000200061 0.000516452 
670 0.225603 0.150742 0 0.000199977 0.000516236 
671 0.221333 0.150679 0 0.000199893 0.00051602 
672 0.216351 0.150616 0 0.000199809 0.000515804 
673 0.210673 0.150553 0 0.000199726 0.000515588 
674 0.204317 0.15049 0 0.000199642 0.000515372 
675 0.197304 0.150427 0 0.000199558 0.000515156 
676 0.189658 0.150364 0 0.000199475 0.00051494 
677 0.181402 0.150301 0 0.000199391 0.000514725 
678 0.172565 0.150238 0 0.000199308 0.000514509 
679 0.163174 0.150175 0 0.000199224 0.000514294 
680 0.15326 0.150112 0 0.000199141 0.000514078 
681 0.142856 0.150049 0 0.000199057 0.000513863 
682 0.131995 0.149986 0 0.000198974 0.000513648 
683 0.120713 0.149924 0 0.000198891 0.000513433 
684 0.109045 0.149861 0 0.000198807 0.000513218 
685 0.0970309 0.149798 0 0.000198724 0.000513003 
686 0.0847083 0.149735 0 0.000198641 0.000512788 
687 0.0721175 0.149673 0 0.000198558 0.000512573 
688 0.0592992 0.14961 0 0.000198475 0.000512358 
689 0.0462948 0.149547 0 0.000198392 0.000512144 
690 0.0331465 0.149485 0 0.000198308 0.000511929 
691 0.0198967 0.149422 0 0.000198225 0.000511715 
692 0.00658818 0.149359 0 0.000198142 0.000511501 
693 -0.006736 0.149297 0 0.000198059 0.000511287 
694 -0.0200329 0.149234 0 0.000197976 0.000511072 
695 -0.0332595 0.149172 0 0.000197894 0.000510858 
696 -0.0463732 0.149109 0 0.000197811 0.000510644 
697 -0.0593318 0.149047 0 0.000197728 0.000510431 
698 -0.0720934 0.148984 0 0.000197645 0.000510217 
699 -0.084617 0.148922 0 0.000197562 0.000510003 
700 -0.0968622 0.14886 0 0.00019748 0.00050979 
701 -0.10879 0.148797 0 0.000197397 0.000509576 
702 -0.120361 0.148735 0 0.000197314 0.000509363 
703 -0.131539 0.148673 0 0.000197232 0.000509149 
704 -0.142288 0.14861 0 0.000197149 0.000508936 
705 -0.152573 0.148548 0 0.000197066 0.000508723 
706 -0.162361 0.148486 0 0.000196984 0.00050851 
707 -0.171621 0.148424 0 0.000196901 0.000508297 
708 -0.180323 0.148362 0 0.000196819 0.000508084 
709 -0.18844 0.1483 0 0.000196736 0.000507871 
710 -0.195944 0.148237 0 0.000196654 0.000507659 
711 -0.202814 0.148175 0 0.000196572 0.000507446 
712 -0.209026 0.148113 0 0.000196489 0.000507234 
713 -0.21456 0.148051 0 0.000196407 0.000507021 
714 -0.2194 0.147989 0 0.000196325 0.000506809 
715 -0.223529 0.147927 0 0.000196243 0.000506596 
716 -0.226935 0.147865 0 0.00019616 0.000506384 
717 -0.229608 0.147803 0 0.000196078 0.000506172 
718 -0.231538 0.147742 0 0.000195996 0.00050596 
719 -0.23272 0.14768 0 0.000195914 0.000505748 
720 -0.23315 0.147618 0 0.000195832 0.000505537 
721 -0.232828 0.147556 0 0.00019575 0.000505325 
722 -0.231754 0.147494 0 0.000195668 0.000505113 
723 -0.229932 0.147432 0 0.000195586 0.000504902 
724 -0.22737 0.147371 0 0.000195504 0.00050469 
725 -0.224074 0.147309 0 0.000195422 0.000504479 
726 -0.220057 0.147247 0 0.00019534 0.000504268 
727 -0.21533 0.147186 0 0.000195259 0.000504056 
728 -0.209911 0.147124 0 0.000195177 0.000503845 
729 -0.203817 0.147062 0 0.000195095 0.000503634 
730 -0.197067 0.147001 0 0.000195013 0.000503423 
731 -0.189684 0.146939 0 0.000194932 0.000503213 
732 -0.181692 0.146878 0 0.00019485 0.000503002 
733 -0.173117 0.146816 0 0.000194769 0.000502791 
734 -0.163986 0.146755 0 0.000194687 0.000502581 
735 -0.154331 0.146693 0 0.000194605 0.00050237 
736 -0.144181 0.146632 0 0.000194524 0.00050216 
737 -0.13357 0.14657 0 0.000194442 0.000501949 
738 -0.122532 0.146509 0 0.000194361 0.000501739 
739 -0.111103 0.146448 0 0.00019428 0.000501529 
740 -0.0993205 0.146386 0 0.000194198 0.000501319 
741 -0.0872224 0.146325 0 0.000194117 0.000501109 
742 -0.0748478 0.146264 0 0.000194036 0.000500899 
743 -0.0622368 0.146202 0 0.000193954 0.00050069 
744 -0.0494302 0.146141 0 0.000193873 0.00050048 
745 -0.0364694 0.14608 0 0.000193792 0.00050027 
746 -0.0233963 0.146019 0 0.000193711 0.000500061 
747 -0.0102532 0.145958 0 0.00019363 0.000499851 
748 0.00291754 0.145897 0 0.000193549 0.000499642 
749 0.0160733 0.145835 0 0.000193468 0.000499433 
750 0.0291717 0.145774 0 0.000193387 0.000499224 
751 0.0421705 0.145713 0 0.000193306 0.000499015 
752 0.0550277 0.145652 0 0.000193225 0.000498806 
753 0.0677018 0.145591 0 0.000193144 0.000498597 
754 0.0801522 0.14553 0 0.000193063 0.000498388 
755 0.0923386 0.145469 0 0.000192982 0.000498179 
756 0.104222 0.145409 0 0.000192901 0.00049797 
757 0.115764 0.145348 0 0.00019282 0.000497762 
758 0.126927 0.145287 0 0.00019274 0.000497553 
759 0.137676 0.145226 0 0.000192659 0.000497345 
760 0.147976 0.145165 0 0.000192578 0.000497137 
761 0.157795 0.145104 0 0.000192498 0.000496929 
762 0.1671 0.145044 0 0.000192417 0.000496721 
763 0.175861 0.144983 0 0.000192336 0.000496512 
764 0.184051 0.144922 0 0.000192256 0.000496305 
765 0.191644 0.144861 0 0.000192175 0.000496097 
766 0.198615 0.144801 0 0.000192095 0.000495889 
767 0.204942 0.14474 0 0.000192014 0.000495681 
768 0.210605 0.144679 0 0.000191934 0.000495474 
769 0.215586 0.144619 0 0.000191854 0.000495266 
770 0.219868 0.144558 0 0.000191773 0.000495059 
771 0.22344 0.144498 0 0.000191693 0.000494851 
772 0.226288 0.144437 0 0.000191613 0.000494644 
773 0.228405 0.144377 0 0.000191532 0.000494437 
774 0.229784 0.144316 0 0.000191452 0.00049423 
775 0.230421 0.144256 0 0.000191372 0.000494023 
776 0.230314 0.144195 0 0.000191292 0.000493816 
777 0.229463 0.144135 0 0.000191212 0.000493609 
778 0.227872 0.144075 0 0.000191132 0.000493403 
779 0.225546 0.144014 0 0.000191052 0.000493196 
780 0.222493 0.143954 0 0.000190972 0.000492989 
781 0.218723 0.143894 0 0.000190892 0.000492783 
782 0.214249 0.143833 0 0.000190812 0.000492577 
783 0.209085 0.143773 0 0.000190732 0.00049237 
784 0.203249 0.143713 0 0.000190652 0.000492164 
785 0.196759 0.143653 0 0.000190572 0.000491958 
786 0.189636 0.143593 0 0.000190492 0.000491752 
787 0.181905 0.143533 0 0.000190412 0.000491546 
788 0.173589 0.143472 0 0.000190333 0.00049134 
789 0.164717 0.143412 0 0.000190253 0.000491134 
790 0.155317 0.143352 0 0.000190173 0.000490929 
791 0.145419 0.143292 0 0.000190094 0.000490723 
792 0.135056 0.143232 0 0.000190014 0.000490518 
793 0.124262 0.143172 0 0.000189934 0.000490312 
794 0.113071 0.143112 0 0.000189855 0.000490107 
795 0.101519 0.143052 0 0.000189775 0.000489902 
796 0.0896453 0.142992 0 0.000189696 0.000489696 
797 0.0774868 0.142933 0 0.000189616 0.000489491 
798 0.0650833 0.142873 0 0.000189537 0.000489286 
799 0.0524749 0.142813 0 0.000189458 0.000489081 
800 0.0397024 0.142753 0 0.000189378 0.000488877 
801 0.0268071 0.142693 0 0.000189299 0.000488672 
802 0.0138307 0.142634 0 0.00018922 0.000488467 
803 0.000815088 0.142574 0 0.000189141 0.000488263 
804 -0.0121977 0.142514 0 0.000189061 0.000488058 
805 -0.0251657 0.142454 0 0.000188982 0.000487854 
806 -0.038047 0.142395 0 0.000188903 0.000487649 
807 -0.0508001 0.142335 0 0.000188824 0.000487445 
808 -0.0633839 0.142276 0 0.000188745 0.000487241 
809 -0.0757579 0.142216 0 0.000188666 0.000487037 
810 -0.0878821 0.142156 0 0.000188587 0.000486833 
811 -0.0997177 0.142097 0 0.000188508 0.000486629 
812 -0.111226 0.142037 0 0.000188429 0.000486425 
813 -0.122371 0.141978 0 0.00018835 0.000486222 
814 -0.133116 0.141918 0 0.000188271 0.000486018 
815 -0.143427 0.141859 0 0.000188192 0.000485815 
816 -0.153271 0.1418 0 0.000188113 0.000485611 
817 -0.162616 0.14174 0 0.000188035 0.000485408 
818 -0.171432 0.141681 0 0.000187956 0.000485204 
819 -0.179691 0.141621 0 0.000187877 0.000485001 
820 -0.187367 0.141562 0 0.000187798 0.000484798 
821 -0.194435 0.141503 0 0.00018772 0.000484595 
822 -0.200872 0.141444 0 0.000187641 0.000484392 
823 -0.206658 0.141384 0 0.000187563 0.000484189 
824 -0.211775 0.141325 0 0.000187484 0.000483986 
825 -0.216206 0.141266 0 0.000187406 0.000483784 
826 -0.219937 0.141207 0 0.000187327 0.000483581 
827 -0.222957 0.141148 0 0.000187249 0.000483379 
828 -0.225255 0.141089 0 0.00018717 0.000483176 
829 -0.226826 0.141029 0 0.000187092 0.000482974 
830 -0.227664 0.14097 0 0.000187013 0.000482772 
831 -0.227767 0.140911 0 0.000186935 0.000482569 
832 -0.227135 0.140852 0 0.000186857 0.000482367 
833 -0.225769 0.140793 0 0.000186779 0.000482165 
834 -0.223676 0.140734 0 0.0001867 0.000481963 
835 -0.220862 0.140675 0 0.000186622 0.000481762 
836 -0.217335 0.140617 0 0.000186544 0.00048156 
837 -0.213109 0.140558 0 0.000186466 0.000481358 
838 -0.208197 0.140499 0 0.000186388 0.000481157 
839 -0.202615 0.14044 0 0.00018631 0.000480955 
840 -0.196381 0.140381 0 0.000186232 0.000480754 
841 -0.189516 0.140322 0 0.000186154 0.000480552 
842 -0.182042 0.140264 0 0.000186076 0.000480351 
843 -0.173983 0.140205 0 0.000185998 0.00048015 
844 -0.165367 0.140146 0 0.00018592 0.000479949 
845 -0.15622 0.140087 0 0.000185842 0.000479748 
846 -0.146573 0.140029 0 0.000185764 0.000479547 
847 -0.136456 0.13997 0 0.000185686 0.000479346 
848 -0.125904 0.139912 0 0.000185609 0.000479145 
849 -0.11495 0.139853 0 0.000185531 0.000478945 
850 -0.103629 0.139794 0 0.000185453 0.000478744 
851 -0.0919782 0.139736 0 0.000185376 0.000478544 
852 -0.0800356 0.139677 0 0.000185298 0.000478343 
853 -0.0678397 0.139619 0 0.00018522 0.000478143 
854 -0.0554299 0.13956 0 0.000185143 0.000477943 
855 -0.0428464 0.139502 0 0.000185065 0.000477742 
856 -0.0301298 0.139443 0 0.000184988 0.000477542 
857 -0.0173214 0.139385 0 0.00018491 0.000477342 
858 -0.00446239 0.139327 0 0.000184833 0.000477142 
859 0.00840563 0.139268 0 0.000184755 0.000476943 
860 0.0212411 0.13921 0 0.000184678 0.000476743 
861 0.0340027 0.139152 0 0.000184601 0.000476543 
862 0.0466491 0.139093 0 0.000184523 0.000476344 
863 0.0591397 0.139035 0 0.000184446 0.000476144 
864 0.0714342 0.138977 0 0.000184369 0.000475945 
865 0.083493 0.138919 0 0.000184292 0.000475745 
866 0.0952772 0.138861 0 0.000184215 0.000475546 
867 0.106749 0.138802 0 0.000184137 0.000475347 
868 0.117871 0.138744 0 0.00018406 0.000475148 
869 0.128609 0.138686 0 0.000183983 0.000474949 
870 0.138926 0.138628 0 0.000183906 0.00047475 
871 0.148791 0.13857 0 0.000183829 0.000474551 
872 0.158172 0.138512 0 0.000183752 0.000474353 
873 0.167038 0.138454 0 0.000183675 0.000474154 
874 0.175361 0.138396 0 0.000183598 0.000473955 
875 0.183115 0.138338 0 0.000183521 0.000473757 
876 0.190274 0.13828 0 0.000183444 0.000473558 
877 0.196816 0.138222 0 0.000183368 0.00047336 
878 0.202721 0.138164 0 0.000183291 0.000473162 
879 0.207968 0.138106 0 0.000183214 0.000472964 
880 0.212542 0.138049 0 0.000183137 0.000472766 
881 0.216428 0.137991 0 0.000183061 0.000472568 
882 0.219614 0.137933 0 0.000182984 0.00047237 
883 0.22209 0.137875 0 0.000182907 0.000472172 
884 0.223847 0.137818 0 0.000182831 0.000471974 
885 0.224882 0.13776 0 0.000182754 0.000471777 
886 0.22519 0.137702 0 0.000182678 0.000471579 
887 0.224771 0.137644 0 0.000182601 0.000471381 
888 0.223627 0.137587 0 0.000182525 0.000471184 
889 0.221762 0.137529 0 0.000182448 0.000470987 
890 0.219181 0.137472 0 0.000182372 0.000470789 
891 0.215895 0.137414 0 0.000182295 0.000470592 
892 0.211912 0.137356 0 0.000182219 0.000470395 
893 0.207248 0.137299 0 0.000182143 0.000470198 
894 0.201916 0.137241 0 0.000182067 0.000470001 
895 0.195935 0.137184 0 0.00018199 0.000469804 
896 0.189324 0.137127 0 0.000181914 0.000469608 
897 0.182105 0.137069 0 0.000181838 0.000469411 
898 0.174301 0.137012 0 0.000181762 0.000469214 
899 0.165937 0.136954 0 0.000181686 0.000469018 
900 0.157042 0.136897 0 0.00018161 0.000468822 
901 0.147643 0.13684 0 0.000181533 0.000468625 
902 0.137772 0.136782 0 0.000181457 0.000468429 
903 0.12746 0.136725 0 0.000181381 0.000468233 
904 0.116741 0.136668 0 0.000181306 0.000468037 
905 0.10565 0.136611 0 0.00018123 0.000467841 
906 0.0942221 0.136553 0 0.000181154 0.000467645 
907 0.0824952 0.136496 0 0.000181078 0.000467449 
908 0.0705069 0.136439 0 0.000181002 0.000467253 
909 0.058296 0.136382 0 0.000180926 0.000467057 
910 0.0459021 0.136325 0 0.00018085 0.000466862 
911 0.0333652 0.136268 0 0.000180775 0.000466666 
912 0.0207258 0.136211 0 0.000180699 0.000466471 
913 0.00802489 0.136154 0 0.000180623 0.000466276 
914 -0.00469664 0.136096 0 0.000180548 0.00046608 
915 -0.0173977 0.136039 0 0.000180472 0.000465885 
916 -0.0300372 0.135983 0 0.000180396 0.00046569 
917 -0.0425746 0.135926 0 0.000180321 0.000465495 
918 -0.0549692 0.135869 0 0.000180245 0.0004653 
919 -0.0671812 0.135812 0 0.00018017 0.000465105 
920 -0.0791713 0.135755 0 0.000180094 0.00046491 
921 -0.0909008 0.135698 0 0.000180019 0.000464716 
922 -0.102332 0.135641 0 0.000179944 0.000464521 
923 -0.113428 0.135584 0 0.000179868 0.000464327 
924 -0.124153 0.135528 0 0.000179793 0.000464132 
925 -0.134474 0.135471 0 0.000179718 0.000463938 
926 -0.144355 0.135414 0 0.000179642 0.000463743 
927 -0.153767 0.135357 0 0.000179567 0.000463549 
928 -0.162678 0.135301 0 0.000179492 0.000463355 
929 -0.171061 0.135244 0 0.000179417 0.000463161 
930 -0.178888 0.135187 0 0.000179342 0.000462967 
931 -0.186134 0.135131 0 0.000179267 0.000462773 
932 -0.192777 0.135074 0 0.000179191 0.000462579 
933 -0.198794 0.135018 0 0.000179116 0.000462386 
934 -0.204167 0.134961 0 0.000179041 0.000462192 
935 -0.208879 0.134905 0 0.000178966 0.000461998 
936 -0.212915 0.134848 0 0.000178891 0.000461805 
937 -0.216262 0.134792 0 0.000178817 0.000461612 
938 -0.21891 0.134735 0 0.000178742 0.000461418 
939 -0.220849 0.134679 0 0.000178667 0.000461225 
940 -0.222075 0.134622 0 0.000178592 0.000461032 
941 -0.222584 0.134566 0 0.000178517 0.000460839 
942 -0.222374 0.13451 0 0.000178442 0.000460646 
943 -0.221447 0.134453 0 0.000178368 0.000460453 
944 -0.219805 0.134397 0 0.000178293 0.00046026 
945 -0.217454 0.134341 0 0.000178218 0.000460067 
946 -0.214403 0.134284 0 0.000178144 0.000459875 
947 -0.21066 0.134228 0 0.000178069 0.000459682 
948 -0.20624 0.134172 0 0.000177995 0.000459489 
949 -0.201155 0.134116 0 0.00017792 0.000459297 
950 -0.195423 0.13406 0 0.000177845 0.000459105 
951 -0.189063 0.134003 0 0.000177771 0.000458912 
952 -0.182096 0.133947 0 0.000177697 0.00045872 
953 -0.174543 0.133891 0 0.000177622 0.000458528 
954 -0.16643 0.133835 0 0.000177548 0.000458336 
955 -0.157784 0.133779 0 0.000177473 0.000458144 
956 -0.148632 0.133723 0 0.000177399 0.000457952 
957 -0.139004 0.133667 0 0.000177325 0.00045776 
958 -0.128931 0.133611 0 0.000177251 0.000457569 
959 -0.118446 0.133555 0 0.000177176 0.000457377 
960 -0.107584 0.133499 0 0.000177102 0.000457186 
961 -0.0963784 0.133443 0 0.000177028 0.000456994 
962 -0.0848667 0.133387 0 0.000176954 0.000456803 
963 -0.0730859 0.133332 0 0.00017688 0.000456611 
964 -0.0610742 0.133276 0 0.000176806 0.00045642 
965 -0.0488703 0.13322 0 0.000176732 0.000456229 
966 -0.0365138 0.133164 0 0.000176658 0.000456038 
967 -0.0240447 0.133108 0 0.000176584 0.000455847 
968 -0.0115031 0.133053 0 0.00017651 0.000455656 
