# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Absorption 
472 0.0164805 1.38778e-17 1.16858e-17 0 
473 0.0182026 1.11022e-17 9.34867e-18 0 
474 0.0199082 1.11022e-17 9.34867e-18 0 
475 0.0215958 1.38778e-17 1.16858e-17 0 
476 0.0232639 1.38778e-17 1.16858e-17 0 
477 0.024911 1.38778e-17 1.16858e-17 0 
478 0.0265355 1.38778e-17 1.16858e-17 0 
479 0.028136 1.94289e-17 1.63602e-17 0 
480 0.0297111 2.498e-17 2.10345e-17 0 
481 0.0312592 2.22045e-17 1.86973e-17 0 
482 0.0327792 1.66533e-17 1.4023e-17 0 
483 0.0342694 9.71445e-18 8.18009e-18 0 
484 0.0357287 6.93889e-18 5.84292e-18 0 
485 0.0371556 1.52656e-17 1.28544e-17 0 
486 0.038549 1.80411e-17 1.51916e-17 0 
487 0.0399075 1.38778e-17 1.16858e-17 0 
488 0.0412299 1.80411e-17 1.51916e-17 0 
489 0.042515 2.22045e-17 1.86973e-17 0 
490 0.0437616 1.94289e-17 1.63602e-17 0 
491 0.0449686 2.08167e-17 1.75288e-17 0 
492 0.046135 1.94289e-17 1.63602e-17 0 
493 0.0472597 1.66533e-17 1.4023e-17 0 
494 0.0483416 1.80411e-17 1.51916e-17 0 
495 0.0493798 1.66533e-17 1.4023e-17 0 
496 0.0503733 1.38778e-17 1.16858e-17 0 
497 0.0513213 1.94289e-17 1.63602e-17 0 
498 0.0522228 2.08167e-17 1.75288e-17 0 
499 0.0530771 1.52656e-17 1.28544e-17 0 
500 0.0538834 1.94289e-17 1.63602e-17 0 
501 0.054641 1.52656e-17 1.28544e-17 0 
502 0.0553491 1.249e-17 1.05173e-17 0 
503 0.0560072 2.22045e-17 1.86973e-17 0 
504 0.0566146 2.63678e-17 2.22031e-17 0 
505 0.0571708 1.94289e-17 1.63602e-17 0 
506 0.0576753 1.94289e-17 1.63602e-17 0 
507 0.0581277 1.94289e-17 1.63602e-17 0 
508 0.0585274 1.80411e-17 1.51916e-17 0 
509 0.0588743 2.01228e-17 1.69445e-17 0 
510 0.0591678 1.8735e-17 1.57759e-17 0 
511 0.0594079 2.15106e-17 1.81131e-17 0 
512 0.0595942 2.18575e-17 1.84052e-17 0 
513 0.0597266 2.02963e-17 1.70905e-17 0 
514 0.059805 1.79544e-17 1.51186e-17 0 
515 0.0598293 1.67401e-17 1.4096e-17 0 
516 0.0597995 2.28983e-17 1.92816e-17 0 
517 0.0597156 2.70617e-17 2.27874e-17 0 
518 0.0595777 2.46331e-17 2.07424e-17 0 
519 0.0593859 2.18575e-17 1.84052e-17 0 
520 0.0591404 2.22045e-17 1.86973e-17 0 
521 0.0588414 2.08167e-17 1.75288e-17 0 
522 0.0584892 2.08167e-17 1.75288e-17 0 
523 0.0580841 2.42861e-17 2.04502e-17 0 
524 0.0576264 2.22045e-17 1.86973e-17 0 
525 0.0571166 1.94289e-17 1.63602e-17 0 
526 0.0565552 1.94289e-17 1.63602e-17 0 
527 0.0559426 1.80411e-17 1.51916e-17 0 
528 0.0552794 2.08167e-17 1.75288e-17 0 
529 0.0545662 2.498e-17 2.10345e-17 0 
530 0.0538037 2.498e-17 2.10345e-17 0 
531 0.0529925 2.77556e-17 2.33717e-17 0 
532 0.0521333 2.91434e-17 2.45403e-17 0 
533 0.051227 2.91434e-17 2.45403e-17 0 
534 0.0502744 3.05311e-17 2.57089e-17 0 
535 0.0492763 2.63678e-17 2.22031e-17 0 
536 0.0482336 2.22045e-17 1.86973e-17 0 
537 0.0471473 2.35922e-17 1.98659e-17 0 
538 0.0460184 2.08167e-17 1.75288e-17 0 
539 0.0448478 1.80411e-17 1.51916e-17 0 
540 0.0436367 2.08167e-17 1.75288e-17 0 
541 0.0423861 2.35922e-17 1.98659e-17 0 
542 0.0410971 2.63678e-17 2.22031e-17 0 
543 0.039771 2.498e-17 2.10345e-17 0 
544 0.0384089 2.08167e-17 1.75288e-17 0 
545 0.0370121 1.94289e-17 1.63602e-17 0 
546 0.0355818 2.08167e-17 1.75288e-17 0 
547 0.0341193 2.08167e-17 1.75288e-17 0 
548 0.032626 2.35922e-17 1.98659e-17 0 
549 0.0311031 2.35922e-17 1.98659e-17 0 
550 0.0295522 1.94289e-17 1.63602e-17 0 
551 0.0279744 2.08167e-17 1.75288e-17 0 
552 0.0263714 2.35922e-17 1.98659e-17 0 
553 0.0247446 2.08167e-17 1.75288e-17 0 
554 0.0230953 1.66533e-17 1.4023e-17 0 
555 0.0214252 1.249e-17 1.05173e-17 0 
556 0.0197357 1.249e-17 1.05173e-17 0 
557 0.0180283 1.52656e-17 1.28544e-17 0 
558 0.0163046 1.59595e-17 1.34387e-17 0 
559 0.0145662 1.8735e-17 1.57759e-17 0 
560 0.0128146 2.01228e-17 1.69445e-17 0 
561 0.0110514 2.01228e-17 1.69445e-17 0 
562 0.00927822 2.01228e-17 1.69445e-17 0 
563 0.00749665 1.52656e-17 1.28544e-17 0 
564 0.00570829 1.59595e-17 1.34387e-17 0 
565 0.00391477 2.08167e-17 1.75288e-17 0 
566 0.00211771 2.31586e-17 1.95007e-17 0 
567 0.000318738 2.79724e-17 2.35543e-17 0 
