# tmm TMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
717 1.3e-05 0.104229 0.895756
718 1.3e-05 0.103799 0.896186
719 1.3e-05 0.103186 0.896799
720 1.4e-05 0.102842 0.897143
721 1.4e-05 0.1026 0.897384
722 1.4e-05 0.102143 0.897841
723 1.4e-05 0.101675 0.898309
724 1.4e-05 0.101288 0.898697
725 1.4e-05 0.101071 0.898913
726 1.5e-05 0.101011 0.898973
727 1.5e-05 0.100641 0.899343
728 1.5e-05 0.100212 0.899771
729 1.5e-05 0.099824 0.90016
730 1.5e-05 0.099716 0.900267
731 1.6e-05 0.099827 0.900156
732 1.6e-05 0.100128 0.899854
733 1.7e-05 0.100514 0.899468
734 1.7e-05 0.100876 0.899105
735 1.8e-05 0.101608 0.898373
736 1.9e-05 0.102937 0.897043
737 2e-05 0.104372 0.895607
738 2.1e-05 0.106062 0.893916
739 2.2e-05 0.107646 0.892331
740 2.3e-05 0.109781 0.890194
741 2.4e-05 0.112183 0.887791
742 2.6e-05 0.114713 0.885259
743 2.8e-05 0.118249 0.881721
744 3e-05 0.122083 0.877885
745 3.3e-05 0.126378 0.873588
746 3.6e-05 0.131385 0.868578
747 3.9e-05 0.13733 0.862629
748 4.3e-05 0.144088 0.855867
749 4.7e-05 0.151875 0.848076
750 5.2e-05 0.158978 0.840969
751 5.7e-05 0.166469 0.833473
752 6.2e-05 0.174615 0.825322
753 6.8e-05 0.183026 0.816905
754 7.4e-05 0.191909 0.808016
755 8.1e-05 0.201235 0.798682
756 8.9e-05 0.211445 0.788464
757 9.8e-05 0.22256 0.777341
758 0.000107 0.234512 0.76538
759 0.000117 0.247417 0.752465
760 0.000128 0.261752 0.738118
761 0.00014 0.277664 0.722194
762 0.000153 0.295728 0.704118
763 0.000167 0.315935 0.683897
764 0.000181 0.338074 0.661743
765 0.000196 0.362731 0.637072
766 0.000211 0.390594 0.609193
767 0.000226 0.421084 0.578688
768 0.00024 0.454581 0.545177
769 0.000253 0.490499 0.509247
770 0.000264 0.527867 0.471867
771 0.000273 0.566018 0.433708
772 0.00028 0.604135 0.395583
773 0.000284 0.641668 0.358047
774 0.000287 0.676887 0.322825
775 0.000287 0.710352 0.28936
776 0.000285 0.741293 0.25842
777 0.000281 0.768913 0.230804
778 0.000276 0.793396 0.206326
779 0.00027 0.815137 0.184591
780 0.000264 0.833775 0.16596
781 0.000257 0.849693 0.150049
782 0.00025 0.86312 0.136629
783 0.000243 0.874596 0.12516
784 0.000236 0.884143 0.115619
785 0.000229 0.892047 0.107722
786 0.000223 0.898649 0.101127
787 0.000217 0.904111 0.095671
788 0.000211 0.908475 0.091312
789 0.000206 0.912088 0.087704
790 0.000201 0.914858 0.084939
791 0.000197 0.917213 0.082588
792 0.000193 0.919007 0.080799
793 0.000189 0.920333 0.079476
794 0.000186 0.921309 0.078503
795 0.000183 0.922015 0.0778
796 0.00018 0.922425 0.077393
797 0.000178 0.922633 0.077188
798 0.000176 0.922653 0.077169
799 0.000174 0.92249 0.077334
800 0.000173 0.922183 0.077643
801 0.000172 0.9218 0.078026
802 0.000171 0.921367 0.078461
803 0.000171 0.920748 0.07908
804 0.00017 0.920135 0.079693
805 0.00017 0.919528 0.0803
806 0.00017 0.918732 0.081097
807 0.000171 0.917865 0.081963
808 0.000171 0.917019 0.082809
809 0.000172 0.916077 0.08375
810 0.000173 0.915152 0.084673
811 0.000174 0.914261 0.085563
812 0.000176 0.913338 0.086485
813 0.000178 0.912477 0.087344
814 0.00018 0.91155 0.088268
815 0.000182 0.910628 0.089188
816 0.000185 0.909767 0.090046
817 0.000188 0.908957 0.090853
818 0.000191 0.90821 0.091597
819 0.000194 0.907504 0.0923
820 0.000198 0.906927 0.092874
821 0.000201 0.906443 0.093354
822 0.000205 0.906039 0.093755
823 0.000209 0.905762 0.094028
824 0.000212 0.905645 0.094141
825 0.000216 0.905658 0.094124
826 0.00022 0.9058 0.093979
827 0.000223 0.906122 0.093654
828 0.000226 0.906588 0.093184
829 0.00023 0.907272 0.092497
830 0.000233 0.908151 0.091615
831 0.000235 0.909137 0.090626
832 0.000238 0.910225 0.089536
833 0.00024 0.91154 0.088218
834 0.000241 0.913011 0.086746
835 0.000242 0.914666 0.08509
836 0.000243 0.916421 0.083334
837 0.000243 0.918203 0.081552
838 0.000242 0.920107 0.07965
839 0.000241 0.922075 0.077682
840 0.00024 0.924006 0.075753
841 0.000238 0.925834 0.073927
842 0.000235 0.927706 0.072057
843 0.000232 0.929417 0.070349
844 0.000229 0.931103 0.068667
845 0.000226 0.932584 0.067188
846 0.000222 0.933961 0.065815
847 0.000219 0.935195 0.064585
848 0.000215 0.93627 0.063514
849 0.000211 0.937248 0.062539
850 0.000208 0.938062 0.061729
851 0.000205 0.938575 0.061219
852 0.000202 0.939041 0.060756
853 0.000199 0.939447 0.060352
854 0.000197 0.939802 0.06
855 0.000194 0.940104 0.059701
856 0.000191 0.940355 0.059452
857 0.000189 0.940563 0.059247
858 0.000186 0.940709 0.059104
859 0.000184 0.940775 0.05904
860 0.000181 0.940806 0.059011
861 0.000179 0.940806 0.059014
862 0.000177 0.940735 0.059087
863 0.000174 0.940605 0.059219
864 0.000172 0.940461 0.059366
865 0.00017 0.940231 0.059598
866 0.000168 0.939986 0.059844
867 0.000166 0.939701 0.060132
868 0.000164 0.939338 0.060497
869 0.000162 0.938982 0.060855
870 0.00016 0.938562 0.061276
871 0.000158 0.938079 0.061761
872 0.000157 0.93758 0.062262
873 0.000155 0.937041 0.062802
874 0.000153 0.936483 0.063362
875 0.000152 0.935909 0.063938
876 0.00015 0.935266 0.064582
877 0.000149 0.934597 0.065253
878 0.000148 0.933884 0.065967
879 0.000146 0.933163 0.066689
880 0.000145 0.932433 0.067421
881 0.000144 0.931636 0.068218
882 0.000143 0.930819 0.069037
883 0.000142 0.929948 0.069908
884 0.000141 0.929077 0.07078
885 0.00014 0.928194 0.071665
886 0.000139 0.927257 0.072603
887 0.000138 0.926351 0.073509
888 0.000137 0.925389 0.074472
889 0.000137 0.924434 0.075428
890 0.000136 0.923448 0.076415
891 0.000135 0.922393 0.07747
892 0.000135 0.921383 0.078481
893 0.000134 0.920331 0.079533
894 0.000134 0.919225 0.08064
895 0.000133 0.91815 0.081716
896 0.000133 0.917076 0.082789
897 0.000132 0.915954 0.083912
898 0.000132 0.914848 0.085018
899 0.000132 0.913699 0.086168
900 0.000131 0.912575 0.087292
901 0.000131 0.911728 0.088139
902 0.000131 0.910879 0.088989
903 0.000131 0.910011 0.089856
904 0.000131 0.909139 0.090729
905 0.000131 0.908306 0.091562
906 0.000131 0.907447 0.092421
907 0.00013 0.906544 0.093324
908 0.00013 0.905664 0.094204
909 0.00013 0.904818 0.09505
910 0.00013 0.903899 0.095969
911 0.00013 0.903065 0.096803
912 0.00013 0.902153 0.097716
913 0.00013 0.90131 0.098559
914 0.00013 0.900399 0.09947
915 0.00013 0.899562 0.100306
916 0.00013 0.898676 0.101192
917 0.00013 0.89777 0.102098
918 0.00013 0.896932 0.102936
919 0.00013 0.896059 0.103809
920 0.00013 0.89516 0.104708
921 0.00013 0.894289 0.105579
922 0.00013 0.893429 0.106439
923 0.000131 0.892582 0.107286
924 0.000131 0.891749 0.108119
925 0.000131 0.890926 0.108941
926 0.000131 0.890094 0.109774
927 0.000131 0.889254 0.110613
928 0.000131 0.888425 0.111443
929 0.000131 0.887627 0.112241
930 0.000131 0.886852 0.113015
931 0.000131 0.886086 0.113781
932 0.000132 0.8853 0.114567
933 0.000132 0.884508 0.115358
934 0.000132 0.883788 0.116078
935 0.000132 0.88306 0.116807
936 0.000132 0.88229 0.117577
937 0.000132 0.881617 0.118249
938 0.000132 0.880858 0.119008
939 0.000133 0.880213 0.119653
940 0.000133 0.879498 0.120368
941 0.000133 0.878876 0.12099
942 0.000133 0.878174 0.121691
943 0.000133 0.877565 0.1223
944 0.000133 0.876966 0.122899
945 0.000134 0.876331 0.123534
946 0.000134 0.875767 0.124098
947 0.000134 0.875262 0.124603
948 0.000134 0.874734 0.125131
949 0.000134 0.874207 0.125658
950 0.000134 0.87371 0.126154
