# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# 5 Transmission
# 6 Reflection
# 7 Absorption
# x GenerationRate Intensity External_Source_ElectricField Transmission Reflection Absorption 
-1.00008e+06 3.31355e+19 948.335 4451.49 0 0 0 
-1.00008e+06 3.31146e+19 947.66 4243.47 0 0 0 
-1.00008e+06 3.30919e+19 946.938 4035.23 0 0 0 
-1.00008e+06 3.30676e+19 946.168 3826.85 0 0 0 
-1.00007e+06 3.30415e+19 945.351 3618.37 0 0 0 
-1.00007e+06 3.30137e+19 944.489 3409.88 0 0 0 
-1.00007e+06 3.29843e+19 943.58 3201.42 0 0 0 
-1.00007e+06 3.29533e+19 942.626 2993.07 0 0 0 
-1.00007e+06 3.29206e+19 941.629 2784.88 0 0 0 
-1.00007e+06 3.28863e+19 940.587 2576.93 0 0 0 
-1.00007e+06 3.28506e+19 939.503 2369.26 0 0 0 
-1.00007e+06 3.28132e+19 938.378 2161.95 0 0 0 
-1.00007e+06 3.27745e+19 937.211 1955.06 0 0 0 
-1.00006e+06 3.27342e+19 936.005 1748.64 0 0 0 
-1.00006e+06 3.26926e+19 934.759 1542.76 0 0 0 
-1.00006e+06 3.26496e+19 933.476 1337.48 0 0 0 
-1.00006e+06 3.26053e+19 932.156 1132.85 0 0 0 
-1.00006e+06 3.25597e+19 930.8 928.941 0 0 0 
-1.00006e+06 3.25129e+19 929.409 725.802 0 0 0 
-1.00006e+06 3.24649e+19 927.985 523.495 0 0 0 
-1.00006e+06 3.24157e+19 926.529 322.075 0 0 0 
-1.00006e+06 3.23655e+19 925.041 121.599 0 0 0 
-1.00006e+06 3.23143e+19 923.524 -77.8767 0 0 0 
-1.00006e+06 3.2262e+19 921.978 -276.298 0 0 0 
-1.00005e+06 3.22089e+19 920.406 -473.611 0 0 0 
-1.00005e+06 3.21548e+19 918.807 -669.761 0 0 0 
-1.00005e+06 3.21e+19 917.184 -864.697 0 0 0 
-1.00005e+06 3.20444e+19 915.537 -1058.37 0 0 0 
-1.00005e+06 3.19881e+19 913.869 -1250.72 0 0 0 
-1.00005e+06 3.19311e+19 912.181 -1441.7 0 0 0 
-1.00005e+06 3.18736e+19 910.474 -1631.27 0 0 0 
-1.00005e+06 3.18155e+19 908.749 -1819.37 0 0 0 
-1.00005e+06 3.17569e+19 907.009 -2005.95 0 0 0 
-1.00004e+06 3.1698e+19 905.253 -2190.98 0 0 0 
-1.00004e+06 3.16387e+19 903.485 -2374.4 0 0 0 
-1.00004e+06 3.15791e+19 901.705 -2556.16 0 0 0 
-1.00004e+06 3.15193e+19 899.916 -2736.24 0 0 0 
-1.00004e+06 3.14593e+19 898.117 -2914.57 0 0 0 
-1.00004e+06 3.13992e+19 896.312 -3091.12 0 0 0 
-1.00004e+06 3.13391e+19 894.501 -3265.85 0 0 0 
-1.00004e+06 3.1279e+19 892.685 -3438.71 0 0 0 
-1.00004e+06 3.12189e+19 890.867 -3609.68 0 0 0 
-1.00004e+06 3.1159e+19 889.048 -3778.7 0 0 0 
-1.00004e+06 3.10993e+19 887.23 -3945.75 0 0 0 
-1.00003e+06 3.10398e+19 885.413 -4110.78 0 0 0 
-1.00003e+06 3.09806e+19 883.599 -4273.76 0 0 0 
-1.00003e+06 3.09218e+19 881.79 -4434.66 0 0 0 
-1.00003e+06 3.08634e+19 879.987 -4593.45 0 0 0 
-1.00003e+06 3.08055e+19 878.191 -4750.08 0 0 0 
-1.00003e+06 3.07481e+19 876.404 -4904.53 0 0 0 
-1.00003e+06 3.06913e+19 874.627 -5056.77 0 0 0 
-1.00003e+06 3.06351e+19 872.862 -5206.78 0 0 0 
-1.00003e+06 3.05796e+19 871.11 -5354.51 0 0 0 
-1.00002e+06 3.05248e+19 869.372 -5499.96 0 0 0 
-1.00002e+06 3.04708e+19 867.649 -5643.08 0 0 0 
-1.00002e+06 3.04177e+19 865.943 -5783.86 0 0 0 
-1.00002e+06 3.03653e+19 864.255 -5922.27 0 0 0 
-1.00002e+06 3.0314e+19 862.586 -6058.28 0 0 0 
-1.00002e+06 3.02635e+19 860.937 -6191.89 0 0 0 
-1.00002e+06 3.02141e+19 859.31 -6323.06 0 0 0 
-1.00002e+06 3.01657e+19 857.704 -6451.78 0 0 0 
-1.00002e+06 3.01183e+19 856.123 -6578.03 0 0 0 
-1.00002e+06 3.00721e+19 854.566 -6701.8 0 0 0 
-1.00002e+06 3.0027e+19 853.034 -6823.06 0 0 0 
-1.00001e+06 2.99831e+19 851.529 -6941.8 0 0 0 
-1.00001e+06 2.99403e+19 850.051 -7058 0 0 0 
-1.00001e+06 2.98988e+19 848.601 -7171.67 0 0 0 
-1.00001e+06 2.98586e+19 847.181 -7282.77 0 0 0 
-1.00001e+06 2.98196e+19 845.79 -7391.31 0 0 0 
-1.00001e+06 2.97819e+19 844.43 -7497.27 0 0 0 
-1.00001e+06 2.97455e+19 843.101 -7600.65 0 0 0 
-1.00001e+06 2.97105e+19 841.804 -7701.43 0 0 0 
-1.00001e+06 2.96768e+19 840.54 -7799.61 0 0 0 
-1e+06 2.96445e+19 839.309 -7895.19 0 0 0 
-1e+06 2.96136e+19 838.112 -7988.15 0 0 0 
-1e+06 2.9584e+19 836.949 -8078.5 0 0 0 
-1e+06 2.95558e+19 835.82 -8166.24 0 0 0 
-1e+06 2.95291e+19 834.727 -8251.36 0 0 0 
-1e+06 2.95161e+19 834.19 -8293.27 0 0 0 
-1e+06 0 854.375 -8374.46 0 0 0 
-999999 0 853.857 -8413.67 0 0 0 
-999998 0 852.808 -8492.24 0 0 0 
-999997 0 851.755 -8569.44 0 0 0 
-999996 0 850.699 -8645.13 0 0 0 
-999995 0 849.642 -8719.16 0 0 0 
-999994 0 848.583 -8791.38 0 0 0 
-999992 0 847.525 -8861.63 0 0 0 
-999991 0 846.469 -8929.74 0 0 0 
-999990 0 845.415 -8995.53 0 0 0 
-999989 0 844.366 -9058.83 0 0 0 
-999988 0 843.323 -9119.45 0 0 0 
-999986 0 842.288 -9177.2 0 0 0 
-999985 0 841.262 -9231.89 0 0 0 
-999984 0 840.247 -9283.32 0 0 0 
-999983 0 839.245 -9331.27 0 0 0 
-999981 0 838.258 -9375.54 0 0 0 
-999980 0 837.289 -9415.91 0 0 0 
-999978 0 836.338 -9452.16 0 0 0 
-999977 0 835.41 -9484.07 0 0 0 
-999975 0 834.506 -9511.4 0 0 0 
-999974 0 833.628 -9533.94 0 0 0 
-999972 0 832.78 -9551.43 0 0 0 
-999971 0 831.964 -9563.67 0 0 0 
-999969 0 831.184 -9570.39 0 0 0 
-999968 0 830.443 -9571.39 0 0 0 
-999966 0 829.744 -9566.41 0 0 0 
-999964 0 829.09 -9555.23 0 0 0 
-999963 0 828.485 -9537.63 0 0 0 
-999961 0 827.933 -9513.37 0 0 0 
-999959 0 827.438 -9482.24 0 0 0 
-999957 0 827.005 -9444.04 0 0 0 
-999955 0 826.637 -9398.55 0 0 0 
-999953 0 826.34 -9345.59 0 0 0 
-999951 0 826.118 -9284.98 0 0 0 
-999949 0 825.976 -9216.54 0 0 0 
-999947 0 825.919 -9140.13 0 0 0 
-999945 0 825.953 -9055.6 0 0 0 
-999943 0 826.083 -8962.85 0 0 0 
-999941 0 826.315 -8861.77 0 0 0 
-999939 0 826.655 -8752.29 0 0 0 
-999937 0 827.108 -8634.36 0 0 0 
-999934 0 827.681 -8507.95 0 0 0 
-999932 0 828.379 -8373.07 0 0 0 
-999930 0 829.209 -8229.75 0 0 0 
-999927 0 830.175 -8078.05 0 0 0 
-999925 0 831.285 -7918.06 0 0 0 
-999922 0 832.543 -7749.92 0 0 0 
-999920 0 833.954 -7573.78 0 0 0 
-999917 0 835.522 -7389.85 0 0 0 
-999914 0 837.252 -7198.37 0 0 0 
-999911 0 839.146 -6999.6 0 0 0 
-999909 0 841.206 -6793.85 0 0 0 
-999906 0 843.433 -6581.47 0 0 0 
-999903 0 845.827 -6362.82 0 0 0 
-999900 0 848.384 -6138.33 0 0 0 
-999897 0 851.103 -5908.43 0 0 0 
-999894 0 853.977 -5673.58 0 0 0 
-999891 0 856.998 -5434.28 0 0 0 
-999887 0 860.157 -5191.05 0 0 0 
-999884 0 863.44 -4944.41 0 0 0 
-999881 0 866.834 -4694.89 0 0 0 
-999877 0 870.321 -4443.04 0 0 0 
-999874 0 873.88 -4189.41 0 0 0 
-999870 0 877.489 -3934.52 0 0 0 
-999867 0 881.123 -3678.89 0 0 0 
-999863 0 884.754 -3423.02 0 0 0 
-999859 0 888.354 -3167.37 0 0 0 
-999855 0 891.89 -2912.37 0 0 0 
-999852 0 895.33 -2658.4 0 0 0 
-999848 0 898.642 -2405.8 0 0 0 
-999843 0 901.79 -2154.84 0 0 0 
-999839 0 904.743 -1905.74 0 0 0 
-999835 0 907.466 -1658.65 0 0 0 
-999831 0 909.93 -1413.66 0 0 0 
-999826 0 912.105 -1170.8 0 0 0 
-999822 0 913.963 -930.033 0 0 0 
-999817 0 915.482 -691.286 0 0 0 
-999812 0 916.64 -454.431 0 0 0 
-999808 0 917.419 -219.312 0 0 0 
-999803 0 917.805 14.2349 0 0 0 
-999798 0 917.786 246.37 0 0 0 
-999793 0 917.353 477.221 0 0 0 
-999787 0 916.499 706.863 0 0 0 
-999782 0 915.219 935.284 0 0 0 
-999777 0 913.508 1162.36 0 0 0 
-999771 0 911.366 1387.83 0 0 0 
-999766 0 908.79 1611.24 0 0 0 
-999760 0 905.784 1831.97 0 0 0 
-999754 0 902.35 2049.15 0 0 0 
-999748 0 898.499 2261.69 0 0 0 
-999742 0 894.247 2468.23 0 0 0 
-999736 0 889.62 2667.17 0 0 0 
-999729 0 884.655 2856.69 0 0 0 
-999723 0 879.405 3034.73 0 0 0 
-999716 0 873.943 3199.08 0 0 0 
-999710 0 868.358 3347.4 0 0 0 
-999703 0 862.762 3477.3 0 0 0 
-999696 0 857.288 3586.42 0 0 0 
-999689 0 852.085 3672.53 0 0 0 
-999681 0 847.317 3733.65 0 0 0 
-999674 0 843.158 3768.1 0 0 0 
-999666 0 839.779 3774.66 0 0 0 
-999659 0 837.345 3752.63 0 0 0 
-999651 0 836 3701.92 0 0 0 
-999643 0 835.861 3623.08 0 0 0 
-999634 0 837.007 3517.32 0 0 0 
-999626 0 839.467 3386.49 0 0 0 
-999617 0 843.221 3233.01 0 0 0 
-999609 0 848.19 3059.71 0 0 0 
-999600 0 854.236 2869.69 0 0 0 
-999591 0 861.163 2666.13 0 0 0 
-999581 0 868.72 2452.02 0 0 0 
-999572 0 876.606 2229.96 0 0 0 
-999562 0 884.484 2001.92 0 0 0 
-999552 0 891.987 1769.07 0 0 0 
-999542 0 898.742 1531.68 0 0 0 
-999532 0 904.382 1289.16 0 0 0 
-999522 0 908.578 1040.12 0 0 0 
-999511 0 911.058 782.679 0 0 0 
-999500 0 911.634 514.863 0 0 0 
-999489 0 910.224 235.08 0 0 0 
-999478 0 906.863 -57.2867 0 0 0 
-999466 0 901.714 -361.306 0 0 0 
-999454 0 895.061 -673.991 0 0 0 
-999442 0 887.298 -989.959 0 0 0 
-999430 0 878.912 -1301.34 0 0 0 
-999418 0 870.456 -1598.02 0 0 0 
-999405 0 862.515 -1868.2 0 0 0 
-999392 0 855.677 -2099.43 0 0 0 
-999379 0 850.49 -2279.74 0 0 0 
-999365 0 847.415 -2399.14 0 0 0 
-999351 0 846.772 -2450.9 0 0 0 
-999337 0 848.695 -2432.68 0 0 0 
-999323 0 853.086 -2347.11 0 0 0 
-999308 0 859.594 -2201.72 0 0 0 
-999293 0 867.617 -2008.05 0 0 0 
-999278 0 876.34 -1780.06 0 0 0 
-999262 0 884.81 -1532.05 0 0 0 
-999246 0 892.041 -1276.37 0 0 0 
-999230 0 897.14 -1021.47 0 0 0 
-999214 0 899.454 -770.813 0 0 0 
-999197 0 898.685 -522.882 0 0 0 
-999179 0 894.977 -272.628 0 0 0 
-999162 0 888.914 -14.0365 0 0 0 
-999144 0 881.436 256.685 0 0 0 
-999126 0 873.688 538.109 0 0 0 
-999107 0 866.825 821.726 0 0 0 
-999088 0 861.842 1091.96 0 0 0 
-999069 0 859.444 1328.38 0 0 0 
-999049 0 859.938 1509.68 0 0 0 
-999029 0 863.169 1618.5 0 0 0 
-999008 0 868.473 1645.49 0 0 0 
-998987 0 874.745 1591.34 0 0 0 
-998965 0 880.648 1465.72 0 0 0 
-998944 0 884.948 1283.63 0 0 0 
-998921 0 886.865 1060.22 0 0 0 
-998898 0 886.254 806.584 0 0 0 
-998875 0 883.567 528.313 0 0 0 
-998852 0 879.649 227.796 0 0 0 
-998827 0 875.524 -90.5884 0 0 0 
-998803 0 872.197 -415.082 0 0 0 
-998778 0 870.436 -724.138 0 0 0 
-998752 0 870.517 -989.097 0 0 0 
-998726 0 872.065 -1181.46 0 0 0 
-998699 0 874.21 -1281.47 0 0 0 
-998672 0 876.049 -1283.35 0 0 0 
-998644 0 877.097 -1194.3 0 0 0 
-998615 0 877.416 -1027.87 0 0 0 
-998587 0 877.384 -796.525 0 0 0 
-998557 0 877.389 -509.334 0 0 0 
-998527 0 877.628 -177.166 0 0 0 
-998496 0 878.01 178.188 0 0 0 
-998465 0 878.076 519.308 0 0 0 
-998433 0 877.18 799.506 0 0 0 
-998400 0 875.089 978.992 0 0 0 
-998367 0 872.596 1040.64 0 0 0 
-998333 0 871.274 993.266 0 0 0 
-998298 0 872.359 859.149 0 0 0 
-998263 0 875.791 655.889 0 0 0 
-998227 0 880.018 389.08 0 0 0 
-998190 0 882.502 63.7172 0 0 0 
-998152 0 881.17 -294.98 0 0 0 
-998114 0 876.322 -631.054 0 0 0 
-998075 0 870.976 -870.25 0 0 0 
-998035 0 868.897 -949.899 0 0 0 
-997995 0 871.872 -848.248 0 0 0 
-997953 0 878.003 -596.951 0 0 0 
-997911 0 882.648 -269.699 0 0 0 
-997868 0 882.036 50.7064 0 0 0 
-997824 0 876.599 311.833 0 0 0 
-997779 0 871.011 507.618 0 0 0 
-997733 0 870.235 648.074 0 0 0 
-997686 0 874.713 707.402 0 0 0 
-997638 0 879.905 619.278 0 0 0 
-997590 0 880.766 350.037 0 0 0 
-997540 0 876.895 -26.1038 0 0 0 
-997489 0 872.929 -357.571 0 0 0 
-997438 0 873.074 -535.483 0 0 0 
-997385 0 876.431 -560.911 0 0 0 
-997331 0 878.519 -486.307 0 0 0 
-997276 0 876.976 -331.341 0 0 0 
-997220 0 874.708 -88.2747 0 0 0 
-997163 0 875.159 211.363 0 0 0 
-997105 0 877.104 465.057 0 0 0 
-997046 0 876.909 546.463 0 0 0 
-996985 0 874.823 410.739 0 0 0 
-996923 0 874.853 151.57 0 0 0 
-996860 0 877.439 -99.5191 0 0 0 
-996796 0 877.938 -300.74 0 0 0 
-996730 0 874.871 -434.59 0 0 0 
-996663 0 873.681 -409.165 0 0 0 
-996595 0 876.918 -184.474 0 0 0 
-996525 0 878.7 114.691 0 0 0 
-996454 0 875.471 335.064 0 0 0 
-996381 0 873.528 401.631 0 0 0 
-996307 0 876.621 282.606 0 0 0 
-996232 0 878.251 25.5788 0 0 0 
-996155 0 875.408 -229.516 0 0 0 
-996076 0 874.449 -356.726 0 0 0 
-995996 0 876.879 -289.649 0 0 0 
-995914 0 876.952 -53.6308 0 0 0 
-995831 0 875.354 198.241 0 0 0 
-995745 0 875.877 315.633 0 0 0 
-995658 0 876.302 239.359 0 0 0 
-995570 0 876.06 2.62374 0 0 0 
-995479 0 876.376 -227.795 0 0 0 
-995387 0 875.629 -284.657 0 0 0 
-995293 0 875.891 -122.546 0 0 0 
-995197 0 876.899 128.149 0 0 0 
-995099 0 875.464 243.173 0 0 0 
-994999 0 875.804 160.007 0 0 0 
-994897 0 876.866 -44.7982 0 0 0 
-994793 0 875.489 -208.59 0 0 0 
-994687 0 876.059 -144.745 0 0 0 
-994579 0 876.536 34.051 0 0 0 
-994469 0 875.713 135.012 0 0 0 
-994356 0 876.081 119.52 0 0 0 
-994241 0 876.328 -7.49187 0 0 0 
-994124 0 875.792 -107.409 0 0 0 
-994004 0 876.124 -104.476 0 0 0 
-993882 0 876.223 1.50779 0 0 0 
-993758 0 875.753 114.806 0 0 0 
-993631 0 876.346 99.4684 0 0 0 
-993501 0 875.858 -40.753 0 0 0 
-993369 0 876.18 -159.346 0 0 0 
-993234 0 876.02 -33.8778 0 0 0 
-993097 0 876.009 150.068 0 0 0 
-992957 0 876.162 99.1252 0 0 0 
-992813 0 875.894 -119.506 0 0 0 
-992667 0 876.237 -138.169 0 0 0 
-992518 0 875.881 104.441 0 0 0 
-992366 0 876.275 127.01 0 0 0 
-992211 0 875.952 -78.3306 0 0 0 
-992053 0 876.049 -109.927 0 0 0 
-991892 0 876.282 64.9357 0 0 0 
-991727 0 875.78 86.0605 0 0 0 
-991559 0 876.347 -65.7279 0 0 0 
-991388 0 875.984 -37.9557 0 0 0 
-991213 0 875.864 33.263 0 0 0 
-991035 0 876.365 26.4807 0 0 0 
-990853 0 875.904 -12.7109 0 0 0 
-990667 0 876.076 -52.6156 0 0 0 
-990478 0 875.9 57.8223 0 0 0 
-990285 0 876.442 23.7414 0 0 0 
-990088 0 876.189 -76.2087 0 0 0 
-989887 0 875.513 55.7957 0 0 0 
-989681 0 876.395 20.344 0 0 0 
-989472 0 876.235 -70.4989 0 0 0 
-989259 0 875.961 15.0061 0 0 0 
-989041 0 876.387 19.8409 0 0 0 
-988819 0 875.721 -32.8052 0 0 0 
-988592 0 875.413 8.15321 0 0 0 
-988361 0 876.335 37.905 0 0 0 
-988125 0 876.539 -37.3882 0 0 0 
-987884 0 876.11 18.6194 0 0 0 
-987639 0 876.469 8.18289 0 0 0 
-987389 0 877.012 -3.61245 0 0 0 
-987133 0 876.52 27.1094 0 0 0 
-986872 0 875.547 -18.6229 0 0 0 
-986606 0 875.29 10.1473 0 0 0 
-986335 0 875.915 6.40221 0 0 0 
-986058 0 876.748 -16.0742 0 0 0 
-985776 0 877.063 11.0876 0 0 0 
-985488 0 876.741 -11.5673 0 0 0 
-985194 0 876.1 1.33505 0 0 0 
-984894 0 875.423 -7.20355 0 0 0 
-984588 0 874.953 -27.6405 0 0 0 
-984276 0 874.903 12.6366 0 0 0 
-983958 0 875.215 -23.8563 0 0 0 
-983633 0 875.429 4.23567 0 0 0 
-983302 0 875.387 10.4013 0 0 0 
-982964 0 875.592 -8.98072 0 0 0 
-982619 0 876.198 39.8305 0 0 0 
-982268 0 876.606 -3.95099 0 0 0 
-981909 0 876.62 -24.8924 0 0 0 
-981543 0 876.315 26.7626 0 0 0 
-981169 0 876.03 12.4455 0 0 0 
-980788 0 876.059 -24.2561 0 0 0 
-980400 0 875.901 -49.9529 0 0 0 
-980003 0 875.985 53.4112 0 0 0 
-979598 0 876.174 23.7389 0 0 0 
-979186 0 876.099 -46.8603 0 0 0 
-978765 0 876.065 2.44836 0 0 0 
-978335 0 876.013 -11.124 0 0 0 
-977897 0 876.115 15.1596 0 0 0 
-977450 0 876.067 58.0827 0 0 0 
-976994 0 876.109 -20.4623 0 0 0 
-976529 0 876.038 -68.1279 0 0 0 
-976054 0 876.002 -15.6535 0 0 0 
-975570 0 876.225 -29.7728 0 0 0 
-975076 0 876.07 -84.1172 0 0 0 
-974572 0 876.131 -54.5633 0 0 0 
-974057 0 876.059 37.4373 0 0 0 
-973533 0 876.003 64.5121 0 0 0 
-972998 0 876.32 16.3342 0 0 0 
-972452 0 876.223 -43.2812 0 0 0 
-971895 0 876.142 -80.9297 0 0 0 
-971327 0 876.306 -66.7094 0 0 0 
-970747 0 876.256 -18.8401 0 0 0 
-970156 0 876.092 38.8402 0 0 0 
-969553 0 876.04 93.9759 0 0 0 
-968937 0 876.016 120.104 0 0 0 
-968309 0 876.124 108.495 0 0 0 
-967669 0 876.296 65.8099 0 0 0 
-967015 0 876.262 43.2257 0 0 0 
-966349 0 875.971 80.0984 0 0 0 
-965669 0 875.938 86.1665 0 0 0 
-964975 0 875.965 39.1623 0 0 0 
-964267 0 875.817 26.8256 0 0 0 
-963545 0 876.046 9.89357 0 0 0 
-962808 0 876.21 -8.0023 0 0 0 
-962057 0 876.369 -7.27437 0 0 0 
-961290 0 875.973 -17.6081 0 0 0 
-960508 0 875.989 -3.60432 0 0 0 
-959710 0 876.23 5.35877 0 0 0 
-958896 0 876.011 2.32881 0 0 0 
-958065 0 875.93 -1.73019 0 0 0 
-957218 0 875.68 -6.88747 0 0 0 
-956354 0 875.867 0.5498 0 0 0 
-955472 0 875.857 6.94933 0 0 0 
-954572 0 875.789 1.55681 0 0 0 
-953655 0 876.139 -7.52293 0 0 0 
-952718 0 876.18 7.27926 0 0 0 
-951763 0 876.04 26.9083 0 0 0 
-950789 0 876.255 8.44135 0 0 0 
-949795 0 876.209 0.872193 0 0 0 
-948780 0 876.019 -10.7439 0 0 0 
-947746 0 876.204 -18.9377 0 0 0 
-946690 0 876.175 -6.7026 0 0 0 
-945614 0 875.877 -11.8105 0 0 0 
-944515 0 875.855 12.7104 0 0 0 
-943394 0 875.803 34.7838 0 0 0 
-942251 0 875.764 5.60655 0 0 0 
-941085 0 875.917 -12.9501 0 0 0 
-939895 0 876.19 11.3091 0 0 0 
-938681 0 876.142 17.1053 0 0 0 
-937442 0 875.871 -29.5306 0 0 0 
-936179 0 876.019 -67.3702 0 0 0 
