# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# x GenerationRate Intensity External_Source_ElectricField 
15737.1 1.38215e+19 0.0858644 0.000565205 
15744.4 1.38118e+19 0.0858226 0.000325226 
15751.8 1.38021e+19 0.0857801 7.55827e-05 
15759.2 1.37924e+19 0.0857374 -0.000176106 
15766.5 1.37827e+19 0.0856949 -0.000422166 
15773.9 1.37731e+19 0.0856532 -0.000655101 
15781.3 1.37635e+19 0.0856125 -0.000867821 
15788.6 1.3754e+19 0.0855731 -0.00105386 
15796 1.37446e+19 0.0855351 -0.00120757 
15803.4 1.37352e+19 0.0854983 -0.00132429 
15810.7 1.37259e+19 0.0854626 -0.00140049 
15818.1 1.37167e+19 0.0854275 -0.0014339 
15825.5 1.37074e+19 0.0853926 -0.00142352 
15832.9 1.36981e+19 0.0853574 -0.00136971 
15840.2 1.36889e+19 0.0853216 -0.00127415 
15847.6 1.36795e+19 0.0852848 -0.00113979 
15855 1.36701e+19 0.0852467 -0.000970763 
15862.4 1.36607e+19 0.0852074 -0.000772253 
15869.8 1.36512e+19 0.0851669 -0.000550344 
15877.1 1.36417e+19 0.0851254 -0.00031183 
15884.5 1.36321e+19 0.0850834 -6.401e-05 
15891.9 1.36226e+19 0.0850412 0.000185538 
15899.3 1.36131e+19 0.0849993 0.000429186 
15906.7 1.36036e+19 0.0849582 0.000659486 
15914.1 1.35942e+19 0.0849182 0.000869402 
15921.4 1.35848e+19 0.0848794 0.00105252 
15928.8 1.35756e+19 0.0848419 0.00120326 
15936.2 1.35664e+19 0.0848056 0.00131702 
15943.6 1.35572e+19 0.0847703 0.00139032 
15951 1.35481e+19 0.0847356 0.00142096 
15958.4 1.3539e+19 0.084701 0.001408 
15965.8 1.35299e+19 0.0846661 0.00135187 
15973.2 1.35208e+19 0.0846304 0.0012543 
15980.6 1.35116e+19 0.0845938 0.00111832 
15988 1.35023e+19 0.0845559 0.000948105 
15995.4 1.3493e+19 0.0845168 0.000748905 
16002.8 1.34837e+19 0.0844766 0.000526848 
16010.2 1.34743e+19 0.0844355 0.00028877 
16017.6 1.34649e+19 0.0843939 4.19941e-05 
16025 1.34555e+19 0.0843522 -0.000205887 
16032.4 1.34462e+19 0.084311 -0.000447247 
16039.8 1.34369e+19 0.0842705 -0.000674662 
16047.2 1.34276e+19 0.0842311 -0.000881138 
16054.6 1.34185e+19 0.084193 -0.00106033 
16062 1.34094e+19 0.0841561 -0.00120672 
16069.4 1.34003e+19 0.0841204 -0.00131582 
16076.8 1.33913e+19 0.0840855 -0.00138427 
16084.2 1.33824e+19 0.0840511 -0.00141 
16091.7 1.33734e+19 0.0840168 -0.00139221 
16099.1 1.33644e+19 0.0839821 -0.00133149 
16106.5 1.33554e+19 0.0839466 -0.00122971 
16113.9 1.33464e+19 0.0839101 -0.00109004 
16121.3 1.33373e+19 0.0838723 -0.000916818 
16128.7 1.33281e+19 0.0838334 -0.000715396 
16136.2 1.33189e+19 0.0837934 -0.000492016 
16143.6 1.33097e+19 0.0837526 -0.000253592 
16151 1.33004e+19 0.0837115 -7.50415e-06 
16158.4 1.32912e+19 0.0836704 0.000238632 
16165.9 1.3282e+19 0.0836297 0.000477201 
16173.3 1.32729e+19 0.0835899 0.000700821 
16180.7 1.32638e+19 0.0835512 0.000902574 
16188.1 1.32548e+19 0.0835138 0.00107622 
16195.6 1.32459e+19 0.0834775 0.0012164 
16203 1.3237e+19 0.0834424 0.00131877 
16210.4 1.32281e+19 0.0834079 0.00138019 
16217.9 1.32193e+19 0.0833739 0.00139876 
16225.3 1.32105e+19 0.0833398 0.00137393 
16232.7 1.32017e+19 0.0833052 0.0013065 
16240.2 1.31928e+19 0.0832699 0.00119856 
16247.6 1.31839e+19 0.0832334 0.0010535 
16255 1.31749e+19 0.0831958 0.000875834 
16262.5 1.31659e+19 0.083157 0.000671098 
16269.9 1.31568e+19 0.0831172 0.000445667 
16277.4 1.31477e+19 0.0830768 0.000206557 
16284.8 1.31386e+19 0.0830361 -3.87924e-05 
16292.2 1.31296e+19 0.0829955 -0.000282749 
16299.7 1.31205e+19 0.0829555 -0.000517725 
16307.1 1.31116e+19 0.0829165 -0.000736414 
16314.6 1.31026e+19 0.0828785 -0.000932018 
16322 1.30938e+19 0.0828418 -0.00109846 
16329.5 1.3085e+19 0.0828062 -0.00123057 
16336.9 1.30763e+19 0.0827716 -0.00132425 
16344.4 1.30676e+19 0.0827376 -0.00137659 
16351.8 1.30589e+19 0.0827038 -0.00138599 
16359.3 1.30502e+19 0.0826699 -0.00135217 
16366.7 1.30415e+19 0.0826355 -0.00127619 
16374.2 1.30328e+19 0.0826001 -0.00116046 
16381.6 1.3024e+19 0.0825637 -0.00100859 
16389.1 1.30151e+19 0.0825261 -0.00082533 
16396.6 1.30062e+19 0.0824874 -0.000616424 
16404 1.29973e+19 0.0824479 -0.000388401 
16411.5 1.29884e+19 0.0824078 -0.000148391 
16418.9 1.29794e+19 0.0823676 9.61013e-05 
16426.4 1.29705e+19 0.0823276 0.00033743 
16433.9 1.29617e+19 0.0822883 0.000568048 
16441.3 1.29528e+19 0.08225 0.000780743 
16448.8 1.29441e+19 0.0822128 0.000968864 
16456.3 1.29354e+19 0.0821768 0.00112653 
16463.7 1.29268e+19 0.0821419 0.0012488 
16471.2 1.29182e+19 0.0821078 0.00133186 
16478.7 1.29096e+19 0.0820743 0.00137311 
16486.2 1.29011e+19 0.0820408 0.00137128 
16493.6 1.28925e+19 0.082007 0.00132642 
16501.1 1.2884e+19 0.0819726 0.00123996 
16508.6 1.28753e+19 0.0819372 0.00111463 
16516.1 1.28667e+19 0.0819008 0.000954366 
16523.5 1.28579e+19 0.0818632 0.000764218 
16531 1.28492e+19 0.0818246 0.00055017 
16538.5 1.28404e+19 0.0817853 0.00031896 
16546 1.28316e+19 0.0817456 7.7868e-05 
16553.5 1.28228e+19 0.0817059 -0.000165517 
16560.9 1.2814e+19 0.0816666 -0.000403531 
16568.4 1.28053e+19 0.0816281 -0.00062868 
16575.9 1.27967e+19 0.0815905 -0.000833874 
16583.4 1.27881e+19 0.0815542 -0.00101265 
16590.9 1.27796e+19 0.0815189 -0.00115939 
16598.4 1.27711e+19 0.0814847 -0.00126947 
16605.9 1.27627e+19 0.0814511 -0.00133943 
16613.4 1.27542e+19 0.0814179 -0.00136708 
16620.8 1.27458e+19 0.0813846 -0.00135156 
16628.3 1.27374e+19 0.0813509 -0.00129339 
16635.8 1.27289e+19 0.0813164 -0.00119442 
16643.3 1.27204e+19 0.081281 -0.0010578 
16650.8 1.27118e+19 0.0812445 -0.000887856 
16658.3 1.27032e+19 0.0812069 -0.00068999 
16665.8 1.26946e+19 0.0811684 -0.000470472 
16673.3 1.2686e+19 0.0811293 -0.000236261 
16680.8 1.26773e+19 0.0810901 5.2243e-06 
16688.3 1.26687e+19 0.081051 0.000246333 
16695.8 1.26601e+19 0.0810124 0.00047943 
16703.3 1.26515e+19 0.0809747 0.000697137 
16710.8 1.2643e+19 0.080938 0.000892566 
16718.4 1.26346e+19 0.0809025 0.00105954 
16725.9 1.26262e+19 0.080868 0.00119278 
16733.4 1.26179e+19 0.0808343 0.00128809 
16740.9 1.26096e+19 0.0808012 0.00134247 
16748.4 1.26013e+19 0.0807682 0.00135424 
16755.9 1.2593e+19 0.0807351 0.00132304 
16763.4 1.25847e+19 0.0807014 0.00124991 
16770.9 1.25763e+19 0.0806668 0.0011372 
16778.5 1.25679e+19 0.0806313 0.000988518 
16786 1.25595e+19 0.0805946 0.000808616 
16793.5 1.2551e+19 0.080557 0.000603234 
16801 1.25425e+19 0.0805187 0.000378917 
16808.5 1.2534e+19 0.08048 0.000142806 
16816.1 1.25255e+19 0.0804412 -9.75877e-05 
16823.6 1.2517e+19 0.0804028 -0.000334624 
16831.1 1.25085e+19 0.080365 -0.000560774 
16838.6 1.25001e+19 0.0803281 -0.000768863 
16846.1 1.24918e+19 0.0802923 -0.000952292 
16853.7 1.24835e+19 0.0802576 -0.00110526 
16861.2 1.24753e+19 0.0802238 -0.00122292 
16868.7 1.24671e+19 0.0801907 -0.00130157 
16876.3 1.2459e+19 0.080158 -0.00133875 
16883.8 1.24508e+19 0.0801252 -0.0013333 
16891.3 1.24426e+19 0.0800921 -0.00128544 
16898.9 1.24344e+19 0.0800583 -0.00119671 
16906.4 1.24262e+19 0.0800236 -0.00106998 
16913.9 1.24179e+19 0.0799879 -0.0009093 
16921.5 1.24095e+19 0.0799512 -0.00071981 
16929 1.24012e+19 0.0799136 -0.000507557 
16936.6 1.23928e+19 0.0798755 -0.000279313 
16944.1 1.23844e+19 0.0798372 -4.23523e-05 
16951.6 1.2376e+19 0.079799 0.000195773 
16959.2 1.23677e+19 0.0797613 0.000427478 
16966.7 1.23594e+19 0.0797244 0.000645382 
16974.3 1.23512e+19 0.0796884 0.000842544 
16981.8 1.2343e+19 0.0796535 0.00101269 
16989.4 1.23349e+19 0.0796195 0.00115039 
16996.9 1.23268e+19 0.0795864 0.00125126 
17004.5 1.23187e+19 0.0795537 0.0013121 
17012 1.23107e+19 0.0795213 0.00133096 
17019.6 1.23026e+19 0.0794886 0.00130724 
17027.1 1.22946e+19 0.0794554 0.00124171 
17034.7 1.22865e+19 0.0794215 0.00113647 
17042.2 1.22783e+19 0.0793866 0.000994871 
17049.8 1.22701e+19 0.0793507 0.000821457 
17057.3 1.22619e+19 0.079314 0.000621776 
17064.9 1.22537e+19 0.0792765 0.000402228 
17072.5 1.22454e+19 0.0792387 0.000169851 
17080 1.22372e+19 0.0792009 -6.79002e-05 
17087.6 1.22289e+19 0.0791634 -0.000303392 
17095.2 1.22208e+19 0.0791265 -0.000529057 
17102.7 1.22126e+19 0.0790905 -0.00073764 
17110.3 1.22046e+19 0.0790554 -0.000922427 
17117.9 1.21965e+19 0.0790213 -0.00107747 
17125.4 1.21886e+19 0.0789881 -0.00119776 
17133 1.21806e+19 0.0789555 -0.00127942 
17140.6 1.21727e+19 0.0789232 -0.00131982 
17148.1 1.21648e+19 0.0788909 -0.00131764 
17155.7 1.21568e+19 0.0788582 -0.00127296 
17163.3 1.21488e+19 0.0788249 -0.00118721 
17170.9 1.21408e+19 0.0787907 -0.00106316 
17178.4 1.21328e+19 0.0787557 -0.000904818 
17186 1.21247e+19 0.0787197 -0.000717318 
17193.6 1.21166e+19 0.0786829 -0.000506726 
17201.2 1.21085e+19 0.0786457 -0.000279863 
17208.7 1.21003e+19 0.0786083 -4.40804e-05 
17216.3 1.20922e+19 0.0785711 0.000192979 
17223.9 1.20842e+19 0.0785344 0.00042363 
17231.5 1.20761e+19 0.0784984 0.000640397 
17239.1 1.20682e+19 0.0784632 0.000836253 
17246.7 1.20602e+19 0.0784291 0.00100485 
17254.3 1.20524e+19 0.0783958 0.00114074 
17261.8 1.20445e+19 0.0783632 0.00123952 
17269.4 1.20367e+19 0.078331 0.001298 
17277 1.20289e+19 0.078299 0.00131433 
17284.6 1.20211e+19 0.0782667 0.00128799 
17292.2 1.20132e+19 0.0782339 0.00121987 
17299.8 1.20053e+19 0.0782004 0.00111223 
17307.4 1.19974e+19 0.078166 0.000968598 
17315 1.19895e+19 0.0781307 0.00079367 
17322.6 1.19815e+19 0.0780947 0.000593166 
17330.2 1.19735e+19 0.0780581 0.000373627 
17337.8 1.19655e+19 0.0780212 0.00014221 
17345.4 1.19575e+19 0.0779844 -9.35497e-05 
17353 1.19496e+19 0.0779478 -0.000325984 
17360.6 1.19417e+19 0.0779119 -0.000547541 
17368.2 1.19338e+19 0.0778768 -0.00075103 
17375.8 1.1926e+19 0.0778426 -0.000929858 
17383.4 1.19182e+19 0.0778093 -0.00107824 
17391 1.19104e+19 0.0777767 -0.00119139 
17398.6 1.19027e+19 0.0777446 -0.00126567 
17406.2 1.1895e+19 0.0777127 -0.00129871 
17413.9 1.18873e+19 0.0776808 -0.00128948 
17421.5 1.18796e+19 0.0776484 -0.00123834 
17429.1 1.18718e+19 0.0776154 -0.00114699 
17436.7 1.18641e+19 0.0775817 -0.00101844 
17444.3 1.18562e+19 0.0775471 -0.000856918 
17451.9 1.18484e+19 0.0775117 -0.000667704 
17459.5 1.18405e+19 0.0774758 -0.000456977 
17467.2 1.18327e+19 0.0774394 -0.00023161 
17474.8 1.18248e+19 0.077403 1.05469e-06 
17482.4 1.18169e+19 0.0773668 0.000233445 
17490 1.18091e+19 0.0773311 0.000458003 
17497.7 1.18014e+19 0.077296 0.000667427 
17505.3 1.17936e+19 0.0772619 0.000854915 
17512.9 1.1786e+19 0.0772285 0.00101438 
17520.5 1.17783e+19 0.0771959 0.00114064 
17528.2 1.17707e+19 0.0771639 0.0012296 
17535.8 1.17631e+19 0.0771321 0.00127839 
17543.4 1.17555e+19 0.0771004 0.00128543 
17551.1 1.17479e+19 0.0770684 0.00125051 
17558.7 1.17403e+19 0.0770359 0.00117477 
17566.3 1.17326e+19 0.0770027 0.0010607 
17574 1.17249e+19 0.0769688 0.000912027 
17581.6 1.17172e+19 0.0769341 0.000733619 
17589.2 1.17095e+19 0.0768987 0.000531307 
17596.9 1.17017e+19 0.0768629 0.000311708 
17604.5 1.1694e+19 0.0768269 8.2009e-05 
17612.2 1.16862e+19 0.0767911 -0.000150271 
17619.8 1.16785e+19 0.0767556 -0.000377522 
17627.4 1.16709e+19 0.0767208 -0.000592294 
17635.1 1.16633e+19 0.0766866 -0.000787543 
17642.7 1.16557e+19 0.0766533 -0.000956859 
17650.4 1.16481e+19 0.0766207 -0.00109468 
17658 1.16406e+19 0.0765887 -0.00119647 
17665.7 1.16331e+19 0.0765571 -0.00125889 
17673.3 1.16256e+19 0.0765255 -0.00127987 
17681 1.16181e+19 0.0764939 -0.00125872 
17688.6 1.16106e+19 0.0764618 -0.00119614 
17696.3 1.16031e+19 0.0764291 -0.0010942 
17703.9 1.15955e+19 0.0763957 -0.000956243 
17711.6 1.15879e+19 0.0763616 -0.000786834 
17719.3 1.15803e+19 0.0763268 -0.000591565 
17726.9 1.15727e+19 0.0762916 -0.000376888 
17734.6 1.1565e+19 0.0762562 -0.000149898 
17742.2 1.15574e+19 0.0762207 8.18993e-05 
17749.9 1.15498e+19 0.0761855 0.000310839 
17757.6 1.15423e+19 0.0761508 0.000529348 
17765.2 1.15347e+19 0.0761168 0.000730201 
17772.9 1.15273e+19 0.0760835 0.000906757 
17780.6 1.15198e+19 0.076051 0.00105318 
17788.2 1.15124e+19 0.076019 0.00116464 
17795.9 1.1505e+19 0.0759875 0.00123746 
17803.6 1.14976e+19 0.0759561 0.00126926 
17811.2 1.14902e+19 0.0759247 0.001259 
17818.9 1.14828e+19 0.075893 0.00120705 
17826.6 1.14754e+19 0.0758607 0.00111517 
17834.2 1.14679e+19 0.0758279 0.00098644 
17841.9 1.14605e+19 0.0757943 0.000825153 
17849.6 1.1453e+19 0.0757602 0.000636689 
17857.3 1.14455e+19 0.0757255 0.000427321 
17865 1.1438e+19 0.0756905 0.000204017 
17872.6 1.14305e+19 0.0756555 -2.58042e-05 
17880.3 1.1423e+19 0.0756207 -0.000254509 
17888 1.14155e+19 0.0755862 -0.000474511 
17895.7 1.14081e+19 0.0755523 -0.000678516 
17903.4 1.14007e+19 0.0755191 -0.000859771 
17911.1 1.13933e+19 0.0754866 -0.00101228 
17918.7 1.1386e+19 0.0754547 -0.00113102 
17926.4 1.13787e+19 0.0754232 -0.00121207 
17934.1 1.13714e+19 0.075392 -0.00125278 
17941.8 1.13641e+19 0.0753608 -0.00125185 
17949.5 1.13568e+19 0.0753294 -0.00120935 
17957.2 1.13495e+19 0.0752976 -0.00112673 
17964.9 1.13422e+19 0.0752652 -0.00100678 
17972.6 1.13348e+19 0.0752322 -0.000853507 
17980.3 1.13275e+19 0.0751986 -0.00067205 
17988 1.13201e+19 0.0751645 -0.000468461 
17995.7 1.13127e+19 0.0751301 -0.000249527 
18003.4 1.13053e+19 0.0750955 -2.25387e-05 
18011.1 1.12979e+19 0.0750609 0.000204952 
18018.8 1.12906e+19 0.0750268 0.00042538 
18026.5 1.12832e+19 0.074993 0.000631421 
18034.2 1.12759e+19 0.0749599 0.000816235 
18041.9 1.12687e+19 0.0749275 0.000973689 
18049.6 1.12615e+19 0.0748956 0.00109857 
18057.3 1.12542e+19 0.0748642 0.00118674 
18065 1.1247e+19 0.0748332 0.00123529 
18072.7 1.12399e+19 0.0748022 0.00124263 
18080.4 1.12327e+19 0.0747711 0.00120856 
18088.2 1.12255e+19 0.0747397 0.00113422 
18095.9 1.12182e+19 0.0747078 0.00102212 
18103.6 1.1211e+19 0.0746753 0.000876023 
18111.3 1.12037e+19 0.0746422 0.000700815 
18119 1.11965e+19 0.0746086 0.000502358 
18126.7 1.11892e+19 0.0745747 0.000287284 
18134.5 1.11819e+19 0.0745405 6.27792e-05 
18142.2 1.11746e+19 0.0745063 -0.000163656 
18149.9 1.11674e+19 0.0744724 -0.000384458 
18157.6 1.11602e+19 0.0744388 -0.000592252 
18165.3 1.1153e+19 0.0744059 -0.000780097 
18173.1 1.11458e+19 0.0743735 -0.000941718 
18180.8 1.11386e+19 0.0743417 -0.00107172 
18188.5 1.11315e+19 0.0743104 -0.00116575 
18196.3 1.11244e+19 0.0742795 -0.00122069 
18204 1.11173e+19 0.0742487 -0.00123469 
18211.7 1.11102e+19 0.0742179 -0.0012073 
18219.4 1.11031e+19 0.0741869 -0.00113943 
18227.2 1.1096e+19 0.0741554 -0.00103338 
18234.9 1.10889e+19 0.0741234 -0.000892705 
18242.6 1.10818e+19 0.0740909 -0.000722128 
18250.4 1.10746e+19 0.0740578 -0.00052738 
18258.1 1.10674e+19 0.0740243 -0.000315006 
18265.9 1.10603e+19 0.0739905 -9.21423e-05 
18273.6 1.10531e+19 0.0739567 0.000133716 
18281.3 1.1046e+19 0.073923 0.00035497 
18289.1 1.10388e+19 0.0738896 0.000564176 
18296.8 1.10317e+19 0.0738568 0.000754288 
18304.6 1.10246e+19 0.0738245 0.000918902 
18312.3 1.10176e+19 0.0737928 0.00105247 
18320.1 1.10105e+19 0.0737617 0.00115049 
18327.8 1.10035e+19 0.0737309 0.00120965 
18335.6 1.09965e+19 0.0737004 0.00122796 
18343.3 1.09896e+19 0.0736699 0.00120481 
18351.1 1.09826e+19 0.0736392 0.00114097 
18358.8 1.09756e+19 0.0736082 0.00103861 
18366.6 1.09685e+19 0.0735767 0.00090119 
18374.3 1.09615e+19 0.0735446 0.000733367 
18382.1 1.09545e+19 0.0735119 0.000540826 
18389.9 1.09474e+19 0.0734789 0.000330091 
18397.6 1.09403e+19 0.0734455 0.000108305 
18405.4 1.09333e+19 0.0734119 -0.000117013 
18413.1 1.09262e+19 0.0733785 -0.000338221 
18420.9 1.09192e+19 0.0733453 -0.000547816 
18428.7 1.09122e+19 0.0733126 -0.000738691 
18436.4 1.09052e+19 0.0732805 -0.000904373 
18444.2 1.08982e+19 0.0732489 -0.00103925 
18452 1.08913e+19 0.0732179 -0.00113875 
18459.7 1.08844e+19 0.0731874 -0.0011995 
18467.5 1.08775e+19 0.0731571 -0.00121948 
18475.3 1.08706e+19 0.0731269 -0.00119802 
18483 1.08637e+19 0.0730966 -0.00113587 
18490.8 1.08568e+19 0.073066 -0.00103519 
18498.6 1.08499e+19 0.0730349 -0.000899409 
18506.4 1.0843e+19 0.0730032 -0.000733186 
18514.1 1.0836e+19 0.072971 -0.000542199 
18521.9 1.08291e+19 0.0729383 -0.000332967 
18529.7 1.08221e+19 0.0729053 -0.000112627 
18537.5 1.08151e+19 0.072872 0.000111308 
18545.3 1.08082e+19 0.0728388 0.000331213 
18553 1.08012e+19 0.0728058 0.000539604 
18560.8 1.07943e+19 0.0727733 0.000729394 
18568.6 1.07874e+19 0.0727413 0.000894139 
18576.4 1.07805e+19 0.0727099 0.00102825 
18584.2 1.07736e+19 0.0726791 0.0011272 
18592 1.07668e+19 0.0726488 0.00118764 
18599.8 1.076e+19 0.0726189 0.00120755 
18607.5 1.07532e+19 0.072589 0.00118631 
18615.3 1.07465e+19 0.0725591 0.00112467 
18623.1 1.07397e+19 0.0725288 0.00102477 
18630.9 1.07329e+19 0.0724981 0.000890064 
18638.7 1.0726e+19 0.0724668 0.000725168 
18646.5 1.07192e+19 0.072435 0.000535735 
18654.3 1.07124e+19 0.0724026 0.000328244 
18662.1 1.07055e+19 0.0723698 0.000109784 
18669.9 1.06986e+19 0.0723368 -0.000112185 
18677.7 1.06917e+19 0.0723038 -0.000330093 
18685.5 1.06849e+19 0.0722711 -0.000536512 
18693.3 1.0678e+19 0.0722387 -0.00072441 
18701.1 1.06712e+19 0.0722069 -0.000887394 
18708.9 1.06644e+19 0.0721758 -0.00101992 
18716.7 1.06577e+19 0.0721452 -0.00111749 
18724.5 1.06509e+19 0.0721152 -0.00117679 
18732.4 1.06442e+19 0.0720855 -0.00119583 
18740.2 1.06376e+19 0.072056 -0.00117397 
18748 1.06309e+19 0.0720265 -0.001112 
18755.8 1.06242e+19 0.0719966 -0.00101204 
18763.6 1.06175e+19 0.0719662 -0.000877532 
18771.4 1.06108e+19 0.0719353 -0.000713091 
18779.2 1.0604e+19 0.0719037 -0.000524352 
18787 1.05973e+19 0.0718716 -0.000317783 
18794.9 1.05905e+19 0.0718391 -0.000100461 
18802.7 1.05837e+19 0.0718063 0.00012017 
18810.5 1.05769e+19 0.0717735 0.000336549 
18818.3 1.05701e+19 0.0717409 0.00054126 
18826.2 1.05634e+19 0.0717088 0.000727284 
18834 1.05566e+19 0.0716773 0.000888244 
18841.8 1.055e+19 0.0716464 0.00101861 
18849.6 1.05433e+19 0.0716162 0.00111392 
18857.5 1.05367e+19 0.0715865 0.0011709 
18865.3 1.05301e+19 0.0715572 0.00118758 
18873.1 1.05235e+19 0.071528 0.00116339 
18880.9 1.05169e+19 0.0714988 0.00109917 
18888.8 1.05103e+19 0.0714692 0.000997127 
18896.6 1.05037e+19 0.0714391 0.000860778 
18904.5 1.04971e+19 0.0714085 0.000694821 
18912.3 1.04904e+19 0.0713771 0.000504979 
18920.1 1.04837e+19 0.0713452 0.000297802 
18928 1.0477e+19 0.0713129 8.0442e-05 
18935.8 1.04703e+19 0.0712803 -0.000139595 
18943.6 1.04636e+19 0.0712477 -0.000354705 
18951.5 1.0457e+19 0.0712154 -0.000557452 
18959.3 1.04503e+19 0.0711836 -0.000740827 
18967.2 1.04437e+19 0.0711523 -0.000898485 
18975 1.04371e+19 0.0711218 -0.00102497 
18982.9 1.04305e+19 0.0710919 -0.00111592 
18990.7 1.0424e+19 0.0710626 -0.00116818 
18998.6 1.04175e+19 0.0710336 -0.00117994 
19006.4 1.0411e+19 0.0710048 -0.00115082 
19014.3 1.04045e+19 0.0709759 -0.00108184 
19022.1 1.0398e+19 0.0709466 -0.00097539 
19030 1.03915e+19 0.0709168 -0.000835192 
19037.8 1.03849e+19 0.0708863 -0.00066612 
19045.7 1.03784e+19 0.0708552 -0.000474058 
19053.5 1.03718e+19 0.0708234 -0.000265685 
19061.4 1.03652e+19 0.0707912 -4.82489e-05 
19069.3 1.03585e+19 0.0707589 0.000170692 
19077.1 1.03519e+19 0.0707265 0.000383528 
19085 1.03453e+19 0.0706945 0.000582863 
19092.8 1.03388e+19 0.0706629 0.000761775 
19100.7 1.03322e+19 0.0706321 0.000914055 
19108.6 1.03257e+19 0.0706019 0.00103442 
19116.4 1.03193e+19 0.0705724 0.00111871 
19124.3 1.03128e+19 0.0705435 0.00116401 
19132.2 1.03064e+19 0.0705149 0.00116876 
19140 1.03e+19 0.0704864 0.00113285 
19147.9 1.02936e+19 0.0704578 0.00105753 
19155.8 1.02872e+19 0.0704287 0.000945457 
19163.7 1.02808e+19 0.070399 0.000800568 
19171.5 1.02743e+19 0.0703687 0.000627928 
19179.4 1.02679e+19 0.0703377 0.000433572 
19187.3 1.02613e+19 0.0703061 0.000224288 
19195.2 1.02548e+19 0.070274 7.38169e-06 
19203.1 1.02483e+19 0.0702419 -0.00020958 
19210.9 1.02417e+19 0.0702098 -0.000419031 
19218.8 1.02352e+19 0.0701781 -0.000613672 
19226.7 1.02288e+19 0.0701469 -0.000786724 
19234.6 1.02223e+19 0.0701165 -0.000932162 
19242.5 1.02159e+19 0.0700868 -0.00104493 
19250.4 1.02096e+19 0.0700577 -0.00112111 
19258.2 1.02032e+19 0.0700292 -0.00115808 
19266.1 1.01969e+19 0.0700009 -0.00115456 
19274 1.01906e+19 0.0699727 -0.0011107 
19281.9 1.01843e+19 0.0699443 -0.00102806 
19289.8 1.0178e+19 0.0699154 -0.000909558 
19297.7 1.01716e+19 0.0698858 -0.000759354 
19305.6 1.01652e+19 0.0698555 -0.00058272 
19313.5 1.01588e+19 0.0698246 -0.00038585 
19321.4 1.01524e+19 0.0697931 -0.000175644 
19329.3 1.01459e+19 0.0697612 4.05361e-05 
19337.2 1.01395e+19 0.0697293 0.000255118 
19345.1 1.0133e+19 0.0696976 0.00046059 
19353 1.01266e+19 0.0696662 0.000649759 
19360.9 1.01203e+19 0.0696355 0.000816007 
19368.8 1.01139e+19 0.0696055 0.000953518 
19376.7 1.01076e+19 0.0695763 0.00105749 
19384.6 1.01014e+19 0.0695477 0.00112428 
19392.5 1.00951e+19 0.0695195 0.00115157 
19400.4 1.00889e+19 0.0694916 0.00113843 
19408.3 1.00827e+19 0.0694636 0.00108532 
19416.3 1.00764e+19 0.0694353 0.000994132 
19424.2 1.00702e+19 0.0694065 0.000868083 
19432.1 1.00639e+19 0.069377 0.000711614 
19440 1.00576e+19 0.0693467 0.000530237 
19447.9 1.00513e+19 0.0693159 0.000330339 
19455.8 1.00449e+19 0.0692845 0.000118957 
19463.8 1.00385e+19 0.0692528 -9.64667e-05 
19471.7 1.00322e+19 0.0692212 -0.000308348 
19479.6 1.00258e+19 0.0691898 -0.000509229 
19487.5 1.00195e+19 0.0691589 -0.000692036 
19495.4 1.00132e+19 0.0691287 -0.000850335 
19503.4 1.0007e+19 0.0690992 -0.000978554 
19511.3 1.00008e+19 0.0690705 -0.00107218 
19519.2 9.99461e+18 0.0690423 -0.00112793 
19527.1 9.98846e+18 0.0690145 -0.00114383 
19535.1 9.98233e+18 0.0689868 -0.00111936 
19543 9.97619e+18 0.068959 -0.00105537 
19550.9 9.97003e+18 0.0689308 -0.000954142 
19558.9 9.96385e+18 0.068902 -0.00081927 
19566.8 9.95763e+18 0.0688724 -0.000655526 
19574.7 9.95139e+18 0.0688422 -0.000468711 
19582.7 9.94512e+18 0.0688114 -0.000265438 
19590.6 9.93884e+18 0.0687802 -5.29061e-05 
19598.6 9.93256e+18 0.0687488 0.000161361 
19606.5 9.92628e+18 0.0687175 0.000369776 
19614.4 9.92003e+18 0.0686865 0.00056496 
19622.4 9.91381e+18 0.0686561 0.000740001 
19630.3 9.90763e+18 0.0686264 0.000888702 
19638.3 9.90149e+18 0.0685975 0.0010058 
19646.2 9.89539e+18 0.0685692 0.00108715 
19654.2 9.88931e+18 0.0685414 0.00112988 
19662.1 9.88325e+18 0.0685139 0.00113249 
19670.1 9.87719e+18 0.0684864 0.00109489 
19678 9.87112e+18 0.0684587 0.00101843 
19686 9.86504e+18 0.0684305 0.000905843 
19693.9 9.85892e+18 0.0684017 0.000761143 
19701.9 9.85278e+18 0.0683722 0.000589483 
19709.8 9.8466e+18 0.068342 0.000396977 
19717.8 9.84041e+18 0.0683113 0.000190482 
19725.7 9.83421e+18 0.0682802 -2.26483e-05 
19733.7 9.82801e+18 0.0682491 -0.000234823 
19741.7 9.82183e+18 0.0682182 -0.000438486 
19749.6 9.81568e+18 0.0681877 -0.000626384 
19757.6 9.80956e+18 0.0681579 -0.000791826 
19765.6 9.80347e+18 0.0681287 -0.000928923 
19773.5 9.79743e+18 0.0681003 -0.0010328 
