# tmm TMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
730 0 0.318125 0.681874
731 0 0.318481 0.681518
732 0 0.318809 0.68119
733 0 0.319137 0.680861
734 0 0.319439 0.680559
735 0 0.31974 0.680259
736 0 0.320015 0.679984
737 0 0.320287 0.679711
738 0 0.320535 0.679463
739 0 0.32078 0.679219
740 0 0.321 0.678998
741 0 0.321214 0.678784
742 0 0.321405 0.678593
743 0 0.321592 0.678406
744 1e-06 0.321757 0.678241
745 1e-06 0.321918 0.67808
746 1e-06 0.32206 0.677938
747 1e-06 0.322197 0.677801
748 1e-06 0.322315 0.677683
749 1e-06 0.322428 0.677569
750 1e-06 0.322524 0.677473
751 2e-06 0.322613 0.677384
752 2e-06 0.32269 0.677306
753 2e-06 0.322752 0.677245
754 2e-06 0.322807 0.677189
755 3e-06 0.322848 0.677148
756 3e-06 0.322882 0.677114
757 3e-06 0.322902 0.677094
758 4e-06 0.322915 0.67708
759 4e-06 0.322917 0.677078
760 4e-06 0.322906 0.677088
761 5e-06 0.322888 0.677106
762 5e-06 0.322857 0.677136
763 6e-06 0.322818 0.677175
764 7e-06 0.322768 0.677224
765 7e-06 0.322707 0.677285
766 8e-06 0.322634 0.677357
767 9e-06 0.322551 0.677439
768 1e-05 0.322457 0.677532
769 1.1e-05 0.322352 0.677636
770 1.2e-05 0.322237 0.67775
771 1.3e-05 0.322113 0.677873
772 1.4e-05 0.321977 0.678008
773 1.5e-05 0.321833 0.67815
774 1.7e-05 0.321676 0.678306
775 1.8e-05 0.321511 0.678469
776 2e-05 0.321332 0.678647
777 2.2e-05 0.321141 0.678836
778 2.3e-05 0.320945 0.67903
779 2.6e-05 0.320734 0.679239
780 2.8e-05 0.320513 0.679458
781 3e-05 0.320281 0.679687
782 3.3e-05 0.320045 0.679921
783 3.5e-05 0.319794 0.680169
784 3.8e-05 0.319534 0.680426
785 4.1e-05 0.319271 0.680686
786 4.5e-05 0.318992 0.680962
787 4.8e-05 0.318703 0.681247
788 5.2e-05 0.318415 0.681532
789 5.7e-05 0.318111 0.681831
790 6.1e-05 0.317799 0.682138
791 6.6e-05 0.31748 0.682453
792 7.1e-05 0.317162 0.682765
793 7.7e-05 0.316828 0.683094
794 8.3e-05 0.316486 0.68343
795 8.9e-05 0.316136 0.683773
796 9.6e-05 0.315788 0.684114
797 0.000104 0.315422 0.684472
798 0.000112 0.315048 0.684839
799 0.00012 0.314665 0.685213
800 0.00013 0.314274 0.685595
801 0.000139 0.313884 0.685975
802 0.000149 0.313476 0.686374
803 0.00016 0.313058 0.68678
804 0.000172 0.312632 0.687194
805 0.000184 0.312198 0.687616
806 0.000197 0.311767 0.688034
807 0.000212 0.311316 0.688471
808 0.000227 0.310857 0.688915
