# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# x GenerationRate Intensity External_Source_ElectricField 
18850.8 0 868.835 -0.0392903 
19231.8 0 868.727 0.680383 
19620.5 0 868.685 -0.905095 
20017 0 868.436 1.52998 
20421.6 0 868.51 -0.764447 
20834.3 0 868.76 0.130919 
21255.3 0 868.642 1.47882 
21684.9 0 868.491 -1.70633 
22123.1 0 868.716 0.378454 
22570.1 0 868.599 1.27372 
23026.2 0 868.548 -1.75116 
23491.5 0 868.639 -0.0446745 
23966.1 0 868.757 2.16557 
24450.4 0 868.596 -0.546917 
24944.4 0 868.496 -2.343 
25448.4 0 868.622 0.281191 
25962.5 0 868.461 2.29655 
26487.1 0 868.726 0.689803 
27022.2 0 868.671 -1.99954 
27568.1 0 868.471 -2.47843 
28125 0 868.636 -0.368216 
28693.2 0 868.643 1.69157 
29272.8 0 868.47 2.37763 
29864.1 0 868.511 2.12944 
30467.4 0 868.8 1.22711 
31082.8 0 868.973 0.0626574 
31710.7 0 868.903 -0.884001 
32351.2 0 868.869 -1.29815 
33004.7 0 869.076 -1.31815 
33671.3 0 869.146 -1.28075 
34351.4 0 868.954 -0.846177 
35045.2 0 868.656 -0.00737966 
35753 0 868.463 0.736937 
36475.1 0 868.579 1.44974 
37211.8 0 868.69 1.82125 
37963.3 0 868.488 0.99818 
38730 0 868.397 -0.851756 
39512.2 0 868.568 -1.67659 
40310.2 0 868.533 -0.253222 
41124.2 0 868.791 1.56841 
41954.7 0 868.899 0.593751 
42802 0 868.871 -1.53996 
43666.3 0 868.806 -0.156449 
44548.1 0 868.654 0.789616 
45447.7 0 868.974 -0.711225 
46365.5 0 869.061 0.161089 
47301.7 0 868.664 0.0759031 
48256.9 0 868.586 -0.376932 
49231.3 0 868.671 -0.724291 
50225.4 0 868.678 -0.605226 
51239.5 0 868.529 -0.529546 
52274.2 0 868.48 -1.12127 
53329.6 0 868.744 -0.698571 
54406.4 0 868.516 -0.128132 
55505 0 868.463 -0.142976 
56625.7 0 868.68 1.07882 
57769 0 868.55 -1.03382 
58935.4 0 868.526 -4.07373 
60125.3 0 868.69 3.08742 
61339.2 0 868.743 10.6468 
62577.6 0 868.658 11.3597 
63841.1 0 868.552 8.71843 
65130 0 868.666 7.86639 
66444.9 0 868.777 9.08064 
67786.4 0 868.632 8.213 
69154.9 0 868.421 0.536578 
70551 0 868.451 -5.24504 
71975.4 0 868.5 2.38364 
73428.4 0 868.339 0.178102 
74910.8 0 868.402 -0.639735 
76423.1 0 868.615 -0.929426 
77965.9 0 868.487 -0.90093 
79539.9 0 868.618 4.56086 
81145.6 0 868.631 -4.93791 
82783.7 0 868.498 -7.34367 
84454.9 0 868.76 -0.814836 
86159.8 0 868.821 4.16099 
87899.1 0 868.937 3.47445 
89673.5 0 869.173 -1.40465 
91483.7 0 869.004 -7.03662 
93330.5 0 868.31 -3.30353 
95214.5 0 868.48 5.41717 
97136.5 0 868.534 -1.79458 
99097.3 0 868.52 -0.541279 
101098 0 868.895 -0.115579 
103138 0 868.26 -2.38286 
105220 0 867.877 7.48507 
107344 0 868.019 0.19228 
109511 0 868.275 -10.1997 
111722 0 868.682 -10.8238 
113977 0 868.556 -11.1911 
116278 0 868.5 -11.9859 
118625 0 868.376 -5.58317 
121019 0 868.297 9.52286 
123462 0 868.938 4.50157 
125954 0 869.169 -7.39577 
128496 0 869.159 -8.90101 
131090 0 868.703 -4.12413 
133736 0 867.964 0.665629 
136435 0 868.617 -5.87193 
139189 0 868.875 -8.65616 
141999 0 867.853 -5.39076 
144865 0 867.994 -1.03944 
147789 0 868.753 -3.78316 
150772 0 868.471 -0.500482 
153815 0 867.68 11.7713 
156919 0 868.615 2.37503 
160087 0 868.849 -2.49507 
163318 0 868.694 3.10532 
166614 0 868.876 -5.32656 
169977 0 868.561 -3.04203 
173408 0 869.218 3.9215 
176908 0 869.461 6.93653 
180478 0 868.69 5.76906 
184121 0 868.589 -8.96285 
187837 0 868.543 -1.88226 
191628 0 868.041 12.5354 
195496 0 868.184 4.90941 
199442 0 868.333 -8.34929 
203467 0 866.374 -8.54865 
207574 0 867.843 10.6056 
211763 0 867.672 11.7403 
216037 0 870.405 11.8876 
220397 0 874.838 5.6202 
224845 0 872.807 -7.07412 
229383 0 874.305 4.8405 
234013 0 870.893 1.28388 
238736 0 868.102 -12.8026 
243554 0 866.534 8.73936 
248470 0 865.733 20.5426 
253484 0 868.805 13.8907 
258600 0 866.219 17.3066 
263819 0 864.738 13.4554 
269144 0 868.781 -3.7506 
274576 0 872.067 0.17357 
280117 0 870.93 9.27885 
285771 0 868.326 -3.80896 
291538 0 870.1 -6.57267 
297422 0 869.075 -9.62653 
303425 0 867.797 -9.07905 
309548 0 868.868 4.52331 
315796 0 868.658 15.742 
322169 0 868.977 17.6841 
328671 0 867.901 1.30703 
335304 0 868.061 -4.48145 
342071 0 868.697 0.787049 
348975 0 868.471 2.36295 
356018 0 868.147 -17.5113 
363203 0 868.346 -16.0906 
370533 0 867.835 -4.80083 
378011 0 868.134 5.44249 
385639 0 869.059 26.6114 
393422 0 868.644 19.9044 
401362 0 868.67 13.2874 
409462 0 868.478 8.09568 
417726 0 868.89 -0.384866 
426156 0 868.375 -4.93533 
434756 0 867.736 6.65085 
443530 0 865.906 12.0062 
452481 0 864.179 11.5432 
461613 0 868.46 9.35679 
470929 0 869.699 -2.29018 
480433 0 868.538 -5.33087 
490129 0 870.284 -5.74746 
500020 0 872.038 -12.6381 
509911 0 870.455 -14.673 
519607 0 868.059 -18.4403 
529111 0 869.288 -2.19896 
538427 0 870.59 -1.02751 
547559 0 867.616 -19.3341 
556510 0 865.363 -1.3744 
565284 0 865.649 12.6728 
573884 0 868.343 1.19109 
582314 0 868.132 7.84146 
590578 0 866.557 11.1022 
598678 0 868.582 4.19875 
606618 0 870.848 -10.2082 
614401 0 870.88 -17.8013 
622029 0 869.67 -4.34529 
629507 0 867.503 2.24386 
636837 0 864.988 -3.94795 
644022 0 868.284 -8.95848 
651065 0 870.131 -6.19559 
657969 0 869.372 -5.27412 
664736 0 869.249 7.16024 
671369 0 869.48 7.53927 
677871 0 868.04 5.9282 
684244 0 869.252 4.2854 
690492 0 870.291 -1.88135 
696615 0 868.299 -1.79981 
702618 0 869.41 3.564 
708502 0 867.569 3.42042 
714269 0 865.111 -13.8652 
719923 0 867.911 -13.312 
725464 0 868.987 3.84239 
730896 0 869.132 2.41963 
736221 0 869.613 0.742554 
741440 0 871.026 -0.684631 
746556 0 869.765 -4.5459 
751570 0 863.86 -3.17623 
756486 0 866.435 7.13573 
761304 0 868.341 -0.18597 
766027 0 866.387 -18.0575 
770657 0 867.681 -16.6789 
775195 0 871.022 -16.3879 
779643 0 870.674 -2.51748 
784003 0 867.077 3.01078 
