# DOI:Calculated from 10.1116/1.5121604 
# | wavelength | n | k
722.5 2.636584 0.063835
723.0 2.636181 0.063956
723.5 2.635786 0.064075
724.0 2.635397 0.064193
724.5 2.635023 0.064311
725.0 2.634654 0.064429
725.5 2.634297 0.064547
726.0 2.633948 0.064665
726.5 2.633615 0.064776
727.0 2.633290 0.064873
727.5 2.632972 0.064974
728.0 2.632666 0.065071
728.5 2.632372 0.065172
729.0 2.632081 0.065270
729.5 2.631803 0.065366
730.0 2.631527 0.065466
730.5 2.631263 0.065564
731.0 2.630999 0.065660
731.5 2.630743 0.065760
732.0 2.630493 0.065856
732.5 2.630244 0.065953
733.0 2.629997 0.066050
733.5 2.629754 0.066150
734.0 2.629515 0.066246
734.5 2.629275 0.066342
735.0 2.629034 0.066442
735.5 2.628792 0.066538
736.0 2.628550 0.066638
736.5 2.628304 0.066734
737.0 2.628059 0.066830
737.5 2.627807 0.066928
738.0 2.627554 0.067038
738.5 2.627295 0.067157
739.0 2.627032 0.067272
739.5 2.626763 0.067392
740.0 2.626486 0.067507
740.5 2.626206 0.067622
741.0 2.625924 0.067741
741.5 2.625636 0.067860
742.0 2.625348 0.067976
742.5 2.625058 0.068094
743.0 2.624765 0.068210
743.5 2.624476 0.068328
744.0 2.624187 0.068444
744.5 2.623898 0.068562
745.0 2.623613 0.068678
745.5 2.623330 0.068797
746.0 2.623051 0.068912
746.5 2.622778 0.069031
747.0 2.622508 0.069147
747.5 2.622247 0.069266
748.0 2.621992 0.069382
748.5 2.621747 0.069500
749.0 2.621506 0.069616
749.5 2.621278 0.069732
750.0 2.621059 0.069848
750.5 2.620852 0.069931
751.0 2.620657 0.070004
751.5 2.620474 0.070077
752.0 2.620302 0.070150
752.5 2.620147 0.070218
753.0 2.620010 0.070284
753.5 2.619892 0.070349
754.0 2.619797 0.070414
754.5 2.619727 0.070476
755.0 2.619686 0.070541
755.5 2.619675 0.070602
756.0 2.619694 0.070663
756.5 2.619751 0.070727
757.0 2.619841 0.070787
757.5 2.619968 0.070846
758.0 2.620124 0.070905
758.5 2.620313 0.070963
759.0 2.620531 0.071018
759.5 2.620774 0.071075
760.0 2.621046 0.071132
760.5 2.621337 0.071187
761.0 2.621654 0.071242
761.5 2.621990 0.071305
762.0 2.622343 0.071411
762.5 2.622716 0.071512
763.0 2.623104 0.071616
763.5 2.623508 0.071718
764.0 2.623934 0.071783
764.5 2.624388 0.071823
765.0 2.624868 0.071861
765.5 2.625384 0.071899
766.0 2.625931 0.071934
766.5 2.626510 0.071969
767.0 2.627121 0.072002
767.5 2.627754 0.072032
768.0 2.628408 0.072065
768.5 2.629080 0.072098
769.0 2.629769 0.072130
769.5 2.630471 0.072160
770.0 2.631182 0.072192
770.5 2.631896 0.072222
771.0 2.632614 0.072253
771.5 2.633334 0.072285
772.0 2.634044 0.072321
772.5 2.634742 0.072352
773.0 2.635426 0.072387
773.5 2.636090 0.072423
774.0 2.636736 0.072459
774.5 2.637361 0.072482
775.0 2.637961 0.072489
775.5 2.638540 0.072499
776.0 2.639088 0.072506
776.5 2.639615 0.072515
777.0 2.640129 0.072524
777.5 2.640640 0.072527
778.0 2.641152 0.072412
778.5 2.641674 0.072297
779.0 2.642218 0.072184
779.5 2.642790 0.072067
780.0 2.643383 0.071951
780.5 2.643998 0.071658
781.0 2.644630 0.071358
781.5 2.645284 0.071057
782.0 2.645949 0.070756
782.5 2.646631 0.070452
783.0 2.647326 0.070151
783.5 2.648030 0.069850
784.0 2.648743 0.069546
784.5 2.649463 0.069247
785.0 2.650188 0.068944
785.5 2.650906 0.068643
786.0 2.651613 0.068346
786.5 2.652308 0.068047
787.0 2.652989 0.067748
787.5 2.653647 0.067451
788.0 2.654288 0.067025
788.5 2.654905 0.066576
789.0 2.655500 0.066103
789.5 2.656067 0.065571
790.0 2.656607 0.065040
790.5 2.657120 0.064509
791.0 2.657601 0.063983
791.5 2.658049 0.063440
792.0 2.658468 0.062848
792.5 2.658853 0.062255
793.0 2.659209 0.061664
793.5 2.659541 0.061073
794.0 2.659842 0.060482
794.5 2.660120 0.059891
795.0 2.660370 0.059303
795.5 2.660594 0.058599
796.0 2.660794 0.057776
796.5 2.660969 0.056952
797.0 2.661117 0.056129
797.5 2.661242 0.055307
798.0 2.661346 0.054484
798.5 2.661427 0.053771
799.0 2.661487 0.053215
799.5 2.661525 0.052656
800.0 2.661541 0.052097
800.5 2.661530 0.051538
801.0 2.661468 0.050657
801.5 2.661348 0.049735
802.0 2.661158 0.048814
802.5 2.660887 0.047895
803.0 2.660515 0.046979
803.5 2.660030 0.046062
804.0 2.659419 0.045160
804.5 2.658668 0.044546
805.0 2.657759 0.043934
805.5 2.656677 0.043330
806.0 2.655415 0.042727
806.5 2.653960 0.042126
807.0 2.652366 0.041012
807.5 2.650728 0.039838
808.0 2.649132 0.038660
808.5 2.647667 0.037476
809.0 2.646339 0.036289
809.5 2.645099 0.035117
810.0 2.643905 0.033974
810.5 2.642706 0.032831
811.0 2.641461 0.031686
811.5 2.640122 0.030543
812.0 2.638645 0.029259
812.5 2.637028 0.027930
813.0 2.635297 0.026599
813.5 2.633482 0.025269
814.0 2.631621 0.023938
814.5 2.629736 0.022604
815.0 2.627867 0.021268
815.5 2.626039 0.019933
816.0 2.624272 0.018648
816.5 2.622570 0.017406
817.0 2.620934 0.016162
817.5 2.619365 0.014915
818.0 2.617864 0.013666
818.5 2.616424 0.012415
819.0 2.615050 0.011162
819.5 2.613732 0.009906
820.0 2.612475 0.008866
820.5 2.611271 0.008496
821.0 2.610117 0.008127
821.5 2.609007 0.007756
822.0 2.607946 0.007385
822.5 2.606922 0.007014
823.0 2.605937 0.006641
823.5 2.604987 0.006268
824.0 2.604072 0.005896
824.5 2.603181 0.005522
825.0 2.602320 0.005148
825.5 2.601482 0.004774
826.0 2.600660 0.004399
826.5 2.599855 0.004023
827.0 2.599059 0.003648
827.5 2.598271 0.003272
828.0 2.597489 0.002896
828.5 2.596703 0.002637
829.0 2.595917 0.002524
829.5 2.595118 0.002411
830.0 2.594310 0.002298
830.5 2.593483 0.002185
831.0 2.592639 0.002072
831.5 2.591768 0.001959
832.0 2.590869 0.001846
832.5 2.589942 0.001732
833.0 2.588990 0.001619
833.5 2.588011 0.001505
834.0 2.587006 0.001392
834.5 2.585977 0.001279
835.0 2.584928 0.001165
835.5 2.583859 0.001051
836.0 2.582769 0.000938
836.5 2.581659 0.000824
837.0 2.580536 0.000710
837.5 2.579399 0.000596
838.0 2.578244 0.000482
838.5 2.577081 0.000368
839.0 2.575902 0.000253
839.5 2.574714 0.000139
840.0 2.573517 0.000025
840.5 2.572310 0.000001
841.0 2.571093 0.000001
841.5 2.569875 0.000001
842.0 2.568650 0.000001
842.5 2.567428 0.000001
843.0 2.566204 0.000000
843.5 2.564985 0.000000
844.0 2.563768 0.000000
844.5 2.562558 0.000000
845.0 2.561359 0.000000
845.5 2.560167 0.000000
846.0 2.558985 0.000000
846.5 2.557822 0.000000
847.0 2.556671 0.000000
847.5 2.555536 0.000000
848.0 2.554425 0.000000
848.5 2.553334 0.000000
849.0 2.552266 0.000000
849.5 2.551223 0.000000
850.0 2.550206 0.000000
850.5 2.549220 0.000000
851.0 2.548258 0.000000
851.5 2.547322 0.000000
852.0 2.546408 0.000000
852.5 2.545519 0.000000
853.0 2.544647 0.000000
853.5 2.543799 0.000000
854.0 2.542971 0.000000
854.5 2.542158 0.000000
855.0 2.541366 0.000000
855.5 2.540589 0.000000
856.0 2.539832 0.000000
856.5 2.539091 0.000000
857.0 2.538366 0.000000
857.5 2.537656 0.000000
858.0 2.536960 0.000000
858.5 2.536278 0.000000
859.0 2.535613 0.000000
859.5 2.534960 0.000000
860.0 2.534319 0.000000
860.5 2.533693 0.000000
861.0 2.533077 0.000000
861.5 2.532471 0.000000
862.0 2.531877 0.000000
862.5 2.531292 0.000000
863.0 2.530719 0.000000
863.5 2.530153 0.000000
864.0 2.529596 0.000000
864.5 2.529046 0.000000
865.0 2.528504 0.000000
865.5 2.527967 0.000000
866.0 2.527442 0.000000
866.5 2.526921 0.000000
867.0 2.526404 0.000000
867.5 2.525898 0.000000
868.0 2.525396 0.000000
868.5 2.524898 0.000000
869.0 2.524406 0.000000
869.5 2.523921 0.000000
870.0 2.523439 0.000000
870.5 2.522963 0.000000
871.0 2.522494 0.000000
871.5 2.522026 0.000000
872.0 2.521562 0.000000
872.5 2.521103 0.000000
873.0 2.520648 0.000000
873.5 2.520193 0.000000
874.0 2.519746 0.000000
874.5 2.519296 0.000000
875.0 2.518851 0.000000
875.5 2.518411 0.000000
876.0 2.517967 0.000000
876.5 2.517532 0.000000
877.0 2.517092 0.000000
877.5 2.516657 0.000000
878.0 2.516222 0.000000
878.5 2.515786 0.000000
879.0 2.515350 0.000000
879.5 2.514917 0.000000
880.0 2.514483 0.000000
880.5 2.514048 0.000000
881.0 2.513611 0.000000
881.5 2.513177 0.000000
882.0 2.512738 0.000000
882.5 2.512300 0.000000
883.0 2.511861 0.000000
883.5 2.511419 0.000000
884.0 2.510974 0.000000
884.5 2.510528 0.000000
885.0 2.510078 0.000000
885.5 2.509625 0.000000
886.0 2.509170 0.000000
886.5 2.508710 0.000000
887.0 2.508248 0.000000
887.5 2.507782 0.000000
888.0 2.507311 0.000000
888.5 2.506837 0.000000
889.0 2.506362 0.000000
889.5 2.505880 0.000000
890.0 2.505394 0.000000
890.5 2.504908 0.000000
891.0 2.504420 0.000000
891.5 2.503924 0.000000
892.0 2.503431 0.000000
892.5 2.502934 0.000000
893.0 2.502435 0.000000
893.5 2.501934 0.000000
894.0 2.501432 0.000000
894.5 2.500928 0.000000
895.0 2.500427 0.000000
895.5 2.499925 0.000000
896.0 2.499419 0.000000
896.5 2.498915 0.000000
897.0 2.498415 0.000000
897.5 2.497911 0.000000
898.0 2.497408 0.000000
898.5 2.496909 0.000000
899.0 2.496411 0.000000
899.5 2.495914 0.000000
900.0 2.495417 0.000000
900.5 2.494926 0.000000
901.0 2.494434 0.000000
901.5 2.493947 0.000000
902.0 2.493462 0.000000
902.5 2.492979 0.000000
903.0 2.492503 0.000000
903.5 2.492030 0.000000
904.0 2.491560 0.000000
904.5 2.491093 0.000000
905.0 2.490635 0.000000
905.5 2.490179 0.000000
906.0 2.489727 0.000000
906.5 2.489282 0.000000
907.0 2.488841 0.000000
907.5 2.488403 0.000000
908.0 2.487967 0.000000
908.5 2.487539 0.000000
909.0 2.487113 0.000000
909.5 2.486690 0.000000
910.0 2.486268 0.000000
910.5 2.485854 0.000000
911.0 2.485441 0.000000
911.5 2.485030 0.000000
912.0 2.484622 0.000000
912.5 2.484218 0.000000
913.0 2.483813 0.000000
913.5 2.483412 0.000000
914.0 2.483013 0.000000
914.5 2.482615 0.000000
915.0 2.482218 0.000000
915.5 2.481822 0.000000
916.0 2.481430 0.000000
916.5 2.481035 0.000000
917.0 2.480645 0.000000
917.5 2.480251 0.000000
918.0 2.479861 0.000000
918.5 2.479470 0.000000
919.0 2.479077 0.000000
919.5 2.478686 0.000000
920.0 2.478295 0.000000
920.5 2.477899 0.000000
921.0 2.477507 0.000000
921.5 2.477114 0.000000
922.0 2.476715 0.000000
922.5 2.476320 0.000000
923.0 2.475920 0.000000
923.5 2.475522 0.000000
924.0 2.475118 0.000000
924.5 2.474713 0.000000
925.0 2.474309 0.000000
925.5 2.473896 0.000000
926.0 2.473484 0.000000
926.5 2.473071 0.000000
927.0 2.472655 0.000000
927.5 2.472235 0.000000
928.0 2.471811 0.000000
928.5 2.471387 0.000000
929.0 2.470961 0.000000
929.5 2.470529 0.000000
930.0 2.470100 0.000000
930.5 2.469667 0.000000
931.0 2.469228 0.000000
931.5 2.468792 0.000000
932.0 2.468352 0.000000
932.5 2.467910 0.000000
933.0 2.467469 0.000000
933.5 2.467023 0.000000
934.0 2.466577 0.000000
934.5 2.466130 0.000000
935.0 2.465680 0.000000
935.5 2.465233 0.000000
936.0 2.464782 0.000000
936.5 2.464328 0.000000
937.0 2.463878 0.000000
937.5 2.463426 0.000000
938.0 2.462976 0.000000
938.5 2.462525 0.000000
939.0 2.462073 0.000000
939.5 2.461623 0.000000
940.0 2.461174 0.000000
940.5 2.460726 0.000000
941.0 2.460279 0.000000
941.5 2.459834 0.000000
942.0 2.459390 0.000000
942.5 2.458947 0.000000
943.0 2.458507 0.000000
943.5 2.458068 0.000000
944.0 2.457634 0.000000
944.5 2.457200 0.000000
945.0 2.456771 0.000000
945.5 2.456344 0.000000
946.0 2.455920 0.000000
946.5 2.455498 0.000000
947.0 2.455079 0.000000
947.5 2.454667 0.000000
948.0 2.454258 0.000000
948.5 2.453855 0.000000
949.0 2.453451 0.000000
949.5 2.453055 0.000000
950.0 2.452665 0.000000
950.5 2.452274 0.000000
951.0 2.451894 0.000000
951.5 2.451513 0.000000
952.0 2.451142 0.000000
952.5 2.450770 0.000000
953.0 2.450405 0.000000
953.5 2.450046 0.000000
954.0 2.449686 0.000000
954.5 2.449336 0.000000
955.0 2.448985 0.000000
955.5 2.448640 0.000000
956.0 2.448301 0.000000
956.5 2.447965 0.000000
957.0 2.447631 0.000000
957.5 2.447303 0.000000
958.0 2.446977 0.000000
958.5 2.446658 0.000000
959.0 2.446340 0.000000
959.5 2.446025 0.000000
960.0 2.445715 0.000000
960.5 2.445412 0.000000
961.0 2.445106 0.000000
961.5 2.444806 0.000000
962.0 2.444512 0.000000
962.5 2.444216 0.000000
963.0 2.443929 0.000000
963.5 2.443641 0.000000
964.0 2.443357 0.000000
964.5 2.443079 0.000000
965.0 2.442799 0.000000
965.5 2.442524 0.000000
966.0 2.442255 0.000000
966.5 2.441986 0.000000
967.0 2.441720 0.000000
967.5 2.441458 0.000000
968.0 2.441198 0.000000
968.5 2.440939 0.000000
969.0 2.440686 0.000000
969.5 2.440432 0.000000
970.0 2.440181 0.000000
970.5 2.439934 0.000000
971.0 2.439689 0.000000
971.5 2.439447 0.000000
972.0 2.439207 0.000000
972.5 2.438968 0.000000
973.0 2.438734 0.000000
973.5 2.438500 0.000000
974.0 2.438267 0.000000
974.5 2.438035 0.000000
975.0 2.437807 0.000000
975.5 2.437583 0.000000
976.0 2.437357 0.000000
976.5 2.437134 0.000000
977.0 2.436912 0.000000
977.5 2.436695 0.000000
978.0 2.436477 0.000000
978.5 2.436260 0.000000
979.0 2.436047 0.000000
979.5 2.435830 0.000000
980.0 2.435622 0.000000
980.5 2.435409 0.000000
981.0 2.435200 0.000000
981.5 2.434988 0.000000
982.0 2.434780 0.000000
982.5 2.434571 0.000000
983.0 2.434362 0.000000
983.5 2.434158 0.000000
984.0 2.433949 0.000000
984.5 2.433744 0.000000
985.0 2.433535 0.000000
985.5 2.433330 0.000000
986.0 2.433125 0.000000
986.5 2.432916 0.000000
987.0 2.432711 0.000000
987.5 2.432502 0.000000
988.0 2.432293 0.000000
988.5 2.432087 0.000000
989.0 2.431878 0.000000
989.5 2.431668 0.000000
990.0 2.431459 0.000000
990.5 2.431245 0.000000
991.0 2.431032 0.000000
991.5 2.430822 0.000000
992.0 2.430608 0.000000
992.5 2.430391 0.000000
993.0 2.430176 0.000000
993.5 2.429955 0.000000
994.0 2.429737 0.000000
994.5 2.429515 0.000000
995.0 2.429292 0.000000
995.5 2.429070 0.000000
996.0 2.428844 0.000000
996.5 2.428614 0.000000
997.0 2.428384 0.000000
997.5 2.428153 0.000000
998.0 2.427918 0.000000
998.5 2.427680 0.000000
999.0 2.427441 0.000000
999.5 2.427203 0.000000
1000.0 2.426956 0.000000
1000.5 2.426709 0.000000
1001.0 2.426462 0.000000
1001.5 2.426211 0.000000
1002.0 2.425956 0.000000
1002.5 2.425700 0.000000
1003.0 2.425445 0.000000
1003.5 2.425185 0.000000
1004.0 2.424922 0.000000
1004.5 2.424658 0.000000
1005.0 2.424393 0.000000
1005.5 2.424129 0.000000
1006.0 2.423860 0.000000
1006.5 2.423591 0.000000
1007.0 2.423318 0.000000
1007.5 2.423044 0.000000
1008.0 2.422771 0.000000
1008.5 2.422496 0.000000
1009.0 2.422222 0.000000
1009.5 2.421943 0.000000
1010.0 2.421663 0.000000
1010.5 2.421388 0.000000
1011.0 2.421108 0.000000
1011.5 2.420827 0.000000
1012.0 2.420546 0.000000
1012.5 2.420264 0.000000
1013.0 2.419982 0.000000
1013.5 2.419700 0.000000
1014.0 2.419417 0.000000
1014.5 2.419138 0.000000
1015.0 2.418854 0.000000
1015.5 2.418569 0.000000
1016.0 2.418289 0.000000
1016.5 2.418007 0.000000
1017.0 2.417725 0.000000
1017.5 2.417442 0.000000
1018.0 2.417162 0.000000
1018.5 2.416882 0.000000
1019.0 2.416602 0.000000
1019.5 2.416324 0.000000
1020.0 2.416046 0.000000
1020.5 2.415768 0.000000
1021.0 2.415493 0.000000
1021.5 2.415217 0.000000
1022.0 2.414945 0.000000
1022.5 2.414673 0.000000
1023.0 2.414404 0.000000
1023.5 2.414135 0.000000
1024.0 2.413869 0.000000
1024.5 2.413603 0.000000
1025.0 2.413340 0.000000
1025.5 2.413081 0.000000
1026.0 2.412822 0.000000
1026.5 2.412566 0.000000
1027.0 2.412314 0.000000
1027.5 2.412066 0.000000
1028.0 2.411817 0.000000
1028.5 2.411572 0.000000
1029.0 2.411331 0.000000
1029.5 2.411093 0.000000
1030.0 2.410856 0.000000
1030.5 2.410626 0.000000
1031.0 2.410396 0.000000
1031.5 2.410170 0.000000
1032.0 2.409944 0.000000
1032.5 2.409725 0.000000
1033.0 2.409507 0.000000
1033.5 2.409289 0.000000
1034.0 2.409075 0.000000
1034.5 2.408864 0.000000
1035.0 2.408655 0.000000
1035.5 2.408449 0.000000
1036.0 2.408247 0.000000
1036.5 2.408042 0.000000
1037.0 2.407844 0.000000
1037.5 2.407647 0.000000
1038.0 2.407451 0.000000
1038.5 2.407255 0.000000
1039.0 2.407063 0.000000
1039.5 2.406875 0.000000
1040.0 2.406685 0.000000
1040.5 2.406498 0.000000
1041.0 2.406312 0.000000
1041.5 2.406131 0.000000
1042.0 2.405946 0.000000
1042.5 2.405765 0.000000
1043.0 2.405586 0.000000
1043.5 2.405408 0.000000
1044.0 2.405233 0.000000
1044.5 2.405055 0.000000
1045.0 2.404879 0.000000
1045.5 2.404707 0.000000
1046.0 2.404532 0.000000
1046.5 2.404362 0.000000
1047.0 2.404189 0.000000
1047.5 2.404017 0.000000
1048.0 2.403849 0.000000
1048.5 2.403679 0.000000
1049.0 2.403510 0.000000
1049.5 2.403342 0.000000
1050.0 2.403174 0.000000
1050.5 2.403008 0.000000
1051.0 2.402840 0.000000
1051.5 2.402672 0.000000
1052.0 2.402506 0.000000
1052.5 2.402337 0.000000
1053.0 2.402173 0.000000
1053.5 2.402003 0.000000
1054.0 2.401838 0.000000
1054.5 2.401670 0.000000
1055.0 2.401504 0.000000
1055.5 2.401336 0.000000
1056.0 2.401168 0.000000
1056.5 2.400998 0.000000
1057.0 2.400830 0.000000
1057.5 2.400660 0.000000
1058.0 2.400491 0.000000
1058.5 2.400320 0.000000
1059.0 2.400154 0.000000
1059.5 2.399982 0.000000
1060.0 2.399815 0.000000
1060.5 2.399646 0.000000
1061.0 2.399476 0.000000
1061.5 2.399310 0.000000
1062.0 2.399143 0.000000
1062.5 2.398973 0.000000
1063.0 2.398809 0.000000
1063.5 2.398643 0.000000
1064.0 2.398478 0.000000
1064.5 2.398313 0.000000
1065.0 2.398152 0.000000
1065.5 2.397989 0.000000
1066.0 2.397828 0.000000
1066.5 2.397670 0.000000
1067.0 2.397509 0.000000
1067.5 2.397350 0.000000
1068.0 2.397197 0.000000
1068.5 2.397042 0.000000
1069.0 2.396886 0.000000
1069.5 2.396735 0.000000
1070.0 2.396586 0.000000
1070.5 2.396440 0.000000
1071.0 2.396291 0.000000
