# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Intensity
# 6 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Intensity Internal_Absorption 
123 -0.219217 -0.148447 0 0.000196931 0 
124 -0.222826 -0.148447 0 0.000196931 0 
125 -0.226166 -0.148447 0 0.000196931 0 
126 -0.229234 -0.148447 0 0.000196931 0 
127 -0.232025 -0.148447 0 0.000196931 0 
128 -0.234536 -0.148447 0 0.000196931 0 
129 -0.236764 -0.148447 0 0.000196931 0 
130 -0.238707 -0.148447 0 0.000196931 0 
131 -0.240362 -0.148447 0 0.000196931 0 
132 -0.241727 -0.148447 0 0.000196931 0 
133 -0.242801 -0.148447 0 0.000196931 0 
134 -0.243581 -0.148447 0 0.000196931 0 
135 -0.244068 -0.148447 0 0.000196931 0 
136 -0.244261 -0.148447 0 0.000196931 0 
137 -0.244159 -0.148447 0 0.000196931 0 
138 -0.243763 -0.148447 0 0.000196931 0 
139 -0.243072 -0.148447 0 0.000196931 0 
140 -0.242089 -0.148447 0 0.000196931 0 
141 -0.240814 -0.148447 0 0.000196931 0 
142 -0.239248 -0.148447 0 0.000196931 0 
143 -0.237393 -0.148447 0 0.000196931 0 
144 -0.235253 -0.148447 0 0.000196931 0 
145 -0.232829 -0.148447 0 0.000196931 0 
146 -0.230123 -0.148447 0 0.000196931 0 
147 -0.227141 -0.148447 0 0.000196931 0 
148 -0.223884 -0.148447 0 0.000196931 0 
149 -0.220358 -0.148447 0 0.000196931 0 
150 -0.216566 -0.148447 0 0.000196931 0 
151 -0.212512 -0.148447 0 0.000196931 0 
152 -0.208202 -0.148447 0 0.000196931 0 
153 -0.203642 -0.148447 0 0.000196931 0 
154 -0.198835 -0.148447 0 0.000196931 0 
155 -0.193789 -0.148447 0 0.000196931 0 
156 -0.188509 -0.148447 0 0.000196931 0 
157 -0.183002 -0.148447 0 0.000196931 0 
158 -0.177274 -0.148447 0 0.000196931 0 
159 -0.171333 -0.148447 0 0.000196931 0 
160 -0.165184 -0.148447 0 0.000196931 0 
161 -0.158837 -0.148447 0 0.000196931 0 
162 -0.152298 -0.148447 0 0.000196931 0 
163 -0.145575 -0.148447 0 0.000196931 0 
164 -0.138677 -0.148447 0 0.000196931 0 
165 -0.131611 -0.148447 0 0.000196931 0 
166 -0.124387 -0.148447 0 0.000196931 0 
