# tmm TMMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
532 0.916848 0.0831523 8.43992e-14
533 0.916861 0.0831394 -3.55715e-14
534 0.916873 0.0831266 4.84057e-14
535 0.916885 0.0831146 6.23945e-15
536 0.916898 0.0831021 -6.14397e-14
537 0.916911 0.0830889 -1.09357e-13
538 0.916923 0.0830766 -9.28591e-14
539 0.916935 0.0830645 -2.11609e-14
540 0.916948 0.0830516 -7.06768e-14
541 0.916961 0.0830388 4.80727e-14
542 0.916973 0.0830266 1.42486e-13
543 0.916986 0.0830144 1.46594e-13
544 0.916999 0.0830014 1.07736e-13
545 0.917011 0.0829887 -1.87916e-13
546 0.917023 0.0829766 5.278e-14
547 0.917036 0.082964 -3.73257e-14
548 0.917049 0.0829512 1.33671e-14
549 0.917061 0.0829386 -7.90701e-14
550 0.917074 0.0829263 -1.16351e-13
551 0.917086 0.0829139 1.27276e-13
552 0.917099 0.082901 7.24754e-14
553 0.917111 0.0828885 -4.00791e-14
554 0.917124 0.0828762 7.77378e-14
555 0.917136 0.0828638 -1.28919e-13
556 0.917149 0.0828509 2.56684e-14
557 0.917162 0.0828382 -4.88498e-16
558 0.917174 0.0828261 1.12843e-13
559 0.917186 0.0828137 -1.35625e-13
560 0.917199 0.0828006 -8.51319e-14
561 0.917212 0.0827881 -1.0425e-13
562 0.917224 0.082776 -8.07798e-14
563 0.917237 0.0827634 -1.666e-13
564 0.917249 0.0827505 -8.75522e-14
565 0.917262 0.082738 5.24025e-15
566 0.917274 0.0827259 5.47118e-14
567 0.917287 0.0827133 -8.88178e-17
568 0.917298 0.0827019 -2.92877e-14
569 0.917309 0.0826915 -2.98206e-14
570 0.917318 0.0826815 9.5568e-14
571 0.917328 0.0826716 3.2685e-14
572 0.917339 0.082661 -1.47882e-14
573 0.91735 0.0826505 1.48548e-14
574 0.917359 0.0826407 -1.21902e-14
575 0.917369 0.0826307 8.2534e-14
576 0.91738 0.0826204 6.48814e-14
577 0.91739 0.0826098 1.02141e-15
578 0.9174 0.0825996 -5.35127e-14
579 0.91741 0.0825899 -9.01501e-15
580 0.91742 0.0825795 -1.77991e-13
581 0.917431 0.0825689 -2.58016e-14
582 0.917441 0.0825588 -2.19114e-13
583 0.917451 0.0825488 9.31255e-14
584 0.917461 0.0825386 2.67031e-13
585 0.917472 0.0825283 7.4496e-14
586 0.917482 0.0825178 1.80966e-14
587 0.917492 0.0825077 -1.01386e-13
588 0.917502 0.0824979 1.34337e-13
589 0.917513 0.0824875 -1.24345e-15
590 0.917523 0.0824771 3.53051e-14
591 0.917533 0.0824668 -5.94413e-14
592 0.917543 0.0824569 -4.57856e-14
593 0.917553 0.0824469 2.498e-14
594 0.917564 0.0824363 1.10845e-13
595 0.917574 0.0824258 -3.51275e-14
596 0.917584 0.0824159 -3.26406e-15
597 0.917594 0.0824059 5.19362e-14
598 0.917604 0.0823955 1.55032e-13
599 0.917615 0.0823851 -1.22813e-13
600 0.917625 0.0823748 1.3467e-13
601 0.917635 0.0823648 -6.73461e-14
602 0.917645 0.0823549 -1.44107e-14
603 0.917656 0.0823444 3.51275e-14
604 0.917666 0.0823341 1.66978e-14
605 0.917676 0.0823239 -3.19078e-14
606 0.917686 0.0823139 -1.90514e-14
607 0.917601 0.0822957 0.000103506
608 0.917612 0.0822852 0.000103336
609 0.917622 0.0822747 0.000103166
610 0.917632 0.0822648 0.000102997
611 0.917641 0.082256 0.000102829
612 0.91765 0.0822476 0.000102661
613 0.917659 0.0822387 0.000102493
614 0.917668 0.08223 0.000102326
615 0.917676 0.0822219 0.00010216
616 0.917684 0.0822135 0.000101994
617 0.917693 0.0822051 0.000101829
618 0.917702 0.0821961 0.000101664
619 0.917711 0.0821877 0.0001015
620 0.917719 0.0821793 0.000101336
621 0.917728 0.0821712 0.000101173
622 0.917736 0.0821625 0.00010101
623 0.917745 0.0821538 0.000100848
624 0.917754 0.0821451 0.000100687
625 0.917762 0.082137 0.000100525
626 0.917771 0.0821287 0.000100365
627 0.91778 0.0821202 0.000100205
628 0.917789 0.0821113 0.000100045
629 0.917797 0.0821028 9.98863e-05
630 0.917806 0.0820944 9.97277e-05
631 0.917814 0.0820864 9.95696e-05
632 0.917823 0.0820777 9.94121e-05
633 0.917832 0.0820691 9.92551e-05
634 0.917841 0.0820603 9.90985e-05
635 0.917849 0.0820521 9.89425e-05
636 0.917857 0.0820438 9.87869e-05
637 0.917866 0.0820355 9.86318e-05
638 0.917875 0.0820266 9.84772e-05
639 0.917884 0.082018 9.83232e-05
640 0.917892 0.0820095 9.81695e-05
641 0.917901 0.0820014 9.80164e-05
642 0.917909 0.0819929 9.78637e-05
643 0.917918 0.0819844 9.77115e-05
644 0.917927 0.0819755 9.75598e-05
645 0.917935 0.0819671 9.74086e-05
646 0.917944 0.0819588 9.72578e-05
647 0.917952 0.0819506 9.71074e-05
648 0.917961 0.081942 9.69576e-05
649 0.91797 0.0819333 9.68082e-05
650 0.917979 0.0819246 9.66593e-05
651 0.917987 0.0819164 9.65108e-05
652 0.917996 0.081908 9.63628e-05
653 0.918004 0.0818998 9.62152e-05
654 0.918012 0.0818921 9.60681e-05
655 0.918019 0.0818847 9.59215e-05
656 0.918027 0.0818773 9.57753e-05
657 0.918034 0.0818704 9.56295e-05
658 0.918041 0.0818634 9.54841e-05
659 0.918048 0.0818562 9.53393e-05
660 0.918056 0.0818488 9.51948e-05
661 0.918063 0.0818415 9.50509e-05
662 0.918071 0.0818344 9.49073e-05
663 0.918078 0.0818272 9.47641e-05
664 0.918085 0.0818202 9.46214e-05
665 0.918093 0.0818129 9.44791e-05
666 0.9181 0.0818055 9.43373e-05
667 0.918108 0.0817982 9.41959e-05
668 0.918115 0.0817912 9.40549e-05
669 0.918122 0.0817843 9.39142e-05
670 0.918129 0.081777 9.37741e-05
671 0.918137 0.0817697 9.36343e-05
672 0.918144 0.0817622 9.3495e-05
673 0.918152 0.081755 9.33561e-05
674 0.918159 0.081748 9.32176e-05
675 0.918166 0.0817411 9.30795e-05
676 0.918173 0.081734 9.29418e-05
677 0.918181 0.0817266 9.28045e-05
678 0.918188 0.081719 9.26677e-05
679 0.918196 0.0817118 9.25312e-05
680 0.918203 0.0817048 9.23951e-05
681 0.91821 0.0816979 9.22594e-05
682 0.918217 0.0816908 9.21242e-05
683 0.918225 0.0816834 9.19893e-05
684 0.918232 0.081676 9.18549e-05
685 0.91824 0.0816686 9.17208e-05
686 0.918247 0.0816616 9.15871e-05
687 0.918254 0.0816547 9.14537e-05
688 0.918261 0.0816476 9.13208e-05
689 0.918269 0.0816402 9.11883e-05
690 0.918276 0.0816328 9.10562e-05
691 0.918283 0.0816256 9.09244e-05
692 0.918291 0.0816186 9.0793e-05
693 0.918298 0.0816114 9.0662e-05
694 0.918305 0.0816044 9.05313e-05
695 0.918313 0.0815971 9.04011e-05
696 0.91832 0.0815897 9.02712e-05
697 0.918327 0.0815833 9.01417e-05
698 0.918333 0.0815772 9.00126e-05
699 0.918339 0.0815712 8.98838e-05
700 0.918345 0.081565 8.97554e-05
701 0.918352 0.0815587 8.96274e-05
702 0.918358 0.0815523 8.94997e-05
703 0.918365 0.0815459 8.93724e-05
704 0.918371 0.0815397 8.92455e-05
705 0.918377 0.0815337 8.91189e-05
706 0.918383 0.0815277 8.89926e-05
707 0.91839 0.0815215 8.88668e-05
708 0.918396 0.0815151 8.87413e-05
709 0.918403 0.0815087 8.86161e-05
710 0.918409 0.0815024 8.84913e-05
711 0.918415 0.0814963 8.83669e-05
712 0.918421 0.0814903 8.82427e-05
713 0.918428 0.0814843 8.8119e-05
714 0.918434 0.081478 8.79956e-05
715 0.918441 0.0814716 8.78725e-05
716 0.918447 0.0814652 8.77498e-05
717 0.918453 0.081459 8.76274e-05
718 0.91846 0.081453 8.75054e-05
719 0.918466 0.081447 8.73837e-05
720 0.918472 0.0814409 8.72623e-05
721 0.918478 0.0814345 8.71413e-05
722 0.918485 0.0814281 8.70206e-05
723 0.918411 0.081415 0.000173792
724 0.918418 0.0814088 0.000173552
725 0.918424 0.0814028 0.000173313
726 0.91843 0.0813968 0.000173074
727 0.918436 0.0813907 0.000172836
728 0.918443 0.0813843 0.000172599
729 0.91845 0.0813777 0.000172362
730 0.918457 0.0813713 0.000172126
731 0.918463 0.0813652 0.000171891
732 0.918469 0.0813592 0.000171656
733 0.918475 0.0813532 0.000171421
734 0.918482 0.0813471 0.000171188
735 0.918488 0.0813407 0.000170955
736 0.918495 0.0813343 0.000170723
737 0.918502 0.081328 0.000170491
738 0.918508 0.0813219 0.00017026
739 0.918514 0.0813159 0.00017003
740 0.91852 0.0813106 0.0001698
741 0.918525 0.0813051 0.000169571
742 0.918531 0.0812998 0.000169342
743 0.918537 0.0812941 0.000169115
744 0.918543 0.0812885 0.000168887
745 0.918548 0.081283 0.000168661
746 0.918554 0.0812777 0.000168435
747 0.918559 0.0812724 0.000168209
748 0.918565 0.081267 0.000167984
749 0.918571 0.0812615 0.00016776
750 0.918576 0.081256 0.000167536
751 0.918582 0.0812504 0.000167313
752 0.918588 0.0812449 0.000167091
753 0.918594 0.0812395 0.000166869
754 0.918599 0.0812343 0.000166648
755 0.918605 0.0812289 0.000166427
756 0.91861 0.0812234 0.000166207
757 0.918616 0.081218 0.000165987
758 0.918622 0.0812123 0.000165768
759 0.918628 0.0812068 0.00016555
760 0.918633 0.0812014 0.000165332
761 0.918639 0.0811961 0.000165115
762 0.918644 0.0811908 0.000164898
763 0.91865 0.0811853 0.000164682
764 0.918656 0.0811798 0.000164467
765 0.918661 0.0811743 0.000164252
766 0.918667 0.0811687 0.000164037
767 0.918673 0.0811632 0.000163823
768 0.918679 0.0811578 0.00016361
769 0.918684 0.0811526 0.000163397
770 0.91869 0.0811472 0.000163185
771 0.918695 0.0811417 0.000162973
772 0.918701 0.0811364 0.000162762
773 0.918707 0.0811307 0.000162552
774 0.918713 0.0811251 0.000162342
775 0.918718 0.0811196 0.000162132
776 0.918724 0.0811143 0.000161924
777 0.918729 0.081109 0.000161715
778 0.918735 0.0811037 0.000161507
779 0.918741 0.0810981 0.0001613
780 0.918746 0.0810928 0.000161093
781 0.918752 0.0810871 0.000160887
782 0.918758 0.0810815 0.000160681
783 0.918763 0.0810768 0.000160476
784 0.918768 0.0810719 0.000160271
785 0.918773 0.0810674 0.000160067
786 0.918777 0.0810627 0.000159864
787 0.918783 0.0810577 0.00015966
788 0.918788 0.0810528 0.000159458
789 0.918793 0.0810476 0.000159256
790 0.918798 0.0810427 0.000159054
791 0.918803 0.081038 0.000158853
792 0.918808 0.0810331 0.000158653
793 0.918813 0.0810285 0.000158453
794 0.918818 0.0810237 0.000158253
795 0.918823 0.0810189 0.000158054
796 0.918828 0.081014 0.000157855
797 0.918834 0.0810088 0.000157657
798 0.918839 0.0810039 0.00015746
799 0.918844 0.0809989 0.000157263
800 0.918849 0.0809943 0.000157066
801 0.918853 0.0809897 0.00015687
802 0.918786 0.0809788 0.000235002
803 0.918791 0.080974 0.000234709
804 0.918797 0.0809689 0.000234417
805 0.918802 0.080964 0.000234126
806 0.918807 0.0809591 0.000233836
807 0.918812 0.0809541 0.000233546
808 0.918817 0.0809494 0.000233257
809 0.918822 0.0809445 0.000232969
810 0.918827 0.08094 0.000232681
811 0.918832 0.0809353 0.000232394
812 0.918838 0.0809303 0.000232108
813 0.918843 0.0809254 0.000231823
814 0.918848 0.0809202 0.000231538
815 0.918853 0.0809153 0.000231254
816 0.918858 0.0809106 0.00023097
817 0.918864 0.0809057 0.000230688
818 0.918868 0.0809011 0.000230406
819 0.918874 0.0808963 0.000230124
820 0.918879 0.0808916 0.000229844
821 0.918884 0.0808867 0.000229564
822 0.918889 0.0808816 0.000229285
823 0.918894 0.0808767 0.000229006
824 0.9189 0.0808716 0.000228728
825 0.918905 0.0808669 0.000228451
826 0.918909 0.0808627 0.000228175
827 0.918914 0.0808584 0.000227899
828 0.918918 0.0808542 0.000227623
829 0.918923 0.08085 0.000227349
830 0.918928 0.0808454 0.000227075
831 0.918932 0.080841 0.000226802
832 0.918937 0.0808363 0.000226529
833 0.918942 0.0808319 0.000226257
834 0.918947 0.0808274 0.000225986
835 0.918951 0.0808233 0.000225715
836 0.918956 0.0808189 0.000225445
837 0.91896 0.0808148 0.000225176
838 0.918965 0.0808103 0.000224907
839 0.918969 0.080806 0.000224639
840 0.918974 0.0808015 0.000224372
841 0.918979 0.0807969 0.000224105
842 0.918984 0.0807925 0.000223839
843 0.918988 0.080788 0.000223574
844 0.918993 0.0807838 0.000223309
845 0.918997 0.0807795 0.000223045
846 0.919002 0.0807753 0.000222781
847 0.919007 0.0807709 0.000222518
848 0.919011 0.0807666 0.000222256
849 0.919016 0.0807619 0.000221994
850 0.919021 0.0807575 0.000221733
851 0.919025 0.0807531 0.000221472
852 0.91903 0.0807485 0.000221212
853 0.919035 0.0807443 0.000220953
854 0.919039 0.08074 0.000220694
855 0.919044 0.0807358 0.000220436
856 0.919048 0.0807314 0.000220179
857 0.919053 0.0807272 0.000219922
858 0.919058 0.0807225 0.000219666
859 0.919062 0.0807181 0.00021941
860 0.919067 0.0807135 0.000219155
861 0.919072 0.0807091 0.0002189
862 0.919077 0.0807048 0.000218646
863 0.919081 0.0807004 0.000218393
864 0.919086 0.0806963 0.00021814
865 0.91909 0.0806919 0.000217888
866 0.919095 0.0806877 0.000217636
867 0.919099 0.0806832 0.000217385
868 0.919104 0.0806788 0.000217135
869 0.919109 0.0806746 0.000216885
870 0.919113 0.0806704 0.000216636
871 0.919117 0.0806666 0.000216387
872 0.919121 0.0806626 0.000216139
873 0.919125 0.0806587 0.000215892
874 0.91913 0.0806548 0.000215645
875 0.919134 0.0806509 0.000215398
876 0.919138 0.0806469 0.000215152
877 0.919142 0.0806428 0.000214907
878 0.919147 0.0806387 0.000214662
879 0.919151 0.0806345 0.000214418
880 0.91909 0.0806248 0.000285555
881 0.919094 0.0806207 0.000285231
882 0.919098 0.0806167 0.000284908
883 0.919103 0.0806128 0.000284585
884 0.919107 0.0806091 0.000284263
885 0.919111 0.0806052 0.000283942
886 0.919115 0.0806013 0.000283621
887 0.919119 0.0805972 0.000283302
888 0.919124 0.0805931 0.000282983
889 0.919128 0.0805889 0.000282665
890 0.919133 0.0805847 0.000282347
891 0.919137 0.0805806 0.00028203
892 0.919142 0.0805766 0.000281714
893 0.919146 0.0805727 0.000281399
894 0.91915 0.0805688 0.000281084
895 0.919154 0.0805649 0.00028077
896 0.919159 0.0805609 0.000280456
897 0.919163 0.0805572 0.000280144
898 0.919167 0.0805531 0.000279832
899 0.919172 0.0805489 0.000279521
900 0.919176 0.0805447 0.00027921
901 0.919181 0.0805406 0.0002789
902 0.919185 0.0805365 0.000278591
903 0.919189 0.0805325 0.000278283
904 0.919193 0.0805286 0.000277975
905 0.919198 0.0805247 0.000277668
906 0.919202 0.0805208 0.000277361
907 0.919206 0.0805168 0.000277056
908 0.91921 0.0805128 0.000276751
909 0.919215 0.0805089 0.000276446
910 0.919219 0.0805047 0.000276142
911 0.919224 0.0805006 0.000275839
912 0.919228 0.0804967 0.000275537
913 0.919232 0.0804931 0.000275235
914 0.919236 0.0804894 0.000274934
915 0.91924 0.0804857 0.000274634
916 0.919243 0.0804823 0.000274334
917 0.919247 0.0804786 0.000274035
918 0.919251 0.0804749 0.000273736
919 0.919255 0.0804713 0.000273438
920 0.919259 0.0804674 0.000273141
921 0.919264 0.0804635 0.000272845
922 0.919268 0.0804596 0.000272549
923 0.919272 0.0804559 0.000272254
924 0.919276 0.0804521 0.000271959
925 0.91928 0.0804484 0.000271665
926 0.919284 0.0804449 0.000271372
927 0.919288 0.0804413 0.000271079
928 0.919292 0.0804376 0.000270787
929 0.919296 0.0804339 0.000270496
930 0.919299 0.0804303 0.000270205
931 0.919304 0.0804264 0.000269915
932 0.919308 0.0804225 0.000269625
933 0.919312 0.0804188 0.000269336
934 0.919316 0.0804149 0.000269048
935 0.91932 0.0804111 0.00026876
936 0.919324 0.0804076 0.000268473
937 0.919328 0.0804039 0.000268187
938 0.919332 0.0804002 0.000267901
939 0.919336 0.0803965 0.000267615
940 0.91934 0.0803931 0.000267331
941 0.919344 0.0803893 0.000267047
942 0.919348 0.0803855 0.000266763
943 0.919352 0.0803818 0.00026648
944 0.919356 0.0803779 0.000266198
945 0.91936 0.080374 0.000265917
946 0.919364 0.0803703 0.000265635
947 0.919368 0.0803665 0.000265355
948 0.919372 0.0803628 0.000265075
949 0.919376 0.0803591 0.000264796
950 0.91938 0.0803557 0.000264517
