# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z CurrentDensity_x CurrentDensity_y CurrentDensity_z 
-8.3123 0.0147228 -1.88193 -0.0103492 -1.77469 3.86338e+17 3.1691e+17 6116.11 284.124 3321.13 0 0 0 0 0 -99831.1 0 0 
-7.92309 0.0148442 -1.8818 -0.0103572 -1.77473 4.50575e+17 3.49137e+17 6116.11 284.124 2824.59 0 0 0 0 0 -99831.1 0 0 
-7.56812 0.014935 -1.88171 -0.0103634 -1.77476 5.38103e+17 3.93577e+17 6116.11 284.124 2171.93 0 0 0 0 0 -99831.1 0 0 
-7.24439 0.0149939 -1.88165 -0.0103681 -1.77479 6.54963e+17 4.5374e+17 6116.11 284.124 1334.56 0 0 0 0 0 -99831.1 0 0 
-6.94914 0.0150202 -1.88163 -0.0103716 -1.77481 8.07809e+17 5.33684e+17 6116.11 284.124 284.049 0 0 0 0 0 -99831.1 0 0 
-6.67987 0.015013 -1.88164 -0.0103741 -1.77483 1.00358e+18 6.3802e+17 6116.11 284.124 -1005.73 0 0 0 0 0 -99831.1 0 0 
-6.4343 0.0149718 -1.88168 -0.010376 -1.77484 1.24911e+18 7.71865e+17 6116.11 284.124 -2555.93 0 0 0 0 0 -99831.1 0 0 
-6.21033 0.0148966 -1.88175 -0.0103774 -1.77485 1.55064e+18 9.40756e+17 6116.11 284.124 -4379.89 0 0 0 0 0 -99831.1 0 0 
-6.00607 0.0147881 -1.88186 -0.0103784 -1.77485 1.91338e+18 1.15048e+18 6116.11 284.124 -6480.73 0 0 0 0 0 -99831.1 0 0 
-5.81978 0.0146475 -1.882 -0.0103791 -1.77486 2.34113e+18 1.40686e+18 6116.11 284.124 -8849.69 0 0 0 0 0 -99831.1 0 0 
-5.64988 0.014477 -1.88217 -0.0103797 -1.77486 2.83597e+18 1.71543e+18 6116.11 284.124 -11465.7 0 0 0 0 0 -99831.1 0 0 
-5.49493 0.0142791 -1.88237 -0.0103801 -1.77486 3.39808e+18 2.08116e+18 6116.11 284.124 -14295.9 0 0 0 0 0 -99831.1 0 0 
-5.35362 0.0140574 -1.88259 -0.0103805 -1.77487 4.02569e+18 2.50811e+18 6116.11 284.124 -17297.7 0 0 0 0 0 -99831.1 0 0 
-5.22474 0.0138156 -1.88283 -0.0103807 -1.77487 4.71521e+18 2.99912e+18 6116.11 284.124 -20421 0 0 0 0 0 -99831.1 0 0 
-5.1072 0.0135578 -1.88309 -0.0103809 -1.77487 5.46142e+18 3.55564e+18 6116.11 284.124 -23611.5 0 0 0 0 0 -99831.1 0 0 
-5 0.0132883 -1.88336 -0.0103811 -1.77487 6.2577e+18 4.17752e+18 6116.11 284.124 -25142.6 0 0 0 0 0 -99831.1 0 0 
-5 -0.305082 -1.72222 -0.0103811 -1.77487 6.01126e+18 3.92805e+18 8066.54 350.526 -26503.2 0 0 0 0 0 -99831.1 0 0 
-4.89899 -0.30535 -1.72249 -0.0103812 -1.77487 6.59996e+18 4.52335e+18 8066.54 350.526 -27971 0 0 0 0 0 -99831.1 0 0 
-4.79798 -0.305648 -1.72279 -0.0103813 -1.77487 7.1878e+18 5.13393e+18 8066.54 350.526 -30890.4 0 0 0 0 0 -99831.1 0 0 
-4.69697 -0.305974 -1.72311 -0.0103814 -1.77487 7.77055e+18 5.75292e+18 8066.54 350.526 -33768.2 0 0 0 0 0 -99831.1 0 0 
-4.59596 -0.30633 -1.72347 -0.0103814 -1.77487 8.34422e+18 6.37389e+18 8066.54 350.526 -36586.9 0 0 0 0 0 -99831.1 0 0 
-4.49495 -0.306713 -1.72385 -0.0103815 -1.77487 8.90504e+18 6.99097e+18 8066.54 350.526 -39332.4 0 0 0 0 0 -99831.1 0 0 
-4.39394 -0.307124 -1.72426 -0.0103816 -1.77487 9.44956e+18 7.5989e+18 8066.54 350.526 -41993.3 0 0 0 0 0 -99831.1 0 0 
-4.29293 -0.307562 -1.7247 -0.0103817 -1.77487 9.97462e+18 8.1931e+18 8066.54 350.526 -44560.5 0 0 0 0 0 -99831.1 0 0 
-4.19192 -0.308025 -1.72516 -0.0103817 -1.77487 1.04774e+19 8.7697e+18 8066.54 350.526 -47026.7 0 0 0 0 0 -99831.1 0 0 
-4.09091 -0.308512 -1.72565 -0.0103818 -1.77487 1.09555e+19 9.32556e+18 8066.54 350.526 -49385.7 0 0 0 0 0 -99831.1 0 0 
-3.9899 -0.309022 -1.72616 -0.0103818 -1.77487 1.14067e+19 9.85825e+18 8066.54 350.526 -51632.2 0 0 0 0 0 -99831.1 0 0 
-3.88889 -0.309555 -1.72669 -0.0103819 -1.77487 1.18295e+19 1.03661e+19 8066.54 350.526 -53761.1 0 0 0 0 0 -99831.1 0 0 
-3.78788 -0.310108 -1.72725 -0.010382 -1.77487 1.22225e+19 1.08479e+19 8066.54 350.526 -55767 0 0 0 0 0 -99831.1 0 0 
-3.68687 -0.310681 -1.72782 -0.010382 -1.77487 1.25847e+19 1.13032e+19 8066.54 350.526 -57644.3 0 0 0 0 0 -99831.1 0 0 
-3.58586 -0.311273 -1.72841 -0.0103821 -1.77487 1.29155e+19 1.17321e+19 8066.54 350.526 -59386.4 0 0 0 0 0 -99831.1 0 0 
-3.48485 -0.311881 -1.72902 -0.0103821 -1.77488 1.32148e+19 1.21349e+19 8066.54 350.526 -60986.2 0 0 0 0 0 -99831.1 0 0 
-3.38384 -0.312505 -1.72964 -0.0103822 -1.77488 1.34828e+19 1.25124e+19 8066.54 350.526 -62435.3 0 0 0 0 0 -99831.1 0 0 
-3.28283 -0.313142 -1.73028 -0.0103822 -1.77488 1.37197e+19 1.28656e+19 8066.54 350.526 -63724.8 0 0 0 0 0 -99831.1 0 0 
-3.18182 -0.313792 -1.73093 -0.0103823 -1.77488 1.39265e+19 1.31958e+19 8066.54 350.526 -64845 0 0 0 0 0 -99831.1 0 0 
-3.08081 -0.314452 -1.73159 -0.0103823 -1.77488 1.41041e+19 1.3504e+19 8066.54 350.526 -65785.6 0 0 0 0 0 -99831.1 0 0 
-2.9798 -0.315121 -1.73226 -0.0103824 -1.77488 1.42538e+19 1.37918e+19 8066.54 350.526 -66536.3 0 0 0 0 0 -99831.1 0 0 
-2.87879 -0.315797 -1.73294 -0.0103824 -1.77488 1.4377e+19 1.40603e+19 8066.54 350.526 -67086.7 0 0 0 0 0 -99831.1 0 0 
-2.77778 -0.316477 -1.73362 -0.0103824 -1.77488 1.44754e+19 1.43108e+19 8066.54 350.526 -67426.9 0 0 0 0 0 -99831.1 0 0 
-2.67677 -0.317159 -1.7343 -0.0103825 -1.77488 1.45508e+19 1.45443e+19 8066.54 350.526 -67547.9 0 0 0 0 0 -99831.1 0 0 
-2.57576 -0.317841 -1.73498 -0.0103825 -1.77488 1.4605e+19 1.47617e+19 8066.54 350.526 -67441.8 0 0 0 0 0 -99831.1 0 0 
-2.47475 -0.318521 -1.73566 -0.0103826 -1.77488 1.46401e+19 1.49641e+19 8066.54 350.526 -67102.1 0 0 0 0 0 -99831.1 0 0 
-2.37374 -0.319197 -1.73634 -0.0103826 -1.77488 1.46579e+19 1.51519e+19 8066.54 350.526 -66523.9 0 0 0 0 0 -99831.1 0 0 
-2.27273 -0.319865 -1.737 -0.0103827 -1.77488 1.46605e+19 1.53259e+19 8066.54 350.526 -65704.4 0 0 0 0 0 -99831.1 0 0 
-2.17172 -0.320524 -1.73766 -0.0103827 -1.77488 1.46499e+19 1.54864e+19 8066.54 350.526 -64642.9 0 0 0 0 0 -99831.1 0 0 
-2.07071 -0.321171 -1.73831 -0.0103828 -1.77488 1.46281e+19 1.5634e+19 8066.54 350.526 -63340.7 0 0 0 0 0 -99831.1 0 0 
-1.9697 -0.321804 -1.73894 -0.0103828 -1.77488 1.45969e+19 1.57689e+19 8066.54 350.526 -61801.3 0 0 0 0 0 -99831.1 0 0 
-1.86869 -0.32242 -1.73956 -0.0103828 -1.77488 1.4558e+19 1.58914e+19 8066.54 350.526 -60030.5 0 0 0 0 0 -99831.1 0 0 
-1.76768 -0.323016 -1.74015 -0.0103829 -1.77488 1.45133e+19 1.60019e+19 8066.54 350.526 -58035.9 0 0 0 0 0 -99831.1 0 0 
-1.66667 -0.323592 -1.74073 -0.0103829 -1.77488 1.44642e+19 1.61008e+19 8066.54 350.526 -55826.9 0 0 0 0 0 -99831.1 0 0 
-1.56566 -0.324144 -1.74128 -0.010383 -1.77488 1.44122e+19 1.61884e+19 8066.54 350.526 -53414.6 0 0 0 0 0 -99831.1 0 0 
-1.46465 -0.324671 -1.74181 -0.010383 -1.77488 1.43586e+19 1.62653e+19 8066.54 350.526 -50811.5 0 0 0 0 0 -99831.1 0 0 
-1.36364 -0.325171 -1.74231 -0.0103831 -1.77488 1.43045e+19 1.63319e+19 8066.54 350.526 -48030.9 0 0 0 0 0 -99831.1 0 0 
-1.26263 -0.325641 -1.74278 -0.0103831 -1.77488 1.42511e+19 1.63888e+19 8066.54 350.526 -45087 0 0 0 0 0 -99831.1 0 0 
-1.16162 -0.326082 -1.74322 -0.0103832 -1.77488 1.41992e+19 1.64369e+19 8066.54 350.526 -41994.4 0 0 0 0 0 -99831.1 0 0 
-1.06061 -0.32649 -1.74363 -0.0103832 -1.77488 1.41495e+19 1.64767e+19 8066.54 350.526 -38767.9 0 0 0 0 0 -99831.1 0 0 
-0.959596 -0.326865 -1.744 -0.0103833 -1.77488 1.41028e+19 1.65093e+19 8066.54 350.526 -35422.2 0 0 0 0 0 -99831.1 0 0 
-0.858586 -0.327205 -1.74434 -0.0103833 -1.77488 1.40596e+19 1.65353e+19 8066.54 350.526 -31971.4 0 0 0 0 0 -99831.1 0 0 
-0.757576 -0.327511 -1.74465 -0.0103834 -1.77488 1.40203e+19 1.65558e+19 8066.54 350.526 -28429.5 0 0 0 0 0 -99831.1 0 0 
-0.656566 -0.32778 -1.74492 -0.0103834 -1.77488 1.39854e+19 1.65715e+19 8066.54 350.526 -24809.6 0 0 0 0 0 -99831.1 0 0 
-0.555556 -0.328012 -1.74515 -0.0103834 -1.77488 1.3955e+19 1.65832e+19 8066.54 350.526 -21124.1 0 0 0 0 0 -99831.1 0 0 
-0.454545 -0.328207 -1.74535 -0.0103835 -1.77488 1.39294e+19 1.65919e+19 8066.54 350.526 -17384.6 0 0 0 0 0 -99831.1 0 0 
-0.353535 -0.328363 -1.7455 -0.0103835 -1.77488 1.39088e+19 1.65981e+19 8066.54 350.526 -13601.9 0 0 0 0 0 -99831.1 0 0 
-0.252525 -0.328481 -1.74562 -0.0103836 -1.77488 1.38932e+19 1.66024e+19 8066.54 350.526 -9786.22 0 0 0 0 0 -99831.1 0 0 
-0.151515 -0.328561 -1.7457 -0.0103836 -1.77488 1.38828e+19 1.66053e+19 8066.54 350.526 -5947.09 0 0 0 0 0 -99831.1 0 0 
-0.0505051 -0.328601 -1.74574 -0.0103837 -1.77488 1.38777e+19 1.66072e+19 8066.54 350.526 -2093.61 0 0 0 0 0 -99831.1 0 0 
0.0505051 -0.328603 -1.74574 -0.0103837 -1.77488 1.38778e+19 1.66081e+19 8066.54 350.526 1765.39 0 0 0 0 0 -99831.1 0 0 
0.151515 -0.328566 -1.7457 -0.0103838 -1.77488 1.38831e+19 1.66081e+19 8066.54 350.526 5621.2 0 0 0 0 0 -99831.1 0 0 
0.252525 -0.32849 -1.74563 -0.0103838 -1.77488 1.38937e+19 1.6607e+19 8066.54 350.526 9465.03 0 0 0 0 0 -99831.1 0 0 
0.353535 -0.328375 -1.74551 -0.0103839 -1.77488 1.39094e+19 1.66046e+19 8066.54 350.526 13287.8 0 0 0 0 0 -99831.1 0 0 
0.454545 -0.328221 -1.74536 -0.0103839 -1.77488 1.39302e+19 1.66004e+19 8066.54 350.526 17080.1 0 0 0 0 0 -99831.1 0 0 
0.555556 -0.32803 -1.74517 -0.010384 -1.77488 1.3956e+19 1.65938e+19 8066.54 350.526 20831.7 0 0 0 0 0 -99831.1 0 0 
0.656566 -0.3278 -1.74494 -0.010384 -1.77488 1.39867e+19 1.65841e+19 8066.54 350.526 24531.9 0 0 0 0 0 -99831.1 0 0 
0.757576 -0.327534 -1.74467 -0.0103841 -1.77488 1.40219e+19 1.65706e+19 8066.54 350.526 28169.3 0 0 0 0 0 -99831.1 0 0 
0.858586 -0.327231 -1.74437 -0.0103841 -1.77488 1.40614e+19 1.65525e+19 8066.54 350.526 31731.5 0 0 0 0 0 -99831.1 0 0 
0.959596 -0.326893 -1.74403 -0.0103842 -1.77488 1.41048e+19 1.65288e+19 8066.54 350.526 35205.5 0 0 0 0 0 -99831.1 0 0 
