# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 eDensity hDensity 
-6.67987 3347.51 3347.51 37812.2 37812.2 12004.7 12004.7 41315.2 41315.2 160264 160264 192448 192448 490777 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 3.72175e+17 
-6.4343 5895.61 5895.61 50088.8 50088.8 20359.6 20359.6 63563.6 63563.6 199226 199226 249943 249943 515537 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 5.06314e+17 
-6.21033 9875.68 9875.68 64817.2 64817.2 32952.2 32952.2 94140.2 94140.2 243406 243406 317191 317191 539466 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 6.7587e+17 
-6.00607 15805.4 15805.4 82126.2 82126.2 51113.4 51113.4 134681 134681 292818 292818 394167 394167 563018 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 8.86617e+17 
-5.81978 24267.7 24267.7 102098 102098 76274.5 76274.5 186703 186703 347429 347429 480571 480571 586644 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.14434e+18 
-5.64988 35879.9 35879.9 124772 124772 109882 109882 251504 251504 407173 407173 575845 575845 610776 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.45455e+18 
-5.49493 51255.5 51255.5 150142 150142 153301 153301 330061 330061 471958 471958 679216 679216 635813 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.82218e+18 
-5.35362 70962.2 70962.2 178167 178167 207717 207717 422974 422974 541670 541670 789732 789732 662113 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 2.25123e+18 
-5.22474 95481.5 95481.5 208768 208768 274054 274054 530417 530417 616169 616169 906311 906311 689981 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 2.74451e+18 
-5.1072 125174 125174 241837 241837 352907 352907 652137 652137 695285 695285 1.02779e+06 1.02779e+06 719659 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 3.30341e+18 
-5 160255 160255 277234 277234 444505 444505 787471 787471 778808 778808 1.15297e+06 1.15297e+06 751321 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 3.92774e+18 
-5 160255 160255 277234 277234 444505 444505 787471 787471 778808 778808 1.15297e+06 1.15297e+06 751321 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 3.92774e+18 
-4.89899 196112 196112 309126 309126 536224 536224 915406 915406 852684 852684 1.25646e+06 1.25646e+06 776739 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 4.52297e+18 
-4.79798 234635 234635 341771 341771 632106 632106 1.03849e+06 1.03849e+06 924392 924392 1.33335e+06 1.33335e+06 793264 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 5.13346e+18 
-4.69697 275496 275496 375012 375012 730732 730732 1.15316e+06 1.15316e+06 993159 993159 1.38003e+06 1.38003e+06 800593 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 5.75235e+18 
-4.59596 318354 318354 408709 408709 830662 830662 1.25611e+06 1.25611e+06 1.05829e+06 1.05829e+06 1.39439e+06 1.39439e+06 798666 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 6.37321e+18 
-4.49495 362864 362864 442731 442731 930461 930461 1.3444e+06 1.3444e+06 1.11917e+06 1.11917e+06 1.37582e+06 1.37582e+06 787650 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 6.99017e+18 
-4.39394 408675 408675 476955 476955 1.02872e+06 1.02872e+06 1.41557e+06 1.41557e+06 1.17527e+06 1.17527e+06 1.32531e+06 1.32531e+06 767919 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 7.59797e+18 
